POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
509031249,0,3,8,0,15,4,3,0,0,40,0,0,5,9,10,11,4,8,0,41,3,0,0,0,10,20,5,5,0,44,0,0,0,0,6,15,0,4,0,29,0,0,0,0,4,8,4,5,0,26,0,0,0,0,0,10,0,9,0,21,0,0,0,0,6,4,0,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,25,17,14,52,82,21,43,3,271,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,4,0,16,5,7,16,4,6,0,0,4,0,37,3,11,18,11,3,4,0,4,0,53,5,4,6,22,9,7,8,6,0,64,0,0,5,12,14,13,0,3,0,52
509031250,0,0,0,3,3,0,0,0,0,11,0,0,0,0,3,4,0,6,0,13,0,4,6,4,12,10,6,9,0,45,5,3,4,0,3,3,7,3,0,29,0,0,3,0,0,8,0,3,0,17,0,0,0,4,0,4,0,0,0,7,0,0,0,0,4,5,5,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,17,22,13,25,32,14,27,0,171,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,12,0,5,8,0,0,0,0,0,6,14,0,3,5,5,5,3,0,0,0,17,0,0,8,5,4,0,0,0,0,17,0,0,0,0,3,6,0,4,0,13
510011262,0,9,6,4,8,10,0,6,0,56,0,3,7,3,21,20,10,7,0,77,3,6,5,3,34,37,8,26,7,133,3,4,5,4,22,36,18,14,0,107,7,7,5,3,26,32,11,36,6,126,0,0,7,0,12,19,12,36,0,88,8,0,3,0,14,39,19,55,4,138,6,0,0,0,6,3,0,22,0,34,11,0,0,0,8,5,5,43,0,64,0,0,0,0,0,0,0,4,3,8,49,61,46,41,162,214,85,259,19,927,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,39,0,16,3,0,0,0,0,4,0,29,0,9,0,3,0,0,0,0,0,21,3,13,6,0,3,0,0,0,0,26,5,14,18,11,10,0,0,0,5,68,6,11,29,16,23,8,3,4,0,102,11,8,26,28,48,20,7,17,3,172,3,3,14,27,53,39,6,18,4,171
510011263,0,3,0,0,4,3,0,8,0,22,0,0,0,0,10,9,0,4,0,26,0,7,0,0,4,8,0,9,0,28,0,0,0,0,11,7,0,3,0,22,6,0,0,0,4,6,7,8,0,29,0,0,0,0,0,4,0,12,0,20,4,4,0,0,0,10,3,35,0,45,7,0,0,0,0,0,0,20,0,35,0,0,0,0,0,0,0,28,0,29,0,0,0,0,0,0,3,6,0,7,16,28,13,13,37,49,21,131,6,317,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,12,0,0,0,0,0,0,15,0,4,6,7,0,0,0,0,0,16,0,3,0,0,5,0,0,0,0,13,0,6,8,3,11,7,0,3,0,33,0,0,5,11,7,4,0,5,0,36,0,3,0,8,22,3,0,9,0,45,5,0,0,5,31,10,3,14,0,62
510011264,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,5,6,0,3,0,21,0,0,0,0,0,4,0,7,0,10,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,3,3,26,0,33,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,3,13,8,12,12,10,12,6,64,7,141,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,6,0,0,3,0,0,0,0,10,0,4,5,3,0,0,0,0,0,7,0,0,6,0,3,0,0,0,0,12,0,3,8,6,6,0,0,0,0,19,0,0,0,0,7,6,0,0,0,14,3,0,0,0,14,4,0,0,0,24,3,0,0,4,11,3,5,3,0,33
510011265,0,4,0,0,0,9,0,3,0,20,4,0,3,0,13,9,3,3,0,40,3,4,0,0,14,20,6,15,0,62,3,4,0,0,13,10,9,15,0,54,0,4,0,0,7,14,3,11,0,48,4,0,0,0,10,9,0,17,0,35,9,0,0,0,8,13,8,37,0,69,0,0,0,4,0,0,0,14,0,18,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,0,0,3,0,7,18,30,18,19,71,91,40,133,5,419,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,12,0,5,0,0,0,3,0,0,0,7,0,4,10,5,0,0,0,0,0,13,0,7,9,6,10,9,0,0,4,48,4,4,10,3,4,6,0,3,0,29,5,7,8,11,17,16,0,12,0,73,3,3,7,17,27,20,5,14,0,94
510011266,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,3,5,6,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,5,14,11,9,19,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,4,0,4,4,0,5,0,0,13,0,0,0,4,8,6,4,0,0,16,0,0,0,0,4,6,3,3,0,20
510021267,0,0,0,4,0,5,0,11,0,23,3,0,3,0,0,0,4,23,0,30,7,5,0,4,9,8,8,41,4,82,7,8,0,3,5,12,10,108,3,154,27,4,0,5,12,22,6,191,0,273,38,10,12,5,14,11,17,266,7,382,216,46,60,13,80,50,136,1229,16,1847,117,25,26,0,44,28,106,688,13,1050,107,17,19,12,28,20,84,694,9,977,9,0,0,0,0,6,3,20,4,43,545,117,130,50,194,151,369,3285,68,4903,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,6,0,10,3,0,0,3,0,0,0,3,0,10,6,0,0,0,0,4,3,10,0,30
510021268,4,0,0,4,0,0,0,0,0,13,3,3,0,5,0,0,0,0,0,24,6,5,4,0,0,11,3,18,0,45,9,4,0,0,5,11,3,43,5,80,9,7,0,0,9,10,9,54,0,99,5,6,0,0,3,11,10,62,0,104,49,9,9,9,16,25,38,230,5,391,25,3,9,0,3,13,11,137,0,205,34,0,5,3,13,13,17,138,0,228,0,0,0,0,0,0,0,5,3,10,148,37,39,19,63,94,106,702,17,1223,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,6,5,4,0,0,0,0,0,18,0,0,7,0,5,6,0,0,0,21,0,4,5,7,4,3,0,5,0,31,0,0,5,3,7,6,0,8,0,37
510021269,3,0,0,0,6,3,0,7,0,32,0,0,0,5,6,14,3,13,0,43,4,0,4,5,9,11,6,28,0,64,6,10,0,3,13,14,11,44,5,112,7,3,7,8,18,27,18,75,4,162,19,7,3,5,16,27,17,103,0,192,82,14,22,6,44,65,54,412,12,702,49,8,9,0,21,36,41,223,6,398,32,10,7,0,13,38,40,196,6,339,0,0,0,0,0,0,0,3,4,17,209,69,69,33,144,243,193,1116,32,2106,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,9,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,7,0,0,6,0,0,3,0,5,0,15,0,3,0,5,5,0,0,3,0,15,0,0,0,4,4,12,0,0,0,20,4,0,0,3,7,7,3,3,5,32
510021270,5,0,5,3,0,4,0,0,0,23,0,0,5,3,6,6,0,5,0,21,0,0,0,0,7,10,0,14,0,31,0,0,0,0,6,9,3,11,0,27,0,0,0,0,4,6,6,15,0,32,0,0,0,0,6,4,3,22,0,45,10,0,0,0,5,14,9,44,3,77,3,0,0,0,0,4,10,22,0,44,5,0,0,0,0,0,3,26,3,44,0,0,0,0,0,0,0,0,3,8,29,18,16,14,38,55,31,162,11,380,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,21,0,8,6,0,0,0,0,0,0,20,3,6,13,0,4,0,0,0,0,32,5,7,14,3,0,0,0,3,0,38,4,3,4,11,16,13,0,6,0,59,3,3,4,15,14,14,4,8,0,67
510031271,0,0,0,0,0,0,0,0,0,14,3,4,0,4,0,6,3,10,4,33,8,4,0,0,12,9,5,43,3,85,18,0,0,3,9,19,10,72,6,136,32,4,3,4,12,18,10,149,0,234,43,3,3,5,8,19,12,210,5,320,202,38,54,12,49,71,111,1053,25,1614,118,25,19,5,21,33,83,624,8,941,219,32,25,6,20,42,47,753,14,1167,7,0,5,0,0,0,3,14,10,39,656,126,122,46,142,220,292,2954,74,4630,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14,6,10,9,0,0,0,0,0,0,21,3,3,4,0,0,0,0,0,0,14,0,8,5,0,0,0,0,0,4,25,0,6,12,7,0,0,3,0,0,26,5,3,8,0,5,3,0,0,0,24,0,6,0,10,22,3,3,7,0,52,5,0,5,5,12,7,4,7,4,43
510031272,5,3,8,3,8,14,4,17,0,55,0,7,5,3,15,17,4,24,4,92,0,0,3,6,24,42,15,32,0,128,3,8,3,3,12,30,17,39,4,119,3,11,3,6,24,32,13,58,0,148,10,4,7,0,15,29,22,80,0,166,30,13,3,5,27,73,36,242,0,427,26,5,0,4,8,19,16,100,0,169,24,6,3,0,4,13,26,128,0,203,0,3,0,0,0,0,0,6,7,18,109,74,48,41,135,287,153,743,23,1617,0,5,0,0,0,0,0,0,0,8,0,34,0,0,0,0,0,0,0,36,9,22,0,0,0,0,0,0,0,25,0,31,10,0,0,0,0,0,0,41,0,16,6,5,0,0,0,4,0,34,4,16,22,3,5,0,0,0,0,45,9,12,20,14,8,7,0,3,0,69,3,7,16,26,28,12,0,4,0,103,3,7,11,17,48,17,6,7,3,116
510031273,0,0,5,8,0,10,3,4,0,26,0,4,4,4,5,3,3,11,0,44,4,0,4,0,14,19,8,18,0,72,6,8,6,0,4,9,7,39,0,75,11,6,3,0,5,22,6,67,3,122,16,11,3,4,14,11,7,79,3,148,64,19,11,15,33,78,57,381,8,667,59,15,11,0,21,58,50,194,4,411,124,12,6,9,47,78,59,389,8,732,0,0,0,0,0,3,3,7,7,21,296,80,59,37,148,288,206,1192,35,2350,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,6,5,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,4,5,5,3,0,0,0,4,24,0,4,3,6,5,0,0,0,0,21,4,0,0,5,4,7,3,0,0,26,0,6,4,4,13,6,0,8,0,47
511011274,0,0,8,7,18,18,8,11,0,72,0,3,3,10,31,28,6,9,0,94,6,4,10,8,30,48,8,24,0,135,0,0,0,6,18,32,16,13,3,85,0,0,4,0,13,30,15,28,0,82,5,0,0,0,0,14,15,14,3,55,12,6,0,6,7,29,18,44,0,114,0,0,0,0,0,7,0,5,0,23,0,0,0,0,0,8,0,16,0,21,0,0,0,0,0,0,0,5,3,11,32,39,42,42,142,240,97,169,16,814,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,22,0,9,3,0,0,0,0,0,0,22,0,18,7,0,0,0,0,0,3,29,3,13,10,0,0,0,0,0,0,37,3,10,16,16,6,7,0,0,3,67,6,9,28,17,18,4,0,5,0,91,10,8,23,12,33,18,0,7,0,105,4,3,3,6,23,17,3,3,0,67
511011275,0,0,0,4,4,0,0,7,0,13,0,0,0,0,7,3,0,4,0,19,0,3,0,0,5,7,3,10,0,28,0,3,0,0,3,4,5,14,0,24,0,3,0,0,4,4,0,17,0,35,7,0,0,0,5,4,0,37,0,52,16,4,4,5,4,8,7,119,4,164,3,0,4,0,0,0,3,55,0,77,7,0,0,0,3,0,3,21,0,31,0,0,0,3,0,0,0,11,0,17,32,19,16,24,31,25,23,303,9,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,6,0,0,0,5,4,0,0,0,0,15,0,3,0,3,3,0,0,0,0,11,0,0,0,0,9,0,0,0,0,17
511021276,0,0,3,0,5,4,0,0,0,12,0,0,0,0,3,9,0,0,0,21,0,0,0,0,4,12,0,3,0,31,0,0,0,0,10,11,6,5,0,29,0,0,0,0,6,8,0,7,0,29,0,0,0,0,5,3,0,12,0,18,0,0,0,0,5,8,3,14,0,36,0,0,0,0,0,4,3,7,0,12,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,19,12,5,40,65,15,58,5,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,9,5,0,10,0,4,0,0,0,0,21,3,0,12,13,3,0,0,0,0,35,0,0,0,9,16,3,3,4,0,45,4,0,3,7,7,12,0,3,0,42
511021277,0,0,0,0,7,8,0,0,0,16,3,0,3,4,5,11,7,10,0,41,4,0,3,0,12,15,5,12,0,43,3,6,0,0,10,14,7,14,3,58,3,0,0,0,3,14,0,11,0,44,0,0,0,0,10,12,3,7,0,37,3,0,0,4,4,31,7,27,5,87,0,0,0,0,5,5,5,9,0,26,0,0,0,0,3,0,7,19,0,37,0,0,0,0,0,0,0,0,0,4,27,19,24,14,71,122,42,113,7,437,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14,0,8,3,0,0,0,0,0,0,11,0,3,5,4,0,0,0,3,0,11,0,3,5,4,0,0,0,0,0,20,8,6,8,0,3,5,0,0,0,28,4,8,7,11,5,11,7,8,0,59,3,0,10,13,13,15,3,7,9,65,0,0,5,9,16,17,5,10,0,65
511031278,0,0,3,0,0,3,0,0,0,9,0,0,4,8,5,11,0,5,0,26,0,0,0,4,7,10,6,3,0,27,0,0,0,0,7,14,3,15,0,43,0,3,6,0,3,14,6,17,0,43,0,0,3,0,0,10,3,26,0,46,12,0,0,0,0,16,15,77,0,125,3,0,0,0,0,0,0,33,0,39,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,0,0,7,17,11,13,13,28,79,44,204,12,425,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,4,4,8,0,0,0,0,0,0,20,5,3,9,3,4,0,0,0,0,26,0,0,10,5,7,4,4,3,0,24,0,0,0,0,0,6,0,0,0,8
511031279,7,4,16,6,29,27,0,12,0,104,5,0,6,7,33,37,16,38,0,144,6,0,4,11,39,69,18,57,0,215,10,6,0,0,27,55,29,78,0,210,0,6,0,4,21,51,23,105,3,224,10,3,4,0,17,31,28,113,4,209,11,3,6,0,26,64,56,316,6,506,9,3,5,0,11,14,12,130,0,181,0,3,0,0,0,4,5,114,0,132,0,0,0,0,0,3,0,0,11,23,68,72,79,53,217,390,204,988,36,2107,4,3,0,0,0,0,0,0,0,4,4,38,3,0,0,0,0,0,0,52,0,30,0,0,0,0,0,0,0,36,0,24,9,0,0,0,0,0,0,33,4,12,22,6,0,3,0,0,0,52,6,29,32,11,15,5,0,0,3,97,7,20,29,27,29,19,4,0,5,132,4,12,23,35,41,24,5,10,0,155,12,8,14,15,56,23,11,15,0,146
511031280,0,4,0,4,0,3,0,0,0,6,0,0,0,3,5,3,0,0,0,18,0,0,3,0,4,8,3,3,0,19,0,0,0,0,4,3,0,9,0,17,0,0,0,0,3,5,0,8,0,17,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,3,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,5,9,14,10,9,24,29,12,51,5,146,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,3,4,3,0,0,0,0,0,0,8,0,0,12,0,0,3,0,3,0,21,0,0,4,5,4,7,5,4,0,30,4,0,0,5,5,24,0,4,0,42
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
511031282,0,0,0,0,3,5,0,0,0,20,3,0,0,4,4,9,0,11,0,26,4,0,4,0,4,6,8,16,0,39,3,0,0,0,6,13,9,41,4,66,7,3,0,3,11,11,12,53,0,95,13,6,0,6,5,9,9,64,7,101,45,13,10,9,32,27,70,326,7,530,21,4,3,0,3,13,28,145,0,219,17,9,4,0,4,11,15,112,3,171,3,0,0,0,0,0,0,4,6,12,107,46,30,18,66,94,147,780,20,1319,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,6,3,7,0,0,0,0,20,3,0,4,3,4,0,0,0,0,13,0,0,0,0,13,3,0,0,3,19
511031283,0,0,4,0,0,3,0,3,0,16,0,0,0,0,6,0,4,10,0,20,3,4,0,6,0,8,7,30,4,55,6,4,0,0,3,3,6,38,3,80,12,0,7,0,9,0,7,100,3,146,18,0,9,3,14,14,12,133,4,210,109,13,20,8,40,37,84,576,13,900,32,15,9,0,11,6,41,274,5,402,23,8,7,0,10,0,18,184,4,254,3,0,0,0,0,0,0,13,7,23,217,54,58,17,99,84,188,1375,44,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,13,0,5,0,5,11,0,0,0,3,27,0,0,3,6,3,4,0,7,0,24,4,0,0,0,3,5,0,12,0,29
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,10,3,0,0,0,0,4,0,13,0,18,4,0,0,0,0,0,0,6,0,9,9,3,3,0,3,12,6,71,0,113,3,0,0,0,0,7,3,26,0,41,3,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,0,0,0,17,8,3,5,4,22,21,151,4,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,3,12,26,11,35,44,8,21,6,165,5,6,12,17,73,68,14,18,4,214,13,13,8,12,67,98,23,24,0,260,11,5,5,11,46,80,31,28,3,216,9,0,6,3,33,53,26,56,0,194,6,0,0,0,7,27,17,40,5,110,10,8,9,3,18,52,29,101,3,232,3,0,0,0,0,3,4,21,0,39,0,0,0,0,0,6,3,10,0,24,0,0,0,0,0,4,0,4,4,10,75,109,102,90,342,472,182,347,28,1737,0,7,5,0,0,0,0,0,0,7,6,96,6,3,0,0,0,0,0,106,0,55,16,0,0,0,0,0,0,74,3,35,15,0,5,0,0,0,4,65,0,42,28,9,9,3,0,0,0,89,14,62,72,28,15,8,8,11,3,209,13,29,79,58,37,14,7,11,3,255,14,17,60,68,80,38,10,13,0,291,9,16,41,53,75,61,21,18,0,287
