POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
101061544,0,0,0,5,6,16,13,3,36,0,0,0,3,4,3,3,0,13,0,0,0,0,5,4,6,5,15,0,0,0,3,6,7,6,0,30,0,0,0,0,4,7,17,0,25,0,5,0,16,11,11,11,5,52,0,0,7,6,9,18,10,3,54,0,5,15,16,17,18,15,10,85,0,0,10,11,16,27,10,5,79,0,0,13,12,13,26,11,4,89,0,0,15,14,10,35,11,8,98,0,0,9,9,5,19,7,0,48,0,0,6,18,23,20,12,3,80,0,0,0,11,6,11,3,0,29,0,0,4,6,17,12,5,9,53,0,0,0,0,3,3,6,3,19,0,10,71,137,152,220,152,64,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,10,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,5,6,14,0,0,0,4,4,5,4,0,9,0,0,0,0,8,12,0,0,19,0,5,5,4,4,4,0,0,22,0,0,5,3,7,0,0,0,19,0,0,4,8,5,7,0,0,17,0,0,0,4,3,7,0,0,17,0,0,5,4,14,7,0,0,30,0,0,0,10,3,0,0,0,14,0,0,0,3,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,17,48,65,46,21,4,204,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,10,0,0,0,5,0,0,0,0,11,0,0
102011029,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,13,0,0,0,0,5,7,0,0,15,0,0,0,0,3,4,3,0,9,0,0,3,9,5,4,4,0,18,0,0,4,6,3,6,3,0,32,0,0,4,7,7,8,0,0,23,0,0,0,9,5,3,0,0,22,0,0,7,13,20,14,0,0,55,0,0,0,3,0,5,0,0,12,0,0,0,5,6,8,0,0,20,0,0,0,0,0,0,0,0,6,0,4,19,53,76,64,25,10,246,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,9,0,0,0,0,3,7,4,4,14,0,0
102011030,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,9,0,0,0,7,4,0,0,0,13,0,0,4,0,9,3,0,0,20,0,3,6,6,14,6,6,6,48,4,6,8,5,4,8,8,8,47,4,10,15,19,16,20,8,5,96,0,10,15,42,29,25,11,0,129,0,3,28,24,34,24,9,0,127,0,0,22,21,38,24,3,0,118,0,0,16,24,36,26,3,0,102,0,0,20,67,64,43,8,4,203,0,0,7,19,21,11,8,0,65,0,0,7,25,39,41,8,0,113,0,0,0,7,7,3,0,3,17,13,38,147,272,314,234,75,27,1129,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,9,0,0,0,0,0,3,0,0,7,0,0
102011031,0,0,0,0,6,0,0,0,8,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,0,0,5,0,3,0,6,4,0,0,0,16,5,3,0,0,3,0,0,0,14,0,5,10,4,0,0,0,0,27,0,21,10,16,19,11,5,5,77,4,24,35,26,20,21,8,0,138,0,15,53,47,26,44,3,0,201,0,7,29,37,31,22,5,0,136,0,0,12,37,30,18,9,5,112,0,0,12,27,29,12,4,0,89,0,0,15,54,62,27,3,0,169,0,0,0,14,27,11,0,0,61,0,0,0,25,35,17,11,4,92,0,0,0,4,0,3,0,0,10,16,83,176,305,308,191,54,16,1154,0,0,5,0,4,0,0,0,8,3,4,0,7,0,0,0,0,15,4,4,0,0,0,5,0,0,19,3,3,5,6,8,4,0,0,33,0,3,5,5,4,10,0,3,37,0,14
102011032,0,0,0,0,4,0,5,0,9,0,0,0,6,4,0,4,0,11,0,0,0,3,4,0,0,0,14,0,0,0,6,4,3,6,0,23,6,6,3,5,3,3,0,0,19,4,5,8,6,11,12,0,7,53,0,7,12,13,17,15,7,3,68,0,11,34,30,24,26,12,0,130,0,11,56,36,47,34,19,5,207,0,7,40,59,50,39,6,0,209,0,3,47,79,59,36,9,0,233,0,0,37,73,52,45,9,0,221,0,0,60,126,173,86,18,0,459,0,0,4,33,35,27,7,0,102,0,0,11,48,84,48,6,0,195,0,0,5,4,3,0,3,0,11,13,51,319,525,570,371,105,18,1976,0,0,0,5,3,7,0,0,19,7,7,3,4,0,3,0,0,22,3,3,7,3,0,4,7,0,30,0,8,10,10,7,9,7,0,37,4,5,15,13,7,15,5,0,64,5,17
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,4,4,0,0,0,6,0,0,0,4,8,3,0,0,15,0,0,0,0,0,3,0,0,5,0,0,3,14,13,11,0,0,36,0,0,0,0,0,5,0,0,7,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,11,30,35,31,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,10,0,0
102011034,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,3,3,0,0,5,0,12,0,3,8,3,7,0,0,0,27,0,3,7,5,0,0,0,0,26,0,0,8,5,10,4,0,0,29,0,0,0,0,9,5,0,0,25,0,0,3,6,9,0,0,0,20,0,0,16,12,17,8,3,0,60,0,0,0,0,6,3,0,0,10,0,0,0,6,0,4,3,0,16,0,0,0,0,0,0,0,0,0,10,16,56,43,66,35,11,0,241,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,10,0,0,0,3,0,3,7,0,13,0,4
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,0,0,0,13,0,0,4,3,4,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,5,0,5,5,5,0,15,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,21,16,15,8,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,10,0,0,0,5,6,3,5,0,14,0,0,3,4,0,0,3,0,23,0,4,10,7,6,3,0,0,32,0,3,6,11,8,7,0,0,36,0,0,8,12,12,12,0,0,41,0,0,5,15,11,9,0,0,39,0,0,4,9,17,6,5,0,33,0,0,8,21,24,7,0,0,71,0,0,0,8,12,3,0,0,23,0,0,3,8,14,5,3,0,32,0,0,0,0,0,0,0,0,0,4,10,48,96,119,66,16,0,362,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,0,0,0,5,3,0,0,0,8,0,0
102011037,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,10,0,0,0,0,3,6,0,0,8,0,0,0,3,0,0,0,0,9,0,0,0,4,9,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,6,11,0,0,0,16,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,19,40,16,11,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,4,3,0,4,0,0,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,3,0,0
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,12,0,0,0,4,5,0,0,0,17,0,0,0,5,0,0,0,0,9,0,0,0,0,3,3,5,0,16,0,0,0,4,3,7,0,0,11,0,0,4,4,7,7,4,0,28,0,0,0,4,3,0,0,0,8,0,0,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,34,40,25,13,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0
102011039,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,6,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,4,0,25,0,5,6,8,3,4,4,0,36,0,13,16,10,8,10,3,0,50,0,0,15,13,15,8,6,0,54,0,0,7,9,13,9,0,0,48,0,0,3,12,6,6,0,0,33,0,0,4,11,5,5,0,0,27,0,0,9,20,22,16,4,5,65,0,0,0,6,19,6,0,0,32,0,0,0,12,21,15,9,0,56,0,0,0,0,0,3,0,0,11,0,20,67,103,129,88,30,6,452,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,9,0,0,3,0,0,4,0,0,8,0,0,3,7,0,3,3,0,20,0,0
102011040,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,11,0,0,0,5,0,5,0,0,8,3,6,11,9,4,0,4,0,31,0,0,5,4,20,4,0,0,40,0,3,3,14,8,10,4,0,50,0,0,11,14,15,9,4,0,64,0,3,11,13,13,7,5,0,52,0,0,10,25,14,9,4,0,60,0,0,5,9,6,4,0,0,26,0,0,5,23,18,15,0,0,69,0,0,0,3,7,0,0,0,12,0,0,0,11,5,12,3,0,35,0,0,0,0,0,0,0,0,3,12,19,64,137,112,85,36,6,469,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,13,4,0,0,3,0,3,0,0,15,0,0,4,0,3,0,0,0,16,0,6,5,3,4,7,4,0,32,0,0
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,7,0,0,0,5,0,0,0,0,11,0,0,0,4,3,3,0,0,15,0,0,3,0,11,5,0,0,19,0,0,7,4,12,5,0,0,35,0,0,4,8,3,9,0,0,26,0,0,3,7,8,6,0,0,23,0,0,0,8,10,4,0,0,22,0,0,3,8,9,14,0,0,38,0,0,0,3,3,4,0,0,10,0,0,6,5,10,8,0,0,30,0,0,0,0,3,0,0,0,5,0,0,31,55,76,63,13,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,5,0,0,0,0,0,10,0,0
102011042,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,4,0,3,0,4,0,3,0,14,0,0,3,5,4,0,0,0,14,0,0,6,9,0,0,0,0,21,3,4,4,8,3,12,4,0,33,0,7,17,10,17,16,0,0,69,0,4,9,7,15,5,3,0,44,0,0,4,13,13,7,3,0,33,0,0,5,9,12,3,0,0,28,0,0,4,15,19,20,4,0,73,0,0,0,6,16,3,0,0,19,0,0,0,9,14,4,0,0,21,0,0,0,0,4,0,0,0,9,14,13,58,90,120,78,19,0,397,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,14,0,0,5,3,0,9,0,0,18,0,9
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,13,3,0,5,4,0,3,0,0,12,0,7,4,4,4,6,0,0,31,0,0,6,7,8,7,0,0,36,0,0,11,0,5,11,6,0,29,0,0,5,3,3,7,0,0,23,0,0,5,3,9,5,0,0,20,0,0,10,17,10,13,3,0,48,0,0,0,6,0,4,0,0,5,0,0,0,0,3,10,0,0,18,0,0,0,0,0,0,0,0,0,10,15,45,59,57,58,23,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,5,0,0,4,0,5,0,3,0,11,0,3,5,0,0,0,0,0,21,4,3
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,5,0,9,0,0,0,0,3,0,4,0,14,0,0,0,0,8,4,0,0,16,0,5,13,17,10,5,0,0,43,0,7,17,11,6,9,3,0,56,0,0,11,7,11,10,0,0,37,0,5,6,8,12,7,3,0,39,0,0,3,7,4,0,3,0,28,0,0,6,22,17,10,5,0,53,0,0,0,0,4,4,0,0,12,0,0,0,3,9,3,0,0,21,0,0,0,0,0,0,0,0,3,4,24,65,78,83,56,23,0,347,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,9,0,3,0,0,17,0,0,0,7,6,4,0,0,21,0,0,6,8,4,7,5,0,24,0,0
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,4,0,0,10,0,0,0,6,5,0,0,0,17,0,3,5,7,3,0,0,0,21,0,0,4,6,0,0,0,0,9,0,0,3,0,4,3,0,0,11,0,0,4,3,0,0,0,0,8,0,0,4,12,9,0,0,0,20,0,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,27,33,28,15,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,3,0,12,0,3,4,0,3,3,0,0,10,0,0,0,6,0,7,0,0,17,0,0,3,3,0,3,0,0,9,0,0,0,0,5,0,0,0,8,0,0,0,0,0,3,0,0,9,0,0,0,10,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,12,25,30,18,10,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,0,0,6,4,0,4,4,0,3,0,0,16,0,0,4,3,3,5,0,3,25,0,4,4,3,16,6,6,0,47,0,5,23,20,16,15,0,0,77,0,3,15,19,9,14,3,0,49,0,3,12,23,14,18,3,0,76,0,0,9,28,28,8,0,0,74,0,0,14,47,55,31,6,0,155,0,0,4,3,19,15,0,0,35,0,0,0,18,53,17,4,0,94,0,0,0,0,0,0,0,0,3,7,21,97,171,217,136,33,5,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,3,0,10,0,0,0,4,3,0,3,0,11,0,3
102021048,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,4,0,5,5,0,0,18,6,10,6,5,8,8,0,0,49,5,14,6,20,7,9,3,0,67,0,7,16,11,12,11,0,0,56,3,3,19,17,7,6,0,0,58,0,0,9,6,9,8,0,0,37,0,0,7,13,10,9,0,0,32,0,0,3,16,22,12,0,0,61,0,0,0,6,3,0,0,0,14,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,3,17,32,79,104,91,73,12,7,425,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,3,0,0,0,0,0,7,0,0,11,0,0,5,0,3,0,3,0,16,0,3
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,8,0,0,3,3,0,0,0,0,5,0,0,5,0,0,4,0,0,16,0,0,8,6,4,0,0,0,21,0,0,0,0,0,5,0,0,10,0,0,0,5,5,3,3,0,17,0,0,0,0,0,3,3,0,10,0,0,0,9,3,7,5,0,22,0,0,0,4,0,3,0,0,10,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,3,6,18,42,26,36,19,8,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
102021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,3,3,3,7,6,0,0,21,0,0,8,4,9,4,0,0,20,0,0,0,0,13,5,0,0,22,0,0,0,5,9,9,0,0,15,0,0,0,6,3,4,0,0,11,0,0,5,4,8,0,0,0,21,0,0,3,13,12,6,0,0,26,0,0,0,0,6,7,0,3,13,0,0,0,3,4,11,0,3,24,0,0,0,0,0,0,0,0,0,0,4,18,41,68,47,10,6,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,7,0,4
102021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,4,3,0,0,9,0,0,0,3,3,9,0,0,16,0,3,8,3,0,0,0,0,24,0,0,0,3,7,6,5,0,21,0,0,4,6,12,3,0,0,23,0,0,7,10,14,7,0,0,31,0,0,5,10,5,4,0,0,26,0,0,7,9,18,23,4,0,62,0,0,0,7,3,0,0,0,13,0,0,0,5,12,7,0,0,29,0,0,0,0,0,0,0,0,3,0,5,34,61,79,69,20,0,274,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,3,0,0,0,4,0,10,0,0,0,5,0,0,0,0,7,0,0
102021052,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,6,3,3,4,0,0,15,0,0,0,4,6,5,0,0,12,0,0,0,0,0,5,0,0,9,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,9,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,15,22,20,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,0,0
102021053,0,0,0,0,3,0,0,0,5,0,0,0,5,3,0,4,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,6,3,0,3,19,0,0,0,4,0,0,0,0,8,0,0,7,8,4,8,0,0,31,0,0,9,3,10,14,7,0,43,0,6,7,9,9,8,7,4,42,5,3,18,14,18,12,3,0,67,0,3,15,10,9,5,6,0,55,0,0,5,12,10,4,4,0,36,0,0,0,11,6,6,0,0,20,0,0,11,12,21,11,0,0,58,0,0,0,3,11,6,0,0,16,0,0,0,7,4,6,0,0,16,0,0,0,0,0,0,0,0,5,8,16,73,104,112,80,30,11,429,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,6,4,4,0,0,0,9,0,0,5,0,0,4,0,0,8,0,4
