POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
110021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,23,47,45,41,30,208,4,4,3,4,8,9,0,36,0,0,3,7,3,0,0,15,57,81,106,153,138,95,51,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,37,57,51,12,4,211,0,0,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,9,5,6,8,4,33,19,28,51,70,64,23,7,264,0,0,0,0,0,0,0,0
110021193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,17,39,58,65,46,31,271,4,4,5,11,8,16,7,50,0,4,0,0,0,0,5,15,89,115,164,192,215,122,58,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,63,82,103,86,42,0,420,14,4,0,0,10,0,0,31,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,9,6,0,11,13,14,0,0,56,56,74,98,120,118,48,7,523,0,0,0,0,0,0,0,0
110021194,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,8,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,18,19,48,47,73,32,227,13,4,10,9,12,11,0,59,3,0,0,3,0,3,0,14,122,146,153,208,239,161,61,1080,0,0,0,0,0,0,0,0,4,4,4,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,76,113,146,128,50,4,584,21,9,8,4,7,7,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,5,0,6,11,19,11,6,66,96,89,133,168,158,79,13,735,0,0,0,0,0,0,0,0
110031195,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,3,7,8,10,11,10,4,58,25,17,18,13,21,9,0,111,5,3,0,0,0,7,0,23,253,348,300,324,345,114,20,1694,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,173,288,277,306,255,68,8,1369,46,22,10,20,24,3,0,125,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,8,17,9,8,3,13,3,0,60,234,327,305,340,290,78,13,1579,0,0,0,0,0,0,0,0
110031196,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,15,6,5,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,22,45,50,36,19,193,8,14,5,4,18,4,5,56,0,3,0,0,3,0,0,13,121,265,201,237,239,127,42,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,69,57,72,57,20,0,327,10,19,3,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,10,7,11,12,14,10,4,65,79,94,72,92,78,33,8,447,0,0,0,0,0,0,0,0
110031197,0,0,0,0,0,0,0,4,4,0,3,0,5,0,0,10,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,17,13,16,21,6,99,27,18,18,14,31,3,0,116,0,0,0,0,4,0,0,9,250,253,230,252,292,82,10,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154,244,244,254,232,55,0,1180,49,17,4,3,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,9,7,10,8,15,5,0,54,206,269,261,267,261,64,0,1332,0,0,0,0,0,0,0,0
110031198,3,5,0,4,3,0,0,21,3,3,3,0,0,0,0,15,9,10,5,4,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,27,36,34,37,15,169,14,33,39,22,18,0,0,132,0,0,0,0,0,0,0,6,162,313,311,282,266,122,38,1493,0,0,0,0,0,0,0,0,4,5,12,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,76,94,78,95,18,0,402,11,14,5,4,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,13,15,12,4,51,58,100,110,98,118,32,3,525,0,0,0,0,0,0,0,0
110041199,3,0,0,0,0,0,0,9,5,0,0,6,0,0,0,6,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,0,13,22,33,17,7,3,102,44,31,42,26,23,10,0,178,6,6,0,0,6,0,0,18,345,392,367,336,341,127,18,1919,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,205,349,354,323,257,75,6,1555,67,10,11,12,9,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,18,7,14,16,20,4,0,65,296,373,381,353,289,85,3,1779,0,0,0,0,0,0,0,0
110041200,0,8,7,0,0,0,0,20,0,3,14,4,0,0,0,22,3,9,21,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,12,18,11,29,57,36,10,181,15,66,72,43,40,7,0,241,0,0,0,0,0,0,0,10,174,460,385,356,302,115,32,1816,0,0,0,0,0,0,0,0,3,9,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,77,67,67,50,17,0,316,20,17,3,4,8,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,7,6,4,0,26,72,95,76,74,70,28,4,415,0,0,0,0,0,0,0,0
110041201,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,29,50,58,54,17,232,20,15,23,26,33,7,6,126,3,3,0,5,3,0,0,10,162,240,266,316,316,154,35,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,96,154,179,138,33,4,674,21,5,7,4,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,11,18,17,15,18,3,0,76,110,117,172,203,162,47,0,815,0,0,0,0,0,0,0,0
110041202,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0,21,6,6,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,4,0,0,0,0,0,0,11,12,38,53,68,54,38,8,269,124,48,42,29,35,17,5,297,0,3,5,0,0,0,7,15,542,515,473,452,352,154,25,2505,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,8,266,358,387,353,301,47,10,1716,113,42,17,12,9,3,0,194,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,18,27,16,15,14,3,0,88,410,435,420,383,324,56,8,2043,0,0,0,0,0,0,0,0
110041203,0,0,0,0,0,0,0,4,4,6,3,5,3,0,0,30,4,6,3,5,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,11,4,0,6,4,0,0,0,11,26,95,128,151,70,35,6,514,166,90,74,85,82,50,9,553,3,5,6,6,6,4,7,34,707,961,866,869,723,261,49,4438,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,583,1044,1036,1072,893,202,20,4855,156,69,56,43,42,8,0,379,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,4,4,0,3,5,4,0,20,26,38,12,30,31,0,0,134,778,1166,1116,1157,966,226,18,5423,0,0,0,0,0,0,0,0
110041204,0,0,0,0,0,0,0,0,5,11,7,5,3,0,0,26,5,11,7,5,3,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,0,0,0,0,0,0,6,11,22,39,29,21,8,0,135,74,54,67,69,54,13,0,330,7,5,8,3,0,0,0,19,655,987,883,809,677,176,19,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,152,254,246,221,181,58,4,1100,40,64,23,16,15,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,9,189,315,274,232,198,55,4,1277,0,0,0,0,0,0,0,0
110041205,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,15,3,4,5,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,62,116,127,111,43,505,23,26,15,32,26,15,6,144,0,0,3,4,9,0,6,24,208,316,303,415,416,254,71,1983,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,144,153,196,157,43,4,773,14,11,9,4,6,4,0,46,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,14,13,18,14,14,30,9,3,107,119,175,176,221,200,59,13,965,0,0,0,0,0,0,0,0
111011206,0,0,0,0,0,0,0,6,6,3,6,3,3,0,0,19,3,9,5,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,62,82,68,29,8,298,169,59,66,71,67,27,4,463,0,3,3,0,0,0,3,10,753,652,615,674,516,127,11,3359,0,0,0,0,0,0,0,0,10,5,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,425,347,402,529,399,83,7,2185,130,13,11,12,12,3,0,186,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,11,3,13,7,18,9,0,0,52,576,383,430,569,428,83,8,2478,0,0,0,0,0,0,0,0
111011207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,17,12,9,0,62,18,9,3,3,11,4,0,53,0,0,0,0,0,0,0,3,79,49,71,86,72,33,5,374,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,24,41,27,7,0,146,8,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,4,0,3,0,0,16,43,27,34,46,36,7,0,187,0,0,0,0,0,0,0,0
111011208,0,5,0,0,0,0,0,5,4,6,9,4,9,0,0,29,6,6,9,4,9,0,0,38,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,6,7,4,4,0,0,0,0,13,48,199,291,203,130,38,15,928,271,150,71,78,78,27,5,675,5,7,3,0,0,3,0,14,1121,1237,1006,873,632,201,31,5093,0,0,0,0,0,0,0,0,38,20,11,6,6,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,690,857,733,810,529,107,9,3728,156,47,14,20,22,6,0,264,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,8,3,0,0,0,12,3,8,10,5,3,0,0,28,21,20,17,18,12,7,0,95,906,958,787,861,578,114,6,4212,0,0,0,0,0,0,0,0
111011209,4,0,0,0,0,0,0,7,11,9,3,4,6,0,0,33,19,13,6,7,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,4,0,0,0,0,0,0,12,32,97,142,146,124,27,13,570,208,127,93,102,102,28,6,657,5,0,5,4,3,3,0,24,1138,1370,1151,1229,959,221,35,6107,0,3,0,0,0,0,0,3,17,10,12,0,3,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,573,653,580,619,511,85,10,3029,136,32,23,30,32,9,0,245,0,0,0,0,0,0,0,6,5,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,3,4,3,5,11,3,0,29,743,709,622,660,559,87,13,3389,0,0,0,0,0,0,0,0
111011210,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,8,0,4,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,18,14,12,16,0,0,59,44,17,9,12,12,5,0,105,0,0,0,0,0,0,0,0,200,139,130,89,66,17,9,655,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,144,132,133,117,12,0,688,42,12,4,9,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,6,4,0,6,0,0,17,193,165,150,144,127,14,0,798,0,0,0,0,0,0,0,0
111011211,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,24,14,4,0,68,17,6,11,7,10,4,0,54,0,0,0,0,0,0,0,4,133,150,149,158,94,28,8,709,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,74,63,71,10,0,312,9,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,64,56,76,72,76,8,0,352,0,0,0,0,0,0,0,0
111011212,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,42,40,43,26,4,180,61,19,14,16,19,10,5,141,0,0,0,0,0,0,0,5,248,182,176,185,160,58,14,1023,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,80,139,146,107,25,0,616,52,0,0,0,9,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9,5,6,14,9,0,0,40,187,85,150,161,118,26,3,734,0,0,0,0,0,0,0,0
111011213,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,3,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,36,56,41,42,3,194,11,9,0,11,11,7,0,54,0,0,0,0,0,0,0,0,61,73,87,123,89,55,8,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,50,67,45,9,0,278,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,60,49,53,78,57,13,0,307,0,0,0,0,0,0,0,0
111011214,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,20,11,6,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,5,28,100,145,135,80,20,7,514,184,76,59,57,56,20,3,456,4,0,3,0,4,0,0,13,821,784,672,723,518,126,23,3668,0,0,0,0,0,0,0,3,9,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,434,437,395,443,319,71,8,2101,106,9,13,11,17,3,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,4,6,0,7,0,0,11,16,7,5,11,11,0,0,44,563,463,423,462,359,77,8,2344,0,0,0,0,0,0,0,3
111021215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,33,29,26,8,5,145,9,19,16,13,16,11,4,87,0,0,0,0,0,0,0,4,119,178,174,169,145,49,12,830,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,100,140,132,137,17,4,599,11,4,3,0,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,7,80,109,146,141,153,19,4,651,0,0,0,0,0,0,0,0
111021216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,17,27,43,20,9,128,14,11,14,12,5,7,0,61,0,0,0,0,0,0,0,3,75,100,85,99,89,47,10,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,63,53,70,41,16,0,296,13,5,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,8,4,0,0,15,66,70,59,77,48,22,0,336,0,0,0,0,0,0,0,0
111021217,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,18,0,4,0,5,0,0,0,14,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,12,40,75,66,34,12,3,243,78,35,24,25,34,8,0,205,0,3,0,0,0,0,0,8,422,516,463,445,313,74,12,2242,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,264,231,228,152,18,0,1094,66,4,8,4,0,0,0,83,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,10,7,0,0,30,281,275,246,248,157,22,0,1227,0,0,0,0,0,0,0,0
