POW_SA2_CODE_2021,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000_3499_Mng,CIII_IV_3000_3499_Pro,CIII_IV_3000_3499_TecTW,CIII_IV_3000_3499_CoPSW,CIII_IV_3000_3499_ClAW,CIII_IV_3000_3499_SWks,CIII_IV_3000_3499_MaOpDv,CIII_IV_3000_3499_Lab,CIII_IV_3000_3499_IDNS,CIII_IV_3000_3499_Tot,CIII_IV_3500mo_Mng,CIII_IV_3500mo_Pro,CIII_IV_3500mo_TecTW,CIII_IV_3500mo_CoPSW,CIII_IV_3500mo_ClAW,CIII_IV_3500mo_SWks,CIII_IV_3500mo_MaOpDv,CIII_IV_3500mo_Lab,CIII_IV_3500mo_IDNS,CIII_IV_3500mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
101061543,17,8,56,7,16,12,18,7,0,138,13,3,40,5,22,4,0,9,0,102,20,0,18,5,7,3,5,6,0,64,24,0,24,4,0,0,3,0,0,57,0,0,4,0,0,0,0,0,0,9,7,0,4,0,0,0,0,0,0,9,8,0,0,5,0,0,0,0,0,15,160,56,411,204,170,112,73,117,19,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,3,0,15,0,0,0,0,0,6,0,0,0,8,0,0,0,0,3,3,0,0,0,12,0,5,0,6,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
101061544,22,0,21,4,3,0,10,10,0,77,16,0,16,5,3,0,11,3,3,55,8,0,5,0,0,0,5,3,0,23,17,0,17,5,0,0,3,3,0,42,4,0,5,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,142,15,150,62,43,19,56,82,11,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,6,0,3,0,10,0,0,0,0,5,0,0,3,0,11,0,0,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5
102011028,4,0,22,0,0,0,0,0,0,35,6,0,25,0,0,0,0,0,0,34,4,0,7,0,0,0,0,3,0,19,6,5,9,4,4,0,4,0,0,31,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,39,18,127,22,20,16,0,22,9,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,9,0,29,0,7,0,5,0,0,57,4,0,24,5,0,0,3,0,0,36,10,5,18,0,4,0,0,0,0,35,11,0,12,0,7,0,0,0,0,31,4,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,65,19,191,56,39,19,11,31,4,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011030,32,10,126,11,27,6,61,25,3,299,31,5,108,5,9,6,47,16,9,233,28,6,77,4,18,6,36,8,5,189,53,11,76,0,19,0,30,9,0,204,8,0,12,0,0,0,6,3,0,32,22,7,4,0,0,0,10,0,0,42,4,0,10,0,4,0,0,0,3,21,265,58,744,61,185,49,338,229,33,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,5,0,0,3,0,3,0,3,9,0,19,0,0,3,3,7,0,6,8,0,27,0,0,3,0,0,6,3,0,0,16,4,0,0,0,6,0,0,0,0,13,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4
102011031,39,9,72,28,25,19,8,8,0,210,27,16,55,12,15,8,3,8,4,151,20,13,27,10,15,7,3,3,0,92,16,3,43,0,3,4,5,4,0,82,8,0,0,0,0,3,0,0,0,23,14,0,3,0,0,3,0,0,0,26,0,0,9,0,3,0,0,0,6,23,238,148,522,461,269,257,70,145,33,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,6,0,14,0,0,0,0,5,7,0,0,0,18,0,0,4,7,3,4,0,0,0,27,0,0,4,3,6,4,0,0,0,29,6,0,0,0,5,0,0,0,0,17,3,0,0,0,7,0,0,0,0,15,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
102011032,61,48,194,74,152,38,33,25,9,628,57,26,111,38,92,24,16,20,4,393,45,24,84,27,55,10,11,14,7,269,86,31,89,21,40,11,30,15,10,321,20,0,13,3,3,0,3,0,0,41,20,5,9,0,3,4,6,0,0,47,0,3,7,3,3,6,0,3,3,33,425,263,1158,643,951,284,224,303,63,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,4,0,0,0,0,0,5,6,0,4,3,5,0,0,0,0,13,0,0,3,4,9,5,0,6,0,39,0,4,3,8,7,6,0,9,0,41,5,0,5,4,18,8,6,0,0,42,0,0,0,3,32,4,0,4,0,47,0,0,0,4,14,4,0,0,0,22,3,0,0,0,10,0,5,0,0,23,0,0,0,0,0,0,0,0,0,7
102011033,0,0,11,34,6,0,6,0,0,55,3,0,11,35,4,0,0,0,0,48,0,0,6,17,3,0,0,0,0,26,7,0,9,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,79,184,44,14,10,17,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,4,0,33,12,5,4,19,0,0,79,9,0,23,9,5,0,9,0,0,53,8,7,22,3,3,0,5,0,0,56,13,9,9,3,0,0,0,0,0,34,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,61,22,184,101,44,37,64,35,8,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,9,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,3,0,11,5,4,0,0,0,0,28,5,0,7,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,13,0,3,7,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,9,68,54,18,6,6,13,4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,10,0,39,4,8,5,6,9,0,81,13,3,34,0,14,0,4,8,0,82,6,6,22,0,7,0,0,3,0,50,13,6,38,0,8,3,0,4,0,68,5,0,7,0,0,0,0,0,0,10,4,0,6,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,9,80,36,228,84,105,64,82,93,12,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,11,0,0,0,3,6,0,4,6,0,16,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,3,0,9,6,0,4,0,0,0,23,4,0,6,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,24,70,62,18,6,5,16,9,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,17,0,3,0,0,0,0,28,3,0,12,0,0,0,0,0,0,21,4,0,9,0,0,0,0,0,0,11,10,0,11,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,36,14,113,15,30,11,5,18,3,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,13,3,36,0,11,6,0,8,0,76,9,0,21,3,3,4,0,6,3,50,7,0,16,0,0,0,0,0,0,33,13,5,24,0,3,7,3,4,3,49,3,0,4,0,0,0,0,0,0,6,9,0,0,0,0,5,0,0,0,14,0,0,3,0,0,0,0,0,4,12,85,32,246,103,58,53,18,50,11,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011040,11,5,28,17,14,8,0,3,0,89,20,6,36,5,6,9,0,3,0,81,3,3,19,4,12,3,0,0,0,38,7,6,15,5,8,5,0,3,0,40,3,0,6,0,0,0,0,0,0,5,3,0,6,3,0,0,0,0,0,16,3,0,3,3,0,0,0,0,0,10,95,65,271,201,103,91,20,73,11,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,4,0,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011041,5,4,29,6,5,3,0,0,0,54,10,0,17,3,0,4,3,5,0,36,9,0,13,0,0,3,0,3,0,33,9,0,18,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,67,22,195,65,35,22,13,31,8,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011042,9,7,37,18,11,6,3,3,0,96,8,7,25,10,4,3,0,3,0,49,7,0,12,9,0,3,0,3,0,37,18,4,6,3,5,0,4,0,0,41,6,0,6,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,9,80,55,258,247,98,87,23,67,12,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,6,4,3,0,0,0,10,0,0,0,4,0,0,3,0,0,6,0,0,4,0,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011043,8,5,29,3,9,5,0,9,0,70,11,0,16,5,4,5,0,3,3,45,4,0,9,0,3,4,0,0,0,23,3,0,8,3,0,8,0,0,0,27,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,4,8,59,37,193,155,65,52,20,37,11,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,4,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021044,13,3,53,17,7,3,22,7,3,129,14,4,40,3,8,4,8,5,0,88,9,0,18,8,4,3,6,5,0,51,12,0,21,5,3,8,0,0,0,54,3,0,3,0,0,0,0,0,0,10,4,0,5,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,4,11,90,84,322,285,103,116,74,91,18,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,3,0,0,0,5,0,0,0,19,3,0,0,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
102021045,0,0,21,5,10,3,4,4,0,52,5,0,15,5,0,0,5,4,0,33,4,0,4,3,0,0,0,0,0,12,4,0,8,3,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,10,122,78,55,25,19,23,8,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,3,0,13,5,3,0,3,5,0,30,5,0,14,5,4,0,0,4,0,24,0,0,5,0,0,0,0,3,0,14,3,0,10,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,33,6,117,49,35,23,4,31,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,25,7,98,18,18,5,14,33,4,218,27,4,90,0,21,0,14,17,4,191,23,3,57,3,3,3,11,17,0,124,32,8,52,8,9,0,8,5,0,124,5,0,8,0,5,0,0,0,0,17,17,0,8,0,3,0,0,0,0,28,0,0,3,0,0,0,0,0,0,15,194,57,604,179,158,46,134,202,25,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,7,0,12,0,0,0,0,0,3,3,5,0,16,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102021048,22,12,27,19,18,5,3,8,0,115,18,0,26,6,6,3,5,0,0,73,3,0,10,0,4,0,0,4,5,28,11,5,14,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,0,4,21,111,80,249,296,126,131,43,89,18,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,4,0,3,0,5,0,9,0,0,5,3,3,7,0,0,0,19,5,0,0,0,0,3,3,0,0,14,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102021049,5,0,19,8,7,0,4,4,0,36,3,0,14,0,0,0,0,5,0,28,3,0,4,0,0,0,6,0,0,10,3,0,12,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,96,27,16,12,15,31,3,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,4,3,27,0,3,0,5,9,3,65,4,3,20,0,3,0,12,4,0,47,13,0,23,0,7,0,8,0,0,61,9,0,42,0,4,3,14,3,0,76,0,0,9,0,0,0,7,0,0,19,10,0,22,0,0,0,0,0,0,28,0,0,4,0,0,0,3,0,0,4,54,22,246,47,42,34,62,49,4,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,10,7,35,4,7,0,9,3,0,79,12,8,27,0,0,6,0,0,0,56,8,3,40,3,4,0,0,4,0,70,15,3,34,6,6,0,3,0,0,68,3,0,8,0,0,0,0,0,0,13,3,0,13,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,5,75,40,290,86,68,15,47,36,8,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
