POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
301021008,10,20,35,30,66,33,5,11,0,216,12,18,26,17,61,53,12,9,6,212,4,8,12,6,36,40,8,15,0,135,6,5,9,3,34,30,13,28,0,128,0,0,3,11,22,44,3,34,0,113,3,7,11,11,26,36,23,50,0,166,3,5,0,0,6,6,3,11,0,33,0,0,5,6,12,8,4,20,3,57,0,0,0,0,3,0,0,0,12,17,135,399,217,137,312,284,80,194,29,1798
301021009,29,41,55,53,110,65,20,28,0,403,15,36,39,31,109,110,24,46,5,414,14,22,24,20,89,62,30,55,4,309,14,6,19,12,41,59,20,50,0,219,6,4,13,13,34,37,12,24,0,142,10,13,10,8,45,68,30,68,0,252,3,0,0,4,6,9,5,11,0,37,0,4,0,9,4,18,4,35,0,69,0,0,0,0,4,9,0,6,12,37,208,502,358,253,549,501,153,345,42,2908
301021011,26,26,25,42,139,79,31,25,5,399,20,19,18,12,136,100,41,57,5,398,12,12,11,11,48,64,15,47,0,216,12,4,10,7,33,65,21,60,5,211,6,10,10,8,19,22,11,45,0,127,7,7,0,5,31,35,21,54,0,160,0,0,0,5,4,3,5,18,0,39,4,3,4,0,3,7,4,24,0,50,0,0,3,0,5,0,0,3,8,25,171,336,230,129,486,418,149,365,44,2319
301021012,25,39,54,48,97,46,7,18,4,348,11,27,49,36,130,75,12,23,0,368,22,17,26,19,45,47,21,30,8,221,13,8,25,28,47,64,18,45,0,242,4,10,16,18,49,51,14,36,0,193,14,10,15,16,31,49,33,77,4,250,0,0,0,3,7,3,0,14,0,35,0,3,0,12,3,22,3,30,0,76,3,0,5,0,4,4,0,0,9,31,207,395,394,271,512,413,114,307,45,2665
301021013,64,58,72,92,166,61,16,20,10,559,39,44,32,64,184,97,18,31,3,517,16,21,32,29,94,79,19,25,5,315,13,14,21,19,58,64,22,39,0,241,11,3,21,8,22,39,11,36,0,148,11,16,13,20,31,49,19,56,4,221,4,0,0,0,0,10,3,15,0,38,6,4,4,3,5,21,10,22,0,83,3,3,10,4,3,3,0,3,19,42,511,1217,687,422,709,498,132,286,61,4511
301021550,9,16,11,11,19,11,0,3,0,91,9,13,11,7,32,32,0,6,5,116,3,3,4,7,22,17,8,6,5,76,4,3,4,0,11,16,3,7,6,46,0,3,9,0,10,19,4,3,0,41,0,0,4,7,6,17,6,9,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,4,0,5,0,18,0,3,0,0,0,0,0,3,7,15,98,153,112,71,118,133,27,73,23,806
301021551,10,17,15,23,24,20,5,8,6,120,6,11,10,16,21,21,3,9,0,95,9,9,10,6,17,0,8,6,0,58,3,4,3,4,8,19,0,9,0,58,0,0,8,4,0,3,11,10,0,35,5,0,4,0,6,17,8,4,0,44,0,0,0,0,0,5,0,5,0,17,0,6,0,0,0,5,0,7,0,19,0,6,0,4,0,0,0,3,3,16,96,266,171,96,120,118,30,91,25,1005
301031014,32,39,69,64,312,244,57,54,14,882,51,46,43,71,427,354,116,146,12,1252,26,15,26,36,222,276,119,191,10,915,33,23,22,28,147,223,98,233,3,817,32,13,16,21,100,190,91,224,0,692,80,17,20,38,189,351,134,470,11,1312,9,6,6,8,30,71,42,112,3,289,28,6,3,9,67,86,78,185,9,479,3,0,3,0,8,9,5,9,15,58,337,328,362,328,1602,1905,767,1643,119,7398
301031015,19,35,33,30,57,30,5,7,4,218,19,20,26,17,74,58,19,25,0,260,9,15,15,16,29,43,25,24,0,175,8,7,17,12,34,49,10,28,0,172,4,4,6,10,17,31,17,25,0,112,3,9,11,14,30,52,14,48,0,174,0,3,7,0,10,10,5,12,4,52,6,4,4,0,8,11,12,30,0,73,0,0,0,3,0,0,0,0,11,20,234,394,278,181,302,319,106,224,24,2056
301031016,27,34,53,31,72,31,3,7,0,254,19,18,40,35,80,50,18,11,0,270,9,14,27,20,35,43,10,19,0,178,3,13,9,24,43,39,11,30,0,182,5,0,7,11,25,45,24,28,0,159,5,12,10,13,24,38,24,74,0,200,0,4,3,3,4,9,0,13,0,39,0,5,0,4,6,13,3,20,0,59,0,0,0,0,3,0,0,0,7,11,205,457,392,211,354,303,109,213,17,2273
301031017,84,80,169,184,905,424,77,66,26,2014,76,78,101,120,1054,725,187,152,27,2521,54,44,63,56,605,632,176,219,6,1852,30,27,40,48,441,485,161,264,12,1512,31,21,29,31,238,351,125,255,7,1077,53,18,33,45,373,678,262,584,7,2049,11,6,7,6,56,149,60,189,5,479,9,7,6,11,73,152,91,313,5,674,3,4,3,0,12,19,3,12,36,95,500,804,874,700,4053,3811,1169,2116,201,14225
301031018,28,41,51,61,160,122,19,23,9,509,45,28,47,49,215,198,42,63,3,689,27,22,29,42,126,176,37,55,6,516,11,16,15,18,99,127,51,60,0,398,15,5,6,11,54,96,36,72,7,301,13,9,12,9,57,136,49,116,6,403,0,8,0,0,6,25,4,38,0,80,4,10,5,7,3,16,18,58,0,117,3,5,0,6,8,10,0,8,12,36,296,491,363,275,849,976,272,506,66,4090
301031019,11,23,30,26,92,81,7,10,0,285,21,20,17,21,99,131,32,29,0,368,17,14,15,21,74,99,33,38,5,305,3,11,10,3,47,77,27,66,0,254,0,3,8,8,28,51,18,57,3,180,13,4,9,4,42,88,33,101,0,292,0,0,0,4,5,12,8,42,0,85,0,8,4,4,7,23,13,50,0,107,0,0,3,0,4,4,0,3,7,31,136,370,185,144,465,633,178,415,36,2567
301031020,41,70,77,94,149,78,19,33,12,567,35,48,53,63,172,101,39,50,10,559,15,22,32,43,100,93,25,54,3,385,15,17,26,20,71,78,28,52,3,304,11,13,14,20,51,69,21,43,3,244,15,19,11,25,52,84,25,107,0,347,3,0,5,10,9,8,5,20,0,65,0,7,9,5,5,31,11,54,0,130,0,5,3,0,10,4,0,6,14,37,362,834,553,415,745,636,191,471,64,4270
301031021,46,64,102,126,326,235,45,53,12,1002,55,51,62,80,420,331,95,150,11,1255,29,25,46,36,218,245,113,210,9,931,11,20,19,23,127,184,95,183,5,673,28,7,26,15,85,143,79,186,0,572,24,7,14,16,102,192,93,278,7,734,3,8,6,8,12,31,10,76,0,154,0,12,9,4,18,36,19,85,0,189,0,3,3,6,6,3,4,7,20,57,396,958,705,499,1518,1516,573,1285,104,7569
302011022,12,21,24,34,64,25,0,7,0,198,16,11,28,16,67,27,7,15,0,193,4,0,9,14,64,30,8,13,4,150,7,12,10,0,34,26,7,16,0,113,3,9,9,3,23,24,16,17,0,90,3,5,3,6,25,35,20,49,0,150,4,0,0,6,4,6,0,10,0,19,0,0,0,0,6,5,9,9,0,30,0,6,3,0,3,0,0,0,3,17,127,230,229,138,323,189,69,129,15,1454
302011023,10,13,10,12,32,20,4,0,0,91,4,12,10,8,30,21,8,13,0,100,4,3,0,7,12,20,3,5,0,60,4,5,6,8,12,24,8,21,0,80,0,3,9,4,15,12,0,10,0,57,0,5,5,0,16,28,3,22,0,81,0,0,0,0,8,13,0,8,0,33,0,7,8,0,6,11,3,24,0,67,0,3,5,0,5,0,0,0,3,16,50,167,113,45,155,181,33,106,12,861
302011024,18,12,50,37,70,29,8,9,4,242,24,30,30,35,96,52,9,13,0,287,10,13,15,13,84,37,5,15,0,195,9,9,16,15,81,62,16,19,3,229,9,7,16,6,76,45,9,17,0,186,14,3,0,12,106,102,22,38,0,299,0,3,0,0,5,15,9,9,0,38,5,8,0,3,7,13,5,11,0,51,0,0,3,0,0,4,0,6,3,16,200,344,295,205,579,387,80,158,26,2267
302011025,25,41,44,22,82,34,5,17,6,267,19,26,20,12,89,43,13,22,0,243,8,10,13,17,40,43,13,23,5,172,9,14,12,4,34,30,9,15,0,135,0,5,12,5,12,12,3,21,0,74,7,3,9,10,27,38,20,38,0,159,0,3,7,0,0,8,0,15,0,35,0,0,3,0,5,5,3,23,0,41,0,0,0,0,5,0,0,0,0,10,253,510,330,165,359,262,78,188,25,2173
302011026,6,47,41,49,58,30,8,4,3,244,12,29,31,40,66,41,14,15,3,245,6,7,27,25,37,31,8,10,0,165,10,3,25,23,37,35,14,18,4,167,0,6,7,17,20,33,22,32,0,129,11,5,10,16,19,47,15,32,0,149,3,0,0,0,3,5,0,7,0,28,4,6,9,0,3,13,8,25,0,59,0,4,0,0,0,3,0,6,11,19,159,381,333,239,296,260,85,155,28,1922
302021027,53,58,116,87,187,88,25,38,8,655,43,41,56,64,206,127,28,44,4,611,19,23,40,34,133,90,49,41,0,427,11,18,27,27,60,74,27,47,0,295,11,16,24,16,46,48,31,54,0,242,4,13,22,11,52,70,31,86,0,296,6,0,3,8,0,11,6,27,0,72,5,8,6,8,11,39,11,46,0,134,0,5,0,0,7,0,3,0,19,41,427,1113,738,419,856,641,239,422,50,4907
302021028,236,208,331,262,479,166,36,31,20,1765,207,141,322,305,675,338,57,75,23,2134,134,57,206,253,635,371,68,67,17,1797,117,59,127,276,503,340,70,89,10,1594,84,28,70,217,369,312,62,90,0,1230,118,45,66,165,533,609,160,217,0,1910,11,3,11,21,39,88,23,59,0,264,28,12,32,40,33,163,46,206,7,569,10,8,12,9,11,12,4,5,41,111,2164,2303,2246,1888,3584,2532,549,896,189,16353
302021029,8,13,19,18,32,8,3,4,0,105,10,9,11,13,26,13,4,7,0,97,9,3,11,8,17,22,7,9,0,85,6,6,13,3,15,18,13,8,0,78,7,5,5,4,10,18,3,26,0,81,6,4,4,9,11,25,6,24,0,89,0,0,0,0,0,0,5,0,0,9,0,0,0,5,0,3,0,5,0,21,0,5,0,0,0,4,0,0,0,11,83,161,131,94,119,134,46,91,8,875
302021030,54,61,75,79,408,246,47,53,9,1026,37,39,52,57,419,418,80,107,10,1217,29,37,26,35,300,258,74,78,10,836,23,12,14,30,176,245,68,116,11,697,12,14,16,22,109,160,47,95,10,491,38,8,12,28,154,269,102,194,8,815,3,4,5,7,20,54,16,68,0,170,0,11,5,10,12,31,17,71,0,155,0,0,0,0,15,11,4,5,24,50,358,489,491,365,1820,1820,473,822,101,6735
302021031,42,52,67,61,201,91,21,18,10,555,24,53,49,39,213,135,24,25,3,577,15,32,34,29,118,128,40,49,3,449,7,15,30,27,83,110,46,57,3,383,5,10,15,17,59,96,38,51,4,287,10,11,21,20,87,144,64,139,5,502,0,0,9,6,10,22,8,32,4,95,0,9,0,11,15,39,24,67,0,177,4,0,7,5,0,9,0,0,13,37,305,702,532,320,919,848,278,465,67,4441
302021032,37,52,82,74,178,92,26,16,8,567,39,50,80,60,280,189,40,34,5,781,29,21,21,34,176,146,35,72,8,539,21,15,19,20,113,104,29,67,0,387,13,12,16,16,65,96,31,55,0,300,22,8,16,19,101,167,57,101,4,498,0,6,0,4,18,35,8,24,0,101,5,0,8,3,13,28,27,58,0,151,5,0,3,4,3,6,0,0,10,35,420,778,568,348,1074,920,273,474,59,4917
302021033,12,8,22,19,27,10,3,10,0,111,3,12,14,22,26,33,7,16,0,129,5,9,9,4,26,28,10,14,0,104,0,5,6,5,11,14,5,9,0,63,0,3,4,4,13,14,0,11,0,47,0,3,4,3,10,5,7,20,0,53,0,0,0,0,3,0,0,3,0,12,0,4,0,0,4,10,4,8,0,29,0,0,0,0,0,0,0,0,3,8,71,206,169,96,143,132,40,105,12,971
302021034,18,12,31,17,38,21,0,7,0,143,13,19,20,10,52,31,7,13,0,166,6,11,21,19,31,25,9,18,0,137,8,14,24,19,30,35,5,32,0,159,6,8,13,9,19,27,12,23,0,118,8,12,14,12,24,51,19,47,0,188,0,0,4,7,3,7,3,14,0,36,3,0,7,3,7,17,12,23,0,61,0,0,0,0,4,0,0,0,6,11,141,282,225,128,237,244,80,195,14,1542
302031035,27,16,33,23,60,15,0,9,5,183,17,13,20,17,61,39,11,22,0,201,9,6,13,11,37,47,12,15,0,149,3,9,4,8,40,40,14,28,0,149,5,4,5,3,18,30,13,33,0,123,5,5,3,10,55,81,19,73,8,262,0,0,0,0,6,11,5,16,0,43,0,0,0,0,3,9,0,11,0,36,0,0,0,0,0,5,0,0,9,21,191,321,214,127,308,313,82,239,30,1829
302031036,245,204,308,229,825,424,91,77,41,2442,260,184,260,225,1154,767,185,234,45,3311,138,101,150,116,900,728,228,254,12,2628,136,60,91,105,720,657,233,342,17,2359,99,40,53,58,479,508,170,257,14,1682,191,96,99,99,822,1043,334,589,16,3297,54,35,33,41,163,276,110,206,9,927,116,69,64,46,244,277,108,353,14,1290,17,10,6,9,12,22,8,8,74,169,1915,1605,1767,1177,5666,4877,1488,2369,321,21187
302031037,78,84,139,124,636,374,62,47,27,1559,98,81,95,80,847,658,169,172,22,2234,63,50,46,73,636,609,169,214,14,1866,64,33,31,38,403,481,185,256,8,1494,31,13,11,18,269,343,122,251,0,1067,59,26,28,26,363,558,266,510,5,1847,11,7,9,3,58,116,57,151,3,416,10,17,13,10,54,156,81,324,0,673,0,0,3,5,16,17,7,7,40,99,671,771,795,505,3537,3505,1148,1985,168,13081
302031038,68,94,145,137,632,398,80,70,20,1651,92,69,98,114,725,654,151,152,20,2071,70,33,49,73,440,491,139,169,10,1469,33,22,26,42,264,354,122,195,12,1077,26,20,21,27,143,270,90,168,6,771,46,19,24,48,205,522,170,355,6,1396,5,3,6,5,41,175,35,110,0,380,15,15,14,6,36,140,56,196,3,485,4,11,7,4,15,17,6,6,30,101,562,922,869,644,2808,3227,889,1480,158,11554
302031039,43,92,108,114,544,256,34,59,17,1257,48,67,59,85,541,381,85,97,18,1379,42,36,39,45,336,304,108,109,10,1024,24,30,29,34,234,266,88,164,11,875,18,13,26,24,171,211,76,130,3,669,17,23,24,20,211,298,139,338,6,1072,3,6,0,7,32,56,23,97,3,227,4,5,8,3,30,59,30,176,0,313,0,0,6,6,10,10,0,6,20,60,404,783,706,504,2430,1976,622,1197,130,8751
302031040,62,81,83,62,185,95,13,14,9,611,59,70,71,50,221,130,20,47,5,665,29,24,46,36,129,132,32,45,3,480,20,20,21,35,123,111,15,44,0,392,14,15,17,20,75,85,23,44,0,288,11,15,14,35,69,142,40,96,0,412,3,5,3,6,15,34,15,44,0,127,3,11,10,6,20,59,23,78,0,210,0,4,0,4,5,3,6,0,11,23,546,991,640,362,989,876,191,447,48,5084
302041041,23,41,54,41,80,35,13,12,0,299,24,24,43,35,95,64,13,30,4,318,9,20,24,15,76,53,12,25,0,235,16,6,21,8,37,64,23,22,0,202,9,7,7,19,31,49,10,37,0,164,15,5,17,11,35,54,24,51,0,215,0,0,4,0,0,9,5,12,0,32,6,6,0,7,0,9,0,19,0,41,0,0,0,0,0,0,0,0,3,15,229,503,364,222,434,362,101,225,27,2466
302041042,23,31,33,37,33,24,3,4,0,192,15,24,37,37,47,47,7,17,0,240,11,15,15,29,32,48,12,16,4,199,11,7,13,26,37,46,11,23,0,176,6,8,7,11,19,35,10,42,0,137,12,13,13,10,36,55,14,30,0,180,0,0,4,4,6,11,0,11,0,35,4,5,0,4,0,9,0,21,0,37,0,3,0,3,0,4,0,5,9,24,149,312,250,210,248,309,67,184,30,1760
302041043,14,9,20,15,38,24,7,4,0,128,5,11,7,16,40,19,9,6,4,125,9,5,5,4,25,25,9,12,0,80,3,4,4,10,21,29,4,7,0,84,3,4,0,6,16,20,12,7,0,72,10,5,6,0,24,32,13,22,0,103,0,5,0,0,0,8,5,10,0,25,0,0,0,0,0,9,0,10,0,27,0,4,0,0,0,0,0,0,0,8,89,206,122,99,191,174,65,104,17,1069
302041044,40,35,67,66,127,60,12,21,6,440,19,38,48,50,135,65,16,30,6,410,5,12,15,23,68,64,19,34,0,246,9,10,15,10,65,56,13,38,3,216,5,5,8,13,31,58,13,31,0,176,10,7,17,18,53,72,28,67,0,267,4,0,3,5,11,18,8,10,0,51,0,0,3,4,11,16,4,21,0,58,0,4,6,0,5,6,0,3,6,25,274,614,458,299,599,462,131,277,36,3151
302041045,27,31,36,60,92,30,10,20,4,306,23,31,25,46,84,51,6,10,0,271,5,11,18,19,52,24,3,18,6,155,7,4,8,5,33,29,9,23,0,119,10,0,5,6,15,25,6,0,0,74,4,3,13,9,19,19,8,19,0,92,0,0,0,0,0,4,0,9,0,18,0,0,0,3,0,10,0,3,4,28,0,4,0,4,3,0,0,0,11,28,190,405,333,252,372,214,51,119,46,1988
302041046,27,27,61,34,103,72,15,5,5,352,21,28,47,39,139,104,24,28,8,422,7,12,29,26,144,76,26,29,3,353,17,15,21,25,97,72,18,36,5,296,13,0,8,10,59,51,14,14,0,175,6,8,9,8,38,58,15,42,0,183,0,0,0,0,6,8,0,10,0,21,0,0,0,0,0,9,3,15,0,33,0,0,3,6,0,3,3,7,7,20,166,273,299,209,662,480,122,201,38,2446
303011047,19,33,45,28,64,35,10,17,0,251,26,25,25,25,76,52,12,24,0,271,16,16,22,14,39,47,6,33,0,192,8,12,16,16,32,54,21,25,0,181,4,5,9,18,31,27,21,40,0,158,5,15,14,18,33,38,18,56,3,194,0,3,0,9,5,17,4,20,3,61,9,10,14,8,10,28,8,53,0,130,3,3,0,0,0,6,0,0,5,22,195,488,356,196,339,337,104,289,29,2345
303011048,35,40,74,81,193,84,12,30,12,562,41,36,42,48,263,137,27,50,6,650,29,18,23,31,212,148,44,49,3,552,32,5,23,22,171,158,40,60,6,522,13,6,10,24,108,143,37,61,0,399,29,7,8,22,169,204,89,179,4,711,0,3,3,0,30,49,23,47,0,155,3,4,8,6,25,59,31,92,0,243,0,0,0,0,6,0,0,5,22,40,379,900,586,355,1304,1051,305,590,77,5544
303011049,41,37,72,44,107,40,7,14,8,372,31,22,41,31,103,64,25,26,3,355,19,18,11,30,71,72,29,35,0,287,14,8,18,13,41,50,24,49,3,224,7,6,8,14,33,31,12,28,0,129,6,10,13,13,36,61,21,51,0,217,0,5,0,0,3,3,5,9,0,36,0,4,3,9,7,9,4,24,0,58,0,0,0,0,3,3,0,0,16,26,258,432,361,221,476,387,134,264,41,2575
303011050,6,24,14,21,41,17,0,4,0,129,11,9,18,24,45,14,3,6,0,132,14,11,9,10,32,30,4,10,0,121,5,4,11,10,25,26,10,10,0,99,0,7,5,6,15,33,0,11,0,74,6,6,6,5,10,25,3,17,0,86,0,0,3,0,5,5,0,7,0,26,3,0,0,0,3,12,3,21,0,45,0,0,0,0,0,0,0,0,4,6,79,207,165,117,210,172,35,94,18,1091
303011051,101,75,77,97,207,63,10,11,13,652,67,44,68,50,200,102,16,21,6,576,44,24,33,30,77,70,14,24,3,328,21,20,15,21,56,59,17,31,0,234,8,8,15,14,37,40,17,21,0,165,10,21,13,9,33,65,22,43,4,220,0,9,7,5,5,23,0,16,0,57,6,9,4,9,9,38,9,33,0,126,6,6,3,5,6,5,0,0,14,44,1019,1444,819,406,788,515,120,236,69,5431
303021052,20,43,53,35,86,38,9,21,0,303,25,26,35,33,95,71,15,30,8,333,16,14,38,20,89,45,21,24,4,264,15,7,11,27,68,56,8,21,0,217,6,6,7,10,47,28,21,25,0,149,13,9,11,18,42,56,11,48,0,211,3,0,0,0,0,9,3,14,0,31,0,15,0,11,0,21,5,32,0,86,0,4,0,0,0,0,0,0,14,22,234,627,375,229,499,356,103,239,42,2703
303021053,49,80,113,103,235,111,30,24,21,762,49,66,63,83,271,172,28,54,9,799,34,40,55,41,175,169,45,74,9,637,22,28,42,37,130,156,53,88,0,555,19,21,36,41,96,122,57,94,5,480,25,21,33,36,124,206,88,181,0,719,3,5,8,13,16,29,17,40,4,133,7,19,12,10,27,48,34,80,0,237,6,4,3,5,9,3,3,4,22,51,499,1125,759,530,1229,1104,368,676,100,6389
303021054,10,18,44,22,49,36,5,4,3,194,16,18,25,18,66,49,9,21,8,226,8,16,20,7,67,45,13,16,0,193,12,6,21,9,112,53,10,29,0,257,13,9,11,17,103,55,7,31,0,242,18,12,18,14,145,114,40,93,0,460,4,5,0,0,12,18,10,27,0,76,0,0,0,3,6,15,5,49,3,79,0,5,0,0,4,0,0,0,9,12,170,314,282,128,602,405,109,272,31,2315
303021055,50,82,176,184,243,97,22,34,7,896,64,65,122,180,337,174,43,49,7,1043,47,39,88,113,284,165,43,50,9,838,37,34,56,110,216,170,33,44,8,710,35,9,27,47,143,139,36,63,3,498,34,26,25,60,169,227,71,102,7,715,10,9,12,14,19,42,13,38,0,158,11,18,5,32,29,72,31,136,0,338,0,7,0,3,11,4,3,3,25,59,524,971,897,899,1572,1159,309,551,101,6996
303021056,13,18,41,35,58,27,11,9,0,214,18,21,21,30,59,60,7,19,0,231,12,14,16,14,44,36,11,17,0,173,6,8,23,12,31,33,6,13,0,131,3,3,9,9,27,44,14,23,0,131,4,8,13,12,21,48,13,49,0,175,0,0,3,3,5,11,0,8,0,32,0,7,0,4,7,16,0,34,0,70,0,0,0,0,3,0,0,6,9,20,133,313,263,175,290,301,76,179,29,1755
303021057,6,24,22,18,36,24,8,3,3,157,13,14,20,14,32,25,4,8,0,130,7,14,16,7,34,25,9,16,0,128,6,3,7,3,20,24,5,11,5,94,3,6,10,8,19,24,6,9,5,91,3,4,0,6,15,37,14,24,0,115,0,0,0,0,4,6,0,0,0,19,0,5,3,0,4,17,5,16,0,50,0,0,0,0,0,0,0,0,5,4,96,197,140,92,194,200,47,113,25,1115
303021058,142,182,298,185,368,194,32,55,22,1477,146,134,295,292,615,434,66,110,39,2130,142,84,235,302,640,486,104,118,17,2135,153,49,163,321,587,510,122,176,18,2101,105,37,94,219,430,484,97,169,11,1646,164,50,78,193,681,861,230,472,5,2742,12,13,20,19,56,101,35,156,0,408,30,30,31,40,65,212,75,396,12,891,12,9,7,8,9,14,6,7,43,117,1365,1583,1944,1789,3694,3460,799,1731,247,16601
303021059,31,52,75,54,153,90,22,22,5,509,25,48,45,41,207,134,43,50,10,611,22,29,26,33,143,132,33,43,6,467,15,16,11,27,110,120,47,65,0,419,15,13,19,8,52,91,29,58,0,282,9,11,12,25,65,121,47,120,0,415,3,4,5,6,8,27,12,35,0,102,4,11,5,10,10,43,12,66,0,160,3,5,0,0,6,11,0,0,15,31,322,575,474,295,843,829,266,489,57,4155
303031060,51,99,153,152,520,189,35,38,12,1256,88,70,131,114,794,411,59,77,25,1770,59,42,75,90,601,409,63,84,12,1437,45,32,51,54,505,398,96,127,14,1321,32,16,31,48,328,318,74,117,7,961,56,25,37,56,494,682,233,346,7,1931,4,8,3,8,76,148,49,114,0,411,13,14,12,16,57,175,82,288,0,665,5,6,0,6,14,12,4,10,36,88,548,993,1045,709,3592,2877,711,1244,177,11896
303031061,18,31,25,38,78,38,3,10,9,258,20,29,32,22,63,65,10,3,0,239,11,19,14,7,47,44,11,11,0,165,4,4,9,3,31,31,8,10,0,103,8,6,11,3,13,30,16,20,0,108,7,4,7,0,26,33,15,23,0,115,0,6,3,0,6,5,3,3,0,24,0,5,0,0,3,6,0,8,0,17,0,3,0,0,0,3,0,5,12,23,223,394,259,139,304,280,70,112,41,1817
303031062,43,55,76,67,212,126,27,35,8,634,43,45,69,63,217,208,39,50,12,746,19,18,34,29,164,203,38,64,0,568,14,12,24,23,98,176,54,70,3,470,10,7,12,25,58,114,38,105,0,375,14,10,19,18,63,162,59,162,4,514,0,0,0,3,10,17,9,32,0,64,0,6,4,0,14,41,6,49,0,119,3,3,0,0,3,3,4,9,27,50,299,521,499,313,954,1142,282,598,74,4674
303031063,45,86,93,92,185,99,18,17,4,628,34,59,62,73,208,116,32,46,3,630,19,26,41,40,152,101,21,32,0,437,25,30,34,29,135,85,16,35,3,400,16,13,22,26,81,65,19,56,3,288,15,12,14,21,107,136,39,112,0,457,0,3,5,10,14,22,5,26,0,84,0,10,10,13,20,23,5,48,0,131,3,0,5,3,7,6,5,0,6,30,386,1081,690,426,1071,741,183,423,47,5039
303031064,20,40,53,58,137,65,6,12,8,399,21,30,27,34,119,112,32,41,9,415,11,12,24,21,62,90,19,52,8,295,8,13,25,25,61,72,29,51,0,282,10,4,10,12,37,67,23,66,6,231,9,7,14,16,50,90,40,87,4,311,5,4,3,4,12,8,7,22,0,61,0,4,5,5,6,20,0,47,0,85,0,7,3,0,3,3,0,3,10,32,179,531,422,255,578,587,161,414,54,3178
303031065,146,124,182,142,385,157,32,31,18,1215,101,86,135,130,549,263,43,65,20,1388,71,31,88,96,447,283,58,75,14,1165,66,19,45,73,310,255,56,83,14,912,35,29,23,48,182,179,56,67,8,617,56,24,33,33,267,330,107,187,6,1038,10,11,5,4,21,40,23,50,0,165,6,3,7,10,28,77,14,116,0,260,4,7,9,0,8,6,0,0,34,86,1312,1893,1378,806,2486,1712,406,718,173,10878
303031066,9,31,36,24,57,36,3,10,0,200,11,30,25,15,66,41,4,12,9,216,10,9,13,20,24,32,5,17,0,132,9,12,12,18,27,37,14,23,3,160,0,6,12,8,5,31,13,17,0,100,12,7,8,10,22,29,12,30,3,133,0,0,4,0,3,9,4,5,0,28,3,7,3,4,9,14,9,13,0,50,0,0,0,0,0,0,0,0,6,6,107,416,256,158,238,257,72,150,36,1687
