POW_SA2_CODE_2021,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Afghanistan_E,M_Afghanistan_OM_IE,M_Afghanistan_OM_UIE,M_Afghanistan_CFW,M_Afghanistan_ES_NS,M_Afghanistan_Tot,M_Bangladesh_E,M_Bangladesh_OM_IE,M_Bangladesh_OM_UIE,M_Bangladesh_CFW,M_Bangladesh_ES_NS,M_Bangladesh_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Nepal_E,M_Nepal_OM_IE,M_Nepal_OM_UIE,M_Nepal_CFW,M_Nepal_ES_NS,M_Nepal_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Taiwan_E,M_Taiwan_OM_IE,M_Taiwan_OM_UIE,M_Taiwan_CFW,M_Taiwan_ES_NS,M_Taiwan_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE
304021091,288,89,38,12,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,20,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,15,13,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,13,8,0,0,0,0,7,3,3,0,0,0,3,0,0,0,0,0,0,19,19,13,0,0,56,8,0
304031092,278,105,74,11,3,471,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,24,0,0,0,0,33,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,3,0,4,0,0,7,10,0,0,0,0,10,0,0,0,0,0,6,9,8,5,0,0,25,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,8,0,0,41,0,0
304031093,490,59,43,3,0,596,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,15,3,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,81,0,3,0,0,94,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,19,0,0,0,0,0,0,9,4,0,0,0,14,11,0,0,0,0,11,4,0,0,0,0,0,35,0,4,0,0,46,3,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,7,0,0,0,0,14,7,0,0,0,0,8,0,0,0,0,0,0,44,4,3,0,0,50,0,0
304031094,1834,157,117,12,6,2125,15,4,0,0,0,18,5,0,4,0,0,12,11,0,0,0,0,11,57,13,14,6,0,91,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,8,12,3,0,0,0,17,0,0,0,0,0,0,22,3,0,0,0,20,75,16,6,0,0,95,7,0,0,0,0,8,10,4,0,0,0,16,4,0,0,0,0,4,9,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,5,18,0,5,0,0,25,3,0,0,0,0,5,12,3,0,0,0,21,22,0,0,0,0,26,3,0,0,0,0,5,117,9,9,0,0,135,4,0,0,0,0,7,38,0,3,0,0,38,5,0,0,0,0,8,11,0,0,0,0,11,65,7,0,0,0,72,8,4,0,0,0,5,23,0,0,0,0,24,3,0,0,0,0,3,127,12,10,6,0,155,17,5
304031095,330,75,63,8,4,480,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,5,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,24,0,5,0,0,35,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,9,8,0,0,0,15,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,8,3,0,0,36,4,0
304031096,2346,70,82,16,9,2520,3,0,0,0,0,5,36,0,3,0,0,42,48,0,0,0,0,48,267,7,10,5,0,289,3,0,0,0,0,4,14,0,0,0,0,14,9,0,0,0,0,9,67,0,0,0,0,67,6,0,0,0,0,5,34,0,0,0,0,34,123,9,3,0,0,132,46,0,3,0,0,51,55,0,0,0,0,54,7,0,0,0,0,7,19,4,0,0,0,22,23,0,0,0,0,24,12,0,0,0,0,12,46,7,0,0,0,55,0,0,0,0,0,3,56,4,3,0,0,59,22,5,0,0,0,20,30,0,0,0,0,31,132,0,9,0,0,146,14,0,0,0,0,19,31,0,0,0,0,33,10,0,3,0,0,20,46,0,0,0,0,50,62,4,4,0,0,70,53,0,4,0,0,56,26,6,0,4,0,31,13,0,0,0,0,7,283,11,16,0,3,308,96,0
304031097,432,87,74,8,0,606,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,12,16,0,8,0,0,22,3,0,0,0,0,3,7,0,3,0,0,9,0,0,0,0,0,0,3,4,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,8,0,4,0,0,17,0,0,0,0,0,0,3,4,3,0,0,9,4,0,0,0,0,4,3,0,0,0,0,4,21,3,0,0,0,24,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,4,0,0,0,18,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,34,9,10,0,0,51,0,0
304041098,4538,137,77,6,8,4766,7,0,0,0,0,5,5,0,0,0,0,3,5,0,0,0,0,7,19,4,0,0,0,24,0,0,0,0,0,0,6,0,0,0,0,4,17,0,0,0,0,17,17,0,0,0,0,17,3,0,0,0,0,3,9,0,0,0,0,9,59,6,3,0,0,64,3,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,7,5,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,13,15,0,0,0,0,18,4,0,0,0,0,4,140,8,3,0,0,153,3,0,0,0,0,4,32,0,0,0,0,32,3,0,0,0,0,8,7,0,0,0,0,7,58,6,0,0,0,65,6,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,11,258,16,13,0,0,287,24,0
304041099,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,498,45,58,9,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,16,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,23,7,0,0,0,32,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,34,3,4,0,0,40,4,0
304041101,728,90,59,14,9,889,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,21,3,0,0,0,30,3,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,18,3,3,0,0,25,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4,35,6,3,0,0,49,6,0
304041102,279,5,0,0,6,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,5,0
304041103,601,193,138,13,0,940,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,7,6,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,8,3,0,0,10,0,0,0,0,0,0,4,0,0,0,0,7,15,3,0,0,0,19,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,5,4,0,0,0,9,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,6,9,0,0,0,0,12,0,4,0,0,0,10,33,9,4,0,0,50,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,20,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,3,58,23,20,0,0,105,0,0
304041104,376,57,46,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,5,25,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,5,5,0,0,48,0,0
305011105,43457,1812,1259,86,97,46716,39,0,8,0,0,52,133,0,0,0,0,131,356,11,5,0,0,372,1129,78,18,18,7,1257,27,3,4,0,0,34,62,0,0,0,0,64,342,6,4,0,0,356,314,13,6,0,0,330,25,6,0,0,0,37,369,22,0,0,0,398,2732,74,29,3,8,2859,186,5,0,0,0,195,319,3,3,0,0,333,30,4,0,0,0,36,342,19,9,0,3,375,155,10,4,4,0,172,210,8,3,0,0,219,382,49,21,3,0,453,33,0,6,0,0,33,568,20,9,0,0,600,292,22,4,0,0,312,148,4,3,0,0,164,2674,91,56,12,8,2847,264,4,0,0,0,267,724,5,4,0,0,739,128,4,0,0,0,134,252,4,7,0,0,262,1623,49,25,0,0,1705,422,9,3,0,0,438,338,36,8,4,0,383,129,6,0,0,0,130,4496,185,86,9,20,4796,430,17
305011106,8844,591,210,30,24,9698,7,0,0,0,0,12,18,0,0,0,0,18,62,5,0,0,0,69,202,18,6,0,0,228,13,0,3,0,0,9,17,0,0,0,0,16,62,3,5,0,0,65,62,8,0,0,0,67,6,0,0,0,0,9,73,3,0,0,0,84,480,3,3,0,0,496,43,0,6,0,0,51,66,4,0,0,0,76,4,0,0,0,0,4,91,4,3,0,0,97,61,13,4,0,0,74,35,7,0,0,0,44,76,7,5,3,0,91,10,0,0,0,0,8,105,7,0,0,0,114,127,3,0,3,0,134,32,0,0,0,0,33,613,36,11,5,0,662,40,0,0,0,0,40,149,3,0,0,0,149,22,0,3,0,0,24,51,7,3,0,0,59,378,8,3,0,0,385,95,0,3,0,0,102,43,8,0,3,0,56,29,0,0,0,0,35,984,49,24,0,5,1065,107,5
305011107,81,50,53,3,0,196,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,0,0,13,0,0
305011108,634,128,94,12,0,871,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,5,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,30,3,0,0,0,41,6,0,0,0,0,6,5,0,0,0,0,7,0,4,0,0,0,0,10,0,0,0,0,10,5,3,0,0,0,14,5,0,0,0,0,5,12,3,0,0,0,20,0,0,0,0,0,0,4,0,4,0,0,9,26,0,0,0,0,26,0,0,0,0,0,0,41,6,11,0,0,54,0,0,0,0,0,3,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,15,0,4,0,0,13,8,0,0,0,0,9,0,3,3,0,0,6,0,0,0,0,0,0,32,11,6,0,0,51,6,3
305011109,897,231,171,18,5,1327,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,10,0,0,0,0,11,0,0,0,0,0,0,6,3,4,0,0,10,61,5,0,0,0,66,3,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,15,5,0,0,0,17,7,0,5,0,0,14,3,0,0,0,0,3,9,3,3,0,0,16,0,0,0,0,0,0,6,0,0,0,0,9,32,4,0,0,0,34,0,0,3,0,0,3,63,13,3,3,0,82,6,0,0,0,0,6,21,0,4,0,0,26,0,0,0,0,0,4,4,0,0,0,0,4,13,3,0,0,0,17,0,0,0,0,0,0,8,5,0,0,0,10,8,0,0,0,0,10,81,23,11,0,0,117,12,6
305011110,7604,276,157,29,23,8083,9,0,0,0,0,8,22,0,0,0,0,23,60,4,0,0,0,61,156,23,11,5,0,205,3,0,0,0,0,3,12,0,0,0,0,12,63,0,0,0,0,66,54,0,0,0,0,62,11,0,0,0,0,11,56,4,8,0,0,65,488,16,12,0,5,523,42,0,0,0,0,44,51,3,3,0,0,54,3,0,0,0,0,12,68,0,6,0,0,72,44,5,0,0,0,50,33,0,0,0,0,33,68,0,7,0,3,84,4,0,0,0,0,6,106,4,3,0,0,117,104,0,0,0,0,103,29,0,0,0,0,29,557,22,12,0,6,593,41,0,0,0,0,40,226,0,5,0,0,228,15,0,0,0,0,16,32,0,0,0,0,37,242,7,0,0,0,248,71,3,3,0,0,80,60,9,3,0,0,71,35,0,5,0,0,34,837,16,18,4,0,871,107,4
305011111,2949,363,221,9,4,3543,3,0,0,0,0,0,14,0,0,0,0,14,26,3,0,0,0,32,75,9,4,4,0,91,6,0,0,0,0,6,4,0,0,0,0,5,22,0,0,0,0,27,18,0,0,0,0,23,3,0,0,0,0,3,31,9,0,0,0,36,172,14,8,4,0,202,14,0,0,0,0,13,30,3,3,0,0,37,3,0,0,0,0,0,27,4,6,0,0,29,12,0,3,0,0,17,9,0,0,0,0,11,33,8,0,0,0,44,0,0,0,0,0,0,35,11,0,0,0,46,27,3,0,0,0,24,14,0,0,0,0,13,177,18,9,0,0,207,11,5,0,0,0,13,89,5,4,0,0,98,10,0,5,0,0,14,8,0,0,0,0,8,109,5,5,0,0,123,20,3,0,0,0,28,16,4,4,0,0,22,7,0,0,0,0,13,301,31,26,0,0,362,30,0
305011112,1969,267,167,24,10,2441,13,0,0,0,0,21,4,0,0,0,0,7,12,0,0,0,0,11,51,11,4,5,0,72,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,11,9,3,0,0,0,14,4,0,0,0,0,9,14,3,7,0,0,17,109,21,25,0,3,159,3,0,0,0,0,6,10,0,0,0,0,9,6,0,0,0,0,4,17,3,0,0,0,18,18,5,6,0,0,23,6,0,0,0,0,12,29,5,3,0,0,42,0,0,0,0,0,0,22,0,0,0,0,28,27,0,0,0,0,31,7,0,0,0,0,11,119,17,12,0,0,150,10,0,0,0,0,12,40,0,0,0,0,37,6,0,0,0,0,3,8,3,0,0,0,15,49,7,0,0,0,53,18,0,4,0,0,24,17,0,0,3,0,26,20,3,0,0,0,19,167,30,17,0,0,207,26,4
305021113,134,64,37,5,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,13,3,0
305021114,533,150,62,9,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,21,0,0,0,0,27,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,7,8,0,0,0,0,12,0,0,0,0,0,0,12,6,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,5,29,0,0,0,0,29,0,0,0,0,0,0,40,3,3,0,0,47,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,6,5,0,0,0,10,5,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,46,25,11,0,0,82,5,3
305021115,1157,214,77,7,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,13,8,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,4,0,0,0,10,0,0,0,0,0,0,9,3,0,4,0,18,37,5,0,0,0,51,3,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,11,9,0,0,0,0,14,3,0,0,0,0,8,9,0,4,0,0,11,3,0,0,0,0,3,11,4,0,0,0,13,17,0,3,0,0,18,4,0,0,0,0,9,80,15,8,0,0,102,6,0,0,0,0,4,10,0,0,0,0,11,0,0,0,0,0,3,6,0,0,0,0,4,14,0,0,3,0,22,12,3,0,0,0,13,7,3,0,3,0,12,4,0,0,0,0,9,95,15,11,0,0,119,9,3
305021116,208,76,40,11,6,338,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,8,3,11,0,0,28,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,18,7,3,0,0,26,0,0
305021117,2252,270,151,11,11,2696,9,4,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,12,27,9,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,27,10,0,0,0,0,11,0,4,0,0,0,6,8,0,0,0,0,12,169,15,4,0,4,190,11,0,0,0,0,11,10,0,0,0,0,15,0,0,0,0,0,0,24,3,7,0,0,28,7,4,0,0,0,16,4,0,0,0,0,4,23,0,0,0,0,27,0,0,0,0,0,5,11,0,0,0,0,12,18,0,0,0,0,25,4,0,0,0,0,4,249,31,9,3,3,293,10,3,0,0,0,14,33,0,0,0,0,33,6,0,0,0,0,6,13,0,0,0,0,13,68,7,8,0,0,84,12,0,0,0,0,15,22,0,0,0,0,24,12,0,0,0,0,12,180,20,16,0,0,216,10,0
305021118,176,80,49,13,0,320,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,10,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,11,13,3,6,0,0,26,0,0
