POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
112031250,0,0,0,0,0,0,0,0,0,3,30,208,96,47,59,43,11,26,4,527,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,6,0,8,6,0,0,0,0,0,0,12,4,6,12,0,0,0,0,0,0,22,0,0,0,3,0,3,0,0,0,11,0,3,0,3,5,4,0,4,0,30,0,0,0,0,4,9,3,5,0,26,0,0,0,0,7,3,4,15,0,27,0,0,0,0,5,3,3,17,0,26,0,0,0,0,0,6,0,3,0,7,0,0,0,0,3,0,4,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,22,13,27,22,20,46,4,187,0,5,0,0,0,0,0,0,0,7
112031251,0,0,0,0,0,0,0,0,0,7,20,196,91,60,90,51,12,34,10,572,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,15,0,5,4,0,0,0,0,0,0,14,3,5,13,0,3,0,0,0,3,22,0,9,15,6,3,5,0,0,5,35,0,4,5,13,37,24,0,9,0,95,0,0,6,4,35,34,12,24,0,111,3,0,0,0,13,8,4,24,0,49,0,0,0,0,0,4,0,26,0,33,0,0,0,0,0,4,0,11,0,15,0,0,0,0,3,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,47,44,21,96,82,21,88,11,423,0,3,0,0,0,0,0,0,0,3
112031252,0,0,0,0,0,0,0,0,0,0,0,14,15,6,0,11,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,13,0,0,8,0,0,5,4,0,0,14,0,0,0,3,0,3,0,11,0,13,0,0,4,4,5,8,5,6,0,28,0,0,0,0,0,4,5,7,0,17,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,11,20,7,11,18,13,29,3,121,3,4,0,0,0,0,0,0,0,3
112031253,0,0,0,0,0,0,0,0,0,0,17,104,47,25,35,14,4,8,5,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,5,0,3,0,26,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,3,0,7,0,11,3,0,0,0,4,0,0,7,0,14,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,9,16,15,4,29,5,102,0,0,0,0,0,0,0,0,0,4
112031254,0,0,0,0,0,0,0,0,4,14,37,185,108,50,89,53,16,33,8,576,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,9,3,13,3,3,0,0,0,0,0,17,0,4,3,0,0,0,0,0,0,11,3,9,23,0,0,6,0,0,0,35,4,5,19,5,16,0,0,4,3,61,3,0,12,12,34,19,3,7,0,97,13,0,5,10,38,31,5,9,5,108,0,0,0,5,28,14,0,8,0,57,0,0,0,0,8,8,0,3,0,23,0,0,0,0,0,7,0,0,0,8,0,0,0,0,4,0,0,5,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,40,74,41,131,84,13,43,9,453,4,0,3,0,0,0,0,0,0,5
112031550,0,0,0,0,0,0,0,0,0,0,18,101,45,24,26,16,11,7,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,0,4,7,0,38,0,0,0,0,0,0,0,0,0,0
112031551,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,6,0,6,0,33,0,0,0,0,0,0,0,0,0,0
112031552,0,0,0,0,0,0,0,0,0,12,69,393,217,126,201,106,32,51,13,1199,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,0,10,4,0,0,0,0,0,0,15,0,11,0,3,0,0,0,0,5,22,0,10,3,0,0,0,0,0,0,13,0,5,8,0,0,0,0,0,0,25,4,3,10,9,24,0,0,0,0,57,6,4,5,3,30,15,0,0,0,73,3,0,0,0,14,17,7,10,0,53,0,0,0,3,0,4,3,7,0,22,0,0,0,4,5,4,0,3,0,18,0,0,0,0,5,3,0,3,0,13,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,61,37,30,73,45,10,35,8,322,0,3,0,0,0,0,0,0,0,3
113011256,0,9,0,0,0,0,0,0,5,15,58,401,175,99,229,145,37,49,16,1203,6,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,0,11,0,11,0,0,0,5,0,0,0,17,0,11,8,3,8,4,0,0,0,37,0,6,9,4,14,3,0,0,0,43,0,7,7,6,38,32,0,0,0,108,3,5,3,4,37,31,14,21,3,118,3,0,0,4,21,17,13,11,0,67,0,0,0,0,11,10,4,13,0,40,0,0,0,0,3,8,0,20,0,30,0,0,0,0,0,3,7,8,0,26,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,18,68,44,25,129,120,37,85,9,545,0,6,0,0,0,0,0,0,0,8
113011257,0,0,0,0,0,0,0,0,0,0,9,32,12,8,10,32,5,13,4,120,0,4,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,3,0,0,3,0,0,3,0,11,0,5,3,0,0,0,0,0,0,19,0,0,7,4,4,0,6,4,0,31,5,4,5,4,20,17,4,12,0,63,4,14,5,10,66,41,14,20,5,181,5,10,3,10,55,55,17,41,5,195,0,4,0,6,35,33,15,26,0,117,0,3,0,0,14,11,11,29,0,76,0,0,0,0,0,8,5,33,0,45,0,0,0,0,0,10,0,22,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,3,0,7,15,48,30,35,211,180,73,215,13,816,0,3,4,0,4,0,0,0,0,15
113011258,0,0,0,0,0,0,0,0,0,0,11,111,35,38,55,41,7,17,6,316,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,14,0,5,6,0,13,5,0,0,3,36,3,6,0,0,13,31,10,7,0,73,0,4,4,0,24,36,14,17,0,103,0,0,0,0,10,16,9,14,0,50,0,4,0,0,3,4,0,17,0,33,0,0,0,0,4,5,0,15,0,21,0,0,0,0,0,5,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,5,7,36,18,4,66,106,35,90,15,373,0,5,0,0,0,0,0,0,0,12
113011259,0,0,0,0,0,0,0,0,0,0,11,42,34,14,21,14,5,13,5,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,7,0,3,3,0,0,0,14,0,0,4,0,6,3,0,0,0,18,0,6,0,0,0,3,7,3,0,18,0,6,4,0,4,21,5,3,0,40,0,0,0,3,7,7,0,9,0,26,0,0,0,0,0,8,0,8,0,17,3,0,0,0,0,0,3,3,0,16,0,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,16,4,27,47,18,31,5,177,0,3,0,0,0,0,0,0,0,5
113021260,0,0,0,0,0,0,0,0,0,0,0,15,14,3,10,13,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,9,0,0,0,0,6,3,0,0,0,18,0,0,0,0,16,14,10,9,0,49,3,0,0,0,8,3,5,8,5,35,3,0,0,0,3,3,0,17,0,27,3,0,0,0,6,0,0,8,0,16,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,4,4,37,37,13,62,0,182,0,5,0,0,0,0,0,0,0,5
113021261,0,0,0,0,0,0,0,0,0,4,19,101,57,39,56,34,12,14,7,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,11,8,3,7,0,3,0,26,0,4,3,4,28,8,3,3,0,61,6,0,0,0,33,18,9,15,0,70,9,0,0,0,10,6,7,20,0,43,0,0,0,0,9,4,0,26,0,39,0,0,0,3,0,6,4,15,0,35,0,0,0,0,0,6,0,16,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,27,20,72,48,26,103,10,337,0,4,0,0,0,0,0,0,0,3
113021262,0,0,0,0,0,0,0,0,0,0,8,9,7,0,0,0,3,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,4,0,5,0,3,4,0,0,6,0,11,3,0,0,0,4,11,4,5,0,21,0,0,0,0,6,6,0,5,0,23,0,0,0,0,0,3,3,16,0,19,0,0,0,0,0,4,4,17,0,23,5,0,0,0,0,7,6,20,0,43,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,18,8,6,4,17,32,17,81,3,182,0,0,0,0,0,0,0,0,0,6
113031263,0,0,0,0,0,0,0,0,0,0,13,54,50,19,43,23,3,16,7,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,5,0,9,4,0,0,5,0,0,0,14,3,0,4,0,0,8,0,3,0,16,0,3,0,3,8,5,0,0,0,29,0,0,3,0,13,10,7,7,0,42,0,0,0,0,3,13,5,9,0,29,0,0,0,0,0,3,5,18,0,23,0,0,0,0,0,0,0,7,0,10,5,0,0,0,11,9,6,14,0,31,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,13,23,16,8,36,41,24,72,3,229,3,0,0,0,0,0,0,0,0,3
113031264,0,0,0,0,0,0,0,0,0,0,7,46,28,14,18,6,4,7,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,5,9,0,0,0,13,0,0,0,0,10,3,0,4,0,18,5,0,0,0,5,5,0,7,0,17,0,0,0,0,0,6,0,6,0,11,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,18,26,6,23,0,90,0,5,0,0,0,0,0,0,0,4
113031265,0,0,0,0,0,0,0,0,0,0,3,28,19,6,9,13,0,6,4,86,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,0,3,0,0,6,0,0,0,0,12,0,0,0,0,3,3,0,6,0,11,0,0,0,0,6,4,0,5,0,14,0,0,0,0,4,3,0,4,0,15,0,0,0,0,6,8,6,3,0,25,3,0,0,0,6,5,3,10,0,25,3,0,0,0,25,18,3,8,0,61,0,0,0,0,4,4,0,3,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,11,7,10,3,54,48,16,46,5,200,0,0,0,0,0,0,0,0,0,0
113031266,0,0,0,0,0,0,0,0,0,0,11,62,41,15,42,23,6,21,4,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,5,5,0,0,3,0,0,0,14,0,0,7,0,3,0,0,5,0,18,0,3,0,0,6,4,3,3,0,23,0,0,0,0,12,10,11,5,0,40,4,0,0,0,4,3,0,9,0,26,0,0,0,0,0,3,5,9,0,23,3,0,0,0,3,7,0,9,0,17,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,18,18,4,37,37,14,46,3,186,0,0,0,0,0,0,0,0,0,3
113031267,0,0,0,0,0,0,0,0,5,7,29,218,76,51,102,111,36,51,11,685,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,4,0,13,0,6,3,0,0,0,0,0,0,9,0,0,5,0,5,0,0,0,0,10,0,11,7,6,4,4,0,0,0,37,0,10,9,6,15,7,3,0,0,64,8,7,9,16,55,46,4,10,3,155,0,9,3,4,50,46,15,32,4,149,6,0,4,0,29,17,18,21,0,93,6,4,0,0,14,17,12,15,0,62,0,4,4,0,6,9,0,20,0,41,4,0,0,0,4,0,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,31,55,44,35,182,152,50,124,9,680,0,5,0,0,0,0,0,0,0,8
113031268,0,0,0,0,0,0,0,0,0,0,0,13,11,0,8,10,6,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,5,14,18,0,5,0,36,0,0,0,0,8,16,3,4,3,51,0,0,0,0,6,9,10,7,0,30,0,0,0,0,3,5,7,8,0,24,3,0,0,0,0,3,0,11,0,16,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,5,11,38,60,21,43,3,191,0,0,0,0,0,0,0,0,0,0
113031269,0,0,0,0,0,0,0,0,0,0,14,141,69,20,37,21,4,6,5,319,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,14,0,4,0,4,3,0,0,0,0,21,0,0,5,0,8,3,3,4,0,22,0,0,0,0,11,3,0,3,0,18,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,15,10,37,18,6,12,0,123,0,0,0,0,0,0,0,0,0,0
113031270,0,0,4,0,0,0,0,0,0,15,93,670,312,156,361,206,66,102,23,2002,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,13,0,9,3,0,5,0,0,0,0,21,3,10,15,4,0,4,0,3,3,41,0,11,12,11,13,5,3,3,3,55,3,4,17,13,44,31,6,10,3,125,3,4,3,9,45,34,21,18,0,133,0,4,0,0,13,16,5,17,0,61,0,0,4,0,12,12,0,16,0,48,0,0,0,0,0,6,6,20,0,35,3,0,0,0,3,0,0,26,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,76,55,42,133,114,37,111,14,598,0,3,0,0,0,0,0,0,0,9
113031271,0,0,0,0,0,0,0,0,0,0,3,62,18,13,30,15,0,13,8,162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,13,0,5,3,3,3,4,0,5,0,21,4,6,3,0,0,5,0,0,0,31,0,3,0,6,11,16,3,7,0,48,3,0,4,0,23,17,4,20,0,77,0,0,0,0,9,7,3,4,0,26,0,0,0,0,0,7,7,8,3,24,0,0,0,0,0,6,0,11,0,15,0,0,3,0,4,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,12,31,23,11,49,68,19,69,4,282,0,0,3,0,0,0,0,4,0,10
114011272,0,0,0,0,0,0,0,0,0,5,40,119,44,9,38,26,0,22,3,291,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,6,10,0,0,0,17,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,5,4,6,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,19,12,0,10,16,11,17,0,90,0,0,0,0,0,0,0,0,0,4
114011273,0,0,0,0,0,0,0,0,0,0,3,26,15,8,7,5,0,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
