POW_SA2_CODE_2021,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_or_LR_15_24,M_M1_Tram_or_LR_25_34,M_M1_Tram_or_LR_35_44,M_M1_Tram_or_LR_45_54,M_M1_Tram_or_LR_55_64,M_M1_Tram_or_LR_65_74,M_M1_Tram_or_LR_75ov,M_M1_Tram_or_LR_Tot,M_M1_Taxi_or_RSS_15_24,M_M1_Taxi_or_RSS_25_34,M_M1_Taxi_or_RSS_35_44,M_M1_Taxi_or_RSS_45_54,M_M1_Taxi_or_RSS_55_64,M_M1_Taxi_or_RSS_65_74,M_M1_Taxi_or_RSS_75ov,M_M1_Taxi_or_RSS_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_or_LR_15_24,M_M2_TrnTrm_or_LR_25_34,M_M2_TrnTrm_or_LR_35_44,M_M2_TrnTrm_or_LR_45_54,M_M2_TrnTrm_or_LR_55_64,M_M2_TrnTrm_or_LR_65_74,M_M2_TrnTrm_or_LR_75ov,M_M2_TrnTrm_or_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_or_LR_15_24,M_M2_BusTrm_or_LR_25_34,M_M2_BusTrm_or_LR_35_44,M_M2_BusTrm_or_LR_45_54,M_M2_BusTrm_or_LR_55_64,M_M2_BusTrm_or_LR_65_74,M_M2_BusTrm_or_LR_75ov,M_M2_BusTrm_or_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
306051169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,88,104,141,134,48,13,595,25,9,0,0,4,0,3,47,4,0,4,3,10,8,0,29,0,0,0,0,8,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,15,5,12,11,24,18,7,97,120,106,127,163,181,83,29,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306051170,0,0,0,0,0,0,0,0,3,20,8,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,189,280,325,360,320,92,12,1587,81,45,15,10,12,0,0,165,0,4,8,14,8,4,0,42,0,9,0,7,3,3,0,21,0,8,3,12,3,4,0,33,4,3,3,0,0,0,0,17,16,20,17,22,15,11,0,103,301,381,380,438,359,112,18,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307011171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,145,115,147,135,46,4,679,31,6,0,4,4,0,0,52,0,3,0,5,10,0,0,20,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,14,14,18,13,6,24,13,0,87,129,181,136,173,180,67,11,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307011172,0,0,0,0,0,0,0,0,3,15,18,8,11,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,166,371,387,341,252,70,6,1598,70,44,18,18,16,7,0,180,0,8,8,20,21,3,8,61,0,7,0,5,7,0,0,18,5,0,0,0,0,0,0,17,0,10,12,9,7,0,0,38,18,14,6,22,13,10,0,87,277,474,459,432,315,94,9,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307011173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,141,214,209,226,219,57,8,1079,50,11,6,0,11,4,0,92,3,8,5,11,11,4,0,39,0,0,4,4,0,0,0,8,0,0,0,0,5,0,0,8,0,0,3,0,4,4,0,10,14,10,10,12,10,3,0,61,213,252,241,251,250,75,8,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307011174,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,115,104,106,100,46,7,541,23,12,6,4,6,0,0,41,0,6,3,4,4,3,0,24,0,0,0,0,6,0,0,11,0,0,0,3,0,0,0,4,0,0,5,3,4,0,0,18,6,14,13,19,18,13,4,83,93,155,126,143,136,64,12,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307011175,0,0,0,0,0,0,0,0,15,52,17,27,15,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,186,173,199,156,31,9,851,28,21,14,5,4,0,0,74,0,8,12,11,8,0,0,45,0,4,3,4,0,0,0,10,0,0,0,0,0,0,0,5,3,16,7,9,10,6,5,57,15,24,14,18,25,18,0,108,157,308,249,274,216,60,19,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,4,0,3,4,0,0,0,0,10
307011176,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,248,322,331,317,259,65,4,1542,48,21,9,18,10,0,0,106,0,7,9,9,13,8,4,59,0,7,4,3,6,4,0,27,3,3,4,0,4,0,0,18,3,11,5,11,4,0,0,38,22,22,14,14,19,5,0,105,329,404,386,383,316,80,10,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307011177,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,154,142,162,158,44,13,745,17,14,19,14,9,4,0,79,0,4,4,13,11,5,4,36,3,0,0,3,6,0,4,14,0,0,0,0,0,0,0,0,3,16,18,16,21,7,5,83,11,22,35,47,35,27,10,183,106,214,225,249,234,87,35,1151,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
307011178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,63,74,61,59,19,12,320,10,10,3,4,0,0,0,25,0,4,4,3,0,0,0,13,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,4,0,0,0,0,4,5,0,9,17,11,4,19,12,9,6,82,58,89,86,95,80,35,19,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,142,134,146,167,60,10,751,32,6,6,6,0,0,0,52,0,5,6,6,12,10,0,40,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,3,0,7,0,3,0,0,4,17,11,10,18,19,30,16,10,109,124,164,159,189,215,80,33,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307021180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,225,483,474,494,387,70,10,2143,66,39,32,17,11,0,0,166,0,12,6,17,18,4,0,55,0,0,4,3,12,0,0,23,25,7,7,0,0,0,0,47,6,0,0,8,5,0,0,19,26,18,18,13,23,9,4,112,352,564,538,552,457,96,16,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307021181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,141,154,134,107,26,6,631,12,16,4,9,10,0,0,57,0,0,13,4,3,0,0,25,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,4,0,3,10,12,9,3,39,84,163,170,161,131,38,10,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307021182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,165,157,180,148,40,8,815,31,12,0,3,3,0,0,59,0,5,12,15,4,0,3,42,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,4,0,0,4,3,0,13,18,6,4,8,18,8,5,66,176,201,174,209,182,54,14,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307021183,0,0,0,0,0,0,0,0,6,12,0,10,7,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,571,561,609,479,144,19,2757,124,38,30,23,14,4,0,231,5,8,22,19,22,6,3,79,3,3,5,5,6,0,6,33,10,5,4,12,15,0,0,46,0,13,8,8,9,9,0,43,29,39,29,42,36,21,3,200,556,677,655,734,594,174,29,3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
307031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,90,76,101,81,29,3,427,21,3,0,0,0,0,0,29,0,6,5,3,4,0,0,18,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,9,0,7,12,8,6,4,44,71,103,90,124,102,37,11,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,63,45,96,78,23,6,349,11,3,9,0,4,0,0,29,0,3,5,0,8,0,3,24,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,9,11,3,9,10,6,6,5,55,65,76,68,105,102,41,18,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307031186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,89,63,77,71,35,6,404,16,3,0,3,0,0,0,26,0,0,0,8,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,0,18,4,10,12,18,9,9,0,54,77,111,81,113,85,47,14,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307031187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,121,153,162,149,40,0,738,33,12,10,0,4,0,0,49,0,0,4,6,8,5,0,18,0,0,0,4,0,0,0,7,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,3,9,6,6,0,5,0,3,37,156,141,169,173,169,52,7,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307031188,0,0,0,0,0,0,0,0,5,10,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,95,118,140,124,51,5,584,19,31,8,0,5,0,0,62,0,0,4,7,4,4,0,19,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,16,5,3,9,16,29,14,9,71,77,148,146,162,164,76,13,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307031189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,0,0,0,19,391,506,456,527,524,163,21,2574,128,41,17,12,18,8,0,224,4,8,20,25,23,6,0,86,0,0,7,6,9,0,0,39,6,9,6,4,8,0,0,34,0,5,0,0,3,3,0,14,27,23,22,16,18,5,6,116,564,599,533,596,598,188,26,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308011190,0,0,0,0,0,0,0,0,30,82,114,91,61,15,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161,434,555,485,334,64,11,2045,41,65,72,36,28,4,3,244,3,4,0,3,5,4,0,27,0,6,0,0,0,0,0,10,7,6,0,0,0,0,0,15,3,13,11,15,5,0,0,48,33,30,19,36,34,11,0,169,274,638,769,678,476,104,11,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,11,12,8,0,0,54,4,3,0,0,0,0,0,10,0,5,3,0,0,0,0,12
308011191,0,0,0,0,0,0,0,0,27,71,108,82,57,4,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171,434,518,539,373,79,9,2119,48,43,35,30,18,3,0,187,0,0,9,3,14,5,0,38,0,0,5,3,4,0,0,16,6,0,0,0,0,0,0,9,11,18,22,13,20,6,0,76,21,40,21,24,39,15,5,165,280,617,720,700,517,111,25,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,9,4,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7
308011192,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,14,331,486,393,354,282,65,15,1927,134,24,22,6,3,0,0,187,0,9,12,11,11,5,0,51,3,4,5,4,5,0,0,26,17,3,3,3,3,0,0,34,4,11,6,3,3,4,0,24,36,24,22,14,14,7,0,119,533,567,467,399,325,88,16,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031205,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,237,241,205,185,173,50,8,1104,83,22,11,8,3,0,0,122,0,0,3,4,0,5,0,8,0,3,0,0,4,0,0,13,9,0,0,6,0,0,0,10,0,0,0,0,0,0,0,3,16,9,8,7,3,0,0,47,353,286,225,207,193,58,8,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,43,53,33,18,0,216,4,0,0,0,0,0,0,11,0,3,0,0,7,3,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,36,47,55,52,45,15,5,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
