POW_SA2_CODE_2021,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_16_20,SEO_Tot_2021,SEO_Tot_NS,SEO_Tot_Tot,UOLSEWVW_AGFF_Bf_91,UOLSEWVW_AGFF_91_95,UOLSEWVW_AGFF_96_00,UOLSEWVW_AGFF_01_05,UOLSEWVW_AGFF_06_10,UOLSEWVW_AGFF_11_15,UOLSEWVW_AGFF_16_20,UOLSEWVW_AGFF_2021,UOLSEWVW_AGFF_NS,UOLSEWVW_AGFF_Tot,UOLSEWVW_Min_Bf_91,UOLSEWVW_Min_91_95,UOLSEWVW_Min_96_00,UOLSEWVW_Min_01_05,UOLSEWVW_Min_06_10,UOLSEWVW_Min_11_15,UOLSEWVW_Min_16_20,UOLSEWVW_Min_2021,UOLSEWVW_Min_NS,UOLSEWVW_Min_Tot,UOLSEWVW_Mnf_Bf_91,UOLSEWVW_Mnf_91_95,UOLSEWVW_Mnf_96_00,UOLSEWVW_Mnf_01_05,UOLSEWVW_Mnf_06_10,UOLSEWVW_Mnf_11_15,UOLSEWVW_Mnf_16_20,UOLSEWVW_Mnf_2021,UOLSEWVW_Mnf_NS,UOLSEWVW_Mnf_Tot,UOLSEWVW_EGWWS_Bf_91,UOLSEWVW_EGWWS_91_95,UOLSEWVW_EGWWS_96_00,UOLSEWVW_EGWWS_01_05,UOLSEWVW_EGWWS_06_10,UOLSEWVW_EGWWS_11_15,UOLSEWVW_EGWWS_16_20,UOLSEWVW_EGWWS_2021,UOLSEWVW_EGWWS_NS,UOLSEWVW_EGWWS_Tot,UOLSEWVW_Const_Bf_91,UOLSEWVW_Const_91_95,UOLSEWVW_Const_96_00,UOLSEWVW_Const_01_05,UOLSEWVW_Const_06_10,UOLSEWVW_Const_11_15,UOLSEWVW_Const_16_20,UOLSEWVW_Const_2021,UOLSEWVW_Const_NS,UOLSEWVW_Const_Tot,UOLSEWVW_WST_Bf_91,UOLSEWVW_WST_91_95,UOLSEWVW_WST_96_00,UOLSEWVW_WST_01_05,UOLSEWVW_WST_06_10,UOLSEWVW_WST_11_15,UOLSEWVW_WST_16_20,UOLSEWVW_WST_2021,UOLSEWVW_WST_NS,UOLSEWVW_WST_Tot,UOLSEWVW_RetT_Bf_91,UOLSEWVW_RetT_91_95,UOLSEWVW_RetT_96_00,UOLSEWVW_RetT_01_05,UOLSEWVW_RetT_06_10,UOLSEWVW_RetT_11_15,UOLSEWVW_RetT_16_20,UOLSEWVW_RetT_2021,UOLSEWVW_RetT_NS,UOLSEWVW_RetT_Tot,UOLSEWVW_AcFd_Bf_91,UOLSEWVW_AcFd_91_95,UOLSEWVW_AcFd_96_00,UOLSEWVW_AcFd_01_05,UOLSEWVW_AcFd_06_10,UOLSEWVW_AcFd_11_15,UOLSEWVW_AcFd_16_20,UOLSEWVW_AcFd_2021,UOLSEWVW_AcFd_NS,UOLSEWVW_AcFd_Tot,UOLSEWVW_TPW_Bf_91,UOLSEWVW_TPW_91_95,UOLSEWVW_TPW_96_00,UOLSEWVW_TPW_01_05,UOLSEWVW_TPW_06_10,UOLSEWVW_TPW_11_15,UOLSEWVW_TPW_16_20,UOLSEWVW_TPW_2021,UOLSEWVW_TPW_NS,UOLSEWVW_TPW_Tot,UOLSEWVW_IMT_Bf_91,UOLSEWVW_IMT_91_95,UOLSEWVW_IMT_96_00,UOLSEWVW_IMT_01_05,UOLSEWVW_IMT_06_10,UOLSEWVW_IMT_11_15,UOLSEWVW_IMT_16_20,UOLSEWVW_IMT_2021,UOLSEWVW_IMT_NS,UOLSEWVW_IMT_Tot,UOLSEWVW_FinIns_Bf_91,UOLSEWVW_FinIns_91_95,UOLSEWVW_FinIns_96_00,UOLSEWVW_FinIns_01_05,UOLSEWVW_FinIns_06_10,UOLSEWVW_FinIns_11_15,UOLSEWVW_FinIns_16_20,UOLSEWVW_FinIns_2021,UOLSEWVW_FinIns_NS,UOLSEWVW_FinIns_Tot,UOLSEWVW_RHRE_Bf_91,UOLSEWVW_RHRE_91_95,UOLSEWVW_RHRE_96_00,UOLSEWVW_RHRE_01_05,UOLSEWVW_RHRE_06_10,UOLSEWVW_RHRE_11_15,UOLSEWVW_RHRE_16_20,UOLSEWVW_RHRE_2021,UOLSEWVW_RHRE_NS,UOLSEWVW_RHRE_Tot,UOLSEWVW_ProSTS_Bf_91,UOLSEWVW_ProSTS_91_95,UOLSEWVW_ProSTS_96_00,UOLSEWVW_ProSTS_01_05,UOLSEWVW_ProSTS_06_10,UOLSEWVW_ProSTS_11_15,UOLSEWVW_ProSTS_16_20,UOLSEWVW_ProSTS_2021,UOLSEWVW_ProSTS_NS,UOLSEWVW_ProSTS_Tot,UOLSEWVW_AdSup_Bf_91,UOLSEWVW_AdSup_91_95,UOLSEWVW_AdSup_96_00,UOLSEWVW_AdSup_01_05,UOLSEWVW_AdSup_06_10,UOLSEWVW_AdSup_11_15,UOLSEWVW_AdSup_16_20,UOLSEWVW_AdSup_2021,UOLSEWVW_AdSup_NS,UOLSEWVW_AdSup_Tot,UOLSEWVW_PubAS_Bf_91,UOLSEWVW_PubAS_91_95,UOLSEWVW_PubAS_96_00,UOLSEWVW_PubAS_01_05,UOLSEWVW_PubAS_06_10,UOLSEWVW_PubAS_11_15,UOLSEWVW_PubAS_16_20,UOLSEWVW_PubAS_2021,UOLSEWVW_PubAS_NS,UOLSEWVW_PubAS_Tot,UOLSEWVW_EdTrn_Bf_91,UOLSEWVW_EdTrn_91_95,UOLSEWVW_EdTrn_96_00,UOLSEWVW_EdTrn_01_05,UOLSEWVW_EdTrn_06_10,UOLSEWVW_EdTrn_11_15,UOLSEWVW_EdTrn_16_20,UOLSEWVW_EdTrn_2021,UOLSEWVW_EdTrn_NS,UOLSEWVW_EdTrn_Tot,UOLSEWVW_HC_SA_Bf_91,UOLSEWVW_HC_SA_91_95,UOLSEWVW_HC_SA_96_00,UOLSEWVW_HC_SA_01_05,UOLSEWVW_HC_SA_06_10,UOLSEWVW_HC_SA_11_15,UOLSEWVW_HC_SA_16_20,UOLSEWVW_HC_SA_2021,UOLSEWVW_HC_SA_NS,UOLSEWVW_HC_SA_Tot,UOLSEWVW_ArtsR_Bf_91,UOLSEWVW_ArtsR_91_95,UOLSEWVW_ArtsR_96_00,UOLSEWVW_ArtsR_01_05,UOLSEWVW_ArtsR_06_10,UOLSEWVW_ArtsR_11_15,UOLSEWVW_ArtsR_16_20,UOLSEWVW_ArtsR_2021,UOLSEWVW_ArtsR_NS,UOLSEWVW_ArtsR_Tot,UOLSEWVW_OthSvs_Bf_91,UOLSEWVW_OthSvs_91_95,UOLSEWVW_OthSvs_96_00,UOLSEWVW_OthSvs_01_05,UOLSEWVW_OthSvs_06_10,UOLSEWVW_OthSvs_11_15,UOLSEWVW_OthSvs_16_20,UOLSEWVW_OthSvs_2021,UOLSEWVW_OthSvs_NS,UOLSEWVW_OthSvs_Tot
401021004,307,37,40,57,75,44,26,0,4,584,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,11,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,4,0,0,17,0,4,0,0,17,21,42,0,0,92,3,0,0,0,3,4,6,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,4,8,8,3,0,0,0,31,0,0,0,0,5,0,6,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,5,0,0,12,4,0,7,6,12,11,18,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
401021005,88,3,20,19,41,12,11,0,15,206,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,5,0,0,14,8,0,0,6,22,9,26,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,12,27,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401021006,177,19,38,37,52,30,21,0,10,387,7,0,0,0,0,3,13,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,9,25,39,44,3,0,132,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,3,0,0,19,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,16,0,0,0,0,0,3,0,0,0,6,0,0,0,3,11,13,16,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
401021007,443,48,64,95,164,84,46,4,26,977,0,0,0,0,0,0,4,0,3,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,9,7,0,0,47,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,10,0,0,0,26,0,0,0,0,0,0,4,0,0,4,10,0,0,5,13,13,10,0,0,53,0,0,7,6,9,16,15,0,0,49,6,0,0,0,3,7,4,0,0,23,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,6,0,0,20,0,0,0,0,3,0,3,0,0,15,0,0,0,0,9,4,5,0,0,14,7,0,0,6,11,10,5,0,0,44,4,4,7,13,52,33,50,0,5,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,37
401021008,60,5,13,16,10,6,7,0,6,119,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401021009,38,3,7,8,13,3,3,0,0,71,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
401021010,67,4,10,13,13,10,13,0,0,130,9,0,0,0,6,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,0,12,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
401031011,246,23,28,45,58,57,32,0,8,495,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,6,3,0,0,35,0,0,0,0,5,0,0,0,0,9,11,0,3,4,6,10,12,0,0,41,4,0,0,6,7,9,27,0,0,58,3,0,0,4,7,4,11,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,9,0,0,0,5,0,0,0,0,19,9,3,0,9,5,3,0,0,0,35,8,0,0,6,3,5,10,0,0,30,0,0,0,0,0,0,0,0,0,4,10,11,6,17,12,19,19,0,0,94,16,8,8,21,44,44,49,0,0,190,0,0,0,0,0,0,0,0,0,8,4,0,0,8,5,11,8,0,0,32
401031012,164,16,29,40,35,33,13,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,8,10,6,0,0,0,34,0,0,0,0,4,0,3,0,0,3,14,0,3,9,14,13,26,0,0,71,3,0,0,6,18,18,48,0,0,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,9,5,0,3,5,12,13,0,0,51,0,3,0,0,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,11,0,3,12,20,10,10,0,0,64,8,6,7,8,33,19,31,0,0,116,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,5,0,0,18
401031013,631,71,80,150,210,129,99,3,27,1396,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,9,6,0,4,5,16,31,25,0,0,91,6,0,4,3,10,22,19,0,0,60,4,9,7,5,32,21,19,0,0,96,3,0,0,0,14,3,10,0,0,29,13,3,9,16,33,30,44,0,0,141,20,0,0,11,27,34,62,0,0,159,0,0,3,0,6,5,11,0,0,16,3,7,0,0,10,0,13,0,0,33,8,0,0,4,3,4,6,0,0,32,4,0,0,7,5,4,0,0,0,23,14,4,12,33,53,41,58,0,0,219,3,0,3,4,11,15,31,0,0,61,6,0,5,8,20,10,3,0,0,59,5,0,0,6,22,17,23,0,0,81,56,19,24,61,218,138,215,3,3,746,0,0,0,0,0,0,3,0,0,5,0,0,0,0,8,10,11,0,0,38
401041014,52,0,16,12,9,7,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,0,0,19,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,5,0,0,16,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,13,7,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
401041015,294,18,25,47,65,30,47,0,8,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,7,18,12,11,0,0,71,0,0,0,0,0,0,0,0,0,0,14,6,7,5,13,14,24,0,0,89,6,3,0,0,0,0,3,0,0,11,25,3,0,12,25,29,42,0,0,133,17,5,3,5,6,14,35,0,0,86,12,3,0,6,68,31,33,0,0,149,0,0,0,0,6,0,0,0,0,6,5,0,0,0,7,4,0,0,0,18,3,0,0,0,4,0,0,0,0,11,4,0,0,3,9,8,16,0,0,42,0,0,0,4,5,16,47,0,0,72,3,0,0,0,3,3,0,0,0,10,10,3,10,7,25,17,25,0,0,100,38,14,22,36,132,119,171,0,5,544,0,0,0,0,0,4,0,0,0,9,6,0,5,6,12,14,15,0,0,55
401041016,218,25,26,39,34,34,19,0,11,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,12,11,0,0,41,0,0,0,0,0,0,0,0,0,3,16,6,4,10,15,12,12,0,0,74,4,0,0,0,4,3,0,0,0,22,19,0,4,5,17,19,19,0,0,73,6,3,3,0,18,10,34,0,0,72,9,0,0,5,7,14,20,0,0,47,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,7,5,0,5,12,3,12,0,0,50,0,0,0,0,7,9,9,0,0,33,4,0,0,6,0,3,0,0,0,10,18,9,16,9,22,26,18,0,0,112,13,4,3,22,62,46,83,0,3,235,0,0,0,0,0,0,0,0,0,0,9,0,4,0,7,4,4,0,0,26
401051017,668,67,96,133,200,130,131,5,27,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,12,4,3,0,6,4,6,0,0,45,0,4,0,0,0,0,0,0,0,9,15,4,4,3,17,15,22,0,0,82,3,0,3,0,10,4,4,0,0,26,25,9,14,16,52,41,93,0,0,241,36,8,6,11,48,74,127,4,3,314,3,0,3,3,8,10,20,0,0,46,0,0,0,3,0,3,6,0,0,17,10,0,4,5,10,21,6,0,0,58,9,0,4,3,10,6,3,0,0,34,28,14,11,31,49,101,121,0,0,367,3,0,4,5,15,10,42,0,0,95,9,7,8,9,6,5,3,0,0,49,22,14,4,14,30,34,28,0,0,146,37,10,21,26,60,66,68,3,3,277,0,0,3,0,4,3,4,0,0,9,5,0,3,7,22,12,32,0,0,82
401051018,273,21,47,60,79,49,58,0,7,604,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,8,0,8,27,44,60,0,0,167,0,0,0,0,0,0,0,0,0,0,18,0,8,8,13,12,24,0,0,82,7,0,0,0,4,10,9,0,0,25,15,3,0,11,20,27,31,0,0,106,10,0,3,10,34,29,67,0,4,162,5,0,0,0,8,7,11,0,0,42,0,3,0,4,0,4,0,0,0,7,0,0,0,0,0,3,5,0,0,17,6,0,4,6,5,3,0,0,0,22,18,5,19,23,61,80,56,0,0,262,3,3,3,0,6,4,27,0,0,48,0,0,0,5,4,0,7,0,0,10,4,0,0,4,6,8,10,0,0,32,27,8,8,33,115,66,110,0,5,364,0,0,0,0,0,0,5,0,0,12,9,3,0,6,8,6,8,0,0,49
401051019,356,32,45,72,107,65,77,0,12,758,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,6,0,14,0,5,0,0,30,0,0,0,0,0,0,5,0,0,5,5,5,4,7,12,10,37,0,0,80,4,0,0,5,10,7,6,0,0,22,15,0,3,12,19,10,30,0,0,87,11,0,3,7,19,27,38,0,0,112,0,0,0,0,3,0,5,0,0,16,0,0,0,0,0,0,4,0,0,4,3,0,0,5,3,3,3,0,0,20,11,0,0,0,0,3,0,0,0,14,12,0,3,6,13,12,28,0,0,78,3,4,4,4,20,12,29,0,0,67,0,0,0,5,0,4,3,0,0,14,13,4,7,9,16,24,33,0,0,102,40,6,17,25,94,85,124,0,9,402,0,0,0,0,0,5,5,0,0,5,7,0,5,4,13,14,9,0,0,49
401061020,83,6,12,24,17,13,16,0,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,3,7,0,0,13,0,0,0,0,8,12,6,0,0,27,0,0,3,4,10,11,8,0,0,43,0,0,0,0,3,3,5,0,0,6,3,0,0,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,4,5,7,4,0,0,25,6,0,5,7,25,24,31,0,0,94,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,0,0,12
401061021,215,13,22,37,48,23,34,0,3,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,5,0,3,0,0,27,0,0,0,0,0,3,5,0,0,4,9,0,12,4,14,10,7,0,0,56,0,0,0,0,0,3,0,0,0,3,16,5,5,5,39,30,46,0,0,150,15,4,0,10,28,34,58,0,0,162,0,0,0,0,6,9,16,0,0,23,0,0,0,4,0,0,5,0,0,14,8,0,0,0,11,3,5,0,0,32,0,0,0,0,0,0,5,0,0,14,13,5,3,3,15,11,19,0,0,62,4,0,3,0,8,10,21,0,0,41,6,0,0,0,8,3,0,0,0,21,0,4,7,4,20,9,12,0,0,57,25,7,7,20,69,50,58,0,5,242,0,0,0,0,0,0,4,0,0,5,9,3,9,4,21,10,25,0,0,76
401061022,132,11,20,24,29,20,13,0,4,246,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,6,6,0,0,27,0,0,0,3,0,3,3,0,0,10,4,0,0,3,7,8,11,0,0,33,4,4,0,4,9,6,20,0,0,48,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,4,0,0,0,4,0,10,0,0,21,0,0,0,0,0,10,14,0,0,24,0,0,0,0,0,0,0,0,0,6,0,4,0,6,6,6,5,0,0,32,17,9,10,7,50,50,62,0,0,191,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,8,0,0,18
401071023,445,39,69,87,155,87,93,0,19,997,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,4,0,15,10,13,4,0,47,0,0,0,0,0,0,0,0,0,5,5,0,0,13,17,14,25,0,0,85,3,0,0,8,6,0,4,0,0,25,23,0,3,10,13,13,13,0,0,75,15,5,3,11,34,40,83,0,6,196,0,0,0,4,3,0,9,0,0,13,0,0,0,0,0,0,5,0,0,15,4,0,0,0,9,5,8,0,0,23,7,0,5,0,4,3,0,0,0,24,17,4,5,16,44,33,46,0,0,168,0,0,0,10,3,11,21,0,0,53,3,0,0,5,3,5,4,0,0,19,14,0,10,11,13,11,16,0,0,65,22,9,10,40,113,91,110,0,8,403,0,0,0,0,0,0,0,0,0,5,7,0,6,5,15,13,9,0,4,63
401071024,642,83,103,160,218,126,154,0,23,1519,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,4,7,5,4,11,9,19,0,0,58,0,0,0,0,0,0,3,0,0,4,17,4,3,10,19,14,29,0,0,94,5,0,0,0,8,8,0,0,0,25,24,5,4,6,39,40,51,0,8,186,13,8,10,13,41,45,92,0,0,220,9,4,0,4,9,4,21,0,0,46,5,0,0,0,6,0,6,0,0,15,7,3,7,3,19,10,5,0,0,56,11,0,0,0,19,9,5,0,0,36,25,5,17,39,55,75,98,0,0,322,16,4,10,16,40,57,127,0,0,274,3,6,0,0,6,5,3,0,0,24,9,0,6,8,14,25,26,0,0,92,37,18,31,44,231,221,376,5,9,967,0,0,0,0,0,0,0,0,0,9,11,0,7,8,32,14,34,0,0,103
402011025,154,8,13,21,24,16,3,0,5,247,6,0,4,0,3,4,6,0,4,29,0,0,0,0,0,0,0,0,0,0,5,0,0,8,6,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,14,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
402011026,463,40,41,60,83,48,11,0,18,759,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,3,9,3,4,0,0,23,3,0,0,0,0,0,0,0,0,4,0,0,3,8,14,8,9,0,0,46,8,0,0,0,13,5,8,0,0,49,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,4,0,4,0,0,0,5,0,0,14,7,0,0,0,3,3,7,0,0,22,0,0,0,8,3,0,0,0,0,14,0,9,0,4,11,4,0,0,0,29,16,0,12,21,68,49,51,0,0,213,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7
402011027,70,0,9,4,15,4,6,0,0,109,29,9,8,5,23,24,20,0,5,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,12,0,0,0,0,6,11,11,0,0,37,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,7,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,59,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402021028,165,20,9,20,26,12,6,0,6,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,5,9,7,5,0,0,22,5,0,0,0,5,5,4,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,3,5,9,0,5,0,0,32,6,0,4,10,43,25,43,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,10
