POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
212041317,0,0,12,54,126,246,225,261,174,40,0,1127,0,0,0,4,0,4,0,0,10,5,4,0,5,6,3,0,0,22,4,13,5,3,6,5,0,0,37,3,4,9,10,4,10,3,0,42,10,16,7,9,11,7,0,0,59,7,14,15,20,20,11,5,0,95,0,13,29,24,31,24,5,0,134,0,14,59,49,40,23,5,0,199,0,23,77,60,58,51,4,0,276,0,3,49,47,56,25,12,0,190,0,0,16,30,33,24,5,0,110,0,0,9,17,14,10,6,0,55,0,0,6,19,11,7,4,0,49,0,0,0,0,4,6,4,0,12,0,0,0,9,7,0,0,0,20,0,0,0,0,3,6,0,0,8,31,111,291,306,297,212,61,6,1311,6,0,3,0,8,3,0,0,13,107,22,0,0,0,3,0,0,132,71,35,6,10,4,3,7,0,142,34,39,22,19,10,9,0,0
212041318,3,0,7,7,16,62,79,73,44,15,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,0,0,0,5,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,4,6,3,0,0,15,0,0,0,9,4,5,0,0,15,0,3,0,3,3,3,0,0,16,0,0,3,0,0,4,0,0,14,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,15,30,22,19,3,0,98,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,6,4,3,0,4,0,0,0,0,16,3,5,0,5,0,0,0,0
212041459,0,0,0,12,35,108,78,91,69,23,0,434,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,7,3,0,0,3,0,0,11,0,0,3,0,3,0,0,0,6,0,4,6,6,0,5,0,0,22,0,0,3,0,4,8,4,0,23,0,4,6,0,7,3,0,0,25,0,0,10,3,7,9,5,0,27,0,0,0,3,7,0,0,0,18,0,0,0,0,4,5,3,0,12,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,35,28,41,40,15,0,169,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,5,0,0,4,0,0,0
212041460,0,0,3,8,42,111,128,104,91,19,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,5,5,5,4,3,0,5,0,14,0,4,6,4,0,0,4,0,14,0,0,0,6,3,0,0,0,9,0,4,10,8,3,0,0,0,32,0,0,14,8,10,4,4,0,35,0,0,11,8,8,7,0,0,46,0,0,9,0,9,6,0,0,28,0,0,4,5,7,13,0,0,28,0,0,0,0,0,3,0,0,9,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,4,17,54,50,52,49,21,8,257,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,12,9,3,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0
212041563,0,0,20,59,228,709,668,555,396,72,4,2695,0,0,3,3,0,0,0,0,8,6,3,0,5,3,5,0,0,15,12,12,9,13,11,3,6,0,68,3,13,13,4,16,10,0,0,64,3,21,19,21,20,17,13,0,111,7,30,49,40,42,37,18,0,228,7,68,81,75,78,49,17,0,371,9,69,145,104,112,83,22,0,533,0,47,156,138,145,135,26,0,652,0,18,104,108,129,127,20,0,503,0,7,48,70,87,81,10,0,298,0,3,17,39,51,48,12,0,169,0,0,23,34,33,29,3,0,127,0,0,0,0,0,7,0,0,16,0,0,3,0,11,5,4,0,23,0,0,0,4,3,6,0,0,14,45,288,675,644,745,642,150,4,3199,8,0,0,0,3,0,0,0,15,99,17,0,5,0,0,0,0,128,73,44,3,10,10,4,3,0,145,17,44,15,10,14,7,5,0
212041564,5,0,20,54,71,211,174,127,96,27,0,764,0,0,9,3,5,8,0,0,35,14,8,3,5,5,3,3,0,42,9,21,7,21,12,19,5,0,90,7,19,22,21,22,20,6,0,113,7,21,18,35,35,41,14,4,172,7,45,64,77,70,63,25,3,348,8,69,127,124,118,102,24,6,588,4,130,331,260,245,219,49,4,1249,4,124,442,445,461,396,67,4,1950,0,28,298,357,347,320,58,8,1423,0,9,137,222,255,235,44,3,898,0,6,53,110,136,101,16,0,422,0,9,56,114,136,104,10,0,425,0,0,7,14,24,17,5,0,71,0,0,9,16,20,20,9,0,69,0,5,8,0,13,10,0,0,52,70,492,1591,1826,1922,1665,347,36,7936,4,5,3,3,3,4,0,0,19,69,10,0,0,3,0,0,0,88,38,15,5,4,4,4,0,0,72,23,26,18,11,5,10,0,0
212041565,0,0,4,55,74,105,121,128,74,20,0,581,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,3,3,4,4,4,0,0,18,0,0,4,12,0,0,0,0,22,5,0,7,6,3,0,0,0,22,0,3,16,16,10,11,7,0,58,0,9,17,19,10,13,10,3,90,4,14,36,37,38,23,4,0,151,0,10,49,41,33,23,8,0,169,0,0,27,35,24,32,4,0,124,0,0,15,20,17,19,3,0,76,0,0,7,17,6,6,0,0,38,0,0,5,9,11,5,3,0,38,0,0,0,3,4,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,7,14,58,168,226,174,143,45,3,833,9,0,0,0,0,0,0,0,7,95,8,0,3,3,0,0,0,108,66,32,9,4,0,3,0,0,112,26,30,4,8,4,0,0,0
212041566,0,0,6,22,52,86,53,69,21,8,0,306,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,4,0,4,0,0,0,0,0,14,0,0,9,6,0,0,0,0,25,0,0,3,3,9,3,0,0,16,0,0,8,8,9,0,7,0,35,0,8,16,12,16,9,3,0,69,0,13,28,42,33,6,3,0,129,0,12,43,63,47,43,4,0,215,0,4,39,38,37,26,7,0,146,0,0,11,29,32,23,9,0,112,0,0,5,11,13,11,0,0,41,0,0,9,7,19,9,4,0,49,0,0,0,0,4,0,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,10,15,45,178,222,227,144,49,4,874,0,0,0,0,0,0,0,0,0,61,4,0,0,0,0,0,0,62,35,11,0,0,0,0,4,0,49,9,18,0,4,4,0,0,0
212051319,0,0,4,89,86,138,115,130,114,20,4,694,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,4,0,3,5,0,0,0,15,5,0,4,4,4,7,5,0,22,0,4,0,0,0,12,4,0,19,3,9,3,12,10,10,11,3,54,0,9,7,8,11,7,7,0,50,3,9,15,24,18,20,5,0,88,0,9,8,7,27,28,9,0,84,0,3,13,12,21,20,4,0,74,0,0,4,8,4,9,7,0,39,0,0,3,8,13,10,0,0,28,0,0,0,0,6,7,0,0,10,0,0,0,6,5,0,0,0,14,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,50,70,93,129,119,34,5,516,3,0,0,0,3,0,0,0,8,41,3,0,0,5,0,0,0,45,17,20,0,0,5,0,0,0,38,6,18,5,3,0,5,0,0
212051321,0,0,6,47,188,387,265,271,182,32,0,1366,0,0,0,0,0,0,0,0,7,3,9,3,0,3,3,0,0,17,4,8,4,0,0,4,0,0,18,5,3,5,5,0,4,3,0,27,0,5,10,6,10,11,0,0,42,0,4,8,13,12,7,6,0,49,3,9,3,18,10,14,4,0,52,0,3,14,16,22,16,0,0,82,0,5,21,21,31,18,9,0,108,0,0,13,13,20,17,5,0,63,0,0,4,7,10,14,0,0,38,0,0,0,3,9,16,0,0,33,0,0,0,11,9,7,0,0,37,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,11,45,89,118,154,136,36,5,592,0,0,0,0,0,0,0,0,4,34,7,0,0,0,0,0,0,39,16,9,3,0,0,0,0,0,34,4,0,5,0,0,0,0,0
212051322,0,0,9,197,364,353,262,289,201,43,5,1723,4,0,3,0,0,0,0,0,8,10,6,0,5,0,0,0,0,21,5,7,4,4,6,7,0,0,39,0,7,8,6,4,13,0,0,42,0,17,4,11,8,16,0,0,61,3,21,10,11,15,19,8,0,89,0,10,21,23,16,19,10,5,110,0,18,30,29,31,20,9,0,134,0,15,42,37,36,47,5,3,185,0,9,31,32,40,39,9,0,152,0,6,8,21,19,23,7,0,79,0,0,9,13,18,14,0,0,48,0,0,4,14,15,10,0,0,49,0,0,0,4,6,0,4,0,14,0,0,3,4,3,0,0,0,13,0,0,0,0,5,0,0,0,3,31,104,196,203,215,235,61,10,1056,5,0,0,0,0,0,0,0,12,123,23,7,0,0,4,0,0,156,72,67,6,10,7,5,0,0,176,28,70,17,13,16,7,0,0
212051323,0,0,5,11,50,58,37,61,57,18,4,286,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,19,0,0,0,5,5,3,0,0,13,0,6,6,12,3,0,0,0,30,0,4,5,11,9,7,3,0,29,0,0,6,0,8,4,0,0,27,0,4,12,6,9,8,5,0,48,0,3,8,5,17,13,3,0,57,0,0,4,5,6,12,4,0,36,0,0,0,4,7,9,0,0,21,0,0,0,3,5,3,0,0,15,0,0,0,7,4,0,0,0,19,0,0,0,3,3,0,0,0,11,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,3,0,5,9,28,50,70,80,71,31,3,348,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,10,0,0,3,0,0,0,0,17,3,0,5,4,0,0,0,0
212051324,0,0,10,69,136,225,170,201,148,48,3,1002,0,0,0,4,0,0,0,0,9,9,3,0,0,0,3,0,0,20,9,16,6,3,5,5,3,0,47,6,13,6,3,16,0,6,0,59,5,9,9,14,15,11,10,0,70,4,24,21,24,30,19,7,0,129,0,26,32,28,39,29,15,0,172,3,37,92,64,66,53,13,5,332,3,54,166,118,122,90,25,0,578,0,12,87,101,96,76,9,0,383,0,0,51,64,64,49,14,0,248,0,4,28,34,45,28,6,0,141,0,0,16,45,56,32,6,0,158,0,0,0,6,6,8,0,0,19,0,0,0,3,12,4,0,0,26,0,0,0,8,4,4,0,0,19,35,195,534,530,565,426,120,7,2400,3,0,0,3,0,0,0,0,9,80,9,0,0,3,4,0,0,99,47,25,7,3,12,4,0,0,96,18,25,10,5,0,9,0,0
212051325,0,0,11,44,171,302,253,230,166,38,0,1207,0,3,3,3,11,0,0,0,24,3,0,5,4,3,0,0,0,17,7,17,7,13,0,5,3,0,44,4,13,10,11,16,5,7,0,68,4,30,23,27,23,15,6,0,131,10,36,28,49,39,38,20,4,215,8,43,73,80,68,45,23,0,341,4,65,138,142,99,102,25,0,577,0,74,245,191,196,145,32,0,884,0,31,152,175,163,93,27,0,635,0,11,97,130,117,89,12,0,449,0,5,46,63,65,57,7,0,250,0,3,41,88,92,46,0,0,285,0,0,4,16,16,11,0,0,52,0,0,7,6,17,13,3,0,46,0,3,0,0,3,0,0,0,20,38,336,882,992,935,667,165,8,4029,3,0,0,0,0,0,0,0,9,68,15,0,5,0,0,0,0,91,40,41,0,5,11,8,0,0,108,13,33,11,14,6,12,4,0
212051326,0,0,7,109,215,289,266,243,204,51,0,1366,6,0,0,0,3,0,0,0,10,0,0,9,0,3,0,0,0,16,3,11,5,6,4,0,0,0,34,4,11,5,11,6,10,8,0,60,3,13,6,14,16,12,4,3,72,0,20,27,15,25,26,9,0,138,0,10,34,40,33,44,8,0,169,4,35,75,51,58,55,12,3,290,0,19,77,66,78,57,13,0,315,0,4,43,38,47,41,9,0,185,0,0,14,17,40,24,13,0,105,0,0,8,15,13,27,4,0,65,0,0,8,17,27,16,0,0,76,0,0,0,0,13,3,0,0,18,0,0,4,4,0,0,0,0,15,0,0,0,0,4,5,0,0,14,26,131,317,304,381,325,77,11,1579,10,0,0,0,0,0,0,0,8,124,13,5,3,0,0,0,0,140,73,36,6,0,5,12,0,0,126,16,32,13,7,5,10,4,0
212051327,0,0,5,65,132,221,163,168,93,25,0,856,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,12,3,3,0,0,0,5,3,0,28,3,7,3,4,7,3,0,3,29,3,7,3,6,4,6,8,0,37,0,8,8,8,13,11,6,0,59,0,4,12,23,20,11,6,0,71,5,7,15,16,18,16,3,0,80,0,7,18,24,19,10,9,0,88,0,0,9,18,12,12,0,0,43,0,0,5,5,17,9,6,0,44,0,0,0,4,4,0,0,0,11,0,0,4,3,3,6,3,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,48,83,106,119,97,58,5,547,3,0,0,0,0,0,0,0,6,60,5,0,0,0,0,0,0,65,36,13,3,6,7,0,4,0,61,10,17,4,5,6,9,0,0
212051567,0,0,7,86,233,276,190,192,106,24,0,1107,0,4,0,4,4,0,0,0,14,10,20,0,0,7,0,3,0,40,9,20,8,5,8,0,0,0,60,4,27,13,11,4,7,0,3,66,3,27,17,9,11,4,0,0,77,4,34,28,27,21,18,0,0,137,0,40,43,38,36,34,7,0,188,0,50,93,66,55,52,6,0,339,3,35,124,133,102,97,22,0,519,0,8,115,119,117,84,18,0,456,0,11,84,122,123,97,16,0,455,0,0,34,61,60,38,16,0,208,0,0,43,76,67,39,11,0,231,0,0,0,11,16,9,0,0,31,0,0,0,9,12,6,0,0,38,0,0,0,6,3,3,0,0,16,40,271,611,703,634,497,107,10,2873,4,3,0,0,0,0,0,0,9,61,19,3,3,0,0,0,0,88,40,32,9,3,0,0,0,0,80,19,50,11,4,5,4,0,0
212051568,0,0,17,45,118,256,225,212,177,54,0,1092,0,0,3,0,3,3,0,0,13,8,0,4,0,0,3,0,0,16,11,14,6,6,0,4,0,0,31,3,21,6,9,4,0,3,0,56,5,14,11,19,16,14,3,0,87,4,22,24,21,27,34,18,0,155,0,46,38,29,44,58,14,0,239,0,47,73,60,82,83,30,0,380,4,36,78,70,109,104,23,0,427,0,11,54,71,70,68,13,0,287,0,6,21,47,61,30,9,0,173,0,3,18,13,22,28,3,0,88,0,0,13,20,29,21,5,0,93,0,0,0,0,8,0,0,0,11,0,0,0,3,9,8,0,0,17,0,0,0,3,4,0,4,0,13,41,228,352,384,483,458,135,4,2086,0,0,6,3,0,0,0,0,10,42,7,0,0,0,0,0,0,46,16,15,5,0,0,6,0,0,33,10,25,6,0,4,0,0,0
213011328,0,0,0,9,9,27,42,40,34,6,0,162,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,11,0,0,0,0,9,4,0,0,16,0,0,13,3,0,3,0,0,22,0,5,6,5,4,3,0,0,24,0,0,0,6,0,4,0,0,20,0,0,4,4,0,5,0,0,21,0,0,0,0,3,5,0,0,11,0,0,4,0,0,6,0,0,13,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,6,35,34,32,33,8,0,147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0
213011329,0,0,0,6,26,37,54,45,21,4,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,6,0,0,4,4,4,3,0,0,14,0,0,3,3,3,3,3,0,15,0,0,5,6,6,10,0,0,30,0,0,4,7,5,0,0,0,14,0,0,4,0,4,3,0,0,10,0,0,0,5,3,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,23,31,30,24,6,0,123,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,4,3,6,0,0,0,0,0,17,0,0,5,0,0,0,0,0
213011331,0,0,4,5,18,26,58,36,32,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,10,0,0,0,3,0,0,0,0,11,0,0,0,3,3,0,0,0,10,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,14,15,6,0,56,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,23,4,3,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0
213011332,0,0,5,9,54,117,114,104,65,14,0,475,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,4,3,4,0,0,12,0,0,0,0,4,3,5,0,16,0,6,0,6,5,5,4,0,21,0,3,4,5,3,5,3,0,17,0,0,8,6,10,5,0,0,26,0,0,10,0,4,6,0,0,26,0,0,3,3,6,8,0,0,17,0,0,0,8,0,5,0,0,9,0,0,0,0,6,3,0,0,14,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,27,37,41,41,16,0,184,4,0,0,0,0,0,0,0,10,71,18,0,0,3,0,0,0,94,52,11,0,3,0,3,0,0,70,15,12,8,4,3,0,6,0
213011333,0,0,0,0,7,20,30,33,25,4,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,4,0,5,0,0,12,0,0,0,7,0,0,0,0,14,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,22,16,15,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
213011334,0,0,5,8,43,91,112,116,81,18,0,482,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,3,0,9,0,0,0,4,0,4,0,0,15,0,3,8,9,0,3,5,0,19,0,0,3,4,9,10,7,0,34,0,7,14,10,15,7,0,0,49,0,9,22,14,9,7,0,0,71,0,5,17,8,13,10,0,0,57,0,0,12,10,12,8,0,0,46,0,0,5,7,0,6,3,0,18,0,0,4,4,7,0,0,0,17,0,0,3,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,78,81,87,60,18,0,365,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,12,0,0,10,3,5,3,0,0,14,3,3,0,8,10,0,0,0
213011335,4,0,12,15,89,190,200,175,144,36,0,855,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,10,0,6,0,0,0,0,0,0,16,0,10,7,0,0,9,0,0,27,5,5,0,5,6,3,0,0,29,0,6,9,9,14,6,6,0,54,0,15,23,19,12,20,5,0,93,0,14,28,11,34,39,0,0,123,3,11,29,19,36,23,0,0,119,0,3,15,11,13,21,5,0,68,0,0,10,11,13,8,0,0,41,0,0,3,8,0,3,0,0,18,0,0,4,5,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,3,0,0,3,17,67,129,116,147,129,23,0,625,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,20,8,4,0,0,0,3,0,0,19,5,4,5,5,0,3,0,0
213011336,0,0,14,33,118,382,341,258,146,25,0,1297,5,0,0,3,0,0,0,0,6,3,0,0,3,0,0,0,0,10,0,6,4,5,3,0,0,0,18,0,10,0,3,5,5,6,0,37,3,4,6,6,0,8,3,0,43,0,9,22,19,22,18,0,0,92,0,21,21,20,19,15,3,0,98,0,15,45,38,45,28,6,0,177,0,14,62,40,50,32,6,0,211,0,6,50,51,50,27,8,0,193,0,4,20,40,52,31,0,0,143,0,0,9,20,30,19,8,0,85,0,0,8,16,20,14,3,0,62,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,6,8,0,3,6,0,0,13,12,94,255,272,295,205,48,4,1190,7,0,0,0,0,0,0,0,8,69,8,0,0,0,0,0,0,77,41,26,5,6,4,0,0,0,84,16,18,6,8,7,6,4,0
213011337,0,0,7,12,32,122,95,68,70,7,0,398,0,0,0,5,0,0,0,0,9,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,21,0,0,5,4,9,5,0,0,25,0,3,9,5,6,7,3,0,33,0,6,10,8,10,10,0,0,47,0,12,25,29,15,9,0,0,90,0,8,11,16,22,25,0,0,89,0,9,15,14,15,21,3,0,74,0,4,8,5,11,8,4,0,41,0,0,0,3,3,8,0,0,18,0,0,6,5,0,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,36,99,101,107,106,29,6,486,0,0,3,0,0,0,0,0,9,29,0,0,0,0,0,0,0,31,14,7,4,3,0,0,0,0,29,4,10,9,8,0,0,0,0
