POW_SA2_CODE_2021,Tot_HC_SA_Bf_91,Tot_HC_SA_91_95,Tot_HC_SA_96_00,Tot_HC_SA_01_05,Tot_HC_SA_06_10,Tot_HC_SA_11_15,Tot_HC_SA_16_20,Tot_HC_SA_2021,Tot_HC_SA_NS,Tot_HC_SA_Tot,Tot_ArtsR_Bf_91,Tot_ArtsR_91_95,Tot_ArtsR_96_00,Tot_ArtsR_01_05,Tot_ArtsR_06_10,Tot_ArtsR_11_15,Tot_ArtsR_16_20,Tot_ArtsR_2021,Tot_ArtsR_NS,Tot_ArtsR_Tot,Tot_OthSvs_Bf_91,Tot_OthSvs_91_95,Tot_OthSvs_96_00,Tot_OthSvs_01_05,Tot_OthSvs_06_10,Tot_OthSvs_11_15,Tot_OthSvs_16_20,Tot_OthSvs_2021,Tot_OthSvs_NS,Tot_OthSvs_Tot,Tot_IDNS_Bf_91,Tot_IDNS_91_95,Tot_IDNS_96_00,Tot_IDNS_01_05,Tot_IDNS_06_10,Tot_IDNS_11_15,Tot_IDNS_16_20,Tot_IDNS_2021,Tot_IDNS_NS,Tot_IDNS_Tot,Tot_Tot_Bf_91,Tot_Tot_91_95,Tot_Tot_96_00,Tot_Tot_01_05,Tot_Tot_06_10,Tot_Tot_11_15,Tot_Tot_16_20,Tot_Tot_2021,Tot_Tot_NS,Tot_Tot_Tot
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,18,6,0,0,0,6,12,10,0,0,31,122,13,24,35,67,79,32,0,9,386
308051533,15,5,4,13,26,25,21,0,0,124,0,0,0,0,0,0,0,0,0,4,9,0,0,5,4,3,6,0,0,23,4,3,0,0,5,0,3,0,0,25,122,34,40,63,133,100,78,0,12,586
308051534,22,6,4,14,33,46,22,0,4,141,3,0,3,0,0,0,0,0,0,6,16,0,5,9,16,17,9,0,3,78,16,4,9,11,11,14,10,0,0,69,281,55,83,105,256,298,141,5,25,1250
308051535,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,5,0,0,0,6,8,5,0,4,32,168,26,40,63,150,113,96,5,10,668
308051536,0,0,0,5,7,12,3,0,0,27,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,22,3,4,12,25,40,16,0,0,124
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,5,4,4,18,13,0,0,0,53
308051538,9,0,4,0,9,9,6,0,0,49,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,0,4,0,0,4,3,0,0,14,40,3,14,13,34,31,23,0,3,163
308051539,33,15,16,29,50,56,18,6,0,226,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,10,4,0,0,0,9,0,7,0,3,30,94,28,41,51,129,142,78,3,10,579
309011224,20,3,11,7,16,12,23,0,4,91,5,0,4,3,5,0,0,0,0,20,14,8,4,8,24,24,37,0,0,113,11,5,0,3,8,8,22,0,6,62,260,64,137,199,249,275,366,4,34,1594
309011225,79,21,25,45,48,71,60,0,0,346,6,5,4,5,4,6,11,0,0,41,54,8,41,20,55,49,53,0,6,280,64,19,32,37,73,54,63,0,8,346,861,203,383,464,703,634,831,11,53,4142
309011226,43,8,19,20,47,32,40,0,5,218,7,0,0,14,0,7,4,0,0,34,10,0,5,5,10,18,13,0,0,64,14,0,4,10,7,13,16,0,3,67,266,56,122,173,228,185,206,0,15,1259
309011227,78,12,27,25,53,46,38,0,3,283,162,63,91,110,169,132,173,0,5,898,17,0,14,3,21,25,41,0,4,135,17,0,7,15,22,29,31,0,19,138,724,199,336,406,695,678,961,13,81,4082
309011228,23,0,7,12,25,8,5,0,0,87,8,4,7,0,10,0,8,0,0,26,12,0,5,7,9,10,15,0,0,54,5,0,0,8,7,9,10,0,4,45,227,62,88,104,162,109,138,3,18,913
309011229,24,7,12,14,19,17,17,0,0,114,0,0,8,0,6,11,6,0,0,29,15,4,0,10,11,9,12,0,0,61,8,6,5,3,9,10,12,0,0,52,188,51,76,84,156,145,201,4,12,917
309021230,69,6,35,33,50,40,35,0,4,263,4,0,0,4,0,5,9,0,0,22,14,5,0,4,7,5,6,0,0,48,7,0,8,6,3,8,11,0,0,40,214,34,86,105,177,164,233,3,19,1049
309021231,159,35,54,95,122,87,64,3,14,633,9,5,5,6,5,5,0,0,0,38,9,3,3,8,14,9,7,0,0,48,10,0,10,14,7,16,12,0,3,71,477,93,164,236,324,292,236,7,33,1867
309021232,30,0,8,11,12,21,15,0,7,104,4,0,0,3,0,0,4,0,0,11,14,4,3,0,5,0,4,0,0,35,20,9,3,3,9,9,8,0,3,67,251,53,91,106,140,119,85,3,16,860
309021233,38,4,4,14,21,26,8,0,0,124,3,0,0,0,0,0,0,0,0,5,13,0,3,0,6,5,5,0,0,30,9,0,7,9,6,10,0,0,0,30,187,28,61,91,128,95,78,4,14,680
309021234,39,13,17,23,21,26,11,0,5,155,7,0,0,3,3,5,4,0,0,29,8,0,6,6,10,10,13,4,0,55,8,0,0,4,5,6,11,0,8,49,238,58,104,104,155,164,191,7,22,1046
309031235,58,12,37,34,72,37,35,0,0,287,4,0,0,0,6,6,7,0,0,31,25,11,4,18,23,14,24,0,0,123,41,6,21,32,34,26,31,0,9,207,537,111,242,311,447,322,304,9,39,2323
309031236,34,9,15,20,43,42,38,0,3,216,0,6,0,6,0,0,0,0,0,10,18,4,13,4,12,9,10,0,0,72,13,7,7,8,25,14,25,0,0,110,294,80,140,200,341,294,300,12,24,1683
309031237,25,0,10,16,43,25,25,0,0,136,0,0,0,0,3,0,0,0,0,7,5,0,0,4,10,10,6,0,0,29,5,0,5,3,9,4,0,0,0,39,134,19,61,75,145,94,67,0,5,607
309031238,85,23,30,42,89,70,66,0,6,410,3,0,0,7,6,0,0,0,0,10,13,0,5,5,14,14,6,0,0,56,17,3,7,9,11,3,11,0,0,67,276,69,120,129,273,216,196,3,23,1311
309031239,17,7,9,5,6,5,0,0,0,51,4,0,0,3,3,0,0,0,0,6,7,4,0,3,5,9,4,0,0,34,14,0,0,0,4,12,0,0,4,38,182,33,47,73,91,93,74,3,12,619
309031240,40,21,11,20,38,25,36,0,3,196,0,0,0,6,3,0,0,0,4,18,10,0,4,9,9,11,9,0,0,43,10,0,3,7,8,3,8,0,6,52,242,54,94,132,181,142,133,4,23,1006
309041241,6,3,8,0,3,0,0,0,0,18,3,0,0,0,5,0,0,0,0,12,3,0,3,0,0,0,0,0,0,10,9,0,3,0,9,0,0,0,0,21,114,15,22,29,34,15,17,0,0,259
309041242,37,8,10,23,13,20,6,0,0,125,11,0,3,8,4,3,4,3,0,33,17,6,5,6,11,0,11,0,0,47,20,3,0,5,12,7,3,0,0,58,410,69,117,125,174,127,112,3,26,1157
309051243,33,8,16,12,17,13,14,0,0,108,8,0,0,0,0,0,0,0,0,11,4,0,0,0,4,0,0,0,0,13,15,0,4,3,3,4,6,0,0,32,166,21,44,52,66,48,55,0,4,460
309051244,67,12,26,30,41,44,50,0,3,267,4,0,0,0,0,0,0,0,0,16,25,3,8,6,11,15,16,0,0,79,17,5,10,5,5,10,9,0,7,69,377,78,163,177,251,170,142,0,19,1368
309051245,8,0,6,3,13,5,6,0,0,51,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,3,4,0,0,15,5,0,0,3,4,0,8,0,0,25,116,32,60,75,103,60,78,3,0,523
309061246,36,9,14,24,27,19,14,0,0,147,13,0,10,9,12,12,15,0,5,72,12,3,0,7,12,13,4,0,0,50,16,3,11,10,16,16,15,0,3,92,407,78,187,209,298,227,222,0,20,1652
309061247,9,0,5,5,7,4,6,0,0,38,0,0,0,0,0,5,0,0,0,3,3,3,4,3,3,0,7,0,0,19,0,0,6,3,6,4,0,0,0,20,96,25,36,54,72,44,53,4,3,391
309061248,92,21,36,56,80,43,31,0,4,362,11,0,3,7,9,8,3,3,0,40,54,0,12,27,50,28,28,0,4,205,52,5,17,31,32,34,37,3,16,228,808,153,328,388,623,425,383,15,60,3172
309061249,20,8,11,24,27,24,18,0,0,135,0,0,0,0,0,0,0,0,0,5,5,4,0,7,10,6,4,0,0,33,5,6,4,10,11,8,6,0,0,55,201,33,88,140,223,143,116,5,11,977
309061250,14,0,8,9,20,28,17,0,0,100,7,0,0,0,0,0,0,0,0,10,8,0,3,7,4,5,0,0,0,21,16,4,4,5,5,0,3,0,0,39,137,35,51,56,95,63,47,3,3,489
309071251,29,12,9,45,85,53,44,3,4,287,44,15,18,17,43,21,3,0,0,161,13,5,7,18,27,21,27,6,0,115,34,4,16,18,44,31,23,0,8,187,447,97,222,323,610,472,426,12,26,2650
309071252,74,17,33,49,84,72,47,0,3,378,8,4,7,13,7,13,5,0,0,57,27,8,17,22,45,45,26,0,0,187,37,9,13,21,41,30,36,0,8,185,552,138,282,398,645,511,361,7,35,2931
309071253,59,18,22,49,85,62,66,0,0,362,11,0,0,10,9,4,6,0,0,51,4,0,10,8,22,15,14,0,0,76,19,3,5,18,9,21,18,0,6,103,390,83,159,228,343,324,326,3,30,1888
309071254,0,0,0,0,4,4,0,0,0,9,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,4,0,0,0,10,9,4,3,4,0,3,0,0,0,27,134,17,33,42,46,64,36,0,0,375
309071256,43,3,16,25,31,28,26,0,0,184,60,16,28,42,68,38,27,0,3,280,11,5,7,8,17,21,7,0,0,75,7,0,3,10,13,7,12,0,4,54,347,85,166,220,383,278,183,3,18,1688
309071552,13,5,9,15,22,12,10,0,0,87,6,0,0,0,3,5,3,0,0,18,20,0,3,11,33,27,13,0,0,121,58,9,27,50,95,72,63,0,16,383,757,194,370,548,969,708,661,15,78,4301
309071553,12,6,7,20,13,12,14,0,0,94,8,0,0,3,0,0,0,0,0,23,27,5,13,22,27,24,16,0,5,138,82,22,44,57,79,66,63,0,28,450,838,207,390,507,843,667,493,16,64,4016
309071554,30,3,11,21,55,45,31,0,0,199,5,0,0,0,0,5,0,0,0,5,3,0,6,0,5,7,8,0,0,30,3,0,0,7,4,9,8,0,0,28,122,30,70,77,222,184,142,3,12,847
309071555,14,0,0,5,13,9,9,0,0,49,3,0,0,0,3,0,0,0,0,11,0,0,0,0,3,9,0,0,0,14,0,0,4,0,7,3,8,0,0,14,54,7,29,43,133,94,82,0,3,442
309071556,6,5,6,10,16,6,0,0,0,49,3,0,0,0,0,0,0,0,0,0,8,0,7,5,6,7,0,0,0,27,3,0,0,0,3,0,0,0,0,15,112,23,47,62,128,78,45,0,9,505
309071557,52,10,33,30,60,52,43,0,3,291,0,0,0,3,11,3,5,0,0,25,14,0,5,10,12,13,8,0,0,70,17,3,10,4,19,6,8,0,3,78,320,73,187,209,427,281,206,6,22,1735
309071558,4,0,4,0,3,7,10,0,0,23,0,0,0,0,3,0,0,0,0,7,0,6,0,0,0,0,0,0,0,10,4,0,0,4,0,0,0,0,0,14,56,17,16,29,42,44,32,0,11,249
309081259,37,5,7,18,19,21,25,0,0,126,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,15,4,3,5,6,3,0,4,0,0,21,88,29,26,58,46,54,49,0,4,353
309081260,46,10,22,21,54,45,36,0,0,231,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,9,0,11,0,11,0,0,0,0,27,146,35,74,74,121,84,72,0,5,612
309081262,104,18,44,78,99,89,78,0,7,523,8,3,7,3,0,4,3,0,0,26,13,3,7,16,12,20,14,0,0,97,19,10,16,11,23,26,21,0,7,127,496,121,237,353,432,381,368,7,39,2438
309081559,46,6,14,33,51,38,49,0,0,256,3,0,0,0,5,4,0,0,0,13,27,7,5,20,21,22,11,0,6,123,16,13,10,12,12,12,20,0,5,105,449,112,192,267,361,274,280,8,17,1971
309081560,326,92,164,189,284,208,148,4,17,1436,19,3,6,10,14,17,9,0,0,67,15,5,7,8,26,19,20,0,0,103,13,3,12,13,21,22,34,0,10,124,781,182,384,504,750,589,518,10,50,3774
309091263,107,33,56,47,81,63,60,5,4,461,4,3,0,0,0,0,0,0,0,14,22,9,14,19,35,14,19,0,5,136,16,9,13,4,21,19,18,0,9,117,465,114,182,221,325,247,227,10,27,1835
309091264,23,8,4,13,19,7,9,0,0,88,0,0,0,0,8,0,4,0,0,21,31,3,11,14,32,28,29,0,4,149,49,3,30,30,38,38,33,4,6,227,635,153,260,351,514,396,389,11,48,2751
309091265,25,9,12,22,38,34,21,0,0,158,6,0,0,0,3,5,3,0,0,21,4,0,5,4,4,9,0,0,0,24,9,0,3,0,9,5,6,0,7,40,115,23,41,77,114,88,92,4,8,557
309091540,871,265,461,548,1024,729,527,28,52,4506,12,0,5,8,15,11,17,0,0,70,65,17,34,39,45,72,58,0,0,326,52,14,33,48,62,74,75,0,32,388,2013,574,1017,1313,2130,1761,1576,43,140,10574
309091541,125,27,57,62,150,101,98,0,7,634,9,0,0,7,7,0,4,0,0,33,33,9,12,26,32,34,39,5,4,189,21,4,17,13,22,24,18,0,12,127,488,108,201,294,449,414,419,14,46,2426
309101267,190,49,91,100,153,113,79,4,14,788,0,0,0,0,3,0,0,0,0,11,19,9,4,7,11,16,6,0,0,75,6,5,3,0,16,10,8,0,6,56,428,97,185,211,315,248,198,3,19,1702
309101268,42,15,20,21,34,34,34,0,0,195,21,10,8,7,8,16,14,0,0,88,17,6,10,12,17,28,18,0,0,112,21,5,7,20,20,17,19,0,7,112,591,160,234,313,432,401,357,14,30,2539
309101269,5,0,0,0,3,7,5,0,0,25,43,4,20,42,49,48,35,0,0,234,3,0,5,0,8,4,16,0,0,39,10,4,0,3,3,6,3,0,10,47,238,57,84,124,191,195,253,4,23,1175
309101561,22,9,9,26,35,22,42,0,3,162,9,6,0,9,10,13,19,0,0,66,11,5,7,14,14,27,49,0,0,125,29,5,9,14,22,22,42,0,14,153,538,140,222,365,589,547,920,11,57,3390
309101562,23,3,7,6,4,12,18,0,4,77,18,5,8,9,10,17,9,0,0,75,8,3,5,0,7,23,16,0,3,64,7,3,0,11,12,14,20,0,3,82,287,91,126,172,247,307,442,7,18,1701
310011271,32,15,18,18,30,29,25,0,0,167,3,0,0,0,0,0,0,0,0,11,85,17,23,33,96,87,69,0,9,425,90,24,29,36,77,75,53,4,10,390,909,238,326,448,905,672,524,7,54,4081
310011272,26,5,17,15,41,34,35,0,0,162,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,6,0,0,21,4,0,0,0,0,3,0,0,3,15,119,38,45,53,113,102,82,0,9,568
310011274,109,40,48,67,104,103,52,0,8,526,0,0,7,3,8,3,7,0,0,24,24,4,10,14,18,14,5,0,4,95,39,14,24,27,39,45,37,0,14,240,727,246,299,356,663,570,379,5,63,3309
310011275,79,37,24,43,97,70,33,0,4,392,3,0,0,0,0,0,0,0,0,14,18,3,4,7,10,8,4,0,0,51,4,4,5,10,13,11,9,0,6,59,284,78,110,142,277,214,155,7,22,1286
310011276,95,22,18,42,80,57,25,3,0,341,0,0,3,6,0,0,0,0,0,8,28,6,17,15,27,17,12,0,0,117,50,20,31,53,55,61,48,3,12,336,970,262,420,571,887,729,618,17,81,4558
310011563,8,3,3,14,13,19,11,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,3,10,0,0,26,44,16,18,51,75,69,40,0,5,307
310011564,56,17,31,42,67,55,59,0,0,338,0,0,0,0,0,0,0,0,0,6,13,6,5,4,15,21,5,0,0,70,8,6,8,10,10,18,10,0,4,63,278,92,134,192,279,206,152,0,24,1356
310021277,23,4,6,0,13,19,12,0,3,71,3,0,0,0,0,0,0,0,0,8,5,0,3,0,4,0,6,0,0,17,5,0,3,0,3,0,4,5,7,24,153,18,32,31,58,61,151,5,20,537
310021278,17,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,92,10,11,17,21,15,16,0,6,193
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,49,0,8,16,24,11,18,0,4,130,4,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,16,6,0,0,9,8,5,10,0,8,46,248,26,56,81,109,111,264,0,26,929
310021281,21,3,3,14,15,16,5,0,0,87,3,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,12,10,4,0,9,0,9,0,0,0,35,166,25,30,62,65,64,77,3,16,511
310021282,17,4,6,9,14,5,8,0,0,64,0,0,3,0,0,0,0,0,0,5,10,0,0,3,6,0,3,0,0,16,0,4,4,4,11,9,10,0,10,50,350,85,122,153,216,101,65,3,22,1115
310031283,33,6,5,19,31,15,20,0,0,127,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,3,0,0,0,3,0,6,13,80,21,25,50,68,42,52,0,4,338
310031284,21,4,6,10,11,9,10,0,0,58,3,3,0,3,0,0,0,0,0,12,6,0,3,3,4,0,3,0,0,29,13,0,7,4,10,9,4,0,5,51,246,56,102,108,166,116,103,0,17,909
310031285,7,0,4,4,8,15,8,0,0,46,5,0,0,0,0,0,0,0,0,6,3,0,0,3,0,4,3,0,0,19,4,0,0,0,4,0,6,0,0,21,98,18,25,38,70,63,45,0,7,370
310031286,338,77,139,213,484,329,234,4,12,1836,3,0,0,6,3,4,0,0,0,17,26,12,5,9,4,9,11,0,0,71,21,3,8,23,31,21,14,0,7,132,808,181,280,442,796,556,357,10,39,3473
310031287,81,15,16,43,68,69,28,0,3,335,0,0,0,0,0,0,0,0,0,5,8,0,0,9,6,4,4,0,0,34,3,3,3,0,10,8,0,0,0,34,231,42,62,102,168,148,101,0,17,868
310031288,8,0,0,8,12,8,3,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,10,5,0,0,3,0,0,0,0,0,8,40,9,6,25,37,25,22,0,3,173
310031289,4,0,5,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,6,0,0,0,13,55,8,18,14,39,23,21,0,0,171
310031290,5,6,0,4,3,5,4,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,11,0,0,3,3,0,0,5,0,0,10,62,17,23,26,24,15,14,3,0,188
310031291,8,3,4,7,5,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,3,0,10,4,5,0,0,28,80,17,36,44,67,49,43,0,0,342
310031292,23,6,4,26,25,36,14,4,0,139,3,0,3,3,0,0,5,0,0,14,3,3,3,0,7,14,10,0,0,37,3,0,0,3,6,3,6,0,3,31,114,29,35,79,110,109,89,4,12,577
310031293,46,8,13,12,48,30,18,0,0,170,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,4,5,0,0,21,4,0,3,0,8,0,0,0,0,15,120,22,39,45,106,64,43,0,7,442
310031294,7,3,5,8,12,9,12,0,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,13,0,0,0,3,7,0,4,0,5,24,73,17,24,47,101,62,66,0,6,397
310031295,19,5,3,9,16,9,7,0,0,69,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,6,17,3,0,0,3,36,164,41,60,126,365,133,72,3,24,987
310041297,11,0,13,3,14,7,8,0,0,64,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,23,5,0,0,0,0,0,3,0,5,26,99,12,32,15,34,35,25,0,3,266
310041298,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,15,53,15,27,27,53,48,32,0,7,249,575,156,234,278,489,362,263,10,48,2417
310041299,17,3,3,11,18,17,10,0,0,87,0,0,0,4,0,0,3,0,0,9,6,6,10,14,10,8,5,0,0,56,11,7,3,12,20,14,10,3,10,94,330,108,132,219,386,295,213,18,34,1727
310041300,27,10,15,18,35,35,16,0,4,159,0,0,3,0,0,5,0,0,0,13,11,4,0,10,9,5,0,0,0,45,8,0,0,5,7,6,7,0,0,41,181,51,70,106,174,127,89,9,15,823
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,0,0,22
310041302,21,6,15,29,49,41,27,0,3,186,0,0,0,0,4,0,3,0,0,5,7,3,0,7,7,9,5,0,0,46,3,0,6,15,10,18,12,0,3,66,149,33,58,127,229,211,133,5,14,965
310041303,28,4,18,13,20,21,3,0,0,121,5,5,0,0,0,5,0,0,0,13,8,0,6,4,5,7,0,0,0,41,5,0,0,0,14,7,4,0,4,38,155,25,58,90,158,120,82,0,17,706
310041304,49,19,19,53,107,76,44,0,0,361,4,0,0,0,8,0,0,0,0,16,11,7,4,10,28,24,16,0,0,94,11,0,3,9,20,25,13,0,4,89,314,105,146,237,510,378,229,4,16,1941
310041565,16,3,11,22,45,38,36,4,0,174,0,0,0,0,4,0,0,0,0,14,4,0,0,6,3,5,3,0,0,22,6,0,0,0,10,10,12,0,0,47,104,15,41,79,199,135,124,3,0,715
310041566,10,0,0,8,11,17,5,0,0,48,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,17,8,0,3,0,0,3,4,0,0,20,55,20,25,39,72,62,38,0,5,304
311011305,67,12,23,25,43,30,31,0,4,226,8,0,0,0,0,0,0,0,0,12,8,4,4,5,4,5,7,0,0,40,16,3,4,0,5,10,10,0,4,52,303,55,84,111,154,118,91,0,27,939
311021306,78,21,43,51,78,63,50,0,5,392,9,0,0,5,0,3,0,0,0,15,26,0,8,8,16,14,18,0,0,89,25,3,10,14,25,23,18,0,8,120,488,86,192,255,408,328,257,10,34,2058
311021307,41,4,14,22,23,28,14,0,0,138,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,9,4,0,0,3,9,0,7,0,0,21,127,19,43,72,102,65,48,0,7,491
311021308,18,6,9,13,14,11,11,0,0,87,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,11,10,6,0,4,33,92,25,56,60,197,136,136,0,18,718
311021309,42,14,11,17,33,20,9,0,0,147,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,4,0,0,18,5,0,3,0,3,3,0,0,0,17,121,26,44,40,89,44,32,0,4,401
311021310,0,0,0,0,7,4,4,0,0,19,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,9,8,0,0,0,3,0,0,0,0,17,62,9,19,36,35,31,26,0,4,217
311031311,43,16,20,26,72,71,53,0,8,295,0,0,0,0,0,0,0,0,0,8,7,0,6,3,0,5,9,0,0,25,8,0,8,5,11,9,8,0,3,49,235,73,101,115,246,210,202,0,20,1210
311031312,66,25,33,60,93,73,34,0,0,392,4,0,3,0,0,0,0,0,0,14,13,11,8,12,27,21,20,4,3,107,14,7,12,19,21,23,15,0,8,111,355,110,196,276,498,363,262,12,28,2090
311031313,7,0,5,6,15,14,13,0,0,58,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,5,0,0,4,6,3,0,0,6,23,94,15,32,27,56,59,42,0,3,335
311031314,15,10,4,9,20,22,11,0,0,96,0,0,0,3,0,0,0,0,0,3,3,0,0,4,7,5,4,0,0,26,26,10,23,20,39,41,16,0,16,177,409,107,212,220,416,325,210,6,41,1945
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,43,11,23,33,61,49,11,0,6,235,0,0,0,5,5,0,0,0,0,13,14,3,3,0,9,9,6,0,5,53,12,7,5,4,17,9,5,0,3,56,204,60,75,100,200,138,69,0,15,865
311031317,10,8,4,13,21,25,11,0,0,93,0,0,0,0,0,0,0,0,0,4,5,0,6,7,0,6,3,0,0,28,5,0,3,0,7,5,3,4,0,31,115,38,62,78,103,103,71,5,4,580
311031318,7,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,4,3,0,0,0,0,0,0,0,4,62,12,8,18,30,13,13,0,3,158
311031319,16,4,9,13,18,12,6,0,0,77,0,0,0,0,0,0,0,0,0,4,5,3,4,8,10,6,3,0,0,33,8,0,9,6,10,6,0,0,3,34,111,41,53,62,118,72,36,0,12,499
311041322,12,4,9,6,4,15,4,0,0,57,3,0,0,0,0,0,0,0,0,11,7,0,0,3,7,0,0,0,0,23,15,0,4,3,6,0,5,0,4,33,162,16,39,46,62,50,30,0,11,410
311041567,0,0,0,0,6,8,4,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,53,13,21,24,51,37,17,3,0,218
311041568,3,6,4,0,13,4,10,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,56,8,17,13,43,23,30,0,8,210
311041569,10,0,0,5,4,11,6,0,3,42,0,6,0,0,0,0,0,0,0,4,5,0,3,0,0,0,6,0,0,12,7,0,0,0,4,0,4,0,0,16,108,27,34,40,65,54,46,0,5,380
311041570,36,11,10,20,18,25,21,0,0,140,0,0,6,0,5,0,4,0,0,10,24,4,5,3,8,5,0,0,0,43,11,4,3,9,8,4,7,0,5,53,250,45,59,96,139,92,66,0,13,757
311041571,10,0,5,8,9,16,8,0,0,70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,0,13,57,7,29,34,67,52,33,0,7,287
311051323,62,20,27,37,88,77,96,0,6,412,0,0,0,0,0,0,0,0,0,3,4,0,0,5,4,4,9,0,0,24,10,3,3,8,12,9,3,0,0,44,183,41,63,79,184,135,165,3,8,860
311051324,26,7,13,12,15,27,22,0,5,112,0,0,0,0,3,0,0,0,0,5,12,0,0,0,0,0,0,0,0,18,9,8,4,0,9,3,3,0,0,41,184,37,60,64,84,79,57,0,7,573
311051325,37,9,14,24,46,40,29,0,3,205,3,0,0,0,0,0,0,0,0,14,29,7,15,12,25,12,6,0,3,121,47,11,23,27,32,25,29,0,7,201,574,130,237,294,446,358,251,3,28,2318
311051326,331,112,152,257,406,246,150,4,19,1676,3,0,0,0,0,0,7,0,0,11,24,3,5,14,28,17,14,0,0,110,36,12,19,21,49,33,35,0,12,221,686,215,332,462,806,520,383,9,50,3468
311051327,67,16,21,42,51,27,12,0,4,247,0,0,0,0,0,4,0,0,0,12,15,9,0,5,18,9,9,0,0,66,9,3,3,5,9,11,6,0,4,67,352,82,130,184,268,176,123,4,25,1336
311051328,21,12,11,11,21,19,14,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,7,0,0,26,6,0,3,5,3,6,0,0,5,27,91,37,56,58,119,108,82,0,14,563
311061329,11,4,0,11,8,8,3,0,0,48,0,0,0,4,0,0,0,0,0,3,5,0,0,3,6,4,4,0,5,25,3,0,0,0,10,0,0,0,0,16,114,27,41,81,105,54,48,0,6,479
311061330,20,5,0,12,20,15,16,0,0,84,3,0,3,0,0,4,6,0,0,18,4,0,3,4,3,4,0,0,0,20,11,3,6,5,23,19,8,0,4,81,209,49,80,82,178,138,91,0,16,839
