POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
309011228,7,5,10,0,3,5,28,0,9,6,9,6,0,0,3,23,0,5,12,10,10,5,0,0,36,0,4,11,15,21,10,6,0,63,0,3,18,17,6,12,0,0,60,0,0,20,20,28,14,4,0,96,0,0,18,25,17,12,3,0,76,0,0,11,35,26,20,4,0,94,0,0,5,6,3,5,0,0,23,0,0,5,14,11,8,0,0,42,0,0,0,0,0,0,0,0,0,5,26,122,162,140,92,36,4,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,10,4,0,0,4,8,0,3,0,23,5,4,3,0,4,7,0,0,27,0,9,7,12,9,6,0,0,46,0,5,25,15,7,13,0,0,74,0,4,13,17,10,9,0,0,56,0,4,15,13,8,4,0,0,38,0,0,8,9
309011229,10,5,3,3,0,0,29,0,0,13,10,0,0,0,0,36,0,4,14,14,13,6,3,0,57,0,10,28,21,13,6,0,0,81,0,0,23,25,14,4,4,0,73,0,5,38,25,12,3,0,0,75,0,0,27,21,18,9,4,0,87,0,0,22,36,27,10,6,0,96,0,0,0,9,4,0,0,0,14,0,0,3,10,15,16,0,0,43,0,0,7,0,0,0,0,0,5,4,33,203,187,125,61,28,0,642,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,5,6,0,0,0,17,0,10,11,9,0,5,0,0,28,0,8,18,6,3,4,0,0,43,3,8,23,15,10,3,3,0,69,0,6,29,20,22,22,0,0,93,0,3,16,12,5,4,0,0,42,0,0,12,13
309021230,6,8,0,4,0,0,15,0,9,5,9,0,9,4,0,34,0,7,13,16,10,0,7,0,50,0,10,22,13,8,17,0,0,76,0,6,22,29,18,3,4,0,81,0,0,23,21,17,13,3,0,68,0,0,12,16,14,7,0,0,54,0,4,7,24,17,8,0,0,59,0,0,8,13,5,3,5,0,34,0,0,9,11,8,7,5,0,44,0,0,0,0,0,0,0,0,3,3,35,124,154,105,93,36,0,559,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,10,0,3,0,0,0,3,0,0,13,3,5,4,3,4,4,0,0,17,4,4,4,14,7,0,0,0,37,3,11,17,10,12,6,0,0,58,0,18,27,16,8,3,0,0,80,0,3,33,16,19,12,5,0,86,0,6,11,14,8,0,0,0,40,0,0,5,0
309021231,26,20,3,14,3,0,68,0,8,31,27,13,11,3,5,85,0,16,54,39,25,22,9,0,163,0,23,71,66,42,44,13,0,262,0,11,62,62,46,34,13,0,224,0,10,69,74,67,56,10,0,295,0,3,46,74,67,31,13,0,232,0,0,44,96,118,60,16,0,328,0,0,11,12,19,10,0,0,51,0,0,9,48,79,42,13,0,197,0,0,6,7,0,3,0,0,20,4,82,436,549,477,339,99,5,1994,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,10,0,0,5,5,0,5,0,0,13,9,4,3,9,0,0,4,0,25,19,15,9,7,8,8,0,0,69,5,23,26,13,26,17,0,0,112,3,20,45,29,20,23,4,0,141,0,11,39,37,26,27,9,0,146,0,5,32,30,17,12,6,0,107,0,3,25,27
309021232,9,3,3,5,0,0,25,0,3,12,7,5,3,0,0,28,0,0,15,10,3,4,4,0,38,0,9,13,18,14,0,4,0,55,0,6,32,17,10,7,0,0,70,0,0,16,21,12,7,7,0,65,0,0,10,19,12,7,0,0,54,0,0,17,16,14,11,9,0,63,0,0,4,4,9,3,0,0,12,0,0,4,10,6,8,0,0,27,0,0,0,0,0,0,0,0,0,7,21,125,135,105,65,26,4,498,0,0,0,0,3,0,0,0,8,4,0,0,0,4,0,0,0,10,4,0,0,0,0,0,0,0,10,0,0,0,0,5,4,0,0,14,14,5,8,3,3,3,5,0,36,8,11,0,4,11,6,3,0,45,4,24,11,9,8,4,4,0,75,4,20,26,20,18,21,6,0,118,5,12,47,38,32,33,4,0,163,0,0,31,35,23,18,5,0,112,0,4,17,17
309021233,0,5,4,0,7,0,26,0,0,7,15,6,9,0,0,40,0,3,3,13,10,0,0,0,35,0,3,16,12,10,9,4,0,58,0,0,8,14,13,8,0,0,48,0,4,19,17,17,14,3,0,79,0,0,7,28,22,13,5,0,71,0,0,8,28,19,13,5,4,73,0,0,0,9,4,0,3,0,13,0,0,0,9,7,0,0,0,22,0,0,0,0,0,0,0,0,8,3,20,85,159,123,77,35,4,512,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,4,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,4,4,0,0,5,7,0,3,3,17,7,4,4,6,11,10,0,0,34,0,7,6,6,6,3,3,0,36,0,5,10,5,8,0,0,0,37,0,5,8,16,15,4,0,0,52,0,3,12,17,8,3,0,0,35,0,0,7,3
309021234,10,6,7,3,3,0,36,0,3,7,12,4,8,5,0,45,0,8,20,27,8,9,9,0,72,0,4,27,34,22,12,8,0,100,0,0,46,25,22,10,4,0,119,0,5,47,39,19,13,3,0,121,0,0,40,47,37,20,0,0,145,0,0,28,53,46,28,8,0,161,0,0,7,6,6,6,0,0,32,0,0,15,25,19,9,4,0,69,0,0,0,3,0,4,0,0,11,5,30,248,293,215,125,41,4,964,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,3,0,3,0,0,0,0,10,0,5,0,0,3,3,0,0,16,8,4,7,0,9,7,0,0,22,10,12,8,8,3,7,0,0,50,0,16,21,10,11,5,0,0,66,3,9,32,20,14,6,7,0,85,0,6,43,28,20,16,0,0,113,0,5,27,15,11,11,0,0,73,0,0,19,13
309031235,9,12,3,4,11,3,46,0,7,9,9,10,5,0,0,40,0,14,15,14,19,17,8,0,68,0,21,37,21,20,19,3,0,121,0,7,29,36,40,14,6,0,136,0,6,40,44,25,11,0,0,124,0,0,20,20,19,17,7,0,89,0,0,17,45,62,17,5,0,150,0,0,0,9,10,3,0,0,20,0,0,4,3,16,7,0,0,37,0,3,3,0,0,0,0,0,3,7,64,193,217,232,120,51,5,892,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,13,6,0,6,3,4,0,0,0,12,6,12,0,0,5,5,0,0,29,17,15,8,5,11,4,0,0,65,5,28,19,10,11,3,7,0,91,7,51,45,38,15,18,3,0,178,0,32,74,52,37,32,3,0,237,0,10,48,45,40,21,3,0,172,0,6,36,40
309031236,7,0,4,0,0,0,20,0,0,4,11,4,5,10,0,28,0,0,14,9,11,8,7,0,40,0,3,30,16,7,4,0,0,62,0,4,19,19,10,8,3,0,64,0,0,16,7,6,9,4,0,49,0,0,7,6,21,6,0,0,45,0,0,8,12,5,9,0,0,34,0,0,0,0,5,0,0,0,6,0,0,0,5,11,12,0,0,26,0,0,0,0,0,0,5,0,3,3,22,119,90,85,62,22,3,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,10,6,0,4,3,0,0,0,0,16,4,0,9,4,0,0,0,0,21,7,9,6,3,10,4,0,0,41,3,11,3,12,6,10,0,0,55,0,16,22,17,15,16,5,0,94,0,10,28,30,14,15,0,0,101,0,5,25,18,12,15,0,0,77,0,0,13,12
309031237,0,3,0,0,4,0,5,0,0,5,8,7,5,3,0,24,0,3,4,5,0,3,3,0,26,0,0,16,9,7,0,3,0,37,0,0,18,14,9,3,0,0,42,0,0,16,11,12,12,0,0,47,0,0,16,19,9,12,4,0,64,0,0,9,28,16,13,0,0,65,0,0,3,5,0,0,0,0,5,0,0,0,0,5,6,0,0,8,0,0,0,0,0,0,0,0,6,0,11,88,99,67,64,27,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,4,3,6,0,0,0,10,0,3,0,6,3,8,0,0,17,0,0,9,0,5,6,0,0,26,6,11,14,7,7,4,0,0,48,0,4,14,11,11,10,0,0,38,0,6,0,3,11,4,6,0,29,0,0,0,4
309031238,7,0,3,6,4,0,28,0,0,6,8,6,4,8,0,27,0,0,10,11,8,9,4,0,47,0,6,23,14,12,15,8,0,80,0,5,23,11,21,14,7,0,67,0,0,21,19,23,9,5,0,87,0,0,14,26,9,18,3,0,73,0,0,3,7,17,14,6,0,52,0,0,0,0,5,3,7,0,16,0,0,0,7,10,6,4,0,28,0,0,0,0,0,0,0,0,5,0,22,120,124,108,103,54,7,533,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,0,0,0,3,3,4,4,0,15,6,5,4,0,0,4,5,0,23,4,5,10,4,4,13,0,0,40,4,5,15,9,7,4,6,0,53,0,10,16,10,17,11,3,0,68,6,4,27,18,29,11,0,0,91,0,0,14,10,8,12,0,0,43,0,0,5,9
309031239,3,5,0,0,0,0,15,0,0,0,3,0,5,8,0,16,0,0,3,5,0,5,3,0,15,0,6,6,3,10,4,10,0,36,0,3,9,3,3,3,0,0,24,0,0,3,9,3,0,3,0,19,0,0,0,3,8,3,4,0,21,0,0,0,13,11,8,4,0,40,0,0,0,3,4,8,0,0,10,0,0,0,11,9,6,7,3,37,0,0,0,0,0,0,3,0,4,0,10,36,66,66,47,36,3,281,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,4,6,6,0,0,0,0,8,6,3,3,0,3,7,4,0,27,3,7,8,0,0,0,0,0,27,0,5,10,7,11,16,0,0,51,0,6,29,12,11,7,3,0,66,0,0,5,7,9,8,0,0,21,0,6,3,5
309031240,0,0,3,5,4,0,14,0,0,5,0,0,3,6,0,19,0,4,8,7,8,0,0,0,27,0,8,12,3,7,9,0,0,32,0,6,15,10,10,4,0,0,42,0,0,12,13,20,5,0,0,43,0,0,7,0,13,11,4,0,31,0,0,9,11,17,14,5,3,58,0,0,0,10,6,9,0,0,22,0,0,3,8,14,12,0,0,33,0,0,0,0,0,0,0,0,3,5,26,68,71,92,75,23,12,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,4,0,0,4,0,4,0,0,0,14,7,4,6,6,7,3,5,0,32,4,10,7,16,9,5,0,0,48,0,12,14,13,15,9,5,0,58,0,4,19,9,9,7,3,0,49,0,0,9,13,10,3,0,0,36,0,0,6,13
309041241,0,4,0,0,6,0,13,0,0,0,0,4,0,0,0,3,0,0,4,0,4,4,6,0,14,0,0,0,5,4,5,0,0,17,0,0,5,6,4,3,6,0,23,0,0,3,8,3,9,3,0,23,0,0,0,7,4,5,0,0,18,0,0,4,7,10,7,3,0,31,0,0,0,0,0,0,0,0,9,0,0,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,21,43,42,43,20,0,177,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,4,0,13,0,0,0,7,0,0,0,0,16,0,3,0,0,4,0,0,0,13,0,3,7,4,5,5,0,0,31,0,0,0,3,3,3,0,0,13,0,4,8,3
309041242,3,10,8,10,6,3,47,0,4,12,13,7,10,4,0,48,0,3,15,9,12,8,4,6,52,0,13,21,15,21,21,0,0,90,0,5,21,24,26,11,4,0,91,0,0,20,41,30,15,9,4,119,0,3,17,28,29,14,4,0,99,0,0,14,30,44,20,3,0,114,0,0,0,5,3,8,0,0,17,0,0,3,13,12,11,4,0,35,0,0,4,0,4,3,0,0,8,4,37,141,188,214,148,57,11,796,0,0,0,0,6,0,0,0,5,8,0,0,0,0,0,0,0,13,9,0,0,3,4,0,0,0,27,7,0,0,3,5,6,0,0,27,7,0,3,7,11,9,9,0,47,8,8,13,6,11,6,0,0,51,8,8,15,9,11,8,5,0,63,0,20,12,17,32,13,5,0,103,0,15,35,35,34,11,4,0,137,0,4,16,28,18,13,3,0,80,0,4,4,12
309051243,0,6,8,0,4,0,22,0,0,4,12,0,4,4,0,26,0,0,7,11,5,6,0,0,31,0,6,16,13,4,6,5,0,48,0,0,16,14,9,8,0,0,51,0,0,15,13,21,12,4,0,61,0,0,0,24,21,13,0,0,66,0,0,7,32,24,12,4,0,84,0,0,0,0,3,0,0,0,11,0,0,0,7,14,0,0,0,28,0,0,0,0,0,0,0,0,0,3,14,65,152,125,82,27,5,467,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,4,0,0,3,0,3,0,0,0,10,0,0,0,0,0,3,0,0,7,3,4,0,6,5,8,0,0,23,4,4,6,3,10,0,0,0,31,0,4,20,5,11,13,0,0,54,0,3,10,16,8,5,0,0,46,0,5,15,13,9,9,0,0,45,0,0,9,6
309051244,3,12,8,4,10,0,42,0,6,9,13,11,5,4,0,53,0,5,17,40,22,20,0,0,109,0,7,33,32,19,12,8,0,118,0,5,34,35,29,27,6,0,131,0,4,29,43,29,10,5,0,119,0,0,22,35,41,20,5,0,128,0,0,16,63,65,24,8,0,168,0,0,4,9,11,8,0,0,34,0,0,0,9,29,7,0,0,46,0,0,4,5,0,0,0,0,10,12,54,198,299,270,150,55,3,1040,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,4,0,0,4,0,0,17,7,5,6,5,3,0,6,0,28,9,5,9,4,3,10,0,0,38,10,6,15,4,11,8,0,0,46,0,18,6,9,8,17,6,0,67,5,11,29,14,21,12,3,0,97,0,14,28,17,28,10,0,0,101,0,6,23,22,18,19,0,0,82,0,0,11,19
309051245,6,3,6,4,0,0,21,0,6,9,10,6,6,0,0,39,0,6,0,12,9,10,3,0,40,0,5,25,11,13,8,0,0,59,0,10,20,23,7,9,0,0,66,0,0,26,18,21,3,0,0,65,0,0,10,34,35,13,3,0,103,0,0,14,25,34,14,0,0,87,0,0,0,9,9,0,0,0,17,0,0,0,6,4,3,0,0,18,0,0,0,5,0,0,0,0,3,13,43,115,161,144,71,18,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,5,0,0,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,8,3,3,6,0,3,0,0,0,17,6,0,8,6,0,0,0,0,19,0,6,3,11,4,7,0,0,30,0,0,0,4,6,4,0,0,14,0,0,4,4
309061246,4,6,3,4,0,0,22,0,4,14,8,5,8,5,0,48,0,8,24,16,9,4,6,0,67,0,3,27,23,18,10,0,0,89,0,3,42,24,13,14,3,0,94,0,0,53,35,34,20,5,0,146,0,0,31,34,36,21,4,0,125,0,4,25,48,47,35,4,0,160,0,0,4,10,9,3,0,0,20,0,0,3,15,20,14,0,0,61,0,3,3,4,3,6,0,0,11,6,41,238,230,200,144,37,0,902,0,0,0,0,0,0,0,0,4,3,6,0,0,0,4,4,0,9,0,0,0,3,0,3,0,0,9,0,0,5,3,7,0,0,0,12,0,4,7,6,5,6,3,0,22,12,6,11,3,6,3,8,0,48,0,11,20,21,11,9,0,0,74,3,25,38,34,23,26,0,0,146,0,21,63,34,42,24,6,0,185,0,7,36,24,30,18,6,0,129,0,0,25,22
309061247,3,0,4,3,0,0,9,0,0,6,3,6,0,0,0,17,0,0,0,3,4,0,0,0,12,0,0,7,12,3,0,0,0,27,0,0,7,8,7,0,0,0,23,0,0,11,9,8,7,0,0,37,0,0,0,13,8,4,5,0,27,0,0,4,4,17,8,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,37,62,58,27,10,9,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,11,0,0,0,3,6,0,3,0,19,0,3,4,4,0,0,0,0,15,0,0,10,12,5,7,0,0,33,0,0,11,14,8,4,0,0,39,0,0,11,10,0,7,0,0,28,0,0,6,5
309061248,14,15,9,9,0,0,65,0,11,19,21,13,12,8,0,72,0,11,35,26,17,18,0,0,103,0,31,67,68,41,27,8,0,237,0,14,68,39,32,24,11,0,195,0,3,76,95,51,32,11,0,266,0,3,56,74,62,42,8,0,239,0,0,31,116,107,56,22,0,337,0,0,0,17,16,15,8,0,57,0,0,13,25,31,23,8,0,98,0,0,0,0,3,4,0,0,9,8,98,388,518,383,264,94,13,1764,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,17,11,0,3,0,7,0,4,0,21,4,7,3,7,6,9,0,0,32,16,7,12,15,8,6,3,0,64,19,17,9,16,20,14,7,0,105,11,29,26,25,14,14,14,0,142,5,57,60,45,52,25,8,0,253,0,29,99,94,62,51,14,0,347,0,17,70,58,44,36,9,0,234,0,6,51,47
309061249,8,6,5,0,0,0,24,0,3,7,15,4,4,0,0,36,0,4,14,10,13,7,0,0,40,0,7,21,17,10,8,0,0,65,0,6,22,24,11,10,4,0,67,0,3,44,25,19,8,0,0,102,0,0,21,41,35,19,10,0,118,0,0,10,48,36,14,4,0,106,0,0,0,0,5,0,0,0,8,0,0,4,6,10,3,3,0,22,0,0,0,0,0,0,0,0,4,5,37,155,193,151,76,23,3,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,5,0,3,0,0,0,0,0,6,0,0,4,4,3,0,0,0,13,5,0,0,5,3,4,0,0,15,8,9,3,4,3,3,0,0,34,4,9,4,6,0,9,0,0,31,0,6,15,17,14,6,0,0,61,0,8,25,11,16,5,3,0,73,0,0,17,15,3,7,0,0,44,0,0,7,13
309061250,3,3,4,0,0,0,9,0,0,4,4,5,0,3,0,19,0,0,7,5,3,4,8,0,29,0,3,10,0,0,10,0,0,22,0,0,6,9,4,4,4,0,26,0,0,9,12,3,9,0,0,32,0,0,0,9,12,4,0,0,18,0,0,5,11,14,3,0,0,35,0,0,0,0,6,0,4,0,8,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,6,9,46,57,61,35,19,6,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,5,0,0,0,3,3,0,0,0,9,0,0,0,0,5,0,0,0,7,6,4,0,6,0,3,3,0,21,0,15,8,7,0,10,3,0,40,0,5,12,11,6,3,0,0,46,0,6,16,5,14,4,0,0,45,0,0,11,6,9,6,5,0,25,0,0,4,8
309071251,12,16,7,3,0,0,47,0,15,25,15,8,10,3,0,76,0,19,26,21,11,10,0,0,87,0,22,60,27,17,19,4,0,143,0,12,50,31,18,26,0,0,137,0,6,51,50,36,29,0,0,171,0,0,42,36,37,17,6,0,138,0,3,26,52,53,22,0,0,164,0,0,4,15,6,3,0,0,23,0,0,3,20,16,8,0,0,49,0,0,0,0,0,0,0,0,0,6,87,312,290,229,153,25,4,1105,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,12,7,7,7,4,0,0,0,0,15,15,6,4,11,0,0,0,0,41,28,8,11,4,0,3,4,0,58,30,31,17,14,13,6,3,0,112,19,47,29,28,12,13,0,0,148,13,77,78,46,28,22,4,0,279,3,61,112,101,70,37,0,0,386,0,15,90,75,46,23,0,0,252,0,16,49,53
309071252,9,6,12,6,3,3,38,0,18,10,17,13,4,0,0,61,0,20,30,24,14,10,8,0,106,0,21,59,40,38,14,8,0,177,0,17,61,37,29,26,6,5,177,0,10,75,52,32,22,6,0,191,0,3,36,47,51,19,7,0,166,0,3,32,77,76,30,4,0,233,0,0,8,3,7,9,0,0,30,0,5,8,27,26,13,0,0,76,0,0,3,0,0,0,0,0,7,7,116,337,343,313,164,57,4,1333,0,0,3,0,0,0,0,0,4,9,0,0,0,0,5,0,0,13,3,4,3,0,3,4,0,0,19,8,5,7,7,7,0,3,0,30,16,4,11,9,5,6,0,0,50,12,16,9,9,14,3,3,0,69,0,30,19,23,11,12,0,0,97,4,30,44,32,21,26,0,0,155,0,18,64,38,43,19,7,0,188,0,3,39,41,24,17,3,0,133,0,7,34,40
309071253,5,4,3,3,7,0,26,0,4,10,5,10,8,4,0,45,0,6,3,12,14,11,3,0,49,0,6,26,19,13,15,3,0,92,0,8,28,20,10,14,5,0,85,0,5,35,14,20,8,6,0,90,0,6,8,22,17,11,0,0,73,0,0,23,55,51,37,13,0,175,0,0,0,14,13,5,4,0,41,0,0,9,30,13,19,4,0,81,0,0,0,0,0,0,0,0,4,3,45,152,211,189,148,50,13,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,13,4,0,4,0,0,3,0,0,14,8,0,4,0,5,0,0,0,24,7,8,10,7,9,4,0,0,47,5,13,20,6,8,12,4,0,69,0,23,31,30,20,10,7,0,118,0,11,27,21,21,14,5,0,98,0,6,17,14,24,5,4,0,68,0,6,16,19
309071254,3,0,3,0,0,0,6,0,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,0,13,0,0,4,3,0,0,0,0,15,0,0,5,3,4,4,0,0,21,0,0,4,3,3,0,0,0,17,0,0,0,3,4,0,0,0,8,0,0,0,6,6,3,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,3,4,6,0,0,10,0,0,0,0,0,0,0,0,0,3,12,26,30,33,20,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,0,0,13,0,0,0,0,0,3,4,0,24,5,4,5,5,4,5,0,0,25,0,13,14,6,12,4,0,0,51,0,6,18,16,15,6,0,0,66,0,8,14,8,12,9,5,0,54,0,5,12,17
