POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
212031555,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,9,0,0,0,0,0,0,18,4,6,10,3,0,0,0,0,0,27,0,3,5,8,5,3,0,5,0,23,0,9,0,5,6,8,0,0,0,27,0,0,0,11,15,11,0,6,0,44,0,0,4,0,11,16,4,11,0,51,0,3,0,0,12,18,7,10,0,50,0,0,0,0,3,20,4,23,0,56,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14,42,39,28,61,81,20,50,3,334,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10
212031556,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,4,0,5,4,0,0,0,17,0,3,6,0,7,0,0,0,0,12,0,0,0,3,4,4,0,5,0,21,0,0,0,0,9,16,0,5,0,29,0,0,0,4,3,6,4,9,0,19,0,0,0,0,4,3,3,5,0,15,0,0,0,0,5,13,3,4,0,28,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,16,15,13,37,55,13,26,4,180,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,5,3,0,4,0,0,0,0,10,0,6,6,0,0,3,5,0,0,11,0,0,3,7,4,9,0,0,0,25
212031557,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,3,14,4,3,0,0,0,0,0,20,0,5,5,3,0,3,0,4,0,21,3,13,11,4,9,4,0,0,0,50,3,0,17,12,20,9,4,4,0,73,6,6,3,5,44,40,13,24,0,141,4,3,3,0,44,25,18,18,0,127,3,0,4,0,13,18,10,20,0,75,6,3,0,0,21,18,19,34,0,101,0,4,0,0,0,5,0,5,0,13,0,0,0,0,4,4,0,8,0,23,0,0,0,0,0,6,0,0,0,3,25,68,60,38,157,137,69,119,3,678,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,4,10,13,0,4,4,0,0,0,33
212031558,4,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,8,3,5,3,0,0,0,0,0,0,11,4,4,3,0,0,0,0,0,0,16,0,0,3,3,3,8,0,0,0,15,4,0,3,3,12,10,0,0,0,40,0,0,3,13,19,13,9,8,0,71,3,0,0,5,14,13,8,3,0,44,0,0,0,3,10,19,10,12,0,53,0,7,0,3,15,14,15,15,0,66,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,17,28,30,32,88,79,37,45,4,349,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,0,3,5,0,0,0,0,11
212031559,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,11,0,4,4,0,0,3,0,0,0,16,0,6,3,0,3,4,0,0,0,19,0,0,5,0,11,3,0,0,0,30,3,8,8,4,13,9,5,0,0,54,5,3,6,6,23,22,7,14,0,77,6,3,0,4,16,22,5,11,0,58,0,4,0,0,9,9,6,11,0,41,0,4,0,0,8,18,9,17,0,52,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,56,40,23,87,85,28,62,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,9,6,0,0,0,0,0,14
212031560,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,5,0,0,5,0,0,0,0,7,0,7,0,0,0,0,0,0,0,16,0,3,8,4,0,0,0,4,0,14,0,0,3,4,0,5,0,0,0,16,0,5,3,7,18,15,6,3,0,52,3,0,4,4,7,9,3,14,0,40,0,0,6,0,9,11,8,3,0,30,4,0,0,0,15,12,5,19,0,57,0,0,0,0,5,0,0,5,0,9,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,35,28,22,53,55,27,44,6,280,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,10
212031561,0,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,0,9,4,9,8,4,0,0,0,0,0,14,0,4,7,4,0,3,0,0,0,19,0,8,8,11,4,4,0,0,0,33,0,0,9,3,6,3,0,8,0,33,0,0,5,3,7,8,0,4,0,30,0,0,3,3,3,0,9,10,0,24,3,0,4,0,9,6,3,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,31,39,27,32,31,15,36,4,227,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,12
212031562,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,0,0,0,0,14,0,9,4,0,0,0,0,0,0,15,0,5,7,3,4,0,0,0,0,27,0,7,9,3,11,3,0,4,0,41,0,3,6,7,18,22,3,4,0,62,0,0,0,8,19,16,7,6,0,54,0,0,0,0,14,6,3,8,0,40,0,4,4,0,20,13,10,20,0,66,0,0,0,0,3,0,0,6,0,9,0,0,0,4,9,10,0,4,0,18,0,0,0,0,0,0,0,0,0,0,5,38,40,32,105,71,21,54,0,361,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,14,0,0,8,3,3,3,0,0,0,30
212041309,0,5,0,0,0,0,0,0,0,7,0,8,3,0,4,0,0,0,0,14,0,6,10,0,0,0,0,0,0,19,0,9,5,4,5,0,0,0,0,20,0,6,15,5,11,11,0,0,0,48,0,7,13,6,30,22,3,5,0,88,5,5,0,3,30,26,0,4,0,83,0,0,3,5,22,19,5,3,0,67,3,0,3,3,10,15,3,5,0,48,3,0,0,0,16,40,9,21,0,85,0,0,0,0,0,8,3,0,0,13,0,0,0,0,7,11,0,3,0,19,0,0,0,0,0,3,0,0,0,3,17,44,61,32,132,156,32,48,3,533,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,15,0,5,7,0,6,4,0,0,0,15,3,11,10,0,11,6,0,0,0,39
212041310,0,13,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,13,3,9,11,4,6,4,0,0,0,28,0,11,13,7,7,4,0,0,0,42,4,4,19,4,16,13,8,0,0,65,0,0,12,7,40,36,9,0,0,112,3,0,3,10,48,30,9,9,0,110,0,3,4,5,36,34,10,18,0,118,0,5,6,0,39,24,14,11,0,105,3,4,3,0,68,61,25,17,0,184,0,0,0,3,9,16,0,3,0,34,0,0,0,3,8,14,3,8,0,35,0,0,0,0,0,3,0,0,3,7,30,61,74,52,266,236,79,87,9,899,0,0,0,0,0,0,0,5,0,11,0,5,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,9,0,5,9,0,6,4,0,3,0,17,0,4,17,3,8,8,0,0,0,37,0,9,17,10,13,9,4,3,0,75
212041312,0,17,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,9,0,13,3,3,3,4,0,0,0,23,0,10,6,4,5,0,0,0,0,18,4,6,8,11,3,3,0,0,0,33,0,5,25,4,17,3,0,4,0,60,5,0,11,10,17,23,9,4,0,78,0,4,3,6,19,21,3,6,0,75,0,6,0,0,20,11,3,15,0,56,0,0,0,0,17,22,3,15,0,64,0,0,0,0,0,6,0,3,0,9,0,0,0,0,3,5,0,3,0,12,0,0,0,0,3,0,0,0,0,8,18,73,66,43,112,104,23,56,7,500,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,8,0,13,0,0,5,0,0,0,0,14,0,7,8,0,5,0,0,4,0,18,0,6,0,7,0,4,0,0,0,17
212041313,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,0,7,0,0,9,0,0,0,0,0,0,11,4,10,5,0,0,7,0,5,0,21,0,4,4,8,6,5,0,0,0,30,0,3,6,3,3,3,3,0,0,28,0,5,9,5,13,4,9,3,0,42,4,0,6,3,19,5,8,10,0,52,0,0,0,5,12,9,3,9,4,34,0,0,4,0,7,12,9,8,0,43,0,0,0,0,0,4,0,3,0,17,0,0,0,0,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,6,13,38,43,20,62,60,25,46,10,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0,9,0,5,7,0,0,0,0,0,0,22
212041316,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,9,12,0,5,0,0,0,0,21,0,5,6,5,0,4,0,0,0,20,4,3,16,9,9,5,0,0,0,40,5,5,11,10,27,17,0,3,0,75,0,8,15,6,39,39,9,9,3,127,5,4,0,7,29,27,10,10,0,97,4,3,4,4,23,28,6,14,0,88,3,0,4,4,35,39,16,30,0,130,0,0,0,0,0,8,0,0,0,11,0,0,0,0,4,5,0,10,0,22,0,0,0,0,0,0,0,0,6,7,21,59,68,46,168,171,41,86,10,674,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,12,0,0,0,0,4,0,0,0,3,8,0,3,11,5,8,4,0,0,0,30
212041317,3,18,8,0,0,5,0,0,0,33,0,25,5,3,0,4,0,0,0,35,5,20,16,6,0,4,0,0,4,56,0,23,22,13,19,9,0,0,3,90,0,20,30,20,45,26,0,5,0,148,5,10,33,33,81,48,8,13,6,239,9,5,18,25,101,74,12,24,3,273,14,7,14,20,103,77,26,20,0,271,8,4,8,8,46,61,18,24,0,177,9,11,6,9,58,84,40,53,4,259,0,0,0,6,3,5,10,4,0,36,0,4,4,5,5,19,5,16,0,61,0,0,0,0,0,0,0,0,0,7,53,195,176,157,457,408,120,160,18,1746,0,4,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,23,6,24,22,0,0,7,0,5,3,60,4,23,29,10,9,12,0,4,0,88,5,17,31,7,24,19,4,3,3,121
212041318,0,10,0,3,0,0,0,0,0,13,0,11,5,0,0,0,0,0,0,13,0,9,0,3,0,0,0,0,0,12,0,8,4,5,3,5,0,0,0,18,0,6,8,0,6,4,0,0,0,19,0,3,9,0,8,7,4,4,0,36,0,0,0,3,11,11,5,4,0,44,0,4,0,3,15,15,7,8,0,48,0,0,0,0,8,3,0,3,0,24,0,0,6,6,12,16,13,19,0,62,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,4,8,70,34,26,61,64,29,41,5,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5
212041459,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,5,4,0,6,0,0,0,0,12,0,11,3,4,0,0,0,0,0,19,3,9,3,5,4,0,0,0,0,25,0,0,6,10,14,14,0,0,0,55,0,3,16,3,22,15,3,4,0,71,0,3,6,13,8,8,0,5,0,40,9,5,3,4,18,16,9,7,0,60,3,0,5,0,25,14,12,7,0,63,0,0,0,0,0,7,0,5,0,8,0,0,0,0,0,4,5,12,0,26,0,0,0,0,0,0,0,0,0,7,16,45,51,47,99,70,28,37,3,415,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,5,4,13,0,0,0,0,0,0,20,0,0,5,0,4,0,0,0,0,13
212041460,0,5,3,0,0,0,0,0,0,9,0,12,8,5,0,3,0,0,0,19,4,0,4,0,0,0,0,0,4,11,3,9,11,3,6,0,0,0,0,35,5,8,15,10,10,9,0,0,0,54,0,3,13,18,16,11,0,9,0,75,0,0,6,3,28,14,4,5,0,71,0,0,6,4,25,23,7,8,0,74,0,0,3,3,13,16,4,10,0,56,0,0,0,0,20,26,10,20,0,83,0,0,0,0,0,0,0,4,0,4,0,0,0,7,5,5,0,8,0,18,0,0,0,0,0,3,0,0,0,0,24,53,72,57,129,108,33,57,11,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,9,0,3,5,4,0,0,0,0,0,15,0,0,12,0,0,3,0,5,0,23
212041563,6,28,12,6,0,0,0,0,0,51,5,39,19,9,4,4,0,0,0,71,5,68,23,10,3,0,3,0,3,118,13,50,59,21,24,19,0,7,3,207,29,70,126,79,66,46,6,0,4,424,59,46,141,157,161,116,26,27,0,737,42,31,110,173,270,185,45,48,11,908,62,32,68,152,326,260,55,80,4,1036,51,21,48,92,244,265,50,61,7,830,44,25,42,78,268,352,97,127,10,1033,3,9,7,11,26,32,11,43,0,137,6,9,36,37,58,76,25,94,0,337,4,0,6,11,8,9,5,5,11,45,328,495,699,827,1446,1362,316,500,55,6019,0,6,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,12,3,17,0,0,0,0,0,0,0,22,0,22,8,5,0,0,0,0,0,45,0,17,25,0,6,3,0,0,4,63,7,22,35,12,18,9,3,6,5,119
212041564,0,14,5,0,0,3,0,0,0,34,0,25,17,4,8,0,0,0,0,59,4,32,37,10,0,8,0,3,0,93,5,26,35,12,37,16,0,3,4,142,7,20,39,19,118,92,4,4,4,311,12,15,46,41,256,232,28,16,9,644,15,17,30,38,285,268,43,49,9,756,19,12,22,28,282,311,62,54,11,802,12,11,14,20,207,241,65,75,3,638,10,11,9,23,230,356,119,186,5,940,0,0,3,3,17,45,17,41,4,134,0,6,8,7,23,36,22,66,0,173,0,4,0,0,0,9,0,5,9,35,85,204,273,198,1471,1622,371,509,63,4806,0,10,0,0,6,6,0,0,3,37,0,18,0,0,0,0,0,0,0,27,7,31,10,0,12,0,0,0,0,59,8,31,21,4,14,10,0,4,0,92,6,22,67,6,36,24,6,7,3,185,7,43,59,34,89,92,20,16,10,369
212041565,0,14,0,0,0,0,0,0,0,17,4,15,10,0,0,3,0,0,0,25,0,14,7,0,0,0,0,0,0,23,5,13,14,5,8,5,0,3,0,53,3,14,18,6,26,16,3,5,0,92,4,11,24,14,57,35,3,9,6,162,5,3,25,11,54,22,10,11,0,144,6,3,13,22,47,61,13,20,3,182,6,6,7,5,35,36,19,24,0,137,3,3,0,11,52,77,44,94,0,285,0,0,0,4,6,0,7,4,0,20,0,0,0,0,0,7,6,11,0,25,0,0,0,0,0,0,0,0,5,6,47,120,114,86,282,265,104,179,15,1215,0,0,0,0,6,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,5,10,0,0,0,0,0,0,0,15,4,10,9,3,0,0,0,0,0,31,0,7,10,6,3,9,0,0,0,33,5,3,16,3,13,13,0,0,0,59
212041566,0,8,4,0,0,0,0,0,0,15,0,9,8,0,0,0,0,0,0,17,0,8,3,0,0,0,0,0,0,12,0,5,7,3,9,3,0,0,0,33,0,8,17,11,16,12,0,5,0,71,3,3,13,12,32,34,6,6,0,114,6,0,3,9,60,50,12,10,0,146,3,0,3,5,39,67,11,15,0,148,7,0,3,7,26,45,10,16,3,118,3,5,0,6,41,61,22,47,3,182,0,0,0,0,9,8,6,6,0,23,0,0,3,0,7,11,4,12,0,35,0,0,0,0,0,0,0,0,0,0,25,67,70,60,236,304,72,109,6,949,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,9,0,3,5,4,0,3,0,0,0,11,3,0,0,3,3,0,0,0,0,17,4,0,12,5,9,13,10,0,0,41
212051319,0,19,0,0,0,0,0,0,0,23,0,18,3,5,0,0,0,0,0,28,0,21,11,0,0,9,0,5,0,52,9,13,19,0,3,0,0,0,0,55,6,10,15,12,12,13,3,3,3,76,0,17,18,17,29,23,8,9,0,118,7,7,10,10,37,33,7,10,0,127,8,4,10,9,32,39,10,20,0,124,3,0,10,4,22,33,3,23,0,96,7,10,11,16,36,77,21,41,0,216,0,0,0,0,7,11,0,5,0,27,0,4,0,7,9,13,4,20,0,52,0,3,0,0,3,0,0,0,0,10,44,158,118,86,203,253,50,145,10,1061,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,6,5,0,0,0,0,0,0,13,0,9,0,0,3,0,0,0,0,17,0,5,5,0,6,0,0,0,0,16,3,6,5,0,3,3,3,0,0,25
212051321,3,16,3,0,0,0,0,0,0,26,0,11,3,0,0,0,0,0,0,23,5,25,25,3,6,3,0,0,0,60,3,26,11,11,5,11,4,0,0,69,4,25,20,3,16,9,0,3,0,87,8,12,38,12,36,25,3,13,0,148,5,5,8,17,56,34,12,16,0,159,10,11,8,17,58,79,20,29,0,239,3,9,3,9,53,53,16,25,0,163,8,7,13,12,64,78,37,55,0,265,0,0,0,7,9,15,6,12,0,54,0,0,3,9,18,34,13,30,0,104,0,0,4,0,4,0,0,0,5,14,60,196,166,102,312,336,115,191,11,1482,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,9,0,13,0,5,0,0,0,0,0,14,6,5,3,0,0,0,0,0,0,16,4,13,9,6,10,7,0,0,0,43
212051322,4,35,4,4,0,0,0,0,0,52,3,34,10,3,0,4,0,0,0,56,6,30,23,0,4,6,0,0,4,85,3,40,35,16,8,16,0,5,3,130,6,39,55,18,21,25,0,3,3,167,10,21,65,45,72,57,8,12,0,291,3,11,33,44,94,79,8,23,4,298,9,6,22,35,111,79,30,30,3,323,6,5,7,18,78,71,10,29,5,238,9,8,17,18,104,114,36,95,0,405,0,0,0,3,10,19,4,11,0,53,5,0,9,6,10,33,7,20,0,92,0,0,3,3,3,9,0,0,0,13,80,326,288,218,524,511,110,232,25,2316,0,0,3,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,16,5,14,0,0,0,0,0,0,0,20,7,27,8,0,0,0,0,0,0,47,9,20,14,3,3,0,0,3,5,49,8,11,37,9,10,0,0,0,5,80
212051323,5,16,3,3,0,0,0,0,0,30,7,14,9,0,0,0,0,0,0,29,0,19,5,0,4,3,0,0,0,35,3,15,13,6,5,11,0,0,0,49,5,20,30,7,13,8,0,0,0,85,8,14,20,13,25,21,10,4,0,110,0,10,11,9,25,38,13,21,0,130,3,3,11,14,34,29,16,24,0,137,4,3,4,3,16,26,11,17,0,85,0,6,0,6,35,38,22,51,0,166,3,4,3,0,0,9,0,6,0,35,0,6,0,0,5,25,5,25,0,56,0,0,0,0,0,0,0,0,0,3,39,164,116,72,160,204,76,163,6,1004,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,11,0,11,6,0,3,6,0,0,0,31
212051324,0,29,3,9,3,0,0,0,0,48,6,25,6,0,0,4,0,0,0,42,3,31,28,8,5,8,3,3,0,88,6,38,43,7,10,10,0,3,0,117,13,27,41,30,57,28,6,12,0,212,8,28,57,37,146,92,21,19,5,421,12,19,37,44,188,134,25,28,4,490,20,14,28,40,189,188,30,49,3,552,11,17,22,19,136,140,36,40,0,428,13,13,17,26,233,339,97,136,0,886,4,7,7,3,28,72,19,40,0,183,0,12,12,7,20,70,28,88,0,235,0,0,0,3,3,0,0,0,0,13,110,352,301,234,1030,1096,271,415,20,3838,5,4,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,8,3,15,6,0,0,0,0,0,0,18,0,17,9,0,6,0,0,0,0,37,4,16,9,3,5,0,0,0,0,35,3,16,24,8,10,4,6,3,0,67
212051325,9,17,10,8,0,5,0,0,0,43,4,27,12,0,4,3,0,0,0,43,3,40,31,4,10,10,0,0,0,107,4,33,39,25,21,21,3,0,4,154,6,30,56,24,75,48,6,4,0,257,23,22,80,64,177,148,19,23,9,567,24,14,53,53,295,220,43,42,0,755,20,12,45,65,301,293,50,69,7,865,30,11,16,41,236,310,56,92,8,803,44,20,28,33,381,571,167,216,5,1468,0,0,7,6,40,117,41,72,0,287,4,5,0,16,40,112,44,94,0,317,0,0,8,0,10,13,0,8,10,37,178,275,387,340,1588,1867,445,639,44,5770,4,0,0,0,3,0,0,0,0,5,4,10,0,0,0,0,0,0,0,16,0,14,3,0,3,0,0,0,0,19,0,20,10,0,5,3,0,0,4,40,3,20,16,0,8,12,0,0,0,61,7,16,13,9,20,25,0,5,0,108
