POW_SA2_CODE_2021,Tot_65_69_HW_0,Tot_65_69_HW_1_19,Tot_65_69_HW_20_29,Tot_65_69_HW_30_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40_44,Tot_65_69_HW_45_49,Tot_65_69_HW_50mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_19,Tot_70_74_HW_20_29,Tot_70_74_HW_30_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40_44,Tot_70_74_HW_45_49,Tot_70_74_HW_50mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_19,Tot_75ov_HW_20_29,Tot_75ov_HW_30_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40_44,Tot_75ov_HW_45_49,Tot_75ov_HW_50mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_19,Tot_Tot_HW_20_29,Tot_Tot_HW_30_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40_44,Tot_Tot_HW_45_49,Tot_Tot_HW_50mor,Tot_Tot_HW_NS,Tot_Tot_Tot
306051170,22,37,37,17,33,32,9,34,5,219,0,22,9,13,10,13,0,14,0,82,5,12,5,0,0,15,4,8,0,52,221,614,562,439,1157,948,245,623,124,4933
307011171,0,17,10,4,9,12,5,44,6,109,4,10,9,0,4,5,3,18,0,58,3,0,3,0,3,10,0,11,4,38,70,208,197,133,304,306,106,738,76,2143
307011172,9,16,24,13,15,23,11,37,0,148,0,15,8,9,3,11,0,16,0,68,0,3,12,5,0,3,4,9,7,47,242,478,393,249,503,744,269,1472,105,4454
307011173,10,22,11,10,9,21,3,19,3,112,5,19,8,3,10,8,3,6,0,56,0,3,8,5,0,6,0,4,0,24,111,376,332,246,456,573,266,633,60,3057
307011174,0,17,9,4,6,16,5,39,3,102,0,12,8,0,0,9,0,18,0,49,5,3,5,0,0,5,0,11,3,37,48,192,163,112,181,259,112,579,52,1694
307011175,4,16,9,10,7,20,8,50,5,117,0,16,3,5,0,6,6,25,0,59,3,8,8,14,5,13,3,19,9,75,173,250,145,164,251,361,158,1237,76,2800
307011176,9,17,13,11,29,15,4,36,0,136,3,7,3,0,7,10,0,4,7,42,0,6,8,3,0,0,0,3,4,33,271,461,362,265,893,834,271,1016,98,4473
307011177,3,11,14,12,15,23,7,66,4,155,4,16,4,5,0,13,4,36,6,91,7,18,11,4,8,10,5,45,13,116,184,234,175,143,273,356,126,1253,89,2852
307011178,4,17,5,0,10,16,0,35,0,91,0,4,6,5,0,7,4,16,0,42,3,10,6,7,6,4,5,10,0,47,50,129,127,85,134,187,61,433,26,1233
307021179,8,37,24,16,12,13,12,55,7,178,8,12,7,12,4,6,3,37,0,93,0,20,9,11,9,15,3,26,7,98,90,379,278,184,332,358,139,637,50,2449
307021180,9,19,13,6,32,24,11,38,3,162,3,11,13,7,3,14,3,16,3,77,4,12,10,5,4,5,4,16,4,61,131,403,317,218,1263,957,323,810,92,4520
307021181,4,10,5,8,17,10,0,18,3,73,0,10,5,0,3,3,0,14,0,29,4,5,3,4,4,7,0,6,4,38,44,193,115,116,225,307,117,465,46,1625
307021182,8,19,20,12,4,14,0,32,3,111,6,11,10,3,9,3,4,14,0,60,3,4,3,5,3,3,3,10,8,40,80,332,250,187,354,335,144,490,62,2238
307021183,13,49,41,41,34,43,9,79,10,328,14,31,17,11,4,24,7,33,13,159,8,15,19,5,8,10,9,27,11,107,390,1001,816,570,1421,1354,515,1758,159,7980
307031184,3,11,18,6,6,15,4,24,3,89,8,17,8,5,5,14,0,25,5,79,8,3,3,10,0,8,0,12,4,49,63,180,155,82,162,231,91,362,41,1373
307031185,7,12,10,7,5,17,6,21,6,89,0,9,8,3,0,4,0,22,4,56,0,14,12,5,0,10,0,20,3,62,41,165,141,103,147,163,63,333,36,1192
307031186,0,13,9,7,16,6,7,32,4,95,0,9,6,4,5,6,0,19,0,47,0,10,8,4,0,3,0,20,0,49,50,170,143,70,176,208,82,331,40,1265
307031187,12,33,20,10,12,15,5,10,0,118,7,21,5,0,3,3,3,3,4,45,0,11,0,0,4,0,0,0,6,21,130,468,390,297,461,356,117,263,51,2546
307031188,5,27,24,10,10,16,10,28,0,126,4,27,15,10,4,7,3,20,0,81,0,10,5,4,5,4,0,13,4,45,73,277,216,121,265,282,82,354,35,1711
307031189,22,69,61,30,51,33,7,37,17,319,7,37,18,9,12,13,4,6,5,111,3,19,8,3,6,4,0,15,7,62,314,1108,872,727,1543,1266,402,934,145,7313
308011190,6,5,16,7,15,20,21,78,6,178,5,11,4,4,5,3,4,10,0,38,4,13,3,4,0,9,0,13,4,44,418,361,352,176,539,784,492,2895,174,6190
308011191,11,15,7,10,12,37,13,83,6,191,3,19,3,3,7,10,0,42,0,92,8,15,9,9,0,6,3,18,7,68,377,377,302,203,373,690,448,2819,171,5763
308011192,3,32,22,8,25,24,3,35,0,146,4,9,6,3,3,4,0,8,0,46,0,13,3,4,3,3,0,0,4,35,245,857,712,465,1111,1071,394,1208,134,6193
308031205,0,18,16,11,21,21,0,11,5,97,0,12,15,0,6,6,0,6,0,39,0,4,0,5,3,5,0,0,0,17,152,626,514,329,875,565,158,353,71,3650
308031206,0,6,5,4,0,6,0,11,0,29,0,5,0,0,0,4,0,4,0,17,0,0,0,0,0,0,0,5,0,12,9,60,46,31,65,76,30,132,10,456
308031207,0,13,6,8,5,0,0,0,0,33,0,4,3,0,0,3,0,3,0,19,0,7,4,0,0,0,0,0,0,12,39,170,130,89,123,101,45,80,22,801
308031208,0,12,9,4,3,0,0,6,0,41,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,50,181,166,122,210,174,51,104,23,1073
308031209,3,7,0,4,10,0,0,3,0,36,0,8,0,0,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,54,93,68,56,346,173,101,167,24,1076
308031210,3,14,16,0,9,6,5,14,0,74,3,7,4,0,3,0,0,4,0,20,0,6,5,0,3,3,0,0,0,16,138,367,295,189,469,379,131,517,61,2541
308031211,0,5,5,0,4,4,0,3,0,19,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,25,132,83,55,413,151,42,105,23,1029
308031212,0,8,3,11,0,7,0,0,0,35,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,23,61,53,52,64,39,19,41,16,370
308031213,0,20,13,6,10,10,4,12,0,70,3,15,5,0,0,0,0,0,0,27,0,8,3,0,0,0,0,0,3,17,130,423,351,224,693,387,106,216,47,2582
308031214,3,23,9,3,21,16,3,18,0,95,0,9,3,0,5,6,0,0,0,13,0,0,3,0,0,0,0,0,3,6,179,530,450,294,872,737,190,357,61,3677
308031215,11,16,20,16,28,29,10,31,0,167,7,20,9,3,4,8,0,5,0,55,0,4,5,0,0,3,0,0,0,15,279,538,476,344,1287,1260,450,967,104,5710
308031216,3,11,6,7,4,14,7,3,0,60,3,11,0,0,0,4,0,4,0,21,0,3,0,0,0,0,0,0,0,5,81,270,202,164,337,304,89,208,33,1685
308031217,17,34,30,14,56,43,12,24,4,243,7,11,11,5,12,9,6,14,0,67,0,16,4,3,3,3,4,3,4,34,458,1008,928,677,2654,1875,571,1109,179,9466
308031218,0,8,4,5,7,0,0,9,0,32,0,3,0,0,0,0,0,3,0,14,0,0,0,3,0,0,0,6,5,16,29,86,61,34,247,126,52,147,20,796
308031219,9,12,11,4,4,12,5,24,3,94,4,8,3,5,0,3,0,13,3,41,0,8,5,3,5,0,0,6,5,26,41,157,106,79,142,159,63,283,26,1069
308031220,3,6,7,3,9,10,3,12,0,61,0,7,7,0,0,3,0,15,0,35,0,8,0,0,0,4,0,5,7,27,64,74,86,37,192,229,53,283,26,1044
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,5,24,0,40
308031222,12,42,36,34,36,19,6,19,0,205,4,15,7,5,3,4,0,7,0,59,0,8,4,0,0,0,5,0,0,15,367,641,730,832,1318,1029,287,536,99,5838
308031223,17,71,36,19,29,23,8,27,10,233,7,27,14,10,0,0,0,8,0,72,0,16,6,0,0,0,0,0,0,33,263,1198,890,583,1177,920,327,697,117,6167
308041528,18,35,16,12,18,32,13,126,3,278,9,11,3,3,7,15,7,57,9,124,6,24,12,9,5,19,5,43,7,132,356,421,309,201,512,841,487,2438,175,5736
308041529,9,12,4,0,12,18,0,15,5,76,4,0,0,6,0,3,3,0,3,21,0,0,0,0,0,4,0,0,0,12,140,374,283,203,444,481,169,481,54,2629
308051530,0,15,13,3,8,12,8,26,0,86,0,12,11,3,3,8,0,12,0,51,0,7,6,5,0,7,0,9,3,33,60,335,273,150,200,222,77,320,33,1666
308051531,10,17,3,3,5,12,13,3,3,71,0,7,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,8,154,441,359,178,303,469,567,433,63,2965
308051532,12,7,5,6,9,8,10,15,0,65,3,0,0,0,5,0,0,0,0,15,0,6,0,0,0,0,0,0,0,6,142,104,97,77,437,578,390,846,56,2730
308051533,5,13,4,8,10,12,5,7,0,75,0,11,0,3,0,0,0,4,0,18,0,0,3,0,0,0,0,0,0,7,195,440,343,234,537,629,338,550,64,3342
308051534,8,40,29,18,33,28,9,27,0,195,4,19,12,11,7,0,0,16,0,63,0,7,0,3,4,3,0,5,4,26,330,782,796,538,1557,1380,549,1163,123,7221
308051535,10,24,19,10,14,20,16,17,0,115,3,11,5,4,7,6,6,6,0,38,0,4,0,3,0,5,0,13,5,26,184,346,299,168,516,729,432,1251,95,4018
308051536,4,3,4,3,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,38,207,125,64,121,98,21,57,10,752
308051537,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,10,13,54,75,47,134,0,362
308051538,0,4,0,0,5,3,0,5,0,20,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,32,103,101,73,150,162,74,168,20,878
308051539,4,10,9,6,9,17,4,4,0,56,0,6,5,0,0,0,0,0,0,14,0,3,0,0,0,3,0,0,0,10,154,594,479,335,459,461,161,312,46,3003
309011224,25,44,26,12,9,9,3,7,0,138,9,23,9,3,5,5,0,0,0,56,0,6,3,0,0,0,0,0,0,18,891,1076,657,328,715,406,96,221,87,4469
309011225,26,82,62,32,61,52,19,45,12,389,11,59,30,14,11,18,5,9,4,150,3,24,12,0,3,9,0,5,4,65,908,1816,1549,1080,2860,2930,772,1624,238,13783
309011226,20,40,24,15,11,14,5,3,0,119,3,29,13,3,8,9,4,9,0,58,3,12,0,3,0,0,0,0,0,20,375,922,675,451,809,651,172,377,68,4517
309011227,32,63,47,28,39,34,12,19,0,268,18,47,26,19,9,13,3,6,4,142,11,29,9,8,0,4,0,4,3,66,1349,1582,1308,893,1963,1868,486,890,212,10548
309011228,13,21,15,3,12,15,4,11,5,94,9,28,11,13,3,0,0,0,0,66,4,5,6,0,0,5,0,0,0,25,258,616,460,270,432,459,102,263,49,2912
309011229,10,34,10,9,12,7,0,10,0,93,5,17,5,0,0,3,0,5,5,36,5,3,3,0,0,0,0,3,0,16,291,596,412,237,578,509,130,303,47,3120
309021230,10,20,32,15,25,6,4,14,0,124,5,19,11,5,0,5,0,3,3,49,6,0,5,3,0,0,0,0,0,18,456,705,538,322,606,475,119,302,67,3591
309021231,28,67,37,36,25,36,9,16,0,251,14,31,14,4,0,4,0,10,0,86,10,15,4,4,3,3,0,0,3,35,717,1143,1057,783,1283,1127,249,582,130,7076
309021232,5,26,23,17,26,22,0,21,0,142,3,28,11,0,4,3,5,4,0,61,0,8,0,0,5,6,0,0,0,17,201,498,395,307,651,707,228,470,57,3502
309021233,7,30,25,7,12,6,0,0,0,89,0,18,9,4,3,4,0,0,0,42,4,9,0,0,0,5,0,0,3,20,231,682,461,230,426,351,94,202,58,2734
309021234,9,34,23,7,10,22,0,12,0,125,0,16,10,4,5,5,0,0,4,52,6,13,4,0,0,0,0,0,0,25,357,794,622,400,597,687,170,448,84,4152
309031235,15,57,40,21,31,25,14,24,0,229,5,28,15,3,17,5,4,14,0,95,6,19,14,6,6,3,5,3,4,54,325,686,692,442,1526,1392,460,814,98,6435
309031236,19,25,16,13,24,20,0,11,0,122,10,28,9,4,3,6,0,3,0,56,3,8,0,3,0,3,0,0,0,18,599,778,601,367,944,554,142,301,71,4362
309031237,5,16,9,4,13,8,7,8,0,67,3,11,16,4,0,6,5,0,0,46,0,5,0,0,0,0,0,0,0,17,93,231,213,144,317,299,82,201,28,1616
309031238,11,38,28,24,19,27,7,14,0,165,0,24,10,8,5,8,0,5,0,61,0,13,5,0,4,0,0,5,0,31,250,639,522,356,581,470,125,252,59,3257
309031239,12,34,15,13,6,13,5,11,4,115,7,19,15,3,5,11,3,4,0,69,10,10,11,3,5,0,0,3,0,30,140,369,246,132,230,357,107,245,42,1862
309031240,14,49,25,14,16,12,0,6,0,140,16,25,18,5,5,3,3,7,0,77,3,13,12,6,0,0,0,5,0,37,283,678,502,284,471,358,94,208,59,2932
309041241,0,15,6,3,6,7,3,5,3,48,0,7,13,0,0,0,0,3,0,33,0,7,6,0,0,4,0,0,0,18,70,204,115,81,158,182,34,119,18,988
309041242,17,60,33,21,23,30,0,15,4,196,11,28,12,7,5,7,5,10,0,86,12,28,21,7,0,6,0,10,0,85,497,886,563,354,593,720,204,560,86,4477
309051243,0,23,16,4,9,8,0,8,0,77,3,16,0,3,5,5,0,0,0,32,0,7,3,0,0,0,0,0,3,15,116,335,282,182,247,319,79,209,30,1802
309051244,14,34,26,21,18,20,13,7,4,156,7,34,11,10,4,3,0,7,0,75,0,18,7,3,0,0,0,4,0,46,334,872,678,444,721,684,185,478,68,4473
309051245,3,22,11,3,13,6,5,0,0,61,0,10,9,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,92,286,236,137,310,306,82,194,26,1676
309061246,21,36,19,9,22,22,4,23,0,155,7,28,6,9,0,8,3,8,0,71,4,9,3,0,0,0,0,0,3,28,396,763,570,422,1028,1102,275,621,100,5273
309061247,4,11,6,5,4,0,0,3,0,43,4,0,6,0,0,7,0,0,0,16,0,9,0,0,0,0,0,0,0,19,113,384,270,158,239,188,51,116,40,1555
309061248,27,59,53,35,59,57,11,36,4,348,15,41,14,11,15,20,3,16,0,140,6,20,8,4,0,8,0,4,3,55,611,1185,1072,767,2329,1991,572,1059,188,9786
309061249,4,9,11,10,11,13,8,6,0,73,0,9,9,0,3,4,0,4,0,26,0,7,6,0,0,0,0,0,0,10,148,544,400,276,508,480,136,319,52,2853
309061250,5,12,11,4,0,6,0,5,0,51,0,12,11,0,0,9,0,0,0,31,0,3,6,0,0,3,0,0,0,13,111,271,240,135,228,237,46,174,24,1478
309071251,9,26,23,11,18,25,0,13,0,137,5,19,10,4,5,7,0,0,0,53,5,6,3,0,0,4,0,0,5,20,718,1111,901,566,1372,1621,481,879,139,7794
309071252,27,48,32,20,32,33,5,28,4,231,7,26,11,7,10,7,0,4,4,74,5,18,5,0,6,0,0,3,0,32,800,1416,1099,628,1606,1325,370,996,150,8391
309071253,11,50,37,25,26,24,8,21,5,196,7,41,30,10,4,10,5,8,0,111,0,24,11,0,4,8,3,5,6,60,390,760,641,395,875,778,211,499,87,4640
309071254,4,13,9,4,11,11,0,12,0,58,0,9,12,3,0,0,0,13,0,39,4,6,9,0,0,0,4,5,0,22,100,209,155,93,221,306,119,331,23,1562
309071256,13,22,18,8,17,13,0,23,0,117,6,13,5,4,5,9,0,9,0,53,3,11,6,0,0,0,0,4,3,18,958,1054,650,388,774,603,164,738,98,5430
309071552,19,32,19,29,43,45,15,41,0,246,14,23,15,4,10,15,6,8,4,93,5,11,0,0,5,3,5,4,8,35,503,840,939,748,2855,2867,1005,2054,230,12030
309071553,10,35,24,14,46,48,18,49,0,250,0,20,15,10,16,10,0,12,3,90,0,5,6,6,4,3,0,3,4,36,444,889,733,560,2858,2822,983,2113,217,11617
309071554,4,18,7,0,9,7,5,4,0,49,0,8,4,0,0,3,0,5,0,25,0,3,3,0,0,0,0,0,0,9,163,447,348,195,421,316,90,197,46,2219
309071555,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,112,240,187,138,291,179,70,127,31,1384
309071556,3,10,7,7,4,3,0,0,0,42,0,14,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,104,253,200,152,234,249,72,179,30,1456
309071557,21,16,8,12,15,13,5,5,4,103,0,16,9,7,4,9,0,3,0,43,0,4,7,4,0,6,0,0,5,20,325,910,667,467,952,771,219,537,86,4931
309071558,0,7,9,0,4,7,0,3,0,39,0,8,0,0,0,4,0,0,0,19,0,3,0,0,0,0,0,0,0,3,34,120,118,65,108,138,43,113,13,752
309081259,0,10,3,5,3,4,0,6,0,29,0,9,0,0,0,0,0,6,0,23,3,8,7,0,0,0,0,0,0,16,69,146,119,80,145,125,17,93,13,815
309081260,5,16,13,4,16,4,5,4,0,67,0,7,3,4,5,0,0,0,0,27,0,6,5,0,0,3,0,0,0,15,96,268,242,173,288,232,68,161,29,1561
309081262,9,31,33,16,34,14,6,8,0,172,5,17,10,5,6,7,0,6,0,63,0,15,3,0,6,0,3,0,0,26,389,776,835,593,1796,1451,383,801,139,7163
309081559,23,45,23,18,34,34,12,8,0,202,3,34,15,8,15,8,0,5,0,94,9,24,9,3,3,0,0,5,0,52,357,854,687,447,1125,891,227,541,66,5187
309081560,38,55,49,37,62,34,8,17,0,309,13,37,26,11,14,15,0,0,5,115,8,13,8,3,0,0,0,0,0,37,1271,1858,1599,1278,2633,1728,349,696,184,11579
309091263,15,53,31,25,44,26,7,21,0,221,5,27,21,11,3,9,3,10,0,92,0,13,11,4,0,6,0,4,0,47,330,827,663,498,1257,954,251,514,116,5416
309091264,20,47,22,18,64,45,17,24,0,257,9,25,25,9,12,21,6,12,0,115,4,15,7,8,0,0,0,3,0,43,353,767,684,495,1849,1816,517,1066,132,7680
309091265,0,11,5,5,3,3,0,6,0,38,0,12,3,8,3,5,0,0,0,31,0,3,3,0,0,0,0,0,0,11,138,332,221,152,251,220,48,144,40,1541
309091540,62,131,138,113,155,118,23,88,14,837,28,82,50,28,26,31,6,15,3,284,13,30,19,8,9,12,3,4,13,105,2051,2968,3332,3171,6525,5303,1216,2395,431,27392
309091541,23,40,43,29,44,19,9,14,5,221,6,27,20,8,6,8,5,10,0,96,3,18,11,5,6,6,0,4,4,51,490,1119,874,604,1281,1067,290,605,132,6463
309101267,12,36,42,28,29,7,8,17,0,181,3,34,16,16,13,3,0,5,3,96,0,14,7,4,4,5,0,6,6,38,292,709,803,649,906,578,142,372,75,4530
309101268,25,47,36,20,54,44,4,26,0,261,9,30,13,11,24,20,0,12,0,119,10,25,8,5,6,6,0,0,5,56,471,761,733,516,1998,1733,399,773,115,7496
309101269,12,34,17,11,7,16,0,14,0,113,6,23,15,4,4,9,4,6,7,80,6,14,12,6,4,3,0,0,0,45,770,589,373,199,404,323,79,192,82,3012
309101561,16,49,26,16,25,23,13,20,7,201,15,33,20,11,12,15,0,10,3,118,6,22,7,6,8,10,0,6,8,69,1105,1355,940,536,1482,1085,299,653,175,7627
309101562,14,30,20,12,11,21,5,18,0,128,3,18,11,0,4,6,0,3,0,54,0,22,5,0,3,4,0,3,0,38,451,641,530,320,716,683,163,346,86,3933
310011271,24,39,29,31,73,44,12,34,0,289,4,25,12,12,19,17,8,8,0,102,3,8,6,6,0,4,0,4,0,37,550,887,897,634,2823,2835,943,1713,187,11484
310011272,8,13,7,8,3,3,0,0,0,44,0,10,0,0,0,3,0,0,0,14,0,4,0,0,0,0,0,0,0,4,75,151,221,154,216,170,72,104,29,1184
310011274,17,24,24,17,35,22,12,25,5,175,4,9,3,4,9,3,0,4,0,45,0,10,4,0,3,3,0,0,0,22,441,886,781,522,1939,1502,415,813,156,7471
310011275,8,4,14,10,14,10,4,10,0,76,6,6,3,0,0,7,0,6,0,38,0,8,0,0,0,0,0,0,0,18,292,504,405,252,852,625,197,333,62,3526
310011276,19,20,19,9,80,59,16,38,8,272,11,12,10,9,8,5,6,10,0,63,6,6,3,4,0,0,0,0,0,21,604,482,646,576,3872,3126,1108,1842,223,12487
310011563,3,0,0,0,0,3,0,0,0,16,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,49,126,101,48,76,95,24,55,22,583
310011564,7,12,15,11,17,10,0,8,3,87,0,4,11,4,3,5,4,0,0,31,4,13,0,0,5,0,0,0,0,23,283,717,537,310,611,461,120,269,63,3378
310021277,18,44,37,13,11,23,8,49,5,207,11,29,17,7,6,17,4,31,0,124,4,33,12,5,8,9,0,19,9,97,292,616,488,293,544,626,227,717,109,3912
310021278,4,8,11,8,12,12,0,26,3,81,4,6,12,4,6,4,0,7,4,48,0,6,6,5,3,0,0,0,3,33,119,243,200,135,227,231,53,246,40,1500
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,13,31,14,13,18,14,13,19,6,142,12,21,22,3,0,11,0,8,0,82,6,10,10,10,4,6,3,14,6,58,349,835,673,455,815,706,260,709,101,4908
310021281,8,30,12,7,7,14,6,23,5,104,3,17,5,4,3,0,0,12,3,55,0,3,7,0,0,7,0,4,0,32,208,445,337,246,459,436,160,544,65,2895
310021282,13,30,19,8,31,20,7,13,0,140,9,20,11,3,11,6,0,18,0,66,0,15,0,0,3,4,0,10,6,40,533,601,456,323,1886,2201,604,969,138,7703
310031283,5,0,5,0,4,0,0,3,0,29,4,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,163,360,250,178,302,225,86,142,36,1735
310031284,8,15,22,8,29,15,5,12,0,113,0,11,20,3,3,7,0,5,0,46,0,7,9,0,0,0,0,0,0,18,220,328,416,231,971,817,302,477,83,3850
310031285,4,4,5,3,5,5,5,3,0,38,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,216,570,281,182,471,351,86,202,43,2395
310031286,48,50,43,32,90,49,11,29,7,353,15,30,20,3,11,16,6,6,0,110,8,17,7,4,3,0,0,0,0,41,1161,1611,1592,1524,3921,2754,655,1237,256,14714
310031287,7,22,17,11,18,12,4,8,0,108,8,15,7,3,0,3,0,0,0,45,3,9,0,0,0,3,0,0,0,22,383,889,676,434,851,522,134,304,78,4269
310031288,4,5,9,4,3,3,0,3,0,35,4,4,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,74,171,120,68,176,147,31,111,17,914
310031289,4,10,7,0,4,0,0,0,0,23,3,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,61,199,119,73,120,117,39,86,15,828
310031290,9,7,5,3,0,3,0,4,0,32,0,3,0,3,0,4,0,0,0,13,0,4,3,0,0,0,0,0,0,8,66,144,102,57,111,147,45,99,19,784
310031291,0,4,4,5,16,7,0,4,0,40,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,71,118,116,94,426,351,114,236,32,1554
310031292,3,20,12,14,9,0,0,3,0,69,0,9,6,0,0,0,0,0,0,19,0,3,0,0,0,0,0,3,3,15,411,665,413,239,557,366,90,188,50,2993
310031293,9,24,17,8,7,10,6,8,0,85,3,6,6,0,0,7,0,0,0,23,0,5,0,0,0,3,0,0,0,8,218,368,292,210,454,384,109,288,58,2391
310031294,0,0,6,0,3,9,4,7,0,24,0,3,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,113,261,202,125,261,326,123,320,26,1748
310031295,11,8,0,5,20,12,0,6,0,65,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,116,145,144,139,915,563,141,263,63,2492
310041297,6,7,0,0,0,3,0,11,0,28,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,61,147,122,67,119,136,33,89,22,798
310041298,10,12,12,8,39,35,9,24,0,143,0,4,5,4,8,12,4,3,0,46,0,4,0,0,0,0,0,0,0,7,146,233,245,202,1796,1507,614,1022,109,5881
310041299,15,13,12,4,22,17,4,18,0,115,5,5,5,0,6,6,0,0,0,27,4,0,0,0,4,3,0,0,0,12,319,505,497,280,1129,962,354,637,92,4772
310041300,6,12,13,6,13,6,3,6,0,57,3,10,8,0,0,0,0,5,0,23,0,5,0,0,0,0,0,0,0,3,176,419,303,222,525,399,99,215,50,2408
310041301,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,17,25,17,24,0,96
310041302,8,14,14,7,12,7,4,9,3,64,7,8,0,0,3,0,0,0,0,21,0,6,0,0,0,0,0,0,0,5,193,622,436,265,505,342,126,250,75,2810
310041303,8,9,9,0,6,4,0,0,5,39,3,8,0,0,4,0,0,4,0,24,0,0,0,0,0,0,0,0,0,4,262,554,360,200,459,301,87,214,46,2483
310041304,5,15,4,3,20,8,4,9,0,73,0,4,0,0,3,5,0,6,0,21,0,0,3,0,0,3,0,0,4,10,571,945,758,451,1322,828,214,500,96,5674
310041565,6,6,8,5,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,131,349,249,169,381,359,79,202,34,1964
310041566,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,68,207,132,76,166,130,32,94,17,918
311011305,15,48,33,21,26,32,10,34,3,230,3,34,12,16,5,15,5,25,0,116,8,19,11,4,0,3,0,11,3,64,380,766,653,487,1040,914,309,835,140,5519
311021306,10,21,30,19,34,22,11,18,3,168,9,12,9,10,3,6,4,5,0,57,4,9,3,0,0,3,0,0,0,25,457,848,785,520,1719,1250,369,635,126,6715
311021307,0,12,8,3,11,3,0,6,0,44,0,4,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,7,133,311,287,155,283,228,78,162,40,1667
311021308,4,7,3,4,3,6,0,4,0,28,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,78,213,143,122,459,237,64,120,49,1476
311021309,0,17,12,8,0,4,0,0,0,49,3,3,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,7,102,230,240,153,208,154,45,116,18,1271
311021310,0,6,0,5,0,3,0,0,0,28,0,5,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,66,163,80,87,120,157,47,129,8,849
311031311,3,20,14,11,20,12,0,8,0,94,0,3,9,0,5,8,0,0,0,32,0,0,4,0,0,0,0,4,0,13,195,624,564,311,609,453,145,370,74,3333
311031312,11,13,24,8,24,10,6,7,0,107,3,16,5,0,6,5,0,0,0,33,0,4,0,0,0,0,0,0,0,13,587,1269,869,499,1358,847,240,455,107,6228
311031313,0,7,3,0,4,4,0,4,0,24,0,8,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,8,42,131,110,69,174,166,41,144,28,898
311031314,5,17,9,8,31,24,8,17,0,116,4,5,3,4,6,3,6,4,0,25,0,4,0,3,0,0,0,0,0,7,199,305,384,266,1456,1225,437,789,101,5155
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10
311031316,4,19,8,4,9,7,3,7,0,60,0,0,10,5,7,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,178,308,261,192,490,465,129,306,50,2383
