POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
215011391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,5,0,0,0,0,6,477,44,51,35,7,617,853,135,165,91,21,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8
215011392,0,4,0,0,0,0,0,8,40,3,0,0,9,51,9,0,0,0,0,3,30,3,7,3,0,42,0,0,0,0,0,3,0,0,0,0,0,0,27,4,5,0,0,33,30,0,0,0,0,33,1555,68,119,33,27,1801,2532,167,266,74,49,3093,0,0,0,0,0,0,9,0,0,0,0,10,8,0,0,0,0,8,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,57,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,11,4,3,0,0,13,34,4,0,3,0,46
215011393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,8,0,3,0,0,13,304,21,83,66,11,484,542,84,264,162,23,1076,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,12
215011394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,12,3,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,11,10,0,3,3,0,23,920,70,82,73,20,1165,1593,256,286,173,35,2344,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,11,0,3,0,0,12
215021395,0,3,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,14,12,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,9,21,0,0,0,0,21,4,0,0,0,6,7,687,49,82,50,12,878,1274,165,188,97,27,1756,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,4,33,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,56,0,4,0,0,62,7,0,0,0,0,7,3,0,0,0,0,3,15,3,0,0,0,19
215021396,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,15,3,0,0,0,12,7,0,0,0,0,11,484,30,43,29,10,596,717,80,109,48,16,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,22,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,4,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,4,0,0,0,0,4,3,0,0,0,0,3,10,0,5,0,0,14
215021398,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,5,7,0,4,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,25,7,5,5,0,5,20,545,50,73,57,13,735,1096,169,221,136,38,1664,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,12,0,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,53,5,7,0,0,65,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,99,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,30
215021399,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,9,7,3,0,0,0,15,5,0,0,0,0,13,541,23,57,40,9,682,883,98,152,82,20,1232,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,11,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,27,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,12,3,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,88,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,18
215021469,0,26,10,0,0,0,0,10,19,0,0,0,0,19,11,0,0,0,0,15,102,0,6,4,0,109,13,0,0,0,0,12,25,0,4,3,0,37,114,3,7,0,0,123,56,0,3,3,3,64,6287,256,247,50,59,6896,9466,656,487,85,90,10788,37,3,4,0,0,45,6,0,0,0,0,13,12,0,0,0,0,12,50,0,3,3,0,61,3,0,0,0,0,7,7,0,0,0,0,13,11,0,0,0,0,15,13,0,3,0,0,20,3,5,0,0,0,8,10,6,0,0,0,15,207,4,8,0,3,227,13,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,9,9,0,0,0,0,9,23,4,12,0,0,39,6,0,0,0,0,10,14,3,0,0,0,23,0,0,0,0,0,0,124,6,5,7,6,146,29,4,0,0,0,31,7,0,0,0,0,10,117,5,3,0,0,127
215021470,0,6,5,0,0,0,0,5,4,0,0,0,0,4,10,0,0,0,0,6,33,0,4,0,0,36,0,0,0,0,0,0,9,0,0,0,0,13,38,0,0,0,0,39,21,3,0,0,4,28,2114,57,91,40,31,2331,3168,182,176,67,43,3642,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,51,0,3,0,0,58,0,0,0,0,0,5,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,3,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,61,10,0,0,0,0,10,0,0,0,0,0,0,30,4,0,3,0,42
215031400,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,6,8,0,5,5,0,18,882,78,91,86,17,1153,1530,290,264,232,44,2365,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,13,0,0,0,0,13,3,0,0,0,0,7,17,0,5,0,0,18
215031401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,6,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,7,11,0,0,0,0,15,606,79,114,83,15,891,1186,244,324,189,51,1994,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,13,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,12
215031402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,12,7,0,0,0,0,14,811,38,64,19,14,940,1275,102,107,33,20,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,11,0,5,0,0,13
215031403,0,6,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,3,21,7,0,0,0,0,7,0,0,0,0,0,0,13,4,0,0,0,17,32,0,0,0,0,32,6,0,0,4,0,5,524,44,31,27,11,641,579,109,66,73,10,842,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,8,0,3,184,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,13
215031404,0,4,6,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,38,0,7,0,0,47,0,0,0,0,0,0,39,0,3,4,0,44,48,0,0,0,0,51,34,0,0,0,0,34,3000,133,150,47,44,3376,4719,383,316,67,74,5563,15,0,3,0,0,14,3,0,0,0,0,3,3,0,0,0,0,4,62,3,3,0,0,67,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,116,4,0,0,0,125,24,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,9,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,56,4,0,0,0,63,10,0,0,0,0,12,6,0,0,0,0,8,35,7,4,0,3,45
215031405,0,6,0,0,0,0,0,0,17,0,0,0,0,17,20,0,0,0,0,27,4,0,0,4,0,9,0,0,0,0,0,0,7,0,0,0,0,8,28,5,0,0,0,29,5,0,4,6,0,12,541,70,74,84,9,778,895,222,218,180,28,1550,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,44,4,4,0,0,50,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,8,4,20,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,231,0,0,0,3,237,3,0,0,0,0,3,3,0,4,0,0,4,9,0,0,0,0,13
216011406,0,15,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,74,0,4,3,0,79,5,0,0,0,0,5,16,0,5,0,0,23,32,0,3,0,0,34,48,3,3,0,5,64,4214,195,252,69,37,4768,6732,520,493,111,70,7929,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,12,17,3,3,0,0,18,0,0,0,0,0,0,7,3,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,11,3,3,0,0,0,3,7,0,6,0,0,13,72,4,0,0,0,80,4,0,0,0,0,4,7,0,0,0,0,9,3,0,0,0,0,3,10,0,3,0,0,15,0,0,0,0,0,7,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,17,0,4,0,0,24,18,0,0,0,0,21,5,0,0,0,0,12,105,6,6,0,0,119
216011407,0,5,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,9,29,0,0,3,0,30,4,0,0,0,0,4,0,0,0,0,0,0,15,3,0,0,0,19,29,0,6,3,4,40,1651,88,147,72,40,1990,2696,273,348,111,72,3499,0,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,7,0,0,0,0,8,47,7,5,5,0,57
216011408,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,0,13,196,53,62,49,15,369,413,135,218,90,18,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,10
216011409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,495,36,52,27,7,615,876,92,135,70,14,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,16,0,0,0,0,15
216011410,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,5,0,0,3,0,9,393,44,71,45,8,555,807,110,187,91,30,1230,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,18
216021411,0,3,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,6,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,16,0,0,0,0,21,1490,82,64,33,11,1680,2510,244,141,66,22,2985,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,61,0,0,0,0,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,11,0,31,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,71,4,4,0,0,80,3,0,0,0,0,3,10,0,0,0,0,10,71,0,0,0,0,76
216021412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,5,111,30,37,39,5,224,287,89,123,76,18,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,4,0,0,0,4,6,6,0,0,0,19
216021413,0,4,3,0,0,0,0,3,25,0,0,0,0,25,8,0,0,0,0,14,35,3,6,0,0,48,0,0,0,0,0,4,4,0,0,0,0,4,17,0,0,0,0,20,16,5,6,0,0,28,1522,120,181,99,31,1946,2613,317,472,199,67,3671,28,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,8,13,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,66,0,0,0,0,71,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,6,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,0,52,4,0,0,0,0,4,9,7,3,0,0,27,61,8,9,8,3,85
216021414,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,24,0,0,0,0,25,1454,89,91,22,14,1673,2100,220,183,51,25,2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,18,3,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,5,0,0,0,0,8,26,3,0,0,0,33
216031415,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,12,0,0,0,0,12,0,0,0,0,0,0,4,0,3,0,0,8,49,0,0,0,0,52,8,0,0,0,0,11,917,28,49,17,6,1018,1233,94,90,19,22,1459,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,36,6,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
216031416,0,29,35,0,4,0,0,41,17,0,0,0,0,22,23,0,4,0,0,23,113,10,6,0,0,131,18,0,0,0,0,17,10,0,0,0,0,12,173,9,6,0,4,187,62,0,0,0,0,72,7253,258,233,71,44,7864,10783,728,419,100,84,12116,79,0,0,0,8,86,14,0,0,0,0,12,12,0,0,0,0,12,49,11,5,0,0,66,4,0,5,0,0,10,6,0,0,0,0,6,18,0,4,0,0,22,22,0,0,0,0,25,9,0,0,7,0,17,10,0,0,0,0,16,546,31,15,3,13,603,23,0,0,0,0,17,11,0,4,0,0,22,23,0,3,0,0,29,16,0,0,0,0,17,24,6,3,3,0,38,0,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,97,12,10,3,0,117,21,0,0,0,0,23,11,0,0,0,0,12,189,7,0,0,0,200
216031418,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,10,10,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,5,0,0,0,0,4,310,48,59,38,9,469,684,139,182,95,24,1123,5,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,78,9,0,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,4,0,6,0,9,13,4,3,0,0,22
