POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
310021281,0,0,4,0,3,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,53,34,24,51,35,19,27,4,271,0,3,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,40,0,19,0,0,0,0,0,0,0,22,4,5,3,0,0,0,0,0,0,21,0,6,12,0,0,0,0,0,0,17,3,4,14,9,3,4,0,0,0,35,0,4,11,9,9,6,0,3,0,36,0,0,0,6,19,3,0,3,0,40,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021282,0,0,0,0,13,29,6,10,0,63,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,42,76,58,36,220,168,19,37,10,671,0,0,0,0,0,0,0,0,0,4,0,23,3,0,0,0,0,0,0,34,0,16,3,3,0,0,0,0,0,21,0,11,5,0,0,0,0,0,0,21,0,11,3,3,0,0,0,0,0,13,3,7,9,4,4,3,0,5,0,28,3,3,3,5,5,0,0,3,0,29,0,3,0,5,3,3,0,0,0,21,0,0,0,0,9,5,0,0,0,14,0,0,0,0,6,4,0,0,0,8,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031283,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,20,12,33,17,8,7,6,127,0,5,0,0,0,0,0,0,0,3,9,55,0,0,0,0,0,0,0,65,0,20,8,0,0,0,0,0,0,34,0,9,3,0,0,0,0,0,0,12,0,0,7,0,4,0,0,0,0,19,3,3,8,5,0,3,0,0,0,32,5,6,15,14,0,0,0,0,0,35,0,0,4,3,14,3,0,0,0,29,0,3,0,6,10,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
310031284,0,0,0,0,0,12,4,4,0,20,0,0,0,0,3,3,0,0,0,3,0,5,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,17,35,40,20,145,74,28,32,3,388,0,4,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,14,6,10,5,5,0,0,0,0,0,14,3,7,3,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,15,0,4,11,0,0,0,0,0,0,26,3,5,15,9,12,8,0,0,0,47,8,5,16,9,24,5,0,3,0,72,3,0,6,4,43,13,4,0,0,72,3,0,0,0,14,5,4,0,0,34,0,4,0,0,9,3,5,0,0,23,0,0,0,0,0,0,6,0,0,10,0,0,0,3,0,6,4,7,0,16,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6
310031285,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,25,20,44,25,9,10,3,172,0,3,0,0,0,0,0,0,0,4,16,141,8,0,0,0,0,0,0,165,4,56,10,0,0,0,0,0,3,81,8,31,11,0,0,0,0,0,0,52,0,15,13,3,3,0,0,0,0,41,3,16,26,11,3,0,0,0,0,58,5,12,10,9,9,3,0,0,0,45,0,4,5,12,19,11,3,0,0,54,0,0,0,4,6,8,6,4,0,22,0,0,0,0,0,11,0,10,0,18,0,0,0,0,0,0,3,0,0,11,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
310031286,7,4,5,6,50,42,9,13,0,123,0,0,0,0,4,8,0,0,0,11,0,0,0,0,3,9,0,0,0,19,0,0,0,4,4,0,0,0,0,11,165,194,279,240,951,406,71,87,16,2413,5,0,0,0,0,0,0,0,0,5,19,68,0,0,0,0,0,0,0,84,10,44,4,0,0,0,0,0,0,62,11,26,11,0,4,0,0,0,4,55,3,31,18,5,0,0,0,0,0,60,7,21,35,5,11,6,0,0,0,82,4,17,23,16,28,3,0,0,0,91,5,3,13,14,43,26,0,3,0,103,3,6,3,6,46,28,3,6,0,102,0,5,0,0,8,4,0,9,0,27,0,0,0,0,12,10,3,9,0,32,0,0,0,0,5,4,0,3,0,20,0,0,0,0,3,4,0,5,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
310031287,0,0,3,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,9,21,71,51,31,122,52,13,25,3,392,6,3,0,0,4,0,0,0,0,15,13,99,0,0,0,0,0,0,0,119,9,63,16,4,0,0,0,0,0,91,4,28,16,0,0,0,0,0,0,46,6,31,14,0,0,0,0,0,0,57,4,26,36,17,9,3,0,0,0,93,10,9,25,22,29,3,0,0,0,104,9,7,7,14,59,11,0,0,3,112,0,0,3,4,15,10,0,5,0,45,0,0,3,0,6,5,0,3,0,23,0,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,5,6,0,12,0,0,0,0,0,8,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
310031288,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,15,8,28,15,0,6,0,99,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,12,0,9,5,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,16,0,6,10,3,3,0,0,0,0,21,4,3,5,3,0,0,0,0,0,11,0,0,0,7,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031289,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,21,13,19,13,5,8,0,100,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,25,0,7,7,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,9,3,0,0,0,0,0,10,0,4,3,0,3,0,0,0,0,10,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0
310031290,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,31,20,4,8,8,3,6,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031291,0,0,0,0,0,5,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,8,51,38,8,11,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,7,3,6,0,0,0,0,12,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,3,0,5,0,11,0,0,0,0,5,0,5,0,0,11,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031292,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,36,36,33,83,48,11,23,6,287,4,0,0,0,0,0,0,0,0,5,36,79,0,0,0,0,0,0,0,118,23,59,6,0,0,0,0,0,3,86,17,33,10,0,0,0,0,0,4,62,16,32,25,4,0,0,0,0,0,84,13,31,40,12,11,4,0,0,0,107,16,21,30,16,24,3,0,0,5,115,19,9,13,16,35,11,4,0,0,101,8,3,4,8,12,12,0,4,0,46,9,0,4,0,9,3,4,0,0,23,0,0,0,3,3,4,0,3,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7
310031293,0,0,4,0,6,4,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,34,48,23,62,47,13,12,5,261,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,28,0,16,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,14,0,4,13,0,0,4,0,0,0,22,0,8,6,3,9,0,0,0,0,21,0,4,3,3,11,0,5,0,0,25,0,0,0,0,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031294,0,0,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,22,15,38,43,8,4,0,171,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,41,0,13,4,0,0,0,0,0,0,19,0,5,4,0,4,0,0,0,0,17,0,11,9,3,0,0,0,0,0,17,5,3,6,0,4,3,0,0,0,19,0,0,7,3,5,0,0,0,0,25,0,0,3,7,3,0,0,0,0,19,0,3,0,0,0,8,0,0,0,16,0,0,0,0,9,6,0,0,0,16,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310031295,0,0,0,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,10,13,56,36,14,24,5,171,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310041297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,19,23,7,16,16,3,10,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,0,3,3,3,3,0,0,0,0,15,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310041298,0,0,0,3,8,11,9,20,0,39,0,0,3,0,0,0,4,9,0,13,0,3,0,0,0,5,0,4,0,14,0,0,0,0,0,0,0,0,0,0,18,24,32,32,249,180,51,81,0,661,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,6,0,0,0,24,0,0,0,0,19,6,5,0,0,38,0,0,0,0,7,15,5,4,0,36,0,0,0,0,12,10,3,3,0,27,0,0,0,0,0,11,0,5,0,14,0,0,0,0,4,10,6,5,0,23,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,5,0,0,5
310041299,3,0,0,0,8,19,5,16,0,58,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,7,0,12,0,0,0,0,3,0,0,0,4,10,61,51,104,53,265,210,96,115,9,966,3,4,0,0,0,0,0,0,0,6,8,40,0,0,0,0,0,0,0,48,8,39,9,0,0,0,0,0,0,51,7,8,11,4,0,0,0,0,0,31,10,15,22,6,0,0,0,0,0,54,8,20,32,12,0,0,0,0,3,71,0,8,12,7,13,0,0,0,0,51,4,6,0,7,12,4,0,0,0,30,4,4,0,0,4,10,0,0,0,23,3,0,0,0,4,5,0,0,0,14,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,6,0,0,0,8,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310041300,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,28,21,26,79,41,13,17,0,226,0,0,0,0,0,0,0,0,0,3,3,36,0,0,0,0,0,0,0,36,0,18,7,0,0,0,0,0,0,25,0,13,3,0,0,0,0,0,0,20,0,8,12,3,0,0,0,0,0,23,0,5,16,3,8,4,0,0,0,35,0,3,13,10,18,0,0,0,0,35,7,3,5,3,22,7,0,0,0,48,0,3,0,0,10,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,32,36,16,68,26,9,14,0,219,0,3,0,0,0,0,0,0,0,5,7,76,0,0,0,0,0,0,0,89,0,53,14,0,0,0,0,0,0,56,0,12,11,0,0,0,0,0,0,26,0,12,19,0,0,0,0,0,0,41,0,15,17,7,0,0,0,0,0,40,0,7,13,15,16,4,0,0,4,53,0,4,8,10,14,7,5,0,0,47,0,3,7,0,5,3,0,0,0,18,0,0,0,0,3,3,4,0,0,14,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041303,0,0,0,0,4,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,42,37,22,83,25,8,6,0,244,0,3,0,0,0,0,0,0,0,0,12,71,4,0,0,0,0,0,0,90,8,39,3,0,0,0,0,0,0,54,11,19,8,0,0,0,0,0,3,45,12,22,18,4,4,0,0,0,0,53,8,15,25,11,4,0,0,0,0,70,5,4,18,10,16,0,5,0,0,65,5,6,3,5,25,3,0,0,0,54,0,0,0,3,10,7,0,8,0,30,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
310041304,0,0,4,0,13,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,6,0,0,0,0,4,0,0,0,0,3,51,92,110,76,413,113,20,48,3,927,3,0,0,0,0,0,0,0,0,5,21,88,3,0,0,0,0,0,0,115,25,55,14,5,0,0,0,0,0,101,22,34,17,5,0,0,0,0,0,72,15,21,20,6,8,0,0,0,0,69,17,27,49,5,12,5,0,0,0,116,13,16,26,19,23,13,5,0,0,105,9,9,20,21,38,25,0,6,0,128,5,5,4,3,36,13,0,6,0,64,0,0,5,0,14,7,0,4,0,20,0,0,0,0,3,4,0,6,0,15,0,0,0,0,0,9,3,3,0,18,0,3,0,0,4,10,0,4,0,22,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,6,0,7,0,20
310041565,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,31,27,20,58,46,9,17,3,208,3,0,0,0,0,0,0,0,0,6,3,48,0,0,0,0,0,0,0,53,7,17,0,0,0,0,0,0,0,22,0,3,3,0,0,0,0,0,0,14,3,5,6,4,0,0,0,0,0,14,0,6,17,10,0,0,0,0,0,29,0,0,6,3,12,3,0,0,0,32,0,0,5,0,5,4,0,0,0,16,0,0,0,0,12,0,0,0,0,18,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
310041566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,16,9,0,3,0,63,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,0,0,0,0,8,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311011305,0,0,0,3,5,3,0,3,0,23,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,32,93,84,61,176,93,26,51,12,619,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,72,4,36,16,0,0,0,0,0,0,48,3,22,10,4,0,0,0,0,0,35,0,12,9,0,0,0,0,0,0,33,8,14,14,9,3,0,0,3,0,50,6,7,12,15,23,4,0,0,0,69,3,4,5,8,16,10,0,8,0,57,0,3,0,3,7,12,4,9,0,35,0,0,0,0,3,9,0,9,0,23,0,0,0,0,0,8,0,6,0,10,0,0,0,0,0,6,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
311021306,0,5,3,3,18,12,0,14,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,3,0,0,0,4,71,94,112,107,316,163,25,49,20,950,0,0,0,0,0,0,0,0,0,0,11,89,3,0,0,0,0,0,0,102,3,57,14,0,0,0,0,0,0,69,9,19,18,3,0,0,0,0,0,56,5,20,33,7,4,0,0,0,3,64,7,25,53,13,7,0,0,0,0,112,12,17,13,34,49,10,4,0,0,139,4,3,10,10,57,15,5,8,0,118,5,0,4,8,19,25,6,5,0,73,0,5,0,0,15,9,4,3,0,35,0,0,0,0,4,4,4,0,0,17,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,13,0,20,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,5,0,9
