POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
310041298,0,0,0,0,0,6,0,9,0,23,0,0,0,0,3,7,0,5,0,24,0,0,0,3,0,4,0,10,0,26,0,0,0,0,0,0,0,8,0,18,0,5,0,0,0,0,0,7,0,10,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,7,5,5,20,32,7,64,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,0,5,0,4,4,0,0,0,21,0,0,0,6,6,0,0,3,0,13,0,0,0,0,0,6,0,6,0,16,0,3,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,19,12,9,21,30,12,42,0,150,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,12,3,7,0,0,4,5,0,0,0,22,0,5,3,0,0,9,0,9,0,37,6,3,5,6,4,4,0,5,0,33,5,5,3,3,5,8,0,6,0,25,0,6,6,5,6,4,0,11,0,30,0,3,0,0,3,9,0,6,4,25,0,3,8,0,0,8,0,7,0,23,0,3,0,0,4,4,0,6,0,17,0,3,0,0,4,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0
310041300,0,8,0,0,0,3,0,3,0,13,0,0,0,0,0,5,0,6,0,12,0,0,0,4,0,5,0,5,0,14,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,5,10,8,21,6,30,0,102,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,8,9,4,0,4,0,0,0,0,0,14,4,3,0,3,0,5,0,0,0,10,0,3,3,4,0,3,0,5,0,24,0,3,3,0,3,3,0,3,0,17,0,4,3,0,0,6,0,6,0,16,4,7,0,0,0,5,0,7,0,24,0,4,0,4,0,9,0,3,0,22,0,5,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5
310041301,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,6,0,0,4,3,0,3,0,11,0,0,4,0,3,0,0,3,0,16,0,0,0,0,0,0,3,5,0,12,0,7,0,0,0,0,0,6,0,13,3,0,0,0,0,0,0,0,0,5,5,8,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,23,12,13,18,19,10,33,0,138,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,7,0,0,0,20,3,4,5,0,0,3,0,4,0,28,0,11,3,5,4,8,0,12,5,43,0,15,10,5,0,3,0,9,0,44,4,0,0,0,3,6,0,8,0,34,3,6,3,0,4,6,3,4,0,34,3,0,0,3,6,0,0,0,0,17,0,4,3,3,0,0,0,4,0,13,4,7,0,6,0,5,4,6,0,26,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
310041303,0,0,0,0,9,3,0,8,0,21,0,3,0,0,5,3,0,4,0,15,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,6,3,22,17,6,28,0,101,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,3,0,8,0,0,0,0,18,4,0,0,0,4,6,0,0,0,21,4,9,0,5,0,0,3,0,0,19,3,9,0,0,0,3,0,5,0,19,4,4,3,0,5,4,0,4,0,26,0,6,0,0,0,3,0,5,0,21,5,4,0,3,0,0,4,4,0,13,0,4,3,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3
310041304,0,3,5,0,13,15,4,14,0,61,0,5,6,3,0,14,0,9,0,36,0,5,3,0,0,7,0,11,0,27,0,0,3,0,7,4,0,3,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,27,33,17,54,85,17,86,5,338,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,0,0,0,12,0,7,8,7,5,10,0,8,0,49,8,15,10,5,6,5,0,12,0,68,13,17,9,5,10,13,4,9,0,84,5,17,7,4,4,12,6,9,0,68,6,7,11,0,0,5,0,11,0,44,0,5,5,0,0,8,0,3,0,32,0,5,0,3,0,0,0,0,0,17,0,4,5,0,0,3,0,0,0,14,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
310041565,0,0,0,0,8,16,3,12,0,38,0,3,0,0,6,9,0,11,0,28,0,3,5,0,3,9,3,5,0,26,0,0,4,0,0,0,0,3,0,14,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,24,15,28,57,16,53,0,220,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,6,6,0,0,3,0,0,0,0,10,4,0,5,6,0,3,0,0,0,15,0,5,7,4,3,0,3,5,0,30,4,0,4,0,0,4,0,0,0,19,0,3,3,0,0,3,0,4,0,14,0,4,4,6,4,5,0,0,0,15,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310041566,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,3,12,19,3,10,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,11,10,3,0,0,4,0,0,5,0,18,0,4,4,0,3,5,4,0,0,23,0,9,0,0,0,7,0,5,0,18,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,10,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
311011305,0,0,0,0,4,11,4,23,0,47,0,0,9,8,0,8,4,37,0,62,0,0,0,4,8,6,3,23,3,53,0,3,0,0,0,9,0,16,0,40,0,0,4,0,0,5,6,11,0,21,0,0,0,5,0,4,4,3,0,13,0,0,0,0,0,0,0,4,0,5,6,16,22,26,28,71,28,183,12,399,3,0,0,0,0,0,0,0,0,4,4,4,0,0,0,5,0,0,0,15,0,3,0,0,8,0,0,9,0,21,3,3,8,4,5,7,6,6,0,37,0,4,3,4,0,4,4,12,0,32,0,6,9,3,0,12,0,11,0,40,0,6,10,6,5,4,0,15,0,56,5,14,0,6,8,10,0,7,3,52,7,9,13,8,6,6,5,17,0,65,4,16,7,5,9,9,3,14,0,73,0,7,6,7,5,4,0,12,0,42,0,3,0,0,0,0,0,6,0,28
311021306,0,0,0,3,11,10,0,19,0,48,5,0,0,0,10,12,5,19,0,46,0,10,6,9,4,12,3,23,0,58,3,0,0,0,9,6,4,3,0,34,0,3,4,7,3,6,6,0,0,30,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,11,25,19,25,55,82,33,105,10,356,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,5,9,0,0,0,0,4,7,0,6,0,15,0,7,7,5,3,3,0,6,0,40,4,12,6,0,7,3,0,7,0,41,4,8,0,0,0,10,3,0,0,31,5,6,0,0,0,4,4,14,0,30,0,3,3,7,6,6,0,11,0,37,0,4,7,3,4,9,7,10,0,43,0,4,6,0,3,3,3,7,0,28,3,0,0,4,0,0,0,3,0,16,0,0,0,5,0,0,0,0,0,6
311021307,0,0,0,0,0,3,0,3,0,12,0,3,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,4,6,11,20,3,17,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,4,0,0,5,0,0,0,9,0,3,6,0,0,4,0,0,0,17,4,5,5,5,3,4,0,0,0,27,0,10,5,0,0,6,0,3,0,24,0,4,3,0,5,3,0,5,0,19,0,0,3,0,0,0,0,6,4,18,0,7,7,3,0,4,0,9,0,22,0,6,3,5,0,4,0,6,0,22,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
311021308,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,7,15,15,5,28,0,92,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,5,5,0,0,5,0,0,0,19,3,4,0,0,0,0,3,0,5,18,0,3,0,0,3,0,0,3,0,11,0,5,0,4,5,0,0,4,3,16,0,3,0,0,0,0,0,0,0,15,0,0,3,0,5,7,0,3,0,25,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,4,0,5,0,11,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
311021309,0,3,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,5,0,3,0,8,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,6,12,20,0,18,0,80,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,4,3,0,11,0,4,6,0,0,0,0,6,0,14,0,4,5,0,0,0,0,0,0,14,3,3,0,6,0,0,0,0,0,18,0,0,4,0,0,4,3,0,0,13,5,0,0,7,0,0,0,0,0,11,0,6,0,0,4,0,0,0,0,8,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
311021310,0,0,3,3,0,8,0,0,0,18,0,0,0,4,0,6,5,12,0,19,0,3,0,0,0,7,0,5,0,17,0,3,0,0,0,0,3,0,0,12,0,0,0,5,0,5,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,15,9,16,14,37,7,33,0,136,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,7,0,5,0,16,5,0,0,6,0,0,0,0,0,8,0,4,5,0,0,4,0,0,0,19,0,0,0,6,0,0,0,5,0,9,6,4,0,0,0,4,3,7,0,19,0,0,0,0,0,4,0,0,0,18,4,9,4,4,0,5,0,3,0,23,0,12,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
311031311,3,0,0,0,5,7,0,10,0,30,0,6,4,0,0,3,5,8,0,34,0,3,3,0,9,0,0,12,0,28,0,4,3,5,3,3,3,9,0,20,0,0,0,0,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5,4,24,18,17,39,46,16,91,4,256,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,16,3,4,3,4,3,11,0,0,0,31,4,6,5,0,3,6,0,8,0,37,4,3,0,5,9,10,3,12,0,43,5,6,12,3,0,8,0,3,0,45,3,9,10,6,0,8,8,6,0,50,0,12,4,0,5,9,0,7,0,40,0,6,6,9,0,3,3,3,0,34,0,3,3,0,3,5,4,3,0,33,0,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6
311031312,0,3,0,3,5,8,0,10,0,38,0,0,3,3,14,13,0,11,0,40,0,0,0,0,4,12,0,18,0,40,4,4,3,6,3,7,3,13,0,40,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,19,26,24,67,79,14,84,0,331,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,3,0,17,4,3,4,0,0,0,0,3,0,15,4,3,0,5,0,5,0,4,0,36,3,7,5,0,5,3,5,5,0,36,4,5,6,0,8,6,5,0,0,29,4,6,0,0,6,5,0,10,0,29,4,3,0,4,0,3,4,4,4,22,0,0,0,3,3,9,0,8,4,25,0,7,0,0,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
311031313,0,0,0,0,0,7,0,7,0,13,0,3,3,0,0,3,0,11,0,22,0,0,0,0,5,6,0,3,0,15,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,16,11,3,15,38,6,35,0,120,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,12,0,5,0,0,0,0,0,5,0,19,0,4,5,0,0,0,0,0,0,9,0,4,0,0,0,4,0,0,0,11,0,0,4,0,0,3,0,6,0,23,0,0,0,0,0,0,0,0,0,10,0,0,4,7,3,0,0,6,0,13,0,0,0,3,3,3,0,0,0,12,0,0,0,5,0,3,6,4,0,21,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5
311031314,0,0,4,0,3,5,0,7,0,26,0,0,0,0,3,3,4,11,0,19,0,0,5,0,0,4,0,14,0,23,0,3,0,0,0,0,0,4,0,13,0,4,0,0,0,5,0,0,0,11,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,14,10,6,28,39,15,57,4,189,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,5,4,0,6,3,9,0,0,0,18,0,3,4,0,4,3,4,5,0,29,3,6,4,0,4,4,0,3,0,22,0,0,8,5,0,5,0,0,0,25,0,5,4,0,0,4,0,8,0,24,0,0,4,0,4,7,6,10,0,29,0,0,0,4,6,0,0,3,0,21,0,7,0,0,0,0,0,5,0,10,0,0,3,0,0,3,0,5,0,12,0,0,0,0,0,4,0,0,0,6
