POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
212051323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,11,9,4,0,0,0,0,0,0,0,20,8,19,3,16,11,15,4,18,4,94,8,28,10,20,19,16,0,9,0,112,8,30,8,13,12,14,5,17,3,113,15,23,11,19,26,10,7,6,5,122,15,30,27,34,32,15,7,12,7,177,18,38,33,35,25,12,4,11,0,175,32,62,38,37,45,14,9,14,0,256,39,91,53,39,46,10,9,5,3,297
212051324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,0,0,25,12,15,3,3,9,9,0,8,3,68,3,48,7,55,20,99,16,57,4,298,12,39,18,66,47,93,7,48,3,346,25,46,37,53,52,66,15,50,8,348,18,39,34,67,70,83,23,52,3,391,44,85,63,132,121,110,41,68,9,667,59,107,112,97,162,99,65,100,19,827,102,206,223,139,307,125,138,143,22,1393,164,398,322,116,540,133,156,125,31,1992
212051325,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,17,18,10,8,5,18,6,9,4,5,84,4,15,16,19,14,89,3,62,6,227,14,34,21,50,42,105,24,60,3,344,12,39,34,65,60,88,30,63,3,409,29,37,59,79,127,83,27,70,7,522,43,91,106,124,206,129,71,149,22,940,65,132,155,173,323,118,143,218,19,1336,125,233,258,177,551,150,274,252,43,2071,262,513,401,177,840,157,341,245,64,3006
212051326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,5,0,0,0,0,29,14,11,11,3,10,8,4,5,0,74,8,27,7,61,11,140,23,64,3,354,16,36,16,80,34,126,29,70,0,418,27,32,41,76,56,78,17,66,5,407,19,23,62,102,74,103,44,88,5,520,69,79,141,140,133,110,64,122,8,875,78,85,164,148,167,131,135,129,19,1046,111,132,262,172,269,171,209,157,19,1509,181,212,324,129,282,157,183,128,20,1633
212051327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,18,9,10,6,4,5,6,0,0,0,33,3,18,3,43,11,65,0,23,5,179,7,30,5,58,21,61,13,27,4,224,15,36,13,62,29,47,5,34,3,247,20,25,26,67,32,37,8,32,0,251,17,35,32,100,60,59,7,54,6,367,36,60,51,133,66,37,9,56,0,446,41,96,65,129,79,28,6,28,4,492,49,122,79,94,85,20,10,36,10,506
212051567,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,4,0,13,0,6,0,7,17,0,38,0,6,12,0,5,0,0,6,0,33,0,5,8,0,9,0,3,3,0,24,5,0,0,0,3,0,0,0,0,16,8,5,4,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,40,3,28,0,8,29,0,158,6,5,3,8,5,9,5,9,0,59,10,29,17,50,22,85,15,70,8,305,7,41,19,49,40,72,21,80,8,334,20,30,21,72,41,90,21,69,3,367,21,41,36,44,57,64,41,107,0,413,27,49,104,67,89,77,46,143,11,613,50,90,127,95,155,84,97,141,10,849,115,168,259,117,273,92,176,156,27,1381,179,329,445,119,413,112,171,132,30,1931
212051568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,14,7,16,0,3,5,9,5,9,0,55,3,24,10,27,16,48,6,33,4,164,6,25,15,43,32,33,13,32,0,201,4,37,23,52,50,53,20,54,3,296,8,51,55,56,78,54,27,58,9,389,32,103,95,101,135,63,46,75,9,662,47,181,142,137,225,67,96,136,16,1047,65,381,201,165,356,94,192,175,20,1642,100,854,250,177,389,75,167,122,26,2181
213011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,4,0,13,0,0,4,3,0,3,0,0,0,18,4,0,5,4,4,4,0,4,0,30,3,5,4,3,4,7,0,8,4,44,0,4,12,8,0,0,3,10,0,38,5,11,13,24,11,4,8,26,0,109,6,10,20,15,15,5,20,28,0,118,11,16,36,24,17,11,40,30,4,190,13,24,46,29,24,21,60,23,5,243
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,7,0,0,0,0,0,11,0,3,3,0,0,11,0,3,0,29,0,6,0,3,6,17,0,9,0,37,0,3,7,8,4,10,0,4,6,42,3,14,9,24,4,10,4,9,0,78,3,5,7,13,14,9,7,16,0,83,7,11,9,37,11,3,9,13,3,100,11,14,14,43,25,7,15,13,0,138,9,20,15,27,15,11,9,13,0,120
213011331,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,7,0,17,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,23,0,9,0,34,0,0,6,0,3,16,0,8,0,35,0,4,4,8,11,10,6,0,0,39,0,0,4,8,0,8,0,4,0,35,3,0,3,28,5,9,8,12,0,61,5,0,11,24,3,7,4,7,0,61,3,5,11,30,6,5,10,14,0,90,8,14,15,16,6,4,5,4,4,77
213011332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,0,20,0,0,0,4,0,7,0,4,0,18,3,7,4,13,0,94,0,22,0,145,3,9,10,21,10,70,0,10,0,139,5,18,9,34,7,45,3,7,0,129,12,7,16,36,12,32,7,21,3,139,14,14,17,34,21,48,11,22,0,179,7,17,19,48,19,39,8,23,6,177,28,27,44,57,19,20,13,21,0,225,17,42,32,38,21,17,26,17,0,204
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,7,0,3,0,5,0,0,0,0,0,0,0,10,0,11,3,9,0,0,0,6,0,27,3,7,0,4,6,0,7,9,0,34,0,10,3,11,5,0,6,6,5,45,8,5,12,15,4,7,7,8,0,65,0,0,11,13,9,0,5,8,0,56,6,11,9,8,8,3,10,12,0,71,7,17,16,17,7,7,11,11,0,88
213011334,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,11,0,0,3,0,21,0,4,5,0,0,6,0,4,0,25,4,5,6,10,3,12,0,10,0,52,3,6,7,18,9,14,9,19,0,89,5,7,16,16,15,22,9,23,0,126,5,8,22,33,21,19,10,19,6,144,18,20,27,48,26,21,23,21,3,213,21,19,36,65,37,29,21,31,8,268,23,52,36,59,61,40,20,21,6,323,33,65,48,61,40,21,26,16,4,313
213011335,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,3,0,0,0,0,28,0,5,3,4,0,3,4,5,0,25,0,8,3,9,3,20,0,14,0,65,4,5,5,20,10,19,0,16,0,81,3,13,4,31,11,21,7,25,0,118,5,10,13,38,15,23,10,16,4,133,5,16,25,56,22,21,11,40,0,193,19,41,27,69,35,31,20,22,4,261,17,37,29,77,39,16,31,22,6,270,21,77,35,63,33,12,28,10,7,295
213011336,5,8,0,7,6,0,0,0,0,30,0,5,3,14,13,0,0,3,0,39,0,15,6,8,21,0,0,0,0,62,0,16,12,3,36,0,3,7,0,76,5,40,13,6,32,0,0,5,0,101,9,59,0,9,29,0,0,6,0,118,26,56,5,6,9,0,0,0,0,105,3,4,0,0,0,0,0,0,0,16,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,65,213,42,72,155,0,10,56,6,619,4,5,12,8,5,8,0,4,4,46,4,9,7,21,10,73,5,72,3,203,4,8,6,35,15,84,4,43,6,205,10,15,28,45,31,72,11,36,8,254,19,17,39,52,36,62,20,44,8,295,29,32,66,78,77,100,26,49,6,456,36,51,89,86,77,75,47,74,8,540,69,100,105,116,128,99,73,61,7,757,88,139,130,136,119,47,80,61,12,806
213011337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,10,0,3,0,7,9,3,11,5,42,5,3,4,16,4,31,3,17,0,80,4,6,14,9,3,29,8,21,0,96,10,10,32,15,21,28,18,29,3,161,14,7,66,19,25,27,25,34,6,219,24,11,78,48,31,50,29,72,6,345,42,13,103,43,42,44,61,72,6,440,49,38,147,54,87,70,112,104,14,666,77,65,208,47,81,52,124,112,15,785
213011338,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,7,0,9,3,0,29,3,0,5,0,11,5,8,7,7,44,0,7,0,13,5,31,4,25,4,105,7,16,11,20,22,22,19,40,3,155,0,14,16,18,22,19,35,53,4,181,11,15,56,20,33,14,82,57,7,287,26,27,78,54,80,26,104,131,8,543,57,38,141,71,108,29,219,326,23,1013,76,80,215,53,206,69,475,450,30,1666,158,164,330,58,322,78,504,275,30,1918
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,14,0,11,3,20,4,52,0,39,6,121,4,7,7,17,6,19,3,12,0,73,3,5,10,28,8,17,4,12,0,84,4,7,8,32,12,11,3,15,0,96,5,11,17,49,16,15,10,19,0,141,4,18,7,82,28,15,9,26,0,190,10,37,14,91,19,16,8,20,3,225,17,44,33,77,20,14,9,12,5,230
213011340,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,6,0,0,9,0,36,3,3,0,8,5,12,0,10,0,56,7,4,12,77,14,277,0,123,4,524,11,6,10,78,17,244,3,81,0,453,9,5,20,43,17,181,7,46,3,335,12,15,32,39,24,194,13,56,3,389,27,18,46,58,33,212,22,72,0,488,54,25,61,47,56,158,18,67,4,485,86,41,60,59,68,144,37,50,7,544,117,56,66,42,57,84,25,31,4,486
213011569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,10,0,0,6,0,27,3,3,0,0,6,9,0,0,0,26,5,6,5,10,0,80,0,38,4,159,9,12,3,29,13,76,4,43,0,190,8,0,8,25,17,49,5,25,0,137,9,8,15,20,22,61,13,23,7,173,18,18,32,46,33,61,15,37,6,258,24,23,42,55,41,56,27,45,6,322,30,29,56,37,46,50,45,39,4,341,45,54,67,44,56,21,41,19,3,345
213011570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,3,4,11,4,12,0,8,10,6,62,5,7,5,14,12,61,18,50,5,174,5,9,6,24,14,41,34,44,5,178,9,8,17,19,29,32,42,55,0,205,8,13,42,32,29,44,90,70,0,323,30,27,100,53,66,44,180,104,12,616,53,19,144,63,115,68,340,182,15,1003,67,80,223,57,237,76,871,298,32,1932,147,130,344,35,431,115,905,258,30,2394
213021341,0,0,0,3,5,0,0,5,0,21,3,11,3,0,4,0,0,5,0,31,0,12,16,0,19,0,0,20,0,67,0,25,9,0,28,0,0,13,0,74,3,33,6,7,23,0,0,7,0,82,4,38,13,0,13,0,0,4,0,76,19,31,16,6,14,0,0,0,0,78,15,5,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,53,158,65,24,111,3,7,78,10,500,4,4,0,0,3,3,3,0,5,36,3,6,4,42,3,28,6,28,3,121,3,8,5,37,13,23,19,21,0,136,6,11,23,39,17,15,18,34,4,165,4,8,26,47,30,20,16,47,0,203,22,42,61,62,44,42,57,58,9,400,34,37,76,69,73,36,136,89,3,549,54,53,134,66,135,45,303,113,16,915,68,101,162,56,204,48,330,105,24,1099
213021342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,14,4,0,0,7,4,0,4,3,0,17,0,10,5,25,4,81,8,38,0,173,0,9,3,20,3,69,5,44,0,160,4,10,3,20,14,42,3,23,5,121,9,5,14,26,12,43,5,20,0,133,11,17,18,57,21,45,5,24,0,198,26,20,17,77,20,51,8,20,4,227,31,31,24,88,27,35,10,25,0,272,17,43,39,76,22,7,16,13,3,243
213021343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,0,0,0,0,0,21,7,8,6,0,10,12,6,11,11,67,3,11,8,37,12,136,10,101,3,316,7,12,14,29,19,136,27,63,0,321,17,12,26,51,37,99,38,53,5,340,14,27,39,50,42,89,52,73,3,391,26,25,66,88,59,121,120,113,9,634,43,49,98,98,77,116,218,206,14,910,95,96,178,104,201,153,520,303,33,1689,143,145,231,93,280,114,584,217,28,1842
213021344,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,4,0,22,5,6,4,3,0,3,0,5,0,28,5,14,8,25,3,25,0,14,0,91,0,10,4,26,17,16,4,17,6,99,9,13,11,55,17,14,6,7,0,137,11,31,24,54,21,10,8,28,3,187,9,39,45,74,35,22,10,38,5,277,21,53,75,87,38,28,17,34,7,357,39,68,99,121,53,21,34,58,6,492,65,110,103,67,59,11,55,45,5,536
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,10,0,20,0,3,0,6,7,10,0,0,0,20,0,6,0,3,5,3,0,0,0,20,0,5,0,3,0,0,0,0,3,15,4,4,4,0,3,5,0,7,0,27,0,5,0,6,4,3,3,5,0,26,3,3,10,7,3,0,0,0,0,37,3,6,13,3,9,0,0,3,0,37
213021346,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,0,7,0,0,12,0,38,5,3,5,6,5,4,0,5,0,40,3,13,5,61,19,59,6,38,0,197,4,12,18,75,25,67,9,24,0,232,14,26,28,63,48,51,7,26,6,259,23,16,54,66,31,46,5,46,9,294,26,46,96,95,57,47,13,57,0,435,42,57,106,100,82,58,39,55,8,551,55,71,181,83,97,46,44,70,9,657,91,111,194,87,103,52,49,72,9,767
