POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
501031017,34,15,32,6,27,4,58,17,0,200,38,22,51,0,15,5,60,24,4,218,33,24,32,8,8,0,63,18,0,184,48,72,90,0,17,9,54,29,4,312,16,12,24,0,6,0,7,6,0,68,48,9,17,0,3,0,0,5,0,95,5,0,10,0,0,0,0,0,0,22,584,242,414,172,207,168,337,335,19,2479,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031018,43,13,24,3,14,6,22,13,0,137,25,7,17,3,10,0,12,7,0,90,30,12,9,0,3,3,11,3,0,79,35,14,19,3,0,0,13,9,3,105,8,5,5,0,0,0,6,4,0,25,24,14,5,0,0,0,0,0,4,47,6,0,5,0,0,0,0,4,0,20,428,137,216,137,142,110,132,307,13,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031019,44,20,46,9,22,5,32,28,0,215,46,15,41,7,13,9,34,12,0,175,21,8,14,0,10,5,15,6,0,87,40,31,15,0,3,3,12,5,0,117,5,4,0,0,0,0,0,0,0,16,10,13,0,0,0,5,0,0,0,31,7,0,0,4,0,8,4,0,0,21,333,162,328,236,249,256,214,402,19,2194,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501031020,53,20,20,3,8,4,13,16,0,130,51,9,15,0,6,0,12,5,0,92,35,16,7,0,0,0,8,5,0,72,43,10,8,3,0,0,8,3,0,83,12,0,0,0,0,0,0,3,0,16,24,3,0,0,0,0,0,3,0,34,11,0,3,0,0,0,4,0,0,28,636,113,146,118,118,99,96,395,20,1734,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011021,9,7,12,3,8,0,4,7,0,42,11,12,13,6,6,0,0,4,0,44,3,4,4,5,3,0,6,0,0,25,4,15,13,0,4,0,3,0,0,45,7,0,3,0,0,0,0,0,0,18,4,10,0,0,5,0,0,0,0,17,0,0,0,5,0,0,0,0,0,11,76,90,124,79,79,45,28,64,5,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,23,14,21,22,6,3,4,11,0,110,18,18,12,16,3,7,0,8,0,77,13,6,10,7,4,3,6,9,0,60,14,22,12,7,8,3,3,3,0,73,4,6,0,0,0,4,0,0,0,16,5,13,4,3,0,5,3,4,0,37,0,0,0,4,0,0,0,0,0,15,178,161,245,343,155,268,37,230,12,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,39,111,87,39,50,25,28,20,0,409,43,143,65,20,18,16,11,7,0,328,27,82,34,8,13,4,5,5,0,182,57,120,49,5,21,9,6,13,4,283,17,26,3,0,0,0,9,0,0,58,21,76,7,0,0,5,0,0,0,113,3,5,7,9,4,6,0,0,0,31,347,873,643,614,478,463,266,446,32,4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5
502011024,35,25,38,21,11,17,0,4,0,160,19,34,17,5,12,9,8,0,0,108,14,28,17,8,5,3,7,0,0,82,24,67,24,0,14,7,7,0,4,151,10,16,3,0,0,5,0,4,0,36,13,45,5,0,4,0,0,0,3,70,0,0,0,4,0,4,0,0,4,21,227,370,349,460,253,579,84,291,28,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
502011025,109,135,108,88,77,60,51,37,6,670,95,119,81,76,55,40,48,25,4,534,77,86,40,18,23,24,24,7,0,307,93,128,46,13,27,38,23,7,7,381,24,35,10,0,3,9,5,0,0,87,48,56,13,4,9,38,3,0,0,176,6,9,11,5,8,12,3,4,6,58,946,981,1022,1654,988,1728,384,902,58,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0,4,0,0,0,0,4,4,12,0,0,0,4,0,0,0,3,6,16,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,4,0,3,11,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,6
502011026,4,7,13,0,4,0,8,0,0,40,4,9,12,0,6,0,4,3,0,41,5,10,8,0,0,0,3,4,6,29,10,25,7,0,0,3,3,3,3,53,3,0,0,0,0,0,0,0,0,6,7,4,5,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,8,64,99,133,82,67,104,53,78,5,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
502011027,29,51,40,43,27,15,8,10,6,220,21,60,35,9,8,8,10,11,0,157,15,65,7,4,5,4,8,4,0,109,31,120,21,6,8,0,6,3,3,192,11,8,7,0,0,0,0,0,0,32,20,11,4,0,0,0,0,0,0,39,0,3,0,7,0,0,0,0,0,17,234,455,337,590,170,400,121,371,17,2702,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
502011028,7,17,18,22,8,5,8,4,4,90,7,43,7,14,9,0,5,0,0,81,11,30,0,6,4,0,7,3,0,61,9,65,5,8,0,0,6,0,4,106,0,3,0,0,0,0,0,0,0,14,7,0,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,3,0,10,70,263,103,365,103,29,26,85,8,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,26,34,81,9,36,10,62,46,0,302,44,45,99,10,21,0,91,32,3,349,28,40,121,8,24,5,97,35,6,348,96,124,400,9,29,5,305,50,15,1026,44,47,87,0,10,7,28,3,6,222,74,46,33,0,9,0,6,8,4,182,3,0,9,0,4,7,3,0,0,32,506,407,1201,302,313,332,709,531,67,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
503011030,16,22,15,12,9,6,0,8,0,86,17,25,11,5,10,0,0,5,0,79,18,16,7,0,11,0,4,0,0,52,22,31,15,0,11,0,0,0,3,84,17,20,0,4,3,3,5,0,0,43,32,45,4,0,6,7,0,0,3,107,3,0,0,3,0,0,0,0,0,11,178,260,154,237,117,127,15,93,19,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
503011031,84,144,72,56,81,49,11,25,4,527,65,158,46,23,45,30,3,6,0,376,44,121,30,14,30,12,0,5,3,260,112,320,25,13,31,24,6,4,9,548,35,72,4,3,4,3,0,0,0,127,96,146,8,7,12,38,4,0,12,314,10,5,3,10,0,0,0,0,5,35,751,1420,502,876,552,1102,106,382,52,5740,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
503011032,44,56,49,23,32,15,0,7,0,232,40,52,41,9,27,11,0,4,0,188,30,44,13,5,14,12,0,0,5,126,64,59,26,4,17,16,6,0,0,200,30,26,4,0,4,9,0,0,0,76,92,106,3,6,19,12,0,3,18,261,9,3,3,4,0,4,0,0,3,21,438,515,359,520,280,326,20,160,44,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
503011033,22,29,24,18,20,12,0,4,4,125,16,35,20,5,12,9,0,3,3,111,14,28,8,10,6,3,0,0,0,72,30,69,13,5,7,7,0,0,0,129,8,24,0,0,3,3,0,0,0,36,34,64,3,0,4,4,0,0,0,111,3,3,0,0,0,3,0,0,0,17,209,365,205,328,179,292,20,125,22,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
