POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
511041287,0,0,0,4,0,4,5,0,0,0,0,8,3,0,8,0,0,12,6,3,0,0,0,9,16,3,0,0,0,20,13,0,4,0,0,23,22,3,9,0,0,31,27,4,11,0,0,47,24,5,5,0,0,34,9,9,12,0,0,26,15,7,11,0,0,31,5,3,6,0,0,20,14,4,8,0,0,24,3,3,0,0,0,7,0,3,0,0,0,6,0,0,0,0,0,4,169,48,76,12,3,309,3,0,0,0,0,4,11,0,0,5,0,15,15,0,4,0,0,23,20,0,8,0,0,30,12,3,0,0,0,16,34,0,10,0,0,43,35,6,5,0,0,46,41,8,7,0,0,54,28,0,8,0,0,38,18,6,7,3,0,29,15,6,0,4,0,22,19,0,0,0,0,20,13,0,3,0,0,23,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,268,24
511041288,3,0,0,0,0,4,19,0,0,0,0,18,8,0,0,0,0,13,8,0,6,0,0,16,8,0,4,0,0,12,18,0,0,0,0,23,12,0,0,0,0,19,27,7,9,0,0,40,22,8,11,0,0,45,19,9,13,7,0,46,17,10,5,0,0,34,14,0,0,0,0,19,23,6,7,4,0,42,0,5,0,0,0,6,0,3,8,0,0,12,0,0,0,0,0,3,206,50,81,14,0,346,0,0,0,0,0,0,14,0,7,0,0,23,18,0,3,0,0,22,17,0,4,0,0,24,38,3,6,0,0,50,56,3,9,0,0,75,60,0,7,6,0,71,51,6,14,0,0,66,36,0,8,5,0,49,23,6,5,0,0,39,15,8,3,4,0,34,14,3,0,0,0,23,18,0,8,3,0,32,0,0,0,0,0,0,3,0,4,0,0,8,4,0,0,0,0,8,380,35
511041289,0,0,0,8,0,14,19,0,0,0,0,24,6,4,0,6,0,15,10,0,3,3,0,19,12,0,3,4,0,17,17,0,4,0,0,26,10,0,9,0,0,26,25,0,10,0,0,36,50,14,5,3,0,62,29,4,10,0,0,40,34,10,8,0,5,55,23,14,3,0,0,38,41,12,10,3,0,58,19,4,0,0,0,29,14,6,9,0,0,26,5,0,0,0,0,12,319,62,74,33,15,495,3,0,0,7,0,9,27,0,0,0,0,25,23,0,3,0,0,29,27,0,5,7,0,34,46,0,5,0,0,55,56,5,8,0,0,70,53,3,9,4,0,63,55,0,3,0,0,61,55,9,0,0,0,62,22,0,6,0,0,35,19,4,4,0,4,28,19,9,5,0,0,24,28,7,9,0,0,42,0,0,0,0,0,6,0,6,0,0,0,8,4,0,0,0,0,4,432,45
511041290,9,0,0,4,0,17,4,0,0,0,0,8,8,0,4,0,0,15,3,0,0,3,0,11,10,0,0,0,0,18,21,0,3,3,0,30,21,6,5,3,0,34,57,9,3,0,5,76,128,3,4,6,0,142,153,5,9,4,0,164,316,11,5,0,3,337,466,8,6,5,6,489,1383,8,11,0,0,1398,507,4,3,0,3,517,477,14,13,0,0,505,40,6,3,0,3,49,3617,72,71,33,15,3812,11,0,0,7,0,17,3,0,0,0,0,7,11,0,0,3,0,11,21,0,3,0,0,22,20,0,3,0,0,29,30,0,4,0,0,44,27,0,0,5,0,36,53,4,0,4,0,61,114,0,7,0,0,121,117,0,3,3,0,124,114,0,0,0,0,116,123,0,0,0,5,129,212,0,9,0,0,221,40,0,0,0,0,40,22,0,0,0,0,29,18,0,0,0,0,17,942,12
511041291,0,0,3,21,0,29,0,0,0,0,0,5,6,3,4,3,0,16,4,5,7,3,0,14,15,3,14,5,0,35,16,10,15,10,0,53,28,3,14,3,0,55,59,17,19,3,0,100,94,18,29,6,4,147,95,11,15,3,0,126,126,14,15,3,0,163,95,13,11,5,0,127,350,26,8,4,0,391,108,11,4,7,0,131,71,16,17,4,0,112,18,4,0,4,0,19,1096,154,176,85,10,1518,0,0,0,7,0,17,7,0,0,6,0,15,14,0,4,3,0,28,19,0,5,0,0,29,28,4,0,9,0,48,55,4,3,6,0,70,64,3,3,8,0,84,72,4,13,7,0,97,77,3,11,3,0,94,52,10,0,0,0,68,54,6,6,0,0,67,32,5,8,4,0,46,63,8,4,8,0,85,5,0,0,0,0,5,3,6,11,10,0,22,0,0,3,0,6,11,556,56
511041292,0,0,5,16,0,25,14,0,0,7,0,15,19,0,6,7,0,37,20,7,12,10,0,51,19,5,25,5,3,52,23,0,12,8,6,55,49,9,21,11,0,90,63,13,21,0,0,103,90,25,34,10,3,165,70,29,20,3,0,129,82,22,21,5,3,125,61,15,16,3,0,102,122,28,14,0,0,161,27,10,3,3,0,44,11,14,11,6,0,40,10,4,3,3,4,25,680,187,228,109,31,1236,3,3,3,13,0,25,18,0,0,3,0,26,26,0,9,6,0,41,41,3,8,13,0,63,41,0,6,4,0,55,72,3,11,12,0,101,66,6,18,7,0,96,72,3,4,9,7,95,65,16,14,9,0,105,53,8,7,5,0,74,37,7,10,6,0,58,19,7,0,6,0,28,27,8,3,6,0,42,3,3,0,5,0,14,0,6,8,0,0,16,11,0,0,0,0,10,554,81
597979799,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,6,11,0,3,0,0,8,16,0,0,0,0,16,39,0,3,0,0,44,22,3,0,0,0,24,48,4,0,0,0,54,67,0,3,0,0,75,275,3,0,0,0,277,190,0,0,0,0,194,503,7,0,0,0,513,13,0,0,0,0,12,1206,16,17,4,4,1240,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,4,11,0,0,0,0,13,9,0,0,0,0,13,12,0,0,0,0,16,16,0,0,0,0,16,40,0,0,0,0,40,10,0,0,0,0,10,13,0,0,0,0,13,4,0,0,0,0,7,131,0
599999499,124,35,74,101,3,337,447,23,148,20,12,649,460,32,341,20,14,869,549,78,434,47,29,1130,753,107,627,39,38,1565,1181,162,995,42,41,2424,1406,259,1204,39,64,2981,2014,372,1541,57,87,4075,2753,605,1949,36,61,5396,2462,561,1621,30,47,4729,2439,680,1353,36,35,4542,2072,440,875,29,32,3456,4511,679,958,30,35,6213,1308,195,179,7,0,1695,1412,294,265,23,16,2008,305,46,119,12,61,550,24198,4565,12709,566,574,42601,102,8,42,96,4,247,520,11,289,32,6,860,727,30,486,42,20,1307,821,52,509,31,19,1436,995,45,508,46,23,1613,1434,47,635,39,22,2179,1442,77,529,45,19,2115,1329,84,510,32,23,1982,1342,92,400,20,7,1868,889,73,246,15,9,1231,722,67,158,19,6,981,457,51,111,9,4,629,696,60,101,12,4,873,110,34,35,10,0,187,118,44,54,17,3,242,163,11,27,14,20,231,11872,783
601011001,3,0,0,0,0,4,35,0,0,0,0,35,36,0,3,0,0,42,21,0,0,0,0,24,30,0,0,0,4,37,63,4,10,4,3,82,97,0,4,0,0,109,208,4,6,0,4,221,261,7,4,0,0,282,183,0,9,0,0,194,135,3,9,0,5,146,76,3,3,0,0,87,92,4,3,0,0,103,10,4,4,0,0,13,12,3,5,0,0,18,17,0,0,0,0,16,1289,41,55,12,15,1414,0,0,0,3,0,10,33,0,0,0,0,38,44,0,4,0,0,53,49,0,3,0,0,54,61,0,0,0,0,59,107,0,3,0,5,111,126,0,4,0,0,127,106,3,3,0,0,112,120,0,0,0,0,121,69,0,0,0,0,71,63,0,0,0,0,66,33,0,0,0,0,35,36,0,0,0,0,41,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,6,849,8
601011002,0,0,0,3,0,5,15,0,0,0,0,19,3,0,4,0,0,7,11,0,0,5,0,20,19,0,6,0,4,30,24,3,3,0,0,35,40,4,11,3,0,56,76,3,13,0,0,98,81,10,17,0,0,106,49,9,7,0,0,70,44,6,4,0,0,57,21,0,0,0,0,25,11,4,7,0,0,30,3,3,0,0,0,8,4,3,3,0,0,7,5,0,0,0,0,8,408,49,84,11,7,561,0,0,0,0,0,4,19,0,0,0,0,19,15,0,4,0,0,21,18,0,8,0,0,27,31,0,0,0,0,37,50,3,4,0,0,55,55,0,8,0,0,65,54,0,8,0,0,64,35,9,6,0,0,50,27,3,7,0,0,39,19,3,6,0,0,28,14,0,0,0,0,13,11,0,7,0,0,19,3,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,4,355,25
601011003,0,0,0,0,0,0,5,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,4,4,0,7,0,0,11,6,0,3,0,0,15,13,5,8,0,0,22,19,5,3,0,0,29,17,5,9,0,0,33,11,5,9,0,0,27,11,3,3,0,0,17,4,3,0,0,0,13,5,6,5,0,0,15,0,0,0,0,0,0,6,0,0,0,0,8,3,0,0,0,0,3,104,35,57,6,0,208,0,0,0,3,0,3,3,0,0,0,0,4,4,0,0,5,0,9,0,0,0,0,0,6,3,5,0,0,0,3,22,0,0,0,0,24,22,3,3,0,0,28,20,0,3,0,0,25,23,3,4,3,0,26,7,0,4,0,0,11,6,0,0,0,0,7,4,4,0,0,0,9,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,18
601021004,7,0,0,0,0,5,105,0,4,0,0,111,75,0,0,3,0,79,62,4,4,0,0,69,76,0,0,0,0,79,99,7,11,0,0,118,114,4,9,0,0,127,173,11,15,0,5,201,188,13,17,0,0,218,149,14,13,0,0,177,151,10,8,0,0,166,104,11,9,0,0,134,179,29,13,0,0,218,28,9,3,0,0,36,30,20,14,0,0,65,10,0,0,0,4,13,1539,128,125,13,18,1821,9,0,3,5,0,14,165,0,4,5,0,168,155,0,8,0,0,157,141,0,3,0,3,151,170,0,5,0,3,188,240,3,13,0,0,261,321,3,10,0,3,341,376,11,17,0,0,405,385,13,18,0,6,419,247,3,11,0,0,260,217,3,3,3,0,227,126,3,6,0,0,135,137,13,13,0,0,163,26,3,4,0,0,30,15,7,3,0,0,23,12,0,0,0,0,14,2734,73
601021005,5,0,0,9,0,17,37,0,4,0,0,45,31,5,8,0,0,42,42,0,10,0,0,52,84,4,11,0,0,97,143,0,20,0,0,168,239,10,14,0,4,270,402,21,13,5,3,444,561,29,32,3,4,634,390,26,33,0,6,453,287,42,25,0,0,355,212,37,15,0,6,267,388,44,30,6,0,470,69,12,3,0,0,89,74,28,7,0,0,113,12,0,0,0,0,16,2987,267,227,23,23,3525,5,0,0,10,0,20,58,0,7,5,0,69,56,0,4,7,0,69,68,0,6,5,4,76,91,0,10,0,0,103,164,3,11,0,5,188,222,5,8,4,0,236,260,17,13,3,6,295,295,11,13,0,0,319,128,9,10,4,0,146,93,11,11,0,0,111,56,3,0,0,0,60,71,13,8,6,0,94,5,4,4,0,0,10,17,11,0,0,0,20,8,0,0,0,0,5,1593,81
601021006,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,5,0,0,0,0,13,11,0,4,0,0,20,4,3,3,0,0,12,18,0,8,0,0,31,9,6,0,0,0,15,11,3,7,0,0,15,10,0,5,0,0,13,7,0,8,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,83,18,41,0,0,145,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,3,0,0,3,0,4,0,0,8,4,0,3,0,0,6,11,0,4,0,0,13,8,0,0,0,0,10,6,0,4,0,0,8,9,0,0,0,0,16,4,0,0,0,0,6,14,0,4,0,0,17,3,0,0,0,0,8,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,9
601021007,3,0,0,0,0,6,23,0,0,0,0,25,4,0,4,0,0,14,14,0,3,0,0,16,31,0,9,0,0,30,35,0,11,0,0,52,34,4,12,3,0,44,52,7,12,0,0,73,54,8,10,0,0,71,31,6,15,0,0,55,20,11,18,0,0,45,10,7,13,0,0,28,17,18,16,0,0,50,3,0,9,0,0,12,6,5,7,0,0,17,0,0,0,0,0,0,334,72,126,9,5,546,0,0,0,4,0,5,18,0,0,0,0,20,27,0,4,0,0,30,33,0,12,0,0,48,36,0,10,0,0,42,61,5,16,0,5,83,69,7,6,6,0,82,108,4,6,0,0,120,82,5,5,0,0,93,31,0,7,0,0,38,37,7,3,0,0,51,23,0,0,0,0,25,28,5,7,0,4,45,4,0,3,0,0,7,0,4,0,0,0,7,0,0,0,0,0,0,560,39
601021008,0,0,0,0,0,0,9,0,4,0,0,14,16,0,3,0,0,14,16,0,0,0,0,18,16,8,3,0,0,32,19,0,10,0,0,31,46,3,4,0,0,50,64,4,19,0,0,88,68,10,16,0,0,97,39,0,11,0,0,51,36,0,7,0,0,45,17,4,3,0,0,33,35,8,4,0,0,55,10,8,4,0,0,16,7,11,8,0,0,17,3,0,0,0,0,9,400,60,103,4,9,578,0,0,0,0,0,0,16,0,0,0,0,16,25,0,5,0,0,30,39,0,3,0,0,46,54,0,5,0,0,60,102,0,10,0,0,110,139,0,8,0,0,144,168,0,8,0,0,174,133,8,15,0,0,152,78,0,4,0,0,84,60,0,9,0,0,73,41,0,3,0,0,46,55,9,5,0,0,68,7,0,0,0,0,15,4,3,4,0,0,7,4,0,0,0,0,7,925,24
601021009,0,0,0,0,0,0,7,0,0,0,0,12,19,0,0,0,0,20,25,0,5,0,0,27,50,0,9,0,0,61,93,3,12,0,0,105,130,3,4,0,0,137,236,10,16,0,0,253,312,7,22,0,0,346,203,11,11,0,0,226,127,19,7,3,0,155,82,12,0,0,0,99,103,19,10,0,0,131,9,3,0,0,0,17,4,10,0,0,0,16,6,0,0,0,0,12,1413,92,99,6,10,1619,3,0,0,3,0,7,32,0,0,0,0,29,28,0,0,0,0,30,31,4,5,5,0,48,55,0,9,0,0,62,111,0,0,0,0,119,152,0,4,0,0,160,181,5,5,0,0,188,180,4,5,0,0,186,99,6,0,0,0,103,77,4,0,0,0,85,61,6,0,0,0,64,57,7,0,0,0,60,9,3,0,0,0,9,5,7,0,0,0,10,3,0,0,0,0,3,1075,41
601021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,4,8,0,5,0,0,8,14,0,3,0,0,21,15,0,3,0,0,18,38,0,3,0,0,41,54,0,0,0,0,60,46,0,4,0,0,50,91,0,3,0,0,98,79,6,0,0,0,87,85,0,5,0,0,85,7,0,0,0,0,9,0,4,0,0,0,5,0,0,0,0,0,0,450,16,28,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,7,0,0,0,0,10,4,0,0,0,0,8,23,0,3,0,0,25,18,0,0,0,0,22,44,0,0,0,0,43,39,0,0,0,0,41,55,0,0,0,0,54,53,0,0,0,0,53,45,0,0,0,0,45,63,0,3,0,0,62,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,359,4
601021011,0,0,0,0,0,3,9,0,0,0,0,12,6,0,0,0,0,8,10,0,0,0,0,15,9,0,3,0,0,14,23,0,3,0,0,31,38,0,7,0,0,49,78,7,6,0,0,91,92,6,22,0,0,125,54,5,13,0,0,68,34,6,4,0,0,49,30,4,3,0,0,34,31,4,4,0,0,41,5,0,6,0,0,10,6,8,4,0,0,15,0,0,0,0,0,0,425,39,76,5,9,553,3,0,0,0,0,4,10,0,0,0,0,16,19,0,0,0,0,18,29,0,0,0,0,33,20,0,3,0,0,27,38,0,7,0,0,49,62,0,5,0,0,67,79,0,3,0,0,79,70,6,13,0,0,79,57,4,3,0,0,61,54,0,0,0,0,56,41,0,0,0,0,42,34,0,0,0,0,38,4,0,0,0,0,4,3,3,0,0,0,3,0,0,0,0,0,7,526,18
601021012,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,7,0,8,0,0,16,8,9,6,0,0,22,15,4,4,0,0,25,22,9,7,0,0,34,33,4,16,0,0,54,19,11,14,0,0,39,10,4,7,0,0,27,0,3,15,0,0,20,12,10,9,0,0,30,0,0,3,0,0,8,7,7,0,0,0,15,0,0,0,0,0,0,134,58,97,7,0,293,0,0,0,0,0,0,5,0,9,0,0,12,6,0,3,0,0,6,10,0,4,0,0,14,12,0,5,0,0,22,11,0,0,0,0,7,11,8,0,0,0,17,5,5,5,3,0,19,8,0,8,0,0,21,8,0,0,0,0,11,5,3,0,0,0,6,0,0,0,0,0,0,4,3,4,0,0,11,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,67,26
601031013,0,0,0,0,0,4,8,0,0,0,0,15,6,0,0,0,0,12,4,0,4,0,0,4,10,0,5,0,0,20,16,0,0,0,0,26,33,3,4,0,0,38,72,0,3,0,0,80,64,11,11,0,0,77,39,4,8,0,0,52,28,5,5,0,0,42,29,9,3,0,0,40,35,3,8,0,0,47,3,0,0,0,0,7,7,4,6,0,0,11,3,0,0,0,0,3,356,39,62,4,3,465,0,0,0,0,0,0,15,0,0,0,0,12,18,0,0,0,0,18,11,0,0,0,0,9,9,0,0,0,0,11,12,0,3,0,0,16,17,0,0,0,0,20,18,5,9,0,0,33,27,0,0,0,0,33,18,0,6,0,0,21,15,0,5,0,0,18,11,0,0,0,0,14,8,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,179,10
601031014,0,0,0,6,0,6,9,0,0,0,0,11,5,0,5,0,0,9,10,0,4,0,0,13,12,0,4,0,0,16,29,6,7,0,0,38,36,0,5,0,0,37,52,0,8,0,0,60,62,6,16,0,0,85,37,0,9,0,0,53,23,0,3,0,0,28,21,0,5,0,0,24,15,4,5,0,0,24,4,0,0,0,0,4,0,0,0,0,0,6,4,0,0,0,0,0,320,12,70,5,4,411,0,0,0,0,0,0,3,0,3,0,0,8,10,0,0,0,0,9,19,0,8,0,0,20,22,0,6,0,0,28,36,0,0,0,3,41,48,0,4,0,0,52,57,0,0,0,3,64,64,6,7,0,0,71,35,0,3,0,0,42,31,0,0,0,0,32,18,0,0,0,0,18,19,0,3,0,0,20,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,363,4
601031015,3,0,6,0,0,3,12,0,0,0,0,15,18,0,0,0,0,21,15,0,3,0,0,25,17,0,10,0,0,31,51,0,8,0,0,58,68,0,6,0,0,70,70,8,7,0,0,88,92,0,12,0,0,107,78,7,0,0,0,90,94,4,13,0,0,109,74,4,4,0,0,83,100,0,9,0,0,106,13,0,0,0,0,16,11,0,3,0,0,18,7,0,0,0,0,9,725,32,80,0,5,842,0,0,0,0,0,0,39,0,0,0,0,40,35,0,3,0,0,33,38,4,5,0,0,49,60,0,0,0,0,72,109,0,3,0,0,110,96,0,7,0,0,106,104,0,0,0,0,105,89,3,9,4,0,103,60,5,0,0,0,66,69,4,9,0,0,77,39,0,0,0,0,39,59,0,5,0,0,68,0,0,3,0,0,3,5,0,5,0,0,11,7,0,0,0,0,8,811,13
601031016,7,0,0,0,0,10,22,0,0,0,0,27,34,0,9,0,0,41,51,0,6,0,0,61,57,5,4,5,0,75,132,0,8,0,0,148,264,0,9,0,0,276,526,16,30,0,0,569,814,25,21,0,4,867,624,29,13,0,0,660,533,16,11,4,0,558,312,12,7,0,0,331,300,38,13,0,3,350,46,11,9,0,0,63,47,30,3,0,0,80,33,3,3,0,0,39,3796,184,149,15,24,4161,5,0,4,4,0,12,24,0,4,0,0,28,36,0,5,0,0,42,49,0,0,0,0,55,71,8,3,3,0,85,116,4,10,0,0,125,181,6,3,0,0,193,272,4,8,0,0,287,316,3,8,0,0,330,220,5,3,0,0,232,137,3,0,0,0,141,64,0,4,0,0,76,75,5,0,0,0,84,8,6,0,0,0,10,8,7,4,0,0,18,12,0,0,0,0,14,1599,49
601031017,6,0,3,4,0,16,60,0,5,0,0,63,60,0,9,0,0,74,62,0,10,0,0,79,128,0,4,0,3,144,190,6,20,0,0,216,246,10,29,0,6,296,394,28,31,0,8,457,449,19,29,0,0,508,250,12,15,3,0,286,207,16,7,0,4,246,126,10,8,0,0,143,186,14,12,0,0,215,25,5,3,0,0,38,30,10,10,0,0,48,25,0,5,0,0,28,2452,150,195,12,33,2839,9,0,0,5,0,11,97,0,4,0,0,103,98,0,3,0,0,106,129,3,3,0,0,139,171,3,10,0,0,185,308,5,8,4,0,329,360,0,15,0,3,378,387,9,10,0,0,410,393,9,10,0,4,411,243,3,9,0,3,249,188,4,6,0,0,201,111,3,4,0,0,117,129,4,8,0,0,139,12,0,3,0,0,19,19,3,0,0,0,25,14,0,0,0,0,15,2661,54
601031018,4,0,6,0,0,6,5,0,0,0,0,5,3,0,0,0,0,4,9,0,0,0,0,8,18,3,3,0,0,15,21,0,5,0,0,25,34,0,6,0,0,40,68,10,5,0,0,80,90,9,10,0,3,106,42,5,9,0,0,52,36,6,3,0,0,43,19,0,4,0,0,21,17,0,7,0,0,29,3,4,0,0,0,8,4,4,0,0,0,8,3,0,0,0,0,5,366,43,48,4,10,466,0,0,0,0,0,0,8,0,0,0,0,11,9,0,0,0,0,12,17,0,5,0,0,22,33,0,0,0,0,38,52,0,6,0,0,64,65,4,9,0,0,71,55,6,9,0,0,69,75,3,9,0,0,77,37,0,0,0,0,41,18,0,0,0,0,21,15,0,0,0,0,19,17,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,410,17
601031019,6,0,3,4,0,9,53,0,0,0,0,56,54,3,6,0,0,58,73,4,17,0,0,97,100,6,19,3,0,128,181,8,27,0,3,219,272,10,29,0,5,317,515,23,38,0,4,585,680,25,30,0,7,739,390,10,28,3,0,431,290,31,14,4,0,338,208,27,14,0,0,245,233,46,22,4,0,298,35,21,8,0,0,63,51,25,5,0,0,84,17,0,3,0,6,30,3146,234,257,24,32,3689,8,0,0,8,0,19,60,0,5,0,0,69,97,5,4,0,0,103,93,0,12,0,0,102,113,0,9,0,3,136,221,5,9,7,0,244,318,16,14,4,6,359,342,9,15,0,0,369,339,9,8,0,0,357,235,10,15,0,3,262,153,12,3,0,4,173,64,0,3,0,0,72,80,18,3,0,0,103,16,0,4,0,0,22,19,9,5,0,0,33,15,0,0,0,0,18,2179,98
601031020,5,0,0,0,0,6,21,0,0,0,0,21,21,3,4,0,0,22,23,0,0,0,0,27,35,6,4,3,0,36,55,3,3,0,0,62,49,4,13,3,0,66,68,8,6,3,0,85,99,14,16,0,3,134,100,6,7,3,0,115,113,4,7,0,0,127,101,3,8,0,0,112,144,4,5,0,0,155,5,0,0,0,0,5,18,9,6,0,0,24,5,0,0,0,0,7,853,54,83,9,13,1010,3,0,0,8,0,12,38,0,0,0,0,38,52,0,3,0,0,58,35,0,10,0,0,46,63,0,7,8,0,73,109,0,8,0,0,112,156,0,13,0,4,169,134,0,10,0,0,147,128,7,3,0,0,137,82,3,6,0,4,95,79,4,3,0,0,94,37,0,0,0,0,38,47,4,0,0,0,53,3,0,0,0,0,6,9,0,0,0,0,4,5,0,0,0,0,6,978,16
