POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
403041085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,7,3,0,0,27,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,36,21,6,7,0,0,0,0,0,30,5,3,7,0,0,4,0,0,18,0,3,0,0,0,0,3,0,15,4,10,3,0,4,0,0,0,25,0,0,10,0,0,5,0,0,23,0,0,5,7,3,0,0,0,17,0,0,4,4,0,0,0,0,9,0,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041086,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,20,10,16,15,6,0,107,0,0,0,0,0,0,0,0,0,31,0,3,3,9,0,0,0,55,22,4,7,0,0,0,5,0,36,6,4,4,0,0,7,0,0,24,9,8,12,6,4,3,4,0,38,0,7,14,5,12,12,4,0,64,0,9,14,13,8,4,3,0,46,3,11,5,14,6,7,3,0,47,0,0,3,4,7,3,4,0,25,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041088,0,0,9,8,5,0,0,13,0,0,4,0,0,9,0,0,16,0,0,0,0,0,0,0,0,6,0,0,5,7,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,9,23,30,41,19,0,123,5,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,31,9,9,0,0,0,0,0,0,14,3,6,0,0,3,0,0,0,12,5,5,0,0,4,3,0,0,23,3,7,0,3,4,4,3,0,28,0,7,9,5,0,6,0,0,30,0,3,7,0,6,0,0,0,22,0,0,5,0,0,0,6,0,16,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,21,16,5,0,0,5,0,0,0,26,3,5,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,13,0,10,5,5,3,7,0,0,29,0,3,6,0,4,3,3,0,24,0,3,3,8,9,0,0,0,25,0,3,0,10,4,3,0,0,25,0,0,3,0,5,0,0,0,7,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
403041177,0,0,4,3,9,7,0,27,0,0,0,10,9,8,0,0,23,0,0,0,3,8,5,0,0,15,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,30,34,44,43,12,0,201,8,0,0,0,0,0,0,0,10,78,0,0,0,0,0,4,0,86,34,0,0,5,0,0,0,0,44,14,13,3,0,0,3,0,0,35,5,14,7,6,3,0,0,0,37,4,9,4,5,6,6,0,0,36,8,11,10,10,15,9,0,0,56,0,4,12,9,15,4,0,0,48,0,0,15,10,10,11,0,0,51,0,3,4,4,0,4,0,0,20,0,0,4,0,0,9,0,0,12,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041178,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,12,5,3,0,0,33,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,4,0,0,4,0,0,3,0,0,8,0,0,0,3,0,0,0,0,8,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404011090,0,11,11,18,16,6,0,64,0,0,3,0,10,6,0,0,17,0,0,0,5,0,0,0,0,8,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,14,39,93,81,112,124,24,0,491,4,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,19,11,3,0,5,0,0,3,0,23,4,0,4,4,0,3,0,5,18,3,5,5,8,5,11,0,0,36,0,8,17,10,16,30,5,0,78,4,5,17,15,12,24,6,0,81,0,13,36,18,25,27,5,0,124,6,4,32,28,24,24,8,0,125,0,9,15,13,11,21,3,0,67,0,3,6,11,3,8,0,0,30,0,0,0,3,7,4,0,0,11,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
404011091,0,5,6,0,0,7,0,6,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,23,18,28,11,0,129,0,0,0,0,0,0,0,0,0,39,0,3,3,3,3,0,0,46,19,0,5,5,3,3,0,0,36,9,4,9,0,3,4,0,0,34,4,10,5,4,6,4,0,0,30,0,15,9,9,12,10,0,0,49,0,0,14,7,0,15,0,0,42,8,8,16,11,9,9,3,0,57,0,4,13,6,3,6,0,0,32,0,0,5,0,0,3,0,0,12,0,0,0,5,3,0,0,0,8,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
404011092,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,10,14,10,3,0,56,0,0,0,0,0,0,0,0,0,66,6,0,0,0,0,0,0,73,38,14,6,0,0,0,0,0,58,11,10,0,0,4,0,0,0,30,10,16,8,0,5,0,0,0,41,0,13,9,0,5,11,0,0,44,3,13,5,6,4,4,0,0,37,0,3,13,4,9,3,0,0,24,0,4,6,3,5,10,3,0,22,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
404011093,3,14,15,13,10,4,0,70,0,0,11,7,16,6,3,0,41,0,0,9,4,9,13,0,0,36,0,0,0,12,16,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,23,72,184,144,168,148,30,0,768,0,3,0,0,0,0,0,0,7,50,4,4,0,3,0,4,0,74,27,14,3,9,3,6,3,0,64,13,24,13,16,12,14,0,0,94,13,14,25,17,13,13,5,0,100,0,31,32,22,19,22,8,3,147,8,18,31,40,50,33,4,0,186,5,21,49,71,42,38,3,0,226,5,12,47,28,28,30,4,0,152,0,3,22,27,15,0,0,0,66,0,0,9,12,11,8,6,0,43,0,0,6,9,0,0,0,0,19,0,0,3,6,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0
404011094,0,9,10,9,18,4,0,50,0,0,6,3,0,0,0,0,16,0,0,4,0,0,0,0,0,6,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,83,80,78,82,7,0,365,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,7,0,8,0,0,4,10,0,0,21,0,7,14,7,6,8,0,0,37,0,8,11,9,13,16,8,0,58,0,8,18,14,16,29,4,0,89,0,4,21,16,10,17,4,0,75,0,0,3,9,6,0,0,0,26,0,0,0,0,4,5,0,0,13,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
404011095,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,15,7,13,7,0,64,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,4,0,0,0,0,4,0,0,6,4,3,0,4,0,3,0,0,22,0,0,3,0,0,6,0,0,15,0,6,4,5,5,12,3,0,33,0,3,9,6,9,7,0,0,31,0,0,10,12,7,3,0,0,32,0,0,0,3,4,6,0,0,18,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404011096,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,11,10,6,6,3,0,47,4,0,0,0,0,0,0,0,4,42,4,0,0,0,0,0,0,46,25,3,4,0,0,0,0,0,33,5,9,7,3,10,0,0,0,39,6,4,9,5,9,5,5,0,30,0,11,15,5,7,8,4,0,55,0,4,12,8,9,9,0,0,56,0,10,5,6,15,10,0,0,53,0,3,5,9,0,4,0,0,21,0,0,0,0,0,0,0,0,5,0,0,3,5,0,6,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404011097,5,7,14,30,15,4,0,84,0,0,4,7,11,5,0,0,31,0,0,3,4,11,3,0,0,19,0,0,3,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,18,64,151,147,189,147,28,3,755,5,0,0,0,4,0,0,0,10,44,3,0,0,4,0,0,0,51,30,15,5,4,0,3,0,0,58,7,15,7,6,7,6,0,0,57,7,14,17,10,15,11,8,0,78,5,18,31,17,27,28,6,0,129,6,25,30,25,32,15,5,0,133,3,20,32,47,50,20,4,0,182,0,10,38,27,30,9,3,0,118,0,0,10,14,11,7,4,0,38,0,0,5,4,6,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0
404021098,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,13,9,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
404021099,0,14,0,8,10,0,0,31,0,0,7,3,7,12,0,0,31,0,0,10,0,11,12,4,0,36,0,0,4,6,13,9,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,38,34,54,72,11,3,223,5,0,0,0,0,0,0,0,5,28,6,0,0,0,0,0,0,33,9,12,4,0,0,9,0,0,31,9,3,3,0,7,3,0,0,22,0,8,0,0,3,5,0,0,20,7,5,14,5,10,5,3,0,42,0,0,14,7,17,13,0,0,56,0,6,11,5,12,8,0,0,44,0,8,10,9,4,4,0,0,36,0,0,7,7,4,0,0,0,14,0,0,5,0,4,0,0,0,9,0,0,0,0,0,4,0,0,6,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
404021100,6,16,16,18,18,5,0,76,0,0,13,15,16,22,4,0,74,0,0,12,20,17,15,3,0,61,0,0,11,20,37,17,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,16,91,97,128,96,23,0,460,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,23,17,4,0,0,0,0,0,0,23,0,4,4,3,10,3,0,0,16,4,5,0,0,0,9,0,0,23,4,7,4,4,11,13,0,0,40,3,0,8,13,13,10,0,0,48,0,10,9,10,15,11,0,0,52,0,9,15,5,10,12,3,0,53,0,5,15,10,6,7,0,0,46,3,3,12,13,13,5,0,0,50,0,0,6,17,11,5,0,0,42,0,0,5,24,28,25,3,0,92,0,0,0,3,3,0,0,0,6,0,0,0
404021101,12,63,67,84,68,13,0,308,0,0,39,48,45,51,6,0,187,0,0,20,23,37,19,4,0,106,0,0,14,27,28,23,0,0,84,0,0,4,4,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,3,7,5,3,0,0,20,31,105,395,418,436,409,80,3,1869,0,0,0,0,0,0,0,0,4,67,4,0,0,0,0,5,0,76,32,5,5,0,7,0,0,0,60,12,8,14,5,11,8,0,0,63,12,14,18,14,18,10,7,0,95,9,28,22,15,22,17,6,0,118,0,28,26,22,28,15,6,0,122,0,22,58,34,38,31,10,0,191,3,23,49,24,32,27,3,0,165,0,4,30,23,23,18,5,0,100,0,3,17,12,18,20,0,0,73,0,4,4,8,15,10,0,0,36,0,0,3,8,10,12,0,0,47,0,0,0,0,0,0,0,0,6,0,0,0
404021102,21,140,124,129,114,18,0,548,0,4,91,73,89,94,13,0,358,0,5,52,51,62,77,12,0,258,0,8,45,74,82,68,9,0,276,0,0,3,5,3,6,0,0,21,0,0,5,0,9,0,0,0,15,0,4,4,5,3,0,3,0,22,55,295,890,809,973,914,178,0,4118,3,0,3,0,4,0,0,0,14,14,0,0,4,4,4,0,0,28,17,8,3,4,8,12,5,0,56,8,17,18,14,10,16,4,0,95,7,15,23,15,20,14,0,4,108,18,27,48,30,39,37,13,0,222,4,54,103,94,92,82,17,0,443,17,97,263,182,174,133,18,0,879,11,47,235,174,167,113,14,0,770,0,22,109,93,64,45,9,0,339,0,13,58,50,39,27,0,0,189,0,4,26,30,19,3,0,0,85,0,0,13,28,15,11,0,0,65,0,0,3,3,4,0,0,0,11,0,0,4
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,4,21,20,16,17,5,0,80,0,0,9,11,12,12,0,0,39,0,0,6,7,11,5,0,0,31,0,0,10,15,5,3,0,0,37,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4,6,91,172,132,120,101,19,0,642,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,18,9,10,3,3,0,0,0,0,22,3,9,8,6,0,0,0,0,17,0,13,8,7,5,5,3,0,43,3,16,17,16,7,5,0,0,66,3,13,19,14,12,10,0,0,63,0,3,17,8,23,9,3,0,65,0,3,17,13,13,8,0,0,54,0,0,12,6,3,6,0,0,26,0,0,3,0,0,6,0,0,15,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
404031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,6,0,0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,11,0,7,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,3,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031106,0,4,0,0,9,0,0,19,0,0,0,0,6,0,0,0,14,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,19,62,34,37,38,10,0,208,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,10,8,0,0,0,0,0,0,0,18,3,6,4,4,0,5,0,0,13,0,4,0,3,0,3,0,0,21,3,0,8,6,11,5,3,0,43,0,3,10,9,8,8,0,0,46,0,6,13,9,8,11,0,0,44,0,0,7,9,11,3,0,0,28,0,0,4,6,0,0,0,0,9,0,4,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
404031107,0,22,21,34,30,8,0,118,0,0,17,7,12,13,5,0,59,0,0,0,8,12,0,0,0,23,0,0,0,3,7,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,13,26,77,244,188,226,231,50,3,1039,0,0,0,0,0,0,0,0,9,46,5,8,0,3,10,0,0,81,26,12,4,7,0,6,0,0,60,11,16,19,9,7,12,0,0,83,15,28,29,18,16,16,11,0,132,5,27,40,32,36,44,14,0,200,0,35,58,38,41,38,3,0,219,11,39,87,67,64,49,18,0,327,0,13,61,54,69,45,7,3,251,0,6,28,24,25,22,6,0,107,0,7,12,25,18,6,0,0,64,0,0,0,3,11,4,0,0,19,0,0,6,7,0,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0
404031108,6,39,36,35,50,3,0,171,0,0,15,17,21,36,0,0,88,0,0,3,4,15,13,4,0,41,0,0,10,16,19,17,4,0,67,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,12,30,119,326,301,311,362,66,8,1528,3,3,0,0,0,0,0,0,10,87,12,12,0,3,5,0,0,120,28,28,16,14,14,10,3,0,116,20,27,20,15,16,17,11,0,124,15,23,32,10,31,28,3,0,150,12,34,62,34,43,42,9,5,236,3,38,52,55,59,43,7,0,269,10,39,90,67,71,64,4,0,355,0,29,82,59,58,53,7,0,281,0,4,21,30,37,21,0,0,123,3,4,15,23,12,6,0,0,70,0,3,11,10,3,8,0,0,33,0,0,5,6,7,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
404031109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,21,9,0,4,0,3,0,0,0,13,0,5,0,0,0,3,5,0,13,0,0,0,3,6,0,0,0,13,0,6,3,4,6,5,0,0,29,0,0,4,7,3,4,3,0,22,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
