POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
407011145,0,4,7,0,0,4,0,12,4,29,0,3,0,0,0,0,0,3,0,10,0,6,0,3,4,3,0,5,0,18,0,0,0,3,0,7,3,0,0,11,3,4,3,0,0,8,0,11,0,28,4,3,8,3,3,4,3,16,5,44,0,3,3,4,5,10,4,13,0,40,0,6,9,4,13,15,4,14,0,63,5,0,6,5,13,19,8,17,0,77,0,0,0,4,12,10,5,13,0,57,0,3,0,3,8,13,3,8,0,41,0,0,0,6,4,3,0,4,0,26,0,7,5,0,8,9,4,20,0,55,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,21,53,42,37,66,109,40,164,4,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407011146,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,11,0,7,3,0,0,3,0,0,0,16,0,0,0,0,0,0,4,7,0,15,0,0,4,5,0,0,3,0,0,17,0,4,7,0,4,5,0,4,0,35,0,4,0,3,0,9,3,6,0,26,4,0,0,0,4,9,5,3,0,21,0,0,0,3,0,3,3,7,0,25,0,0,4,0,4,5,4,7,0,16,0,0,0,0,4,4,0,15,0,30,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,8,26,28,21,25,49,21,62,4,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8
407011147,0,6,0,0,0,4,0,8,0,29,0,0,3,0,0,0,0,5,0,10,0,4,3,0,0,3,0,3,0,21,0,10,11,3,0,0,5,7,0,31,0,6,6,9,0,6,3,8,0,43,0,7,0,6,6,7,0,11,0,38,0,6,6,5,4,8,4,23,0,57,0,6,11,10,14,13,4,23,0,81,7,5,8,14,13,21,7,22,0,91,5,8,5,0,8,20,3,20,0,67,0,5,0,0,8,18,10,12,0,50,0,4,5,4,5,8,0,8,0,32,0,6,0,0,0,13,9,18,0,48,0,0,4,0,0,5,0,8,0,16,0,3,4,0,3,0,0,4,0,15,0,0,0,0,0,0,0,5,5,10,8,66,64,52,63,127,54,186,12,632,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3
407011148,0,3,0,0,5,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,10,0,3,13,4,0,4,4,5,0,27,0,0,10,9,5,0,3,3,0,44,0,5,6,10,14,19,3,19,0,71,0,11,5,8,23,28,6,13,0,91,0,0,4,4,18,15,7,3,0,55,0,3,11,0,16,12,3,14,0,52,0,4,0,0,8,10,7,0,0,35,4,3,0,8,8,15,7,17,0,56,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,5,9,0,18,0,0,0,0,4,0,0,6,4,12,10,42,52,47,99,113,51,106,7,529,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,6
407011149,0,0,0,3,6,3,0,5,0,17,0,8,8,0,0,0,0,0,0,20,0,0,0,0,0,4,0,5,0,19,0,7,0,3,0,7,0,7,0,19,3,9,4,0,0,5,0,7,0,25,6,11,4,6,4,6,3,11,0,45,4,9,4,4,0,0,0,15,0,37,6,12,3,10,10,11,5,18,0,69,4,5,7,0,9,12,5,20,0,65,3,7,0,6,5,11,3,23,0,44,0,0,3,0,8,7,3,13,0,35,0,0,0,0,0,4,3,9,0,16,0,0,4,0,0,0,3,11,0,32,0,0,0,0,0,3,0,3,0,9,0,3,0,0,0,0,0,9,0,23,0,0,0,0,0,0,0,3,5,9,19,62,55,45,43,70,30,148,5,475,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,3
407021150,0,0,0,0,0,0,0,0,3,10,0,3,5,0,0,0,0,6,0,8,0,0,3,0,0,0,0,5,0,8,0,8,0,0,0,0,0,4,0,10,3,4,7,0,6,0,0,4,0,14,0,5,0,6,0,5,6,8,0,31,0,10,8,6,7,7,0,10,0,48,0,0,3,3,12,12,0,14,0,47,5,5,0,0,9,13,7,31,6,73,0,3,0,0,5,11,3,19,0,39,6,0,3,7,7,6,4,20,4,53,0,0,0,0,0,10,3,20,0,35,0,11,3,7,3,12,9,27,0,71,0,0,0,0,0,3,0,3,0,10,0,0,0,0,5,4,0,24,0,32,0,0,4,0,0,0,0,3,0,14,25,49,44,23,51,81,34,191,11,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021151,0,0,0,0,6,3,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,5,4,0,0,0,0,3,0,3,0,8,0,4,7,4,0,6,0,6,0,23,0,4,0,0,4,3,0,11,0,25,0,9,7,5,8,7,0,9,0,37,7,0,6,5,7,13,0,13,0,39,0,5,3,7,10,8,11,14,0,55,0,6,0,4,3,11,5,14,0,41,0,0,0,6,0,5,0,12,0,29,0,0,4,0,0,8,5,10,0,36,0,0,0,4,5,9,7,17,0,55,0,4,4,0,0,5,0,6,0,18,0,4,0,0,0,3,0,15,0,32,0,0,0,0,0,0,0,4,0,10,12,29,38,31,46,89,31,137,3,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021152,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,15,0,5,5,4,4,6,0,3,0,27,0,0,0,0,0,0,5,10,0,20,0,0,5,0,8,6,3,9,0,37,0,0,0,0,3,8,0,6,0,26,0,0,0,0,5,4,4,0,0,13,0,0,0,5,0,7,0,6,0,25,0,0,0,0,5,13,3,17,0,39,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,7,0,10,0,16,0,0,0,0,0,0,0,0,0,3,9,14,23,17,26,55,21,73,4,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
407021154,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,0,4,0,5,3,0,0,0,10,5,0,3,3,8,0,0,0,0,18,0,0,0,0,4,11,3,11,0,39,6,5,3,0,10,18,5,16,0,62,0,0,0,3,4,14,0,14,0,44,0,6,0,0,8,13,0,18,0,44,0,0,6,0,4,3,0,6,0,20,0,0,4,0,0,4,0,16,0,39,0,0,0,0,0,0,6,3,0,9,0,0,0,6,0,0,0,9,0,15,0,0,0,0,0,3,0,0,0,11,10,12,25,15,46,77,18,108,9,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407021155,0,0,0,0,0,5,0,11,5,26,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,12,0,3,0,0,0,0,0,7,0,12,0,6,6,0,0,4,4,7,0,29,0,9,8,4,4,4,0,12,0,37,3,8,0,0,3,8,0,8,0,28,0,0,0,12,6,18,8,26,0,77,0,3,3,3,13,22,11,34,0,90,0,0,4,0,6,12,4,23,0,55,0,8,4,3,5,14,10,35,0,77,3,5,0,0,0,10,4,23,0,49,0,0,6,0,0,3,6,18,0,38,0,0,0,0,0,6,0,5,0,10,3,0,3,4,4,12,0,21,0,48,0,0,0,0,0,0,0,6,4,16,24,45,41,29,35,127,50,243,10,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
407021156,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,18,0,3,0,0,3,0,5,7,0,27,0,0,3,0,6,5,0,3,0,23,0,7,4,0,13,5,0,7,0,39,9,3,0,6,19,9,6,10,0,58,0,4,0,0,7,13,9,16,4,51,0,0,0,0,4,19,8,22,0,54,0,0,0,3,4,7,5,12,0,39,0,6,0,0,3,9,12,19,0,47,3,0,0,0,0,0,0,7,0,10,0,5,0,0,0,0,0,28,0,37,0,0,4,0,0,0,0,5,0,8,11,37,20,18,60,76,47,150,8,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
407021157,0,6,0,0,0,10,0,22,0,34,0,3,3,0,0,5,0,6,0,16,0,6,0,0,0,0,0,8,0,12,0,3,4,0,0,7,7,17,0,34,0,3,0,4,0,9,11,14,0,46,3,7,5,3,8,13,3,24,3,66,0,9,9,6,10,13,3,35,0,81,6,9,3,15,12,21,7,30,0,104,0,4,9,7,14,34,9,51,6,141,0,5,4,3,6,21,11,35,0,83,3,5,3,8,0,21,8,37,3,85,4,0,5,7,8,12,6,29,3,68,8,3,0,0,5,19,9,32,0,79,0,0,0,0,0,5,0,16,0,20,0,4,0,6,0,10,0,25,0,40,0,0,0,0,0,3,0,10,5,15,30,54,51,58,60,191,82,383,15,932,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3
407021158,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,11,0,6,0,0,0,0,0,9,0,22,0,0,0,0,0,5,0,3,0,17,0,3,5,5,3,3,0,9,0,19,0,0,5,0,0,4,0,14,0,27,0,9,4,0,0,7,3,6,0,33,0,0,0,0,5,4,0,19,0,34,0,3,0,4,3,4,9,10,6,33,0,0,0,0,3,13,3,10,0,41,0,0,0,0,4,5,3,5,0,19,6,4,0,0,0,9,16,18,0,56,0,0,0,0,0,3,0,8,0,15,0,0,3,0,0,0,6,12,0,22,0,0,0,0,0,0,0,4,0,5,16,38,27,16,27,58,31,147,9,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
407021173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,0,5,0,0,0,0,0,5,0,13,0,0,12,3,0,0,0,7,0,24,3,4,6,4,5,7,0,6,0,40,0,0,8,9,21,12,4,19,3,65,0,0,3,4,27,26,13,15,0,88,4,5,0,6,18,17,8,23,0,72,3,0,4,0,14,15,10,16,0,64,0,0,0,0,12,8,6,12,0,39,0,5,0,0,20,24,16,34,0,111,0,0,0,0,0,3,3,18,0,23,0,4,0,0,4,3,3,10,3,31,0,0,0,0,0,0,4,0,0,3,14,21,43,28,114,115,79,166,6,586,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,11
407021174,0,0,0,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,14,0,6,6,5,0,6,0,0,0,19,0,5,7,6,7,3,4,0,0,29,0,8,14,7,14,3,0,9,0,59,7,4,10,14,29,10,3,12,0,85,6,0,7,3,39,33,14,22,0,124,5,0,0,0,30,31,9,18,0,95,4,4,0,4,24,19,19,28,0,97,0,3,3,0,17,20,10,19,0,70,3,0,0,0,22,45,25,69,0,167,0,0,0,0,4,5,4,10,0,27,0,0,0,0,0,6,10,24,0,47,0,0,0,0,0,3,0,0,4,14,23,41,54,47,189,188,93,217,13,865,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,9
407031159,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,6,0,5,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,17,5,0,6,0,3,7,0,10,0,31,0,0,8,0,6,20,3,16,0,54,0,10,3,0,3,12,4,12,0,50,4,0,5,0,3,14,4,8,0,36,0,5,0,6,4,8,3,11,0,40,0,3,0,3,0,13,7,9,0,35,0,0,0,0,6,10,5,8,0,28,0,0,0,0,3,4,0,3,0,16,0,0,0,10,0,3,0,7,0,24,0,0,0,0,0,0,0,0,0,3,13,28,36,31,32,87,28,101,4,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
407031160,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,3,0,3,0,3,0,17,0,5,4,3,10,9,0,3,0,29,0,0,0,0,11,11,5,3,0,30,0,0,0,3,10,7,7,12,0,49,0,0,4,4,9,12,6,12,0,43,0,0,0,0,13,8,3,4,0,25,0,0,0,4,12,10,5,13,0,41,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,3,0,0,0,3,6,14,15,18,64,71,30,54,3,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031161,0,0,0,0,0,4,0,14,0,21,0,0,0,0,0,0,0,9,0,8,0,4,0,0,0,6,0,6,0,20,0,6,9,0,5,0,0,9,0,22,0,0,3,0,0,7,3,8,0,27,0,4,0,4,0,16,0,11,0,37,0,0,3,4,0,0,0,22,0,41,5,3,4,8,0,9,3,31,0,58,0,3,4,0,10,12,6,38,0,76,4,5,0,0,3,12,4,12,0,40,0,0,4,4,0,0,3,20,0,38,0,0,0,0,0,4,4,11,0,25,0,0,0,0,5,12,0,22,0,37,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,4,15,0,25,0,0,0,0,0,0,0,5,5,7,12,31,22,21,28,94,38,244,11,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031162,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,3,0,0,0,3,0,6,3,0,3,4,0,6,0,16,0,0,0,0,0,7,0,5,0,18,0,0,5,3,11,3,0,3,0,25,0,0,3,3,3,11,13,9,0,48,0,0,0,3,4,6,5,12,0,30,4,6,0,5,7,4,11,7,0,37,0,0,0,3,3,4,0,4,0,17,0,3,0,0,0,15,5,14,0,36,0,0,0,0,0,0,0,5,0,13,0,0,0,4,3,5,0,3,0,19,0,0,0,0,0,0,0,0,0,0,10,15,19,19,39,61,36,86,8,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031163,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,4,0,8,0,0,4,3,0,0,0,7,0,8,0,0,4,0,0,6,0,10,0,24,0,4,0,6,6,3,4,11,0,32,0,0,3,7,4,8,4,4,0,29,6,0,0,0,7,13,4,21,0,44,0,0,0,5,3,12,0,6,0,26,0,0,0,0,3,9,3,10,0,31,0,0,0,0,0,4,0,3,4,22,0,0,0,0,6,8,3,5,0,22,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,12,0,24,0,0,0,0,0,0,0,0,0,3,7,10,16,16,27,69,25,114,3,287,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
407031164,0,0,0,0,0,3,0,10,0,22,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,16,0,30,0,5,8,0,0,7,4,14,0,32,0,3,0,3,0,8,4,11,3,29,0,5,0,4,0,7,0,10,0,34,0,0,5,0,3,4,3,13,0,35,0,0,3,0,5,14,3,19,0,56,5,3,3,10,10,8,4,12,0,45,0,0,4,0,7,20,3,10,0,42,0,0,0,0,8,8,0,13,0,28,0,0,4,0,5,4,0,9,0,19,0,0,3,0,6,6,7,16,0,43,0,0,0,0,0,5,0,8,0,13,0,0,0,3,0,4,0,10,0,16,0,0,0,0,0,0,3,0,0,5,6,36,35,29,43,88,38,167,14,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
407031165,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,5,0,7,0,6,4,3,0,0,0,0,0,14,0,8,6,0,0,6,3,4,0,25,0,8,3,0,4,3,0,3,0,25,4,0,9,7,6,12,4,13,0,54,0,3,5,7,16,18,6,13,0,71,0,8,5,6,28,30,11,12,0,101,0,0,0,3,19,23,9,24,0,85,4,0,0,0,15,16,9,17,0,69,0,0,0,0,21,14,4,17,0,59,3,0,0,4,22,27,26,52,0,128,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,6,14,0,23,0,0,0,0,0,0,0,0,0,0,23,33,46,49,131,151,76,187,4,705,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7
407031166,0,0,0,0,0,0,0,7,0,14,0,5,0,0,0,4,0,0,0,10,0,4,8,3,0,0,0,3,0,15,0,4,4,0,0,0,0,4,0,18,0,3,6,0,3,3,0,5,0,26,0,5,0,0,4,0,0,12,0,22,3,6,3,9,3,4,6,20,0,50,6,0,4,4,9,13,8,15,0,56,0,3,0,0,13,18,12,19,3,77,0,0,0,0,7,15,6,18,0,56,0,0,0,0,6,14,5,21,0,53,0,0,0,0,0,3,4,14,3,21,0,0,0,0,6,8,14,22,0,51,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,12,0,14,0,0,0,0,0,0,0,6,0,7,18,35,26,22,58,87,58,183,7,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031167,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,11,0,3,0,3,7,3,0,0,0,21,0,0,0,0,11,3,0,3,0,25,0,0,0,3,19,13,7,8,0,48,3,0,0,0,4,9,0,9,0,24,0,0,0,0,8,0,6,10,0,22,0,0,0,0,4,3,3,0,0,17,0,0,0,0,0,12,3,6,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,4,0,6,0,0,3,0,0,0,0,0,0,3,6,17,20,10,52,50,27,47,4,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,3,0,10,0,6,3,3,0,0,0,4,0,19,0,5,4,0,5,0,0,0,0,16,4,0,3,0,0,3,0,4,0,13,5,0,0,3,4,4,0,10,0,29,0,0,0,3,11,10,4,9,0,40,0,3,3,3,9,18,3,10,0,53,4,3,3,5,17,18,6,15,0,63,0,0,0,5,6,9,0,15,0,40,0,0,0,5,0,3,0,9,0,25,0,0,0,0,3,10,7,13,0,40,0,0,0,0,0,7,0,3,0,17,0,5,3,0,7,6,0,21,0,43,0,0,3,0,0,0,0,0,0,9,22,27,33,33,64,95,34,119,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407031169,6,3,0,0,0,6,0,13,0,21,0,3,0,0,0,0,0,3,0,6,0,6,3,0,0,0,0,9,0,26,3,3,6,0,4,7,0,18,0,38,0,4,0,5,3,4,0,16,0,32,0,3,3,0,3,10,11,24,0,61,3,6,3,5,8,18,8,39,3,83,0,7,6,0,8,19,3,47,0,87,3,4,5,0,20,21,18,51,0,118,0,0,0,5,3,20,9,29,0,69,0,0,4,0,3,13,3,29,0,58,0,4,0,0,0,10,5,21,0,40,0,0,0,0,3,0,6,32,3,41,0,6,0,0,0,3,0,12,0,17,0,0,3,0,0,4,6,16,0,28,0,0,0,0,0,0,0,4,4,12,16,40,28,34,66,128,62,347,15,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
407031170,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,4,3,0,0,0,0,0,7,0,6,0,0,5,0,0,8,0,20,0,0,3,0,0,13,0,6,0,28,0,9,10,4,3,9,0,9,0,47,0,9,3,0,9,13,0,10,0,49,0,0,0,4,6,14,4,23,0,60,0,4,0,0,9,18,6,15,0,47,3,0,0,0,10,14,4,18,0,47,0,6,0,0,4,3,0,7,0,19,0,0,3,0,4,8,5,21,0,49,0,0,0,6,0,4,0,4,0,12,0,3,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,3,0,10,9,30,41,23,44,109,24,155,8,445,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5
