POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
601051033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,3,0,7,12,19,0,0,47,5,0,0,0,0,17,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,4,5,0,0,21,5,0,0,0,0,3,4,0,0,6,6,0,0,0,4,4,0,0,0,12,5,0,0,3,0,6,3,0,0,19,6,3,3,3,3,9,11,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,4
601061034,0,0,3,0,4,5,20,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,6,0,0,16,0,0,0,0,0,4,9,0,0,18,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
601061035,11,3,0,5,7,20,16,0,0,60,0,0,0,0,0,0,0,0,0,0,11,9,0,0,14,22,33,0,0,92,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3,6,8,0,0,28,0,0,0,0,4,0,0,0,0,6,15,0,0,3,7,27,33,0,3,90,7,0,5,3,17,21,19,0,0,63,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,17,6,4,0,0,0,5,0,0,0,14,3,0,0,6,0,0,0,0,0,9,11,0,0,5,0,5,4,0,3,26,12,0,3,8,12,8,23,0,7,67,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,15,5,0,0,0,0,7,5,0,0,15
602011036,0,0,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,24,7,4,4,15,24,35,0,0,115,0,0,3,0,0,0,0,0,0,5,15,0,0,0,4,0,9,0,0,34,8,0,0,0,0,0,0,0,0,14,18,0,0,6,5,3,15,0,0,45,4,0,0,4,14,25,51,0,0,104,16,0,0,0,0,4,16,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,12,0,0,0,5,0,4,0,0,20,4,0,0,0,5,5,10,0,0,28,6,4,0,0,0,3,4,0,0,11,16,0,8,0,4,4,6,0,0,39,10,0,0,0,3,10,3,0,0,30,5,0,0,0,0,0,0,0,0,6,10,0,0,0,4,4,8,0,0,33,3,0,0,0,0,4,7,0,3,19
602011037,3,0,0,3,3,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,5,6,0,5,4,6,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,19,11,0,0,0,0,4,11,0,0,28,20,0,0,4,7,13,22,0,0,70,0,0,0,0,6,10,24,0,0,51,4,0,0,0,3,6,11,0,0,32,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,9,4,0,0,0,0,0,0,0,0,15,8,0,0,0,3,6,0,0,0,16,20,4,3,9,12,30,29,0,3,115,0,0,0,0,0,0,0,0,0,3,10,0,0,0,3,4,4,0,0,26,7,0,0,3,0,0,9,0,0,26
602011038,3,0,3,0,0,9,16,0,0,39,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,7,15,0,3,42,9,0,0,0,3,5,4,0,0,30,13,3,0,9,5,3,7,0,0,30,8,0,0,0,0,0,3,0,0,19,46,5,11,23,33,53,93,0,6,272,30,11,23,46,75,164,207,0,8,553,22,0,7,0,10,23,32,0,0,96,14,4,0,0,3,3,3,0,0,31,22,3,11,7,6,16,14,0,0,80,20,0,4,0,3,6,4,0,0,41,57,7,11,14,24,29,42,0,0,189,18,0,5,6,8,10,15,0,0,66,69,5,11,13,18,28,14,0,0,157,36,0,3,5,5,3,9,0,0,73,287,45,53,114,174,194,248,3,14,1132,8,6,0,0,4,0,0,0,0,15,27,8,8,5,17,18,26,0,4,111,9,0,4,0,6,17,26,0,6,65
602011039,0,0,0,0,3,3,8,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,12,8,0,0,28,0,0,0,0,3,3,4,0,0,15,5,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,3,7,11,20,34,4,0,101,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
602011040,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,6,0,0,10,7,0,0,0,0,4,0,0,0,12,0,0,0,0,0,8,6,0,0,13,6,0,0,7,7,18,36,0,0,77,0,0,0,0,10,12,26,0,0,44,6,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,7,0,0,0,0,6,0,5,0,0,7,4,0,0,0,0,0,0,0,0,8,8,0,4,4,0,8,3,0,0,27,6,0,0,3,4,7,6,0,0,31,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,9,0,0,17,0,0,0,0,0,0,5,0,0,5
602011041,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,6,6,0,0,8,6,0,0,0,0,23,4,0,0,0,0,4,3,0,0,12,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,8,0,0,0,3,7,0,9,0,0,17,6,0,0,0,7,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,6,0,0,14,0,0,0,0,5,0,8,0,0,20,0,0,0,0,0,0,5,0,0,11,70,14,5,26,42,48,49,0,4,254,20,0,4,3,15,25,47,0,0,111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,3,0,3,9
602011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,7,0,0,20,5,0,0,0,0,9,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,9,6,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,0,3,6,7,6,4,0,3,65,33,4,5,3,27,33,40,0,0,147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,0,0,13
602011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,4,0,0,15,12,0,5,3,18,20,32,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,13,10,0,0,3,7,7,9,0,0,34,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,5,0,0,0,0,7,19,0,5,40,10,3,4,4,4,6,17,0,0,44,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11
602011045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,3,0,0,11,0,0,0,5,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011046,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,4,0,0,20,3,0,0,0,7,5,5,0,0,15,0,0,0,0,6,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,15,5,4,3,5,5,3,0,0,42,8,0,0,3,10,29,32,0,0,78,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4
602011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,13,0,0,4,6,3,3,0,0,26,0,0,0,0,4,5,13,0,4,28,4,0,0,0,3,0,4,0,0,13,5,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,4,0,0,17,3,0,0,3,0,0,4,0,0,11,3,0,0,0,0,0,3,0,0,7,9,0,0,3,0,0,5,0,0,16,30,0,7,13,25,37,46,0,0,159,0,0,0,0,0,0,0,0,0,4,9,0,0,8,9,7,10,0,0,44,0,0,0,0,0,0,4,0,0,5
602011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,7,4,0,0,0,0,0,3,0,0,10,6,0,0,3,0,0,5,0,0,11,3,0,0,0,5,4,3,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,10,3,4,4,9,4,6,0,0,35,12,0,9,7,4,7,3,0,0,37,13,3,0,0,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,5
602011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,6,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,4,0,0,11,3,0,0,0,0,4,0,0,0,12,4,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,5,0,0,4,0,8,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,14,0,0,0,0,0,9,12,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,5,0,0,13,0,0,0,0,0,0,5,0,0,0
602011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
602011052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,10,4,0,0,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,6,0,5,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,14,0,0,0,3,14,26,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,13
602021053,6,3,0,0,0,6,4,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,11,9,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8
602021054,20,9,3,4,7,25,64,0,5,136,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,5,5,0,0,34,3,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,7,4,0,0,30,15,0,4,3,5,4,4,0,0,34,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,11,11,0,0,5,4,0,0,0,0,23,20,0,0,0,10,16,9,0,0,54,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,5,3,0,0,4,0,4,0,0,0,12
602021055,6,0,0,3,3,10,15,0,0,39,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,11,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,7,10,0,0,0,0,10,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,18,4,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,0,11,3,0,4,0,0,0,0,0,0,10,4,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602021056,5,0,0,0,0,5,14,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602021057,5,0,0,5,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,7,5,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9
602031058,11,0,0,3,5,0,15,3,7,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
602031059,0,0,0,0,3,14,40,12,3,85,0,0,0,0,0,0,0,0,0,4,42,10,9,3,21,18,23,0,3,126,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,10,4,0,0,0,0,4,0,0,0,21,8,0,0,0,0,5,6,0,0,24,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,0,0,0,14,19,0,6,3,3,11,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,3,0,0,12
602031060,4,0,0,0,3,15,10,0,0,37,0,0,0,0,0,0,0,0,0,0,6,0,0,6,12,11,26,0,0,64,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,16,6,0,0,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,14,0,0,5,0,10,14,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,0,9
602031061,13,0,6,5,8,26,45,0,0,97,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,3,4,0,0,5,0,0,16,6,0,0,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
602031062,8,0,4,4,8,7,18,0,0,42,0,0,0,0,0,0,0,0,0,0,12,0,0,4,3,6,6,0,0,28,0,3,0,0,0,0,0,0,0,3,9,0,0,8,0,0,12,0,0,32,10,0,7,4,10,23,38,0,0,88,3,3,0,0,0,9,5,0,0,23,6,0,0,0,0,0,4,0,0,6,9,0,0,3,4,20,19,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,6,0,0,14,4,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,3,0,0,11,11,0,0,0,10,20,39,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,0,0,8,6,0,0,16
