POW_SA2_CODE_2021,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000_3499_Mng,FTS_3000_3499_Pro,FTS_3000_3499_TecTW,FTS_3000_3499_CoPSW,FTS_3000_3499_ClAW,FTS_3000_3499_SWks,FTS_3000_3499_MaOpDv,FTS_3000_3499_Lab,FTS_3000_3499_IDNS,FTS_3000_3499_Tot,FTS_3500mo_Mng,FTS_3500mo_Pro,FTS_3500mo_TecTW,FTS_3500mo_CoPSW,FTS_3500mo_ClAW,FTS_3500mo_SWks,FTS_3500mo_MaOpDv,FTS_3500mo_Lab,FTS_3500mo_IDNS,FTS_3500mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot
309101561,0,0,0,4,0,0,0,4,0,5,0,9,0,28,4,60,0,26,8,142,0,9,0,47,0,49,4,14,0,129,0,6,3,35,3,23,0,16,0,89,0,3,0,30,10,27,0,13,4,84,4,4,5,25,5,21,3,11,3,86,6,7,0,18,10,21,0,7,0,61,0,0,6,7,7,7,0,3,0,35,5,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,20,199,47,210,11,89,13,648,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,3,0,0,0,4,0,13
309101562,0,0,0,0,0,0,0,3,0,8,0,0,0,18,3,13,0,10,0,41,0,0,0,21,0,11,4,10,0,42,0,0,0,9,0,0,0,0,0,10,0,0,0,11,0,0,0,3,0,26,0,0,5,16,3,0,0,4,0,24,0,0,3,10,4,4,0,4,0,27,4,0,0,5,0,0,5,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,3,17,86,12,30,6,40,5,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310011271,0,0,0,0,0,0,0,0,0,6,0,8,3,10,4,16,4,7,0,51,0,7,5,7,11,20,3,5,0,61,0,3,4,6,7,13,11,8,0,50,0,3,3,0,9,7,6,8,0,32,0,3,3,5,4,7,8,7,0,42,0,9,7,0,9,0,8,13,0,31,0,0,10,3,7,0,3,0,0,31,0,3,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,45,41,43,65,45,53,3,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11
310011272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,8,7,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310011274,0,0,0,0,0,0,0,0,0,9,0,0,0,26,8,75,5,43,3,154,0,0,0,20,7,48,0,21,0,109,3,0,7,4,5,21,0,13,0,55,0,5,0,0,10,11,4,16,0,51,0,0,0,7,4,9,6,4,0,37,0,0,6,5,5,4,5,7,0,30,5,0,5,0,0,0,6,3,0,12,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,14,71,30,170,41,108,10,464,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,8,0,12
310011275,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,3,28,0,82,0,0,0,9,3,27,0,16,0,54,0,0,0,8,0,22,0,11,0,46,0,4,0,7,0,20,0,0,0,33,0,0,5,10,3,19,0,0,0,36,0,0,3,3,0,7,0,0,0,11,0,0,0,4,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,58,18,130,10,59,7,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7
310011276,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,3,0,19,0,0,0,3,0,0,0,3,4,21,0,0,5,0,0,0,0,3,0,15,0,5,0,3,5,0,5,4,0,24,0,5,3,0,3,0,7,3,0,22,0,0,12,0,3,5,5,3,0,26,0,0,10,4,4,0,6,0,0,21,0,0,4,5,0,4,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,39,24,18,12,18,27,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310011563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,37,0,0,0,0,0,6,0,7,0,16,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,23,0,42,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310011564,0,0,0,0,5,5,0,0,0,7,6,10,0,20,0,77,0,36,0,149,0,7,0,20,4,42,3,21,0,100,0,0,0,13,3,16,0,4,0,39,0,4,5,11,3,14,3,6,0,40,0,0,0,16,6,10,0,3,0,42,0,3,4,0,0,5,0,0,0,19,0,0,0,4,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,9,90,30,175,12,76,3,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8
310021277,0,0,0,0,0,3,0,0,0,4,0,0,3,22,7,32,0,46,0,107,0,0,0,6,0,13,0,10,0,40,0,0,0,5,0,3,0,5,0,15,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,3,0,0,0,15,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,16,43,10,63,4,64,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021278,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,0,7,0,48,0,0,0,5,0,6,0,0,0,17,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,30,0,12,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,0,0,0,0,0,0,0,0,0,0,4,3,5,16,9,98,5,78,0,218,0,0,3,13,4,43,3,26,0,91,0,0,3,7,0,3,0,9,0,21,0,0,4,0,0,9,0,6,0,18,5,0,0,4,0,10,0,4,0,22,3,0,0,8,0,4,0,0,0,15,3,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,20,51,16,171,9,132,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
310021281,0,0,0,0,0,0,0,0,0,3,0,0,5,8,3,39,5,17,0,68,0,0,3,7,0,14,0,8,0,38,0,0,0,0,0,5,0,6,0,8,0,0,4,0,0,7,0,3,0,10,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,6,0,7,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,16,24,0,66,0,38,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021282,0,0,0,0,0,0,0,3,0,7,0,0,0,11,0,23,3,11,0,51,0,0,4,9,0,14,5,5,0,35,0,0,0,5,0,9,0,0,0,14,0,3,4,5,0,8,0,4,0,17,0,3,0,0,0,0,0,5,0,11,4,0,3,0,0,0,0,0,0,14,0,0,6,6,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,4,0,0,5,7,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,19,41,0,53,6,32,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,6
310031283,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,62,0,44,0,108,0,0,0,4,0,17,0,14,0,38,0,0,3,0,0,9,0,3,0,17,0,0,0,6,0,4,0,0,0,11,0,0,0,3,0,5,0,0,0,11,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,16,4,108,8,59,5,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3
310031284,0,0,0,0,0,4,0,4,0,8,0,0,0,9,0,10,0,4,3,28,0,0,0,9,3,4,0,9,0,22,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,3,0,0,0,14,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,3,30,3,20,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
310031285,0,0,0,0,0,4,0,4,0,6,0,0,0,16,3,157,3,65,0,245,3,0,6,0,4,53,0,21,0,83,0,0,0,4,0,19,0,4,0,29,0,0,0,3,0,9,0,3,0,17,0,0,0,6,0,5,0,4,0,18,0,0,4,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,38,11,252,10,109,6,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,5,0,4,0,5
310031286,0,0,0,3,0,0,0,3,0,3,0,12,6,47,12,73,0,58,10,222,0,5,4,37,6,40,4,14,0,113,0,0,0,18,13,14,0,7,3,63,0,3,5,17,14,7,0,6,4,53,0,0,0,23,8,10,0,3,0,50,0,8,4,17,7,3,0,6,0,36,0,5,8,10,5,0,0,0,0,33,0,0,0,5,0,3,0,0,0,10,0,0,6,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,39,30,187,63,158,4,93,16,609,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,6,0,5,0,0,0,15
310031287,0,0,0,0,0,9,0,0,0,14,0,0,3,29,0,106,0,59,0,205,0,0,3,6,3,50,0,30,0,96,0,4,0,4,0,19,0,8,0,40,0,0,0,6,3,9,0,3,0,23,0,0,4,5,3,4,0,3,0,25,0,0,3,3,0,0,0,0,0,17,3,0,5,4,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,9,8,22,69,14,206,5,106,3,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,10
310031288,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,10,0,28,0,0,0,3,0,12,0,6,0,14,0,0,0,5,0,4,0,3,0,14,0,0,0,6,4,0,0,0,0,10,3,0,0,0,0,6,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,15,8,39,0,19,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031289,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,21,0,46,0,0,0,0,0,9,0,5,0,18,0,0,0,7,0,0,0,5,0,10,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,35,0,34,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
310031290,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,3,0,19,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031291,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
310031292,0,0,0,0,0,0,0,0,0,4,0,4,10,18,4,103,3,38,0,171,0,0,9,15,0,56,0,12,0,93,0,4,0,9,0,22,0,3,0,38,3,4,5,4,0,22,0,4,0,33,0,0,0,0,0,19,0,0,0,31,3,0,6,3,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,10,19,50,7,238,5,63,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
310031293,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,0,16,0,55,0,0,0,4,0,6,0,11,0,19,0,0,0,6,0,4,0,0,0,11,0,0,0,5,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,4,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,9,36,8,26,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
310031294,0,0,0,0,0,0,0,6,0,4,0,0,0,4,0,37,7,20,0,69,0,0,0,0,0,4,3,16,0,30,0,0,0,3,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,5,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,14,0,54,9,46,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8
