POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
308031212,10,15,16,13,28,22,11,28,8,146,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,13,0,3,3,0,0,5,0,0,0,16,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,4,0,0,0,0,0,14,5,10,9,6,10,4,4,3,0,59,5,5,15,20,20,11,0,5,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031213,38,152,90,54,231,186,53,124,21,946,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,16,0,0,0,0,3,0,0,0,0,3,12,61,54,40,59,28,7,6,0,275,12,59,30,5,15,4,0,3,0,131,0,0,9,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,17,3,3,0,0,10,0,5,0,0,27,0,5,6,0,0,3,5,3,0,22,0,10,4,5,4,0,0,3,0,31,0,0,0,0,4,0,0,0,0,15,36,82,98,44,232,86,32,45,6,669,25,32,45,52,95,59,3,24,6,329,0,4,0,0,0,0,0,0,0,3,0,6,12,3,19,0,0,7,0,49
308031214,80,159,119,93,476,477,146,273,35,1858,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,5,0,8,4,0,5,7,0,0,0,23,13,7,17,22,44,64,5,3,0,172,3,3,14,3,9,8,3,0,0,44,0,3,3,0,8,10,0,7,0,37,32,159,132,66,110,37,10,22,8,575,9,76,42,29,25,13,5,7,0,198,5,5,0,4,4,4,0,0,0,30,0,3,0,0,0,0,0,0,0,9,6,3,10,0,14,9,0,0,0,38,0,0,5,0,0,0,0,3,0,8,0,0,5,0,0,9,0,0,0,14,0,7,6,3,8,0,0,0,0,30,13,14,14,12,54,36,0,0,5,142,4,34,38,29,39,20,15,29,0,198,13,18,30,20,47,23,0,6,0,159,0,3,0,0,0,3,0,0,0,10,8,24,11,14,22,14,0,3,0,94
308031215,132,197,160,134,785,936,331,828,56,3560,0,0,0,0,4,0,0,0,0,9,0,0,4,4,12,13,0,0,0,38,8,17,10,7,33,36,7,9,0,134,0,8,0,5,7,3,0,3,0,28,9,23,16,3,25,26,7,6,0,120,3,5,5,4,34,19,7,5,0,80,32,93,46,28,42,22,10,7,0,280,12,40,13,8,6,7,0,4,4,89,6,8,12,5,27,22,3,6,0,92,0,8,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,11,3,3,0,0,8,3,0,4,0,18,5,3,6,0,9,10,0,3,3,41,4,16,10,8,16,9,3,3,0,66,6,10,5,6,44,12,5,0,3,99,19,54,80,48,86,70,30,52,3,438,25,33,66,57,94,45,19,23,3,366,0,0,6,5,0,0,0,4,0,12,10,29,18,6,40,21,3,5,0,128
308031216,27,89,68,58,161,166,49,134,18,770,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,3,0,6,6,3,3,0,21,0,0,0,0,5,0,0,0,0,8,4,14,5,9,8,3,0,8,0,43,0,14,5,7,8,3,0,4,0,46,0,8,3,8,6,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,0,3,0,21,0,0,0,0,0,4,0,0,0,12,0,9,4,0,0,3,0,4,0,13,3,4,4,4,12,4,0,4,0,28,22,57,56,42,44,54,17,34,0,317,23,46,33,33,74,48,5,15,4,284,0,7,3,0,0,0,5,0,0,22,0,0,4,0,3,0,0,0,0,18
308031217,179,357,224,187,1177,1023,347,753,85,4341,0,0,0,0,0,3,0,0,3,12,0,0,0,4,4,0,3,0,0,13,8,10,9,3,19,7,0,5,0,59,6,8,17,15,40,54,3,5,0,160,3,3,17,9,29,20,7,12,0,106,5,0,5,11,35,21,5,6,6,100,16,84,70,47,73,53,18,22,3,379,25,198,104,41,76,43,11,22,13,546,16,7,11,7,70,37,10,17,4,178,3,0,3,0,13,7,4,3,0,28,11,13,29,20,68,42,15,18,0,222,0,9,3,3,44,25,6,13,0,113,19,32,42,48,137,75,27,37,0,423,5,28,31,8,37,16,7,11,0,143,62,32,62,51,313,165,35,44,3,777,15,26,39,20,43,26,11,14,0,184,69,131,201,149,380,188,48,98,15,1267,0,5,7,6,0,3,3,3,0,32,12,31,33,29,60,45,12,16,4,237
308031218,11,25,24,15,192,94,36,113,11,522,0,11,4,0,0,4,4,12,0,35,0,0,0,0,0,0,0,0,0,4,4,6,9,0,45,14,6,6,0,91,0,0,0,0,0,0,0,0,0,4,0,9,8,4,0,6,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,16,0,7,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,10,5,4,5,5,0,0,0,35,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,14
308031219,19,60,34,49,87,115,50,209,15,633,0,17,17,5,12,17,3,31,0,116,0,4,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,12,7,0,3,5,0,10,0,31,0,0,0,0,0,0,0,3,0,5,0,7,0,0,3,0,0,3,0,13,0,9,6,7,11,7,0,8,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,5,8,0,4,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,9,12,16,21,3,10,10,6,10,0,86,3,3,7,4,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,5,0,20
308031220,36,32,29,19,157,175,45,227,16,732,5,18,27,4,9,21,0,15,0,97,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,4,3,12,10,3,6,0,46,4,0,0,0,5,5,0,5,0,17,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,11,0,3,3,0,0,8,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,5,3,0,9,0,34,0,0,3,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,9
308031221,0,0,0,0,3,8,5,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,66,152,114,130,423,385,123,244,43,1681,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,6,5,8,3,0,4,0,24,0,0,3,0,5,11,3,4,0,27,8,74,47,23,62,8,5,7,3,246,4,53,26,10,14,6,0,12,3,133,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,4,0,0,12,0,0,4,0,4,0,0,0,0,13,0,3,13,4,7,7,0,3,0,41,3,14,12,13,20,17,4,9,0,97,7,0,3,6,12,3,0,0,0,32,25,83,103,99,116,93,37,76,4,644,230,220,367,526,612,473,98,160,24,2717,0,0,0,0,0,0,0,0,0,5,0,16,8,8,17,3,3,3,0,62
308031223,95,382,220,132,499,490,196,469,54,2542,0,9,4,3,4,7,0,3,0,25,0,9,5,0,3,7,0,5,0,26,9,16,5,9,10,7,0,7,0,63,6,0,0,0,3,0,0,3,0,10,0,22,15,7,18,26,5,10,0,101,0,3,4,0,6,0,3,0,0,24,32,159,108,70,90,53,12,16,9,546,17,213,107,52,71,39,12,28,11,554,0,10,20,4,14,0,0,0,0,54,0,0,4,0,4,0,0,0,0,12,0,10,10,6,16,6,0,8,0,54,3,16,12,10,27,7,3,4,0,75,10,34,28,20,32,19,8,12,0,153,0,42,22,7,15,9,0,3,0,97,7,14,23,20,74,44,14,10,0,211,27,92,108,85,114,82,35,59,10,622,42,85,139,125,122,89,18,39,12,674,6,28,10,4,9,6,5,5,0,63,8,43,34,18,31,8,7,10,3,164
308041528,249,143,93,67,348,530,379,1944,124,3884,10,60,33,37,22,81,16,201,17,473,15,5,6,8,13,12,37,99,4,212,4,8,9,7,16,50,13,10,0,109,0,3,4,0,12,13,3,3,0,49,6,4,3,5,9,7,3,30,0,68,0,4,0,0,0,9,0,8,0,31,0,41,14,7,16,7,4,12,0,100,4,30,15,3,5,8,4,25,3,106,0,10,5,4,0,8,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,10,4,3,4,10,0,7,0,30,7,3,4,4,9,7,0,21,0,60,3,10,6,0,9,3,3,0,0,29,13,42,48,23,21,23,8,33,5,217,27,32,34,27,15,47,10,21,3,201,0,0,0,0,0,0,0,0,0,7,0,14,6,0,4,4,3,3,0,40
308041529,52,96,64,43,204,248,118,332,34,1200,0,0,0,0,5,7,0,3,0,15,4,0,3,0,7,5,0,15,0,31,0,10,7,3,7,9,4,9,0,45,0,3,0,0,4,4,0,0,0,15,0,5,0,4,3,10,3,10,0,34,3,0,3,0,9,9,0,4,0,24,11,61,34,20,32,29,8,3,0,211,6,47,27,11,12,17,4,12,0,136,0,6,10,0,8,3,0,0,0,24,0,0,0,0,3,0,0,0,0,3,4,4,5,0,3,3,0,0,0,23,0,0,0,3,9,3,0,3,0,21,0,14,11,7,16,8,0,3,0,60,8,9,9,4,11,10,0,15,0,54,7,10,12,9,25,28,8,3,0,99,13,28,41,30,22,27,15,30,0,217,21,42,49,38,64,51,7,24,0,293,0,4,0,3,0,0,0,0,0,7,4,22,9,7,10,6,7,3,0,61
308051530,28,104,84,59,93,131,43,211,25,774,3,5,12,4,4,18,0,23,0,63,0,0,0,0,0,0,0,3,0,8,0,5,0,0,4,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,7,9,3,4,0,0,4,0,31,0,0,0,0,0,0,0,3,0,7,5,41,43,13,21,6,3,12,0,139,4,66,33,22,16,10,6,19,7,192,0,9,5,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,9,0,0,3,4,0,0,15,0,5,8,0,3,6,0,8,0,32,0,10,5,3,7,0,0,5,0,34,0,0,6,4,8,4,0,0,0,30,12,26,34,22,20,12,11,10,0,153,4,18,10,9,9,0,0,5,0,56,0,3,0,0,0,4,0,3,0,12,0,11,4,5,0,0,0,0,0,27
308051531,92,120,70,42,119,320,449,324,35,1556,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,4,4,0,0,8,8,5,10,5,12,26,73,34,0,176,0,0,0,0,0,3,0,0,0,3,5,11,7,5,10,5,3,3,0,44,0,0,0,0,0,0,0,0,0,5,5,53,44,18,23,10,6,9,0,167,0,86,38,14,18,10,3,14,3,185,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,10,0,3,0,8,6,8,4,4,0,27,0,14,5,3,9,7,0,0,0,43,0,20,7,3,4,8,0,4,0,47,0,10,0,0,3,0,0,0,0,14,18,54,77,32,35,31,22,24,0,301,10,36,58,31,50,26,8,10,0,225,0,6,5,0,3,0,0,0,0,19,4,15,6,7,9,14,0,0,0,60
308051532,115,62,50,47,311,440,325,754,40,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,11,0,0,7,3,16,7,6,0,0,44,0,0,3,0,10,17,6,7,0,40,3,3,4,0,3,8,12,10,0,39,5,3,0,0,18,11,3,5,0,33,0,3,3,3,0,4,0,5,0,25,0,5,6,5,3,0,5,3,0,27,13,12,5,6,45,59,18,39,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,15,0,0,0,3,4,0,0,0,0,11,0,0,0,0,3,3,3,0,0,10,5,6,3,6,8,7,8,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,8,0,9,0,22
308051533,95,126,82,62,251,409,262,442,38,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,17,13,8,13,26,67,34,40,0,218,0,0,0,0,0,0,0,0,0,6,0,3,5,5,12,12,0,10,0,47,0,0,6,0,0,3,0,0,0,9,31,74,61,32,68,33,4,12,0,322,0,52,14,8,15,8,0,3,7,98,3,8,5,4,4,7,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,0,3,0,22,0,8,12,7,3,13,0,4,3,50,0,12,7,7,7,0,0,0,3,35,0,0,0,0,0,0,0,0,0,7,18,47,56,26,21,26,9,16,0,222,20,51,64,52,102,33,4,21,9,350,0,5,3,0,0,0,0,0,0,12,0,34,14,7,11,8,3,3,0,79
308051534,131,234,164,159,640,790,377,873,81,3457,0,0,5,0,0,0,0,0,0,4,3,0,5,0,6,11,0,6,0,29,4,8,16,7,20,16,8,3,0,78,3,4,4,3,12,19,3,6,0,51,3,17,11,9,23,33,17,24,0,134,0,7,7,9,25,7,5,9,0,69,15,85,72,37,62,55,10,24,3,357,8,128,112,47,50,28,9,17,5,404,18,19,25,16,52,55,13,28,0,226,0,0,3,0,5,3,0,5,0,17,4,14,10,4,30,24,0,8,0,96,4,8,17,5,43,16,3,15,0,117,12,18,38,29,63,43,15,18,0,237,8,31,21,4,47,23,8,9,0,155,41,31,38,38,181,89,29,33,5,477,17,59,68,35,44,50,19,36,0,333,39,58,121,70,168,73,13,30,5,580,3,18,4,11,4,0,0,0,0,39,4,23,45,38,57,38,8,12,3,234
308051535,124,110,85,63,325,538,368,1039,59,2719,0,17,12,9,6,13,4,13,0,74,4,0,3,0,4,17,3,10,0,43,17,11,10,7,28,49,26,56,4,207,0,0,0,3,0,0,0,6,0,13,3,13,20,6,15,18,8,30,0,106,0,0,5,4,0,0,0,3,0,22,7,40,9,12,17,10,0,10,5,103,0,50,27,3,16,9,0,11,4,138,3,4,9,3,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,4,3,0,0,3,0,12,0,11,4,3,4,10,0,3,0,40,8,25,6,4,6,15,4,10,0,72,5,6,12,4,26,13,4,6,0,62,9,39,52,27,34,21,7,25,0,216,4,10,19,9,15,10,0,4,0,67,0,4,0,0,0,0,0,0,0,0,0,10,5,0,3,0,0,0,0,26
308051536,9,55,25,22,37,27,10,29,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,14,59,28,13,21,11,6,0,0,150,0,10,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,5,0,0,4,0,0,0,0,13,0,4,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,10,35,38,17,27,30,7,10,0,166,0,11,10,13,18,11,4,6,0,79,0,10,3,0,0,0,0,0,0,11,5,16,9,3,3,0,0,0,0,38
308051537,14,6,3,6,44,63,42,114,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,10,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,18,29,24,19,86,117,59,125,14,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,23,0,0,0,0,0,4,0,0,0,8,0,0,4,3,0,3,0,14,0,26,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,12,0,3,0,0,0,0,0,4,0,7,0,6,0,0,0,0,0,0,0,10,4,7,0,0,4,5,0,0,0,15,0,8,5,5,3,4,4,5,0,34,6,24,40,26,35,17,8,3,0,163,0,0,0,0,0,0,0,0,0,0,0,11,8,4,3,4,0,0,0,34
308051539,29,182,91,54,137,159,81,182,29,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,5,0,4,0,4,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,4,0,9,0,0,0,0,4,0,0,0,0,4,34,137,81,41,47,22,8,7,6,382,10,109,52,31,26,18,0,3,0,259,0,3,4,0,3,3,3,0,0,22,0,3,0,0,3,0,0,0,0,12,0,0,0,0,5,6,0,0,0,19,0,0,0,0,6,3,0,3,0,24,0,0,0,0,0,3,0,0,0,10,0,11,3,8,4,11,0,4,0,36,0,6,12,5,4,0,3,0,0,29,22,49,93,53,41,59,34,55,0,404,46,67,119,125,154,163,18,37,0,737,0,4,0,0,0,0,0,0,0,6,0,6,0,10,14,3,7,0,0,44
309011224,210,290,181,109,234,211,57,158,42,1502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,15,10,3,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,4,13,6,5,0,3,0,0,0,33,6,10,3,0,12,4,0,0,6,37,416,476,234,108,259,72,12,9,13,1593,90,107,61,14,30,12,4,5,5,330,6,0,8,0,0,0,0,0,0,13,3,5,6,0,3,3,0,0,0,33,8,15,11,9,23,21,3,5,0,90,4,11,11,10,18,16,0,7,0,79,0,12,20,12,27,14,4,13,0,103,12,25,27,11,6,9,0,0,0,100,0,0,0,0,0,0,0,0,0,5,10,12,3,4,8,0,0,5,4,44,15,25,31,14,35,9,6,0,0,134,19,11,5,0,7,0,0,3,0,41,55,27,31,17,22,16,4,4,3,187
309011225,366,734,609,479,1634,2074,595,1336,134,7968,0,0,0,3,9,6,0,0,0,21,0,0,0,0,0,0,0,0,0,3,24,74,77,62,141,69,26,34,0,507,0,0,0,0,0,4,5,0,0,18,6,51,53,52,93,103,14,27,9,409,8,27,20,28,75,46,10,7,3,221,90,172,159,85,217,136,33,32,3,930,136,234,114,46,44,31,17,20,8,657,12,15,16,12,22,11,7,8,0,90,5,8,9,0,3,8,0,3,0,38,5,13,13,3,23,22,7,8,0,96,0,18,16,10,32,20,8,13,0,116,17,61,74,41,126,108,19,24,0,472,15,37,27,12,30,20,4,8,0,154,0,15,10,13,22,21,0,3,0,88,33,62,55,37,59,36,9,14,3,316,57,148,153,115,160,77,21,37,8,769,21,23,16,10,6,10,4,0,0,105,78,75,54,27,59,44,0,18,8,366
309011226,108,295,201,149,321,376,103,250,31,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,4,13,10,0,0,0,48,0,0,0,0,0,0,0,0,0,0,5,10,10,8,9,4,0,0,0,45,5,7,0,0,14,14,0,6,0,49,91,172,111,67,153,66,19,20,4,705,27,115,48,22,20,0,5,0,0,245,0,8,8,6,4,0,0,0,0,25,0,3,0,0,5,3,0,0,0,16,5,3,16,14,12,19,0,0,0,65,7,5,8,6,11,10,5,5,0,47,9,24,35,26,43,26,10,15,0,181,14,38,14,15,19,11,0,3,4,110,4,9,0,0,14,3,0,3,0,29,27,77,75,54,49,53,21,44,5,398,23,87,105,71,92,41,9,23,4,462,11,17,7,9,8,0,0,0,0,62,25,21,12,13,23,10,5,4,0,104
309011227,571,633,487,342,954,1177,340,657,121,5272,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,20,6,0,6,3,0,3,0,47,0,0,0,0,0,0,0,0,0,0,4,17,23,9,29,37,8,16,5,149,0,0,0,0,0,0,4,0,0,6,56,110,66,43,60,28,11,9,4,396,244,347,182,92,132,71,25,22,20,1136,0,7,11,9,9,5,0,4,0,40,5,9,5,7,26,19,9,7,0,98,4,17,21,12,74,43,14,16,0,206,34,26,33,28,112,64,19,36,0,345,12,32,69,32,84,54,15,24,5,332,22,71,49,26,85,34,7,12,3,303,9,6,14,8,59,23,8,11,0,142,12,23,41,30,19,42,7,16,0,202,41,97,113,101,116,75,10,25,0,580,223,111,117,109,141,129,13,27,12,880,81,35,29,20,28,29,5,9,0,238
