POW_SA2_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
119011360,0,0,0,0,37,7,12,0,0,56,58,15,14,0,4,85,4,0,0,0,0,10,1045,182,143,25,9,1404,1126,41,60,6,3,1239,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,0,0,4,44,14,15,3,3,73,5,0,0,0,0,5,23,0,5,0,0,27,28,0,5,0,0,27,0,0,0,0,0,0,10,0,0,0,0,7,15,0,0,0,0,15,55,3,0,3,0,59,20,0,0,0,0,24,5,0,0,0,0,5,9,0,0,0,0,9,5,0,0,0,0,5,8,0,4,0,0,12,0,0,0,0,0,0,5,0,0,0,0,8,35,8,0,0,0,48,7,0,0,0,0,7,67,0,0,0,0,71,0,0,0,0,0,0,27,0,0,0,0,31,12,0,0,0,0,19,49,0,0,0,0,49,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0
119011361,0,0,0,0,60,29,18,0,0,115,56,19,12,4,0,85,5,0,0,0,0,0,627,183,156,13,12,999,541,20,35,0,5,597,3,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,10,3,0,0,0,21,0,0,0,0,0,0,9,0,4,0,0,15,12,0,0,0,0,12,5,0,0,0,0,5,3,0,0,0,0,5,6,0,0,0,0,4,17,0,5,0,0,26,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,44,0,10,0,0,57,7,0,0,0,0,7,54,0,0,0,0,54,0,0,0,0,0,0,18,0,0,0,0,20,3,4,0,0,0,11,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
119011571,0,0,0,3,92,25,19,7,0,153,157,23,23,4,3,204,14,3,4,0,4,26,2103,304,188,31,19,2645,1943,45,44,12,3,2051,4,0,0,0,0,4,50,8,9,0,0,63,6,0,0,0,0,6,95,10,8,0,0,115,3,0,0,0,0,3,24,3,0,0,0,27,40,0,0,0,0,40,9,0,0,0,0,5,10,0,0,0,0,10,21,0,0,0,0,22,85,3,5,0,0,93,24,0,0,0,0,22,6,0,0,0,0,11,39,0,0,0,0,44,9,0,0,0,0,9,16,0,0,0,0,16,4,0,0,0,0,4,36,0,5,0,0,42,129,8,5,0,0,142,15,6,3,0,0,22,48,0,0,0,0,48,0,0,0,0,0,0,50,0,0,0,0,55,36,5,6,0,0,39,76,0,0,0,0,71,17,0,0,0,0,17,7,0,0,0,0,6,18,0,0,0
119011572,0,0,0,10,361,72,60,10,4,521,360,46,21,3,9,434,16,6,0,0,0,18,4322,590,294,71,44,5327,2240,52,30,26,6,2363,9,0,0,0,0,9,58,0,0,0,0,59,8,0,0,0,0,8,225,22,8,6,3,266,4,0,0,0,0,8,27,3,0,0,0,30,84,0,0,0,0,85,10,0,3,0,0,10,26,0,0,0,0,24,42,0,0,0,0,42,162,4,0,0,0,164,31,0,0,0,0,36,17,3,0,0,0,20,36,0,0,0,0,40,6,0,0,0,0,6,16,4,0,0,0,23,11,0,5,0,0,12,46,0,0,0,0,53,116,16,4,0,6,138,35,3,0,0,0,31,163,0,0,0,0,162,0,0,0,0,0,0,67,4,0,0,0,67,31,4,0,4,0,44,141,0,6,0,0,148,21,0,0,0,0,21,14,0,0,0,0,15,16,0,0,0
119011655,0,0,0,8,75,17,11,0,0,100,229,26,19,8,0,281,6,0,0,0,0,9,2663,355,177,24,24,3234,866,24,29,7,5,930,0,0,0,0,0,0,31,3,4,0,0,47,5,0,0,0,0,5,101,3,8,3,0,121,0,0,0,0,0,0,8,0,0,0,0,6,59,0,0,0,0,59,7,0,0,0,0,3,7,0,0,0,0,5,7,4,0,0,0,7,91,0,0,0,0,90,29,0,0,0,0,30,7,0,0,0,0,7,12,0,0,0,0,13,8,0,0,0,0,8,10,0,0,0,0,13,0,0,0,0,0,0,28,0,8,0,0,41,89,12,3,5,3,108,16,0,0,0,0,13,106,0,0,0,0,105,0,0,0,0,0,0,58,0,0,0,0,67,9,0,5,0,0,15,50,6,3,0,0,60,7,0,0,0,0,7,8,0,0,0,0,9,12,0,0,0
119011656,0,0,0,0,7,0,0,0,0,5,34,10,8,0,0,55,5,0,0,0,0,5,348,133,102,12,8,602,444,23,23,9,0,495,4,0,0,0,0,4,16,0,7,0,0,26,3,0,0,0,0,3,6,5,3,0,0,12,0,0,0,0,0,0,8,0,0,0,0,18,5,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,9,6,0,0,0,0,8,3,0,0,0,0,4,3,3,0,0,0,4,11,4,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,10,97,12,6,5,0,117,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,4,4,0,0,0,6,11,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
119011657,0,0,0,4,14,8,4,0,0,24,28,14,10,0,0,53,0,0,0,0,0,0,496,121,85,12,4,725,429,14,51,3,0,498,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,6,13,0,5,0,0,21,3,0,0,0,0,3,6,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,9,0,0,0,0,13,5,0,0,0,0,11,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,10,0,0,0,0,14,0,0,0,0,0,3,10,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0
119011658,0,0,0,0,10,6,3,5,0,18,26,9,11,3,0,46,0,0,0,0,0,0,455,172,143,32,0,802,736,42,61,20,10,865,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,15,8,7,0,0,30,0,0,0,0,0,0,7,3,0,0,0,9,9,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,7,3,0,0,0,0,3,19,4,0,0,0,22,9,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,7,14,3,0,0,0,19,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,14,0,4,0,0,16,0,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
119021362,0,0,0,5,36,7,6,0,0,40,117,16,18,5,5,151,11,0,0,0,0,9,1231,287,209,31,12,1771,687,38,71,15,7,818,0,0,0,0,0,0,26,0,3,0,0,32,3,0,0,0,0,3,83,15,9,0,5,105,0,0,0,0,0,0,6,5,0,0,0,8,13,0,0,0,0,17,3,0,0,0,0,4,18,5,7,4,0,27,13,0,0,0,0,16,35,3,0,0,0,37,6,0,0,0,0,12,9,0,0,0,0,9,6,0,0,0,0,6,3,0,0,0,0,3,12,0,0,0,0,13,5,0,0,0,0,3,45,10,9,7,0,73,51,7,8,0,0,68,8,0,0,0,0,8,71,0,0,0,0,71,0,0,0,0,0,0,13,0,0,0,0,16,3,0,0,0,0,3,40,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0
119021366,0,0,0,0,132,12,6,4,0,160,196,25,24,0,0,248,5,5,0,0,0,9,2053,389,214,37,17,2712,791,47,41,19,5,900,3,0,0,0,0,3,32,0,0,0,0,40,3,0,0,0,0,5,130,22,4,7,0,166,8,0,0,0,0,8,9,3,3,0,0,29,16,0,0,0,0,23,4,0,0,0,0,7,10,3,0,0,0,13,19,0,0,0,0,22,23,4,0,0,0,28,25,0,3,0,0,25,3,0,0,0,0,4,11,0,0,0,0,13,3,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,15,102,19,8,4,0,141,7,0,0,0,0,14,48,0,0,0,0,52,0,0,0,0,0,0,36,0,0,0,0,32,7,0,0,0,0,12,43,0,0,0,0,45,5,0,0,0,0,5,8,0,0,0,0,5,11,0,0,0
119021367,0,0,0,3,22,5,3,0,0,28,69,22,10,4,0,105,7,0,0,0,0,7,1057,197,121,22,18,1413,858,32,35,8,4,935,0,0,0,0,0,0,24,0,3,0,0,23,0,0,0,0,0,0,51,11,8,0,0,69,0,0,0,0,0,0,8,0,0,0,0,16,20,3,0,0,0,23,0,0,0,0,0,0,28,0,0,0,0,27,9,0,0,0,0,11,24,0,6,0,0,27,29,0,0,0,0,28,0,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,13,4,0,0,0,21,44,9,5,0,0,59,3,0,0,0,0,4,51,0,0,0,0,51,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,9,39,0,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0
119021573,0,0,0,0,22,5,6,0,0,32,85,20,33,4,6,148,5,4,0,0,0,10,883,208,206,31,23,1358,563,15,19,4,0,603,0,0,0,0,0,0,87,9,14,10,0,115,0,0,0,0,0,0,37,0,3,3,3,50,0,0,0,0,0,4,15,0,0,0,0,19,19,0,0,0,0,26,3,0,0,0,0,3,38,0,0,0,0,44,12,0,0,0,0,11,35,0,5,0,0,50,13,0,0,0,0,21,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,13,4,0,0,0,22,67,6,4,0,0,80,5,0,0,0,0,5,76,0,0,0,0,76,0,0,0,0,0,0,16,0,0,0,0,23,25,5,9,0,0,40,44,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
119021574,0,0,0,4,0,0,0,0,0,5,11,5,7,0,0,30,0,0,0,0,0,0,208,69,106,6,4,389,188,4,7,4,0,203,0,0,0,0,0,0,17,4,5,0,0,31,0,0,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,15,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
119021659,0,0,0,0,12,0,7,0,0,23,27,8,12,0,0,39,3,0,0,0,0,4,465,113,120,19,0,716,275,12,17,3,0,307,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,197,16,17,5,0,242,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,51,0,0,0,0,52,18,0,0,0,0,22,13,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,116,7,13,3,0,139,14,0,0,0,0,15,11,0,0,0,0,9,29,0,4,0,0,37,0,0,0,0,0,0,6,0,4,0,0,9,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119021660,0,0,0,7,41,11,12,0,0,59,48,11,12,0,0,68,3,0,0,0,0,11,821,144,112,23,9,1104,780,7,6,4,7,811,0,0,0,0,0,0,29,0,0,0,0,25,9,0,0,0,0,9,250,35,19,9,0,317,0,0,0,0,0,4,9,0,0,0,0,12,29,0,0,0,0,34,4,0,0,0,0,4,13,0,0,0,0,13,40,0,0,0,0,41,53,0,0,0,0,53,15,0,4,0,0,25,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,3,44,5,10,0,0,57,34,0,0,0,0,32,29,0,0,0,0,26,67,0,0,0,0,73,0,0,0,0,0,0,15,0,0,0,0,15,9,0,0,0,0,7,70,0,0,0,0,72,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0
119021661,0,0,0,0,33,3,3,0,0,38,75,20,7,0,0,111,3,0,0,0,0,5,867,187,119,18,8,1211,389,24,37,5,6,453,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,67,13,8,6,0,92,0,0,0,0,0,0,10,0,0,0,0,12,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,4,0,3,4,0,0,0,0,6,18,0,3,0,0,19,14,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,13,5,0,0,0,22,16,0,0,0,0,21,6,0,0,0,0,8,69,0,0,0,0,71,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
119021662,0,0,0,5,6,4,3,3,0,18,45,18,21,7,0,94,3,0,0,0,0,3,605,279,218,32,10,1149,613,72,93,7,7,792,0,0,0,0,0,0,7,0,0,0,0,8,0,0,3,0,0,0,58,6,9,0,0,76,0,0,0,0,0,0,5,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,25,4,3,6,0,47,13,4,4,0,0,18,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,13,0,0,0,0,0,0,6,0,6,0,0,9,20,0,0,0,0,19,8,0,0,0,0,6,13,0,0,0,0,13,0,0,0,0,0,3,17,3,0,0,0,22,3,0,0,0,0,3,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119021663,0,0,0,12,80,3,0,0,0,89,285,19,9,7,0,316,8,0,0,0,0,17,3068,306,110,36,19,3539,960,40,26,15,3,1047,0,0,0,0,0,0,16,0,0,0,0,16,6,0,0,0,0,6,159,14,4,0,0,178,6,0,0,0,0,6,5,0,0,0,0,8,12,0,0,0,0,20,10,0,0,0,0,10,16,0,0,0,0,14,28,0,0,0,0,30,41,0,0,0,0,44,31,0,0,0,0,29,12,0,0,0,0,9,9,0,0,0,0,4,13,0,0,0,0,13,5,0,0,0,0,10,0,0,0,0,0,8,11,0,0,0,0,5,22,3,0,0,0,27,15,0,0,0,0,15,31,0,0,0,0,30,0,0,0,0,0,0,54,0,0,0,0,54,3,0,0,0,0,3,63,0,0,0,0,63,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0
119031370,0,0,0,0,10,3,5,0,0,19,23,13,3,4,0,36,0,0,0,0,0,3,417,158,104,19,5,704,425,24,35,8,5,497,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,80,18,26,8,0,126,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,6,13,0,4,0,0,14,3,4,0,0,0,11,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,5,7,0,0,0,0,12,16,0,9,0,0,19,54,0,0,0,0,54,0,0,0,0,0,0,14,0,0,0,0,17,0,0,0,0,0,0,17,4,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
119031371,0,0,0,4,4,3,0,0,0,9,32,9,6,3,0,50,0,0,0,0,0,0,725,173,116,15,3,1028,524,57,63,8,0,658,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,24,14,18,0,0,55,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,8,0,3,0,0,10,15,0,0,0,0,16,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,10,6,6,0,0,0,12,20,0,0,0,0,20,0,0,0,0,0,0,10,5,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
119031372,0,0,0,3,31,6,6,0,0,42,204,42,18,4,0,266,8,0,3,0,0,7,2580,612,263,62,26,3545,1236,130,117,33,7,1522,0,0,0,0,0,0,11,0,0,0,0,10,3,0,0,0,0,3,119,23,11,4,0,161,4,0,0,0,0,9,10,0,0,0,0,9,16,0,0,0,0,16,9,0,0,0,0,3,8,0,0,0,0,15,20,0,4,0,0,27,18,3,0,0,0,27,18,0,0,0,0,20,4,0,0,0,0,4,6,0,0,0,0,6,8,0,0,4,0,13,5,0,0,0,0,12,3,0,0,0,0,4,5,0,0,0,0,11,11,0,0,4,0,23,5,4,0,0,0,10,96,0,3,0,0,98,4,0,0,0,0,4,31,3,7,0,0,40,6,0,0,0,0,4,44,0,0,0,0,49,8,0,0,0,0,3,0,0,6,0,0,4,8,0,0,0
119031373,4,0,0,3,42,0,4,3,0,47,33,9,9,0,0,51,5,0,0,0,0,7,507,94,94,23,4,714,385,15,28,4,0,430,4,0,0,0,0,4,9,0,0,0,0,12,0,0,0,0,0,0,55,11,21,4,0,94,0,0,0,0,0,0,12,0,0,0,0,9,5,0,0,0,0,5,5,0,0,0,0,5,10,0,0,0,0,10,12,0,0,0,0,15,14,0,3,0,0,21,13,0,4,0,0,15,0,0,0,0,0,6,3,0,0,0,0,5,3,0,0,0,0,6,3,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,4,9,0,0,0,0,12,4,0,0,0,0,7,17,0,0,0,0,18,0,0,0,0,0,0,22,0,0,0,0,22,5,0,0,0,0,6,22,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0
119031374,0,0,0,4,11,0,8,0,0,16,56,17,25,5,0,101,3,0,0,0,0,6,1138,325,222,42,12,1735,1060,60,71,32,3,1226,0,0,0,0,0,0,8,0,0,0,0,11,7,0,0,0,0,7,181,34,25,10,7,249,7,0,0,0,0,7,4,3,3,0,0,10,15,0,0,0,0,15,0,0,0,0,0,7,17,3,0,0,0,19,28,5,7,0,0,38,24,0,3,0,0,24,21,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,10,3,0,0,0,0,3,6,0,3,0,0,9,15,4,0,0,0,24,19,0,4,0,0,20,105,0,0,7,0,108,0,0,0,0,0,0,22,4,3,0,0,26,0,0,0,0,0,3,39,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
119031664,0,0,0,8,33,6,4,0,0,43,104,12,18,3,3,144,7,4,0,0,0,13,2215,359,185,36,29,2827,1929,30,41,3,6,2008,3,0,0,0,0,3,39,0,0,0,0,39,7,0,0,0,0,6,707,96,60,17,4,883,3,0,0,0,0,3,14,0,0,0,0,16,27,0,0,0,0,27,9,0,0,0,0,9,19,3,5,0,0,21,120,16,9,0,0,143,55,0,0,0,0,59,54,0,0,0,0,58,6,0,0,0,0,9,3,0,0,0,0,3,18,0,0,0,0,18,20,0,0,0,0,16,9,0,0,0,0,12,25,0,0,0,0,32,37,0,0,0,0,42,66,6,3,0,0,76,82,0,0,0,0,84,3,0,0,0,0,3,67,0,0,0,0,65,7,0,0,0,0,5,89,0,0,0,0,95,7,0,0,0,0,7,9,0,0,0,0,12,13,0,0,0
119031665,0,0,0,0,0,4,4,0,0,7,20,7,7,0,0,39,0,0,0,0,0,0,342,104,117,21,8,592,485,9,32,6,4,533,0,0,0,0,0,0,3,0,0,0,0,12,4,0,0,0,0,4,140,31,30,9,0,219,0,0,0,0,0,0,3,6,0,0,0,7,19,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,37,17,0,0,0,0,16,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,6,0,0,0,0,13,4,3,0,0,0,8,9,0,3,0,0,9,52,0,0,0,0,52,0,0,0,0,0,0,16,0,4,0,0,18,0,0,0,0,0,3,29,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
119031666,0,0,0,0,8,0,0,0,0,4,25,16,12,0,0,52,0,0,0,0,0,0,537,153,142,11,5,850,601,56,96,12,3,761,0,0,0,0,0,0,6,0,0,0,0,7,3,0,0,0,0,3,51,11,12,0,0,80,0,0,0,0,0,3,5,0,0,0,0,7,13,0,0,0,0,13,0,0,5,0,0,5,3,0,3,0,0,12,7,0,0,0,0,5,19,0,0,0,0,25,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,4,4,4,0,0,0,9,8,0,0,0,0,9,9,0,5,0,0,11,53,0,0,0,0,53,0,0,0,0,0,0,15,0,5,0,0,15,0,0,0,0,0,0,17,0,4,0,0,24,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0
119031667,0,0,0,7,0,0,0,0,0,0,21,10,9,0,0,29,0,0,0,0,0,0,321,100,76,15,0,513,387,21,33,3,0,450,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,66,7,14,7,0,94,0,0,0,0,0,0,9,0,5,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,15,0,0,0,0,19,9,0,0,0,0,9,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,10,0,0,0,0,4,4,0,0,0,0,6,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,5,10,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0
119041377,0,0,0,0,9,4,9,0,0,20,32,22,10,0,0,64,3,0,0,0,0,3,545,206,136,20,6,917,586,42,57,13,4,704,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,49,14,13,4,0,83,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,3,0,0,0,4,10,5,7,0,0,19,12,0,0,0,0,19,3,0,0,0,0,6,12,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,12,0,9,0,0,22,11,0,0,0,0,15,7,0,0,0,0,13,0,0,0,0,0,4,16,0,3,0,0,20,5,0,0,0,0,4,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
