POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
506041135,6,0,0,60,43,0,6,0,0,59,47,6,8,0,0,61,42,8,11,3,0,63,43,4,4,0,0,48,50,3,11,0,0,63,37,3,12,0,0,46,18,0,4,0,0,16,8,4,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,388,35,58,8,0,480,65,0,0,0,0,66,82,0,7,0,0,91,51,0,5,0,0,56,39,4,5,4,0,54,85,7,15,0,0,107,70,4,24,5,0,100,58,3,14,6,0,82,50,0,10,0,0,61,44,6,4,5,0,65,39,0,3,0,0,49,10,3,4,0,0,20,7,0,0,0,0,3,0,0,3,0,0,5,606,34,105,18,0,764,44,0,0,0,0,46,17,0,0,0,0,19,1048,73,163,25,10,1313,20,0,0,0,0,19,68,0,4,0,0,73,106,8,12,0,0,128,90,16,19,0,0,122,73,27,28,0
506041136,0,0,0,184,183,3,0,0,0,187,174,9,3,0,0,192,183,12,3,0,0,192,194,17,7,0,0,219,203,20,11,8,0,234,149,9,6,3,0,170,94,5,11,0,0,109,47,8,3,0,0,54,3,0,0,0,0,8,0,0,0,0,0,0,1596,78,46,13,4,1735,197,0,0,0,0,199,147,0,6,0,0,154,143,0,4,5,0,147,145,10,13,3,0,171,180,8,13,3,4,205,176,3,13,3,0,198,156,12,16,8,0,189,157,8,6,3,0,179,137,6,8,3,3,157,112,11,9,6,0,134,58,0,6,4,0,69,21,0,4,4,0,27,8,3,0,5,0,14,1636,74,93,43,9,1846,173,3,5,0,5,181,43,0,11,3,8,57,3440,160,149,55,22,3825,182,0,0,0,0,182,551,5,0,0,0,559,699,27,17,0,0,740,677,47,17,3,5,750,661,67,37,9
506041137,5,0,0,70,40,3,10,0,0,56,44,3,9,0,0,50,59,0,10,0,0,73,69,7,3,0,0,81,81,4,8,0,0,94,72,0,5,0,0,83,43,0,0,0,0,56,12,0,0,0,0,12,3,5,0,0,0,3,0,0,0,0,0,0,551,23,51,3,0,632,154,0,0,0,0,151,103,0,0,0,0,106,67,0,3,7,0,76,74,3,6,0,0,89,109,0,14,5,0,130,101,9,12,3,0,123,107,0,12,0,0,127,92,0,4,0,0,100,80,6,9,5,0,97,63,6,6,0,0,79,30,6,4,0,4,44,16,4,0,0,0,22,8,0,5,0,0,7,1000,34,84,31,4,1150,46,0,7,0,0,57,22,0,6,0,0,31,1624,59,144,30,5,1872,36,0,0,0,0,36,76,0,0,0,0,81,125,9,5,0,0,136,85,17,12,0,0,110,86,22,17,0
506051138,0,0,0,165,172,6,7,0,0,181,161,13,8,0,0,185,139,8,9,0,0,158,162,4,0,0,0,175,132,5,10,0,0,145,92,3,6,0,0,102,71,4,3,0,0,71,18,0,4,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,1235,45,53,6,3,1346,132,0,3,0,0,140,105,0,0,0,0,105,95,0,7,0,0,105,100,7,11,3,0,120,104,7,23,5,0,138,112,7,13,8,0,143,101,3,8,0,0,117,93,4,11,0,0,103,72,9,12,4,0,98,66,5,13,3,0,91,39,0,4,6,0,49,9,4,7,3,0,19,5,0,0,0,0,4,1037,42,114,35,4,1230,87,4,12,0,0,98,43,0,0,0,4,52,2400,92,170,43,10,2718,104,0,0,0,0,104,404,0,7,0,0,408,543,9,12,0,0,568,657,34,16,0,4,709,641,58,45,9
506051139,0,0,0,51,40,3,3,0,0,48,40,0,0,0,0,40,38,3,3,0,0,52,43,4,6,0,0,50,49,7,8,0,0,56,31,6,7,0,0,43,22,3,4,0,0,28,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,365,28,34,0,4,423,91,0,0,0,0,94,77,0,3,0,0,73,46,0,3,0,0,53,46,9,9,3,0,62,56,8,9,4,3,81,50,6,3,0,0,56,39,0,3,0,0,45,32,7,14,6,0,55,35,5,14,3,0,54,30,0,9,0,0,43,13,3,4,0,0,21,9,0,3,0,0,7,0,0,0,0,0,0,523,29,74,17,0,655,31,5,0,0,0,34,18,0,5,0,0,21,938,61,110,21,6,1131,34,0,0,0,0,34,98,0,4,0,0,101,116,6,11,0,0,135,138,19,11,0,0,171,126,17,17,0
506051140,0,0,0,72,60,5,3,0,0,64,53,5,12,0,0,76,61,11,4,0,0,76,64,14,7,3,0,91,84,12,13,5,0,110,70,13,12,0,4,97,49,8,5,0,0,63,16,5,0,3,0,27,3,3,0,0,0,9,0,0,0,0,0,0,593,80,68,17,3,759,151,0,4,0,0,154,117,4,6,0,0,123,63,6,8,0,0,69,68,0,12,4,0,85,104,9,12,5,0,125,84,7,20,0,0,116,101,10,22,4,5,132,85,5,23,0,0,113,88,14,17,3,0,123,73,11,22,3,0,105,25,5,6,5,0,50,14,3,3,5,0,34,4,0,0,5,0,12,970,65,159,42,4,1242,75,3,12,0,0,93,17,0,0,0,0,17,1654,145,238,59,12,2111,31,0,0,0,0,31,105,7,0,0,0,115,124,10,3,0,0,140,114,18,15,0,0,141,109,20,18,0
506051141,0,0,0,42,45,5,4,0,0,54,42,3,0,0,0,47,50,3,5,0,0,60,61,8,7,0,0,75,54,5,8,0,0,75,48,12,6,4,0,72,45,8,4,3,0,54,12,0,3,0,0,24,4,0,0,0,0,4,0,0,0,0,0,6,448,43,44,13,0,547,65,0,4,0,0,67,44,0,3,0,0,51,36,0,4,0,0,40,43,0,12,0,0,49,58,3,15,5,0,79,64,13,13,4,0,89,72,8,9,0,0,96,88,9,15,5,0,113,65,11,11,4,0,85,56,5,10,0,0,76,35,5,11,4,0,54,8,3,5,8,0,18,8,0,0,0,0,8,637,54,108,33,4,827,58,7,0,0,0,69,18,0,3,5,0,26,1161,101,160,43,9,1469,18,0,0,0,0,16,59,0,4,0,0,69,108,3,3,0,0,109,96,16,11,3,0,120,99,9,14,5
506061142,9,0,0,92,69,6,14,0,0,85,63,10,14,4,0,86,65,3,5,0,0,75,65,6,6,0,0,73,49,3,12,4,0,61,30,6,5,0,5,42,18,6,0,0,0,24,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,567,44,56,9,3,683,223,0,4,0,0,226,102,0,3,0,0,111,98,0,20,3,3,130,113,4,18,3,3,141,118,6,30,4,0,150,77,7,12,0,0,102,58,0,14,0,0,79,79,3,6,6,0,91,60,4,10,4,0,75,45,3,9,4,0,58,16,4,4,0,0,25,10,0,0,0,0,15,0,0,0,0,0,3,997,35,133,27,8,1205,82,0,0,0,0,83,28,0,4,0,0,31,1672,78,199,37,14,2002,68,0,0,0,0,66,148,0,3,0,0,153,163,12,12,0,0,195,132,25,41,0,0,207,122,26,35,6
506061143,0,0,0,49,32,0,3,0,0,49,36,0,0,0,0,42,34,6,0,0,0,40,40,8,7,0,0,56,35,10,6,4,0,53,26,10,8,0,0,44,9,3,0,0,0,16,0,6,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,304,40,36,11,0,390,29,0,0,0,0,29,32,0,4,0,0,33,18,0,0,0,0,27,28,8,5,3,0,40,36,5,5,4,0,52,32,9,4,7,0,47,24,3,10,8,0,47,29,6,7,7,0,44,22,4,6,0,0,35,22,6,9,5,0,39,8,0,3,4,0,20,4,0,0,0,0,4,0,0,0,0,0,0,275,46,66,36,0,418,36,3,3,0,0,44,11,0,6,0,4,14,620,82,113,51,5,871,43,0,0,0,0,43,118,0,4,0,0,121,136,3,10,3,0,147,142,11,19,0,0,170,113,17,8,0
506061144,0,0,0,12,19,0,0,0,0,17,11,0,0,0,0,14,13,7,3,0,0,21,18,5,7,0,0,24,9,5,4,0,0,16,17,0,3,0,0,22,14,5,5,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,120,21,36,4,3,184,22,0,0,0,0,26,26,0,0,0,0,21,14,0,0,6,0,17,14,0,4,4,0,19,14,0,4,5,0,21,21,0,12,0,0,29,13,3,0,5,0,16,15,0,14,0,0,33,13,0,0,0,0,20,18,4,6,0,0,23,3,0,3,0,0,7,6,0,3,4,0,12,0,0,0,0,0,4,167,19,49,24,0,262,15,5,0,3,0,27,4,6,4,5,0,12,313,43,83,40,3,486,13,0,0,0,0,13,31,0,4,0,0,34,27,5,12,0,0,39,42,0,11,3,0,50,37,0,6,5
506071145,3,0,0,123,112,4,10,0,0,126,60,8,4,0,0,75,67,10,14,3,0,90,65,12,9,0,0,88,76,4,11,0,0,100,55,5,10,0,0,70,36,3,3,0,0,47,14,0,4,0,0,27,5,0,0,0,0,4,0,0,0,0,0,0,701,56,71,10,0,834,94,0,0,0,0,91,161,0,0,0,0,165,99,0,11,0,0,102,98,6,9,0,0,116,100,0,10,0,0,117,74,3,21,0,0,99,81,0,11,0,0,95,88,9,14,0,0,102,75,3,17,0,0,97,55,6,6,0,0,71,34,3,8,0,0,45,13,6,0,0,0,16,5,0,3,0,0,10,972,46,103,12,3,1139,78,0,6,0,3,84,19,0,0,5,0,22,1768,101,182,24,11,2081,17,0,0,0,0,17,123,4,3,0,0,132,207,7,16,3,0,232,203,19,23,0,0,237,137,34,18,0
506071146,0,0,0,79,82,3,3,0,0,96,48,3,4,0,0,58,45,8,0,0,0,50,57,4,3,0,0,64,51,10,7,0,0,65,62,6,4,0,0,80,43,4,7,0,0,46,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,522,38,36,5,0,599,114,0,0,0,0,119,110,0,0,0,0,114,69,0,0,0,0,74,69,6,0,0,0,81,83,3,10,4,0,110,67,7,9,0,0,86,76,4,19,0,0,92,63,3,11,3,0,85,56,3,12,9,0,77,56,11,13,3,0,82,26,4,3,0,0,39,15,0,4,0,0,19,0,0,0,0,0,0,827,43,86,18,4,983,70,3,3,0,0,71,14,0,0,0,0,14,1424,87,127,26,10,1666,4,0,0,0,0,4,69,0,5,0,0,75,130,5,4,0,0,143,126,11,13,0,0,149,109,19,14,3
506071147,4,0,0,241,257,8,5,0,0,270,207,19,6,0,4,233,186,13,11,0,0,206,230,27,15,3,0,278,238,24,12,0,0,270,202,17,12,0,0,234,123,16,5,4,0,144,47,11,3,0,0,53,7,0,0,0,0,11,0,0,0,0,0,0,1867,138,58,12,5,2087,169,0,3,0,0,170,231,0,0,0,0,236,156,3,8,0,0,167,185,3,12,0,0,199,217,9,11,6,0,244,241,11,26,0,0,274,199,12,18,3,0,227,191,13,17,6,0,231,146,11,21,4,0,182,139,12,18,0,0,176,84,9,16,4,0,120,29,13,9,3,0,51,6,0,5,3,0,21,1998,95,159,36,6,2294,197,9,9,4,0,220,46,4,0,0,8,56,4112,246,229,46,16,4651,36,0,0,0,0,36,248,4,6,0,0,254,432,15,14,0,0,457,513,23,14,0,4,554,502,72,27,3
507011148,4,0,0,89,77,6,4,0,0,84,49,10,7,0,0,67,68,4,13,5,0,89,77,5,10,3,0,90,60,4,4,4,0,71,35,6,11,0,0,49,11,0,4,0,0,20,8,0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,523,33,60,13,0,632,75,0,0,0,0,77,79,0,10,0,0,91,62,0,4,0,0,71,84,5,16,0,0,105,107,7,37,7,0,144,94,5,16,6,0,120,76,3,15,0,0,100,69,9,15,3,0,96,46,0,10,0,0,63,24,5,7,3,0,42,12,0,3,5,0,19,0,0,4,0,0,7,5,0,0,0,0,0,736,36,149,33,0,949,60,0,3,0,0,64,18,0,0,0,0,23,1339,64,211,45,4,1668,20,0,0,0,0,19,87,0,4,0,0,92,134,3,10,0,0,156,113,22,17,0,0,153,100,20,13,0
507011150,0,0,0,203,152,9,0,0,0,160,163,5,3,0,0,175,162,20,4,0,0,189,187,12,6,0,0,215,169,9,7,0,0,186,111,25,6,0,0,140,75,9,4,0,0,89,27,3,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,5,1380,104,33,4,6,1531,68,0,0,0,0,72,113,0,5,0,0,118,95,0,3,0,0,100,113,6,7,8,0,133,125,7,11,0,0,143,118,11,6,0,0,133,122,9,6,6,0,141,68,18,7,5,0,96,74,9,12,6,0,90,52,4,4,4,0,67,24,9,5,3,0,43,6,3,5,0,0,11,3,0,4,0,0,7,1000,63,67,34,4,1160,75,5,0,0,0,83,34,3,0,0,9,49,2488,171,107,38,20,2816,189,0,0,0,0,189,655,0,3,0,0,659,851,10,17,5,6,879,853,52,17,3,0,925,936,79,25,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
507011152,3,0,0,36,23,4,0,0,0,28,16,0,4,0,0,24,18,3,4,0,0,19,21,5,4,0,0,27,18,3,0,0,0,18,9,10,4,0,0,23,8,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,164,29,23,5,0,214,34,0,0,0,0,34,26,0,0,0,0,25,14,0,5,0,0,15,28,3,11,0,0,40,29,3,7,0,0,42,23,0,13,5,0,35,20,3,4,0,0,30,24,0,3,3,0,35,23,4,13,4,0,44,15,0,4,4,0,25,3,3,0,8,0,11,0,0,0,0,0,3,0,0,0,0,0,0,242,26,65,24,0,351,27,0,3,3,0,31,3,0,0,0,0,7,428,54,91,26,0,601,8,0,0,0,0,13,33,0,0,0,0,33,65,0,5,0,0,65,57,6,8,0,0,68,62,8,9,0
507011153,0,0,0,14,16,0,3,0,0,19,5,6,6,0,0,15,10,0,0,0,0,17,14,9,4,3,0,25,12,0,0,0,0,16,17,8,0,0,0,27,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,14,22,7,0,166,27,0,0,0,0,27,23,0,4,0,0,30,8,0,0,0,0,9,20,0,0,0,0,23,30,4,8,0,0,37,23,0,7,8,0,35,23,0,9,0,0,32,21,0,7,0,0,35,11,4,4,0,0,18,26,6,0,8,0,30,5,4,0,0,0,7,3,0,3,0,0,7,4,0,0,3,0,5,211,19,50,14,9,300,24,0,3,3,0,30,0,0,3,0,0,3,350,40,78,24,9,498,12,0,0,0,0,12,22,0,4,0,0,22,21,6,5,0,0,32,28,0,5,0,0,37,12,13,11,0
507011154,5,0,0,33,31,3,5,0,0,41,38,6,5,0,0,52,34,7,11,0,0,55,48,6,6,0,0,56,42,8,8,0,0,54,40,5,8,0,0,51,19,4,6,0,0,32,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,318,41,55,3,4,423,68,0,0,0,0,71,73,0,3,0,0,72,43,0,8,0,0,51,52,4,16,0,0,68,45,5,17,3,0,69,64,3,18,0,0,84,64,0,18,4,0,87,33,9,8,8,0,48,45,0,10,0,0,60,38,0,5,0,0,46,9,0,3,4,0,17,5,4,0,0,0,11,0,0,0,0,0,0,550,18,106,21,3,696,41,0,4,4,0,50,16,0,5,0,0,17,921,63,165,25,10,1186,22,0,0,0,0,28,74,0,4,0,0,80,73,8,8,0,0,85,82,17,13,0,0,110,85,29,15,0
507011155,0,0,0,119,107,0,0,0,0,107,106,4,0,0,0,105,84,0,0,0,0,90,96,0,0,0,0,98,84,3,0,0,0,85,54,5,0,0,0,58,17,8,0,0,0,22,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,764,18,6,0,0,786,9,0,0,0,0,10,13,0,0,0,0,13,19,0,0,0,0,20,41,0,0,0,0,41,47,0,0,0,0,45,36,0,0,0,0,40,25,0,0,0,0,25,29,0,0,0,0,29,8,4,0,0,0,11,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,241,11,3,7,3,256,50,0,0,0,0,53,16,0,3,0,0,20,1071,28,11,3,3,1118,148,0,0,0,0,151,510,0,0,0,0,511,593,5,6,0,0,601,723,11,6,0,0,746,800,11,9,0
507011158,5,0,0,25,19,3,0,0,0,19,18,0,0,0,0,22,10,0,3,0,0,17,16,3,0,0,0,17,13,4,0,3,0,21,15,0,0,0,0,14,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,8,17,7,0,177,32,0,0,0,0,32,44,0,0,0,0,44,20,0,0,0,0,23,27,3,3,0,0,35,18,5,5,0,0,17,24,0,0,0,0,23,12,0,5,0,0,13,14,0,3,4,0,20,13,0,6,0,0,13,11,5,6,0,0,18,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,221,10,22,7,0,260,17,0,0,5,0,17,3,0,0,0,0,3,387,28,36,18,0,462,14,0,0,0,0,14,38,0,0,0,0,41,41,4,5,0,0,46,47,5,5,0,0,56,36,10,6,0
507011159,5,0,0,149,140,8,9,0,0,161,123,8,5,4,0,139,117,9,4,3,0,136,151,19,4,0,0,178,157,11,9,0,0,183,92,6,5,0,0,102,59,5,3,0,0,62,14,0,5,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,1123,81,44,10,4,1258,219,0,0,3,0,220,154,0,3,0,0,155,95,0,6,0,0,102,122,7,11,0,0,141,148,8,8,5,3,175,139,12,13,4,0,165,115,7,26,7,0,149,104,10,10,0,0,124,87,8,6,6,0,99,65,0,9,0,0,80,36,3,0,0,0,42,7,0,0,0,0,9,3,0,0,4,0,10,1304,52,98,22,0,1480,113,0,0,0,0,119,26,0,0,0,0,27,2566,142,146,31,11,2890,76,0,0,0,0,76,260,0,3,3,0,271,394,10,8,0,0,416,348,27,14,0,0,394,336,48,27,4
507011160,6,0,0,44,45,4,5,0,0,53,47,3,0,0,0,57,57,9,5,0,0,68,30,3,8,0,0,43,59,3,6,0,0,66,43,5,4,0,0,52,31,3,4,0,0,37,12,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,421,25,36,7,0,484,144,0,0,0,0,144,114,0,0,0,0,118,58,0,6,0,0,66,75,0,5,0,0,83,74,3,12,6,0,92,60,0,7,0,0,77,58,4,6,3,0,73,65,0,13,0,0,77,60,5,7,0,0,75,57,0,11,3,0,72,16,0,4,0,0,24,8,0,3,0,0,13,3,0,0,0,0,4,805,23,81,11,3,914,47,0,3,4,0,57,14,0,0,0,0,11,1284,46,113,18,9,1462,23,0,0,0,0,23,79,0,0,0,0,83,87,6,4,0,0,102,89,8,13,0,0,105,97,8,10,0
507011161,0,0,0,129,81,8,3,0,0,93,80,4,11,0,0,94,69,0,16,0,0,84,73,0,11,0,0,89,72,0,3,0,0,78,42,7,0,0,0,52,41,6,3,0,0,49,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,715,27,50,0,0,792,360,0,4,0,3,361,227,0,3,0,0,229,101,3,7,0,0,108,110,13,9,0,0,132,134,8,17,4,0,162,125,4,18,0,0,147,107,3,12,3,0,131,94,5,8,0,0,108,93,0,0,4,0,98,63,3,0,0,0,67,19,0,3,0,0,28,4,0,0,0,0,4,0,0,0,0,0,0,1435,39,91,13,7,1587,118,0,8,0,0,128,26,0,0,0,0,30,2298,68,149,15,5,2542,43,0,0,0,0,43,139,0,4,0,0,147,191,5,17,0,0,206,143,22,23,0,0,187,138,17,20,0
507011163,5,0,0,24,28,0,0,0,0,33,20,0,3,0,0,23,17,3,0,6,0,23,17,4,0,0,0,22,16,0,0,0,0,20,26,0,0,0,0,24,5,0,0,0,0,10,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,175,11,19,5,0,207,28,0,0,0,0,28,28,0,0,0,0,28,17,0,4,0,0,21,35,0,3,0,0,47,29,3,10,3,0,48,24,8,4,3,0,43,33,0,6,0,0,38,31,0,5,0,0,39,21,0,9,0,0,28,13,0,3,0,0,18,6,4,5,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,283,18,52,3,0,360,15,0,0,0,0,14,0,0,0,0,0,8,475,29,70,19,0,595,31,0,0,0,0,31,69,0,0,0,0,67,73,5,4,0,0,86,82,23,10,0,0,119,65,19,13,0
507011259,4,0,0,59,52,0,3,0,0,52,40,0,5,0,0,43,50,5,4,0,0,62,40,5,8,0,0,53,30,0,3,0,0,41,32,0,0,0,0,37,21,0,0,0,0,25,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,382,24,40,5,3,441,98,0,0,0,0,98,61,0,5,0,0,65,43,0,10,0,0,52,55,0,10,3,0,70,45,4,12,0,0,67,50,6,9,0,0,72,40,5,3,0,0,48,32,0,10,0,0,42,19,3,8,0,0,33,21,0,0,0,0,24,19,0,3,0,0,22,8,0,3,0,0,8,0,0,0,0,0,0,493,23,68,14,0,596,45,0,6,0,0,52,20,0,0,0,0,23,942,42,111,15,0,1111,33,0,0,0,0,33,94,0,5,0,0,102,136,10,10,0,0,151,106,7,11,0,0,128,111,19,16,4
