POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
311021310,12,0,0,12,0,12,0,0,0,0,0,0,0,0,10,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,10,3,0,0,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,4,0,13,0,6,0,6,0,26,7,20,0,25,12,10,0,27,29,4,0,36,0,83
311031311,85,0,0,85,0,83,0,0,0,4,0,0,0,0,70,0,0,70,0,68,4,12,0,12,13,0,0,13,4,0,0,4,0,35,0,11,0,7,30,0,0,30,0,0,0,0,0,37,10,9,0,23,58,24,0,80,4,0,0,3,0,110,9,5,0,22,15,15,0,34,3,7,0,11,4,64,10,51,0,63,15,32,0,44,8,14,0,23,3,137,39,91,0,131,136,68,0,204,222,23,0,246,9,586
311031312,177,0,0,177,0,177,4,5,0,3,0,0,0,0,198,0,0,198,0,201,9,16,0,20,60,0,0,64,26,6,0,36,3,123,4,9,0,9,66,8,0,72,5,0,0,6,0,92,29,38,0,61,173,40,0,214,3,7,0,12,0,292,19,30,0,48,37,28,0,65,11,6,0,12,0,125,21,53,0,71,30,35,0,66,14,18,0,29,9,183,74,139,0,222,372,116,5,491,554,35,0,593,17,1323
311031313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,4,3,0,0,3,0,0,0,0,0,9,4,0,0,9,0,0,0,5,0,0,0,0,0,12,0,11,0,6,3,0,0,6,3,4,0,4,0,18,10,11,0,20,0,16,0,17,3,4,0,8,0,46,15,29,0,45,18,18,0,33,11,5,0,16,0,94
311031314,6,0,0,6,0,7,0,0,0,0,0,0,0,0,13,0,0,13,0,18,0,3,0,9,9,0,0,3,4,0,0,4,0,18,0,9,0,13,3,0,0,3,0,0,0,3,0,19,13,26,0,41,29,12,0,40,5,0,0,7,0,90,14,8,0,27,14,11,0,26,0,0,0,5,0,52,11,51,0,61,13,38,0,47,3,18,0,25,14,154,42,106,0,146,61,63,0,123,41,27,0,68,18,362
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,15,0,0,15,0,16,0,0,0,0,0,0,0,0,17,0,0,17,0,18,3,0,0,3,4,0,0,7,0,0,0,0,0,7,7,3,0,9,6,0,0,6,0,0,0,0,0,13,10,20,0,28,14,4,0,23,0,0,0,6,0,55,4,10,0,14,7,15,0,21,0,4,0,4,0,43,16,30,0,47,9,32,0,46,4,8,0,12,0,105,40,62,0,99,43,59,0,96,41,11,0,56,5,259
311031317,27,0,0,27,0,27,0,0,0,0,0,0,0,0,28,0,0,28,0,29,0,0,0,0,6,0,0,10,4,0,0,4,0,17,0,3,0,4,10,0,0,5,0,0,0,0,0,16,4,10,0,11,22,12,0,35,0,0,0,3,3,52,0,4,0,10,12,8,0,16,0,0,0,0,0,23,8,23,0,30,14,18,0,28,0,9,0,15,5,76,17,42,0,62,56,35,0,96,85,16,0,97,7,263
311031318,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,11,0,8,0,8,4,0,0,3,0,0,0,0,0,11,0,8,0,7,0,3,0,3,0,0,0,0,0,12,4,19,0,20,3,4,0,11,7,5,0,14,0,40
311031319,6,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,3,0,3,12,0,0,12,0,0,0,0,0,16,0,5,0,5,3,0,0,3,0,0,0,0,0,8,8,4,0,13,26,0,0,26,4,0,0,4,0,37,6,6,0,7,11,5,0,16,0,0,0,0,0,19,4,18,0,22,5,21,0,20,3,6,0,11,0,55,21,31,0,45,49,28,0,75,22,6,0,25,0,153
311041322,12,0,0,12,0,12,0,7,0,7,0,0,0,0,12,0,0,12,0,17,3,4,0,3,4,0,0,4,0,0,0,0,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,7,5,10,0,10,10,7,0,16,0,0,0,0,0,30,0,4,0,7,5,5,0,5,0,0,0,0,0,12,4,17,0,24,10,12,0,23,0,10,0,9,5,56,14,42,0,56,29,21,0,50,35,13,0,49,10,156
311041567,36,0,0,36,0,36,0,0,0,0,0,0,0,0,40,0,0,40,0,40,0,0,0,0,10,0,0,7,5,0,0,5,0,15,0,0,0,0,7,0,0,9,0,0,0,0,0,11,0,4,0,6,19,3,0,23,0,0,0,0,0,29,3,4,0,6,3,5,0,8,0,3,0,3,0,18,3,6,0,14,7,18,0,29,0,3,0,0,0,43,5,22,0,23,47,33,0,77,107,0,0,106,0,211
311041568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,3,0,0,3,0,0,0,0,0,11,0,0,0,0,5,0,0,5,0,0,0,0,0,11,10,26,0,29,3,8,0,16,0,7,0,7,0,52,8,31,0,42,10,10,0,21,8,8,0,13,0,73
311041569,14,0,0,19,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,21,4,0,0,4,9,0,0,5,0,0,0,3,0,15,0,0,0,0,9,0,0,5,0,0,0,0,0,13,6,14,0,18,19,10,0,32,0,4,0,4,0,56,8,8,0,12,0,0,0,0,0,0,0,0,0,13,0,15,0,15,3,8,0,12,4,7,0,6,0,42,15,36,0,58,39,24,0,67,50,8,0,63,4,185
311041570,65,0,0,65,0,65,4,0,0,4,0,0,0,0,62,0,0,62,0,65,0,8,0,4,9,7,0,19,18,0,0,18,0,40,0,12,0,11,21,6,0,20,0,0,0,0,0,33,9,19,0,27,42,13,0,57,0,0,0,7,0,87,6,14,0,16,12,15,0,29,0,3,0,7,0,54,13,51,0,57,20,55,0,69,8,11,0,13,3,144,28,89,0,118,108,90,0,194,205,18,0,222,8,539
311041571,34,0,0,34,0,34,0,0,0,0,0,0,0,0,35,0,0,35,0,41,3,0,0,3,5,0,0,5,3,0,0,3,0,13,0,6,0,4,7,0,0,11,0,0,0,0,0,10,6,6,0,8,17,9,0,28,0,0,0,0,4,42,6,5,0,8,7,7,0,15,4,0,0,4,0,27,4,24,0,30,10,19,0,26,0,4,0,7,0,64,16,43,0,55,47,40,0,86,111,4,0,115,5,259
311051323,16,0,0,16,0,17,0,0,0,0,0,0,0,0,30,0,0,30,0,31,0,8,0,9,11,0,0,9,8,0,0,8,0,23,3,6,0,6,13,4,0,22,0,0,0,0,0,31,10,8,0,19,40,13,0,54,6,4,0,11,0,75,5,11,0,17,13,6,0,21,4,3,0,4,0,44,13,38,0,56,17,28,0,45,0,12,0,11,6,120,34,68,0,104,96,54,0,146,79,24,0,103,6,362
311051324,16,0,0,16,0,16,0,0,0,0,0,0,0,0,31,0,0,31,0,32,0,10,0,10,3,0,0,3,6,0,0,6,0,18,0,0,0,0,11,0,0,13,0,0,0,0,0,9,6,15,0,15,34,16,0,48,0,4,0,4,0,67,8,3,0,14,7,4,0,13,0,0,0,0,0,24,7,35,0,41,18,38,0,51,0,10,0,12,0,105,14,66,0,78,70,60,0,127,65,11,0,74,0,282
311051325,64,0,0,64,0,65,0,0,0,0,0,0,0,0,81,0,0,81,0,86,0,6,0,6,24,0,0,31,13,0,0,13,0,45,4,18,0,19,33,4,0,41,0,0,0,0,0,66,23,51,0,69,103,29,0,129,3,4,0,7,5,216,16,37,0,52,36,23,0,65,4,3,0,3,4,126,25,97,0,125,20,73,0,89,8,41,0,48,12,272,67,212,0,282,226,131,0,362,239,49,0,291,20,950
311051326,51,0,0,51,0,51,0,0,0,0,0,0,0,0,49,0,0,49,0,54,9,9,0,11,9,4,0,14,8,0,0,8,0,40,5,9,0,12,25,4,0,25,0,0,0,0,0,45,16,32,0,46,103,54,0,162,3,4,0,5,0,214,20,18,0,35,39,70,0,110,3,8,0,11,3,160,25,102,0,124,69,220,0,288,16,38,0,54,18,482,65,168,0,232,248,353,0,607,173,51,0,221,24,1089
311051327,98,0,0,98,0,94,3,3,0,6,0,0,0,0,112,0,0,112,0,112,5,9,0,15,48,3,0,51,14,0,0,14,0,83,0,4,0,6,48,4,0,55,0,0,0,0,0,59,15,30,0,36,117,34,0,148,0,0,0,0,0,189,13,15,0,29,30,17,0,48,6,4,0,8,0,87,13,49,0,58,23,45,0,68,7,15,0,27,6,164,50,106,0,161,263,100,0,368,289,27,0,316,10,846
311051328,32,0,0,32,0,34,0,0,0,0,0,0,0,0,42,0,0,42,0,42,3,3,0,5,13,0,0,13,9,0,0,9,0,25,3,3,0,8,12,3,0,11,3,0,0,3,0,23,4,8,0,10,30,14,0,41,0,0,0,0,0,53,3,11,0,15,11,10,0,17,0,0,0,0,0,33,5,17,0,21,11,26,0,33,5,3,0,5,0,61,18,33,0,53,76,42,0,118,118,3,0,122,5,296
311061329,17,0,0,17,0,17,0,0,0,0,0,0,0,0,23,0,0,23,0,20,0,0,0,0,11,0,0,11,0,0,0,0,0,14,4,4,0,6,7,3,0,8,0,0,0,0,0,20,9,7,0,14,29,7,0,44,4,0,0,3,0,57,0,4,0,4,3,11,0,16,0,5,0,3,0,28,7,29,0,35,7,32,0,39,0,13,0,14,0,83,20,40,0,62,68,50,0,120,59,14,0,76,0,258
311061330,5,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,3,0,3,11,0,0,11,0,0,0,0,0,9,5,9,0,16,17,7,0,27,0,0,0,0,0,40,9,9,0,19,16,3,0,18,3,0,0,4,0,40,10,23,0,34,16,29,0,50,0,13,0,16,4,96,15,42,0,65,64,40,0,105,20,12,0,33,3,207
311061331,49,0,0,49,0,55,0,0,0,0,0,0,0,0,70,0,0,70,0,73,0,3,0,9,15,0,0,16,9,0,0,9,0,36,8,4,0,14,14,3,0,15,0,0,0,0,0,29,15,21,0,33,78,39,0,115,5,5,0,10,0,161,15,21,0,36,33,31,0,61,6,0,0,12,0,106,17,76,0,94,33,101,0,136,6,27,0,32,12,273,63,124,0,187,175,171,0,346,177,35,0,211,10,757
311061332,18,0,0,18,0,18,0,0,0,0,0,0,0,0,16,0,0,16,0,11,0,4,0,3,4,0,0,3,4,0,0,4,0,13,0,0,0,7,7,0,0,7,0,0,0,0,0,17,5,4,0,9,27,6,0,31,0,0,0,0,0,41,3,0,0,5,10,10,0,17,0,3,0,3,0,24,9,20,0,29,11,24,0,35,8,11,4,15,5,89,20,32,0,57,64,40,0,97,48,11,4,60,5,223
311061333,23,0,0,23,0,28,0,0,0,0,0,0,0,0,33,0,0,33,0,39,0,9,0,13,15,0,0,15,3,0,0,3,0,32,0,12,0,12,19,0,0,21,0,0,0,0,0,34,30,44,0,70,89,31,0,117,4,7,0,7,6,199,20,37,0,55,28,28,0,51,4,4,0,12,0,127,27,87,0,114,22,53,0,76,6,20,0,27,15,237,85,180,0,272,172,106,0,281,96,30,0,124,16,694
311061334,64,0,0,64,0,69,0,0,0,4,0,0,0,0,97,0,0,97,0,102,0,14,0,19,42,3,0,49,13,0,0,13,0,75,4,5,0,8,36,8,0,45,0,0,0,0,0,53,24,36,0,64,122,29,0,153,9,3,0,9,3,220,14,20,0,38,26,33,0,64,10,12,0,15,0,120,23,80,0,107,43,95,0,146,22,39,0,58,7,325,76,161,0,236,275,176,0,450,283,48,0,333,13,1037
311061335,57,0,0,57,0,57,4,0,0,3,0,0,0,0,64,0,0,63,0,66,5,7,0,14,26,4,0,32,8,0,0,12,0,52,3,7,0,12,34,8,0,37,5,3,0,4,0,61,32,45,0,75,127,42,0,166,14,5,0,19,4,262,17,27,0,49,37,26,0,60,7,9,0,14,0,130,25,80,0,101,40,59,0,99,9,21,0,34,9,243,80,180,0,260,265,138,0,400,192,42,0,231,17,910
311061336,8,0,0,8,0,8,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,3,0,3,6,0,0,6,4,0,0,4,0,12,0,5,0,3,11,0,0,11,0,0,0,0,0,11,10,8,0,16,33,12,0,43,8,5,0,9,0,67,3,8,0,8,15,11,0,22,4,0,0,5,0,40,13,24,0,36,16,40,0,58,6,10,0,20,10,125,26,46,0,72,79,60,0,137,42,17,0,60,10,278
312011337,46,0,0,46,0,46,0,0,0,0,0,0,0,0,54,0,0,54,0,54,4,3,0,13,0,0,0,0,7,0,0,7,0,22,0,3,0,3,0,0,0,0,0,0,0,0,0,8,9,21,0,25,3,12,0,18,0,4,0,4,0,46,0,15,0,12,3,6,0,9,3,3,0,5,4,35,6,45,0,51,7,38,0,43,4,11,0,21,21,139,16,85,0,106,21,59,0,80,166,21,0,186,25,391
312011338,31,0,0,31,0,31,0,0,0,0,0,0,0,0,20,0,0,20,0,19,0,8,0,10,3,0,0,3,4,0,0,4,0,11,4,8,0,12,0,3,0,6,0,0,0,0,0,18,7,31,0,39,15,22,0,40,0,7,0,9,5,87,11,36,0,44,14,30,0,39,0,9,0,8,7,101,9,116,0,123,12,99,0,111,9,45,0,54,39,326,26,187,3,221,48,154,0,205,95,63,0,152,56,635
312011339,15,0,0,15,0,15,0,0,0,0,0,0,0,0,19,0,0,19,0,19,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,8,0,0,0,3,0,0,0,0,0,6,3,13,0,17,6,11,0,19,0,0,0,4,0,37,0,5,0,9,8,14,0,20,0,3,0,3,0,28,0,33,0,36,3,46,0,50,0,9,0,9,19,117,16,51,0,66,17,72,0,90,53,17,0,70,22,250
312011340,12,0,0,12,0,12,0,0,0,0,0,0,0,0,9,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,8,0,8,0,9,5,3,0,8,5,4,0,3,4,27,3,3,0,11,3,8,0,11,0,4,0,7,3,29,3,22,0,25,6,26,0,32,7,5,0,7,20,85,13,42,0,56,15,39,0,50,28,11,0,41,30,178
312011341,74,0,0,71,0,74,0,0,0,0,0,0,0,0,52,0,0,52,0,57,6,8,0,8,5,0,0,5,11,0,0,11,0,26,5,4,0,7,4,4,0,9,0,0,0,0,0,15,26,26,0,53,16,30,0,43,0,4,0,4,0,103,8,23,0,33,13,28,0,35,3,8,0,6,5,81,10,109,0,128,19,116,0,136,9,32,0,44,27,329,49,177,0,230,52,175,0,229,205,40,0,247,33,739
312021342,41,0,0,41,0,49,0,0,0,3,0,0,0,0,56,0,0,56,0,57,0,0,0,5,3,4,0,9,3,0,0,3,0,17,0,5,0,5,11,0,0,12,0,0,0,0,0,16,4,16,0,18,17,5,0,21,0,8,0,8,0,52,0,5,0,8,6,16,0,20,0,3,0,3,0,30,6,46,0,45,11,34,0,52,0,7,0,5,9,110,6,72,0,84,51,58,0,114,141,15,0,154,6,357
312021343,6,0,0,6,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,7,0,7,0,0,0,0,0,9,0,13,3,15,0,11,0,12,0,7,0,7,0,38,4,20,3,28,4,21,0,24,16,7,0,28,0,81
312021344,62,0,0,62,0,70,0,0,0,0,0,0,0,0,64,0,0,64,0,62,0,4,0,5,5,0,0,8,15,0,0,15,0,21,0,7,0,3,0,4,0,6,0,0,0,0,0,11,0,8,0,10,17,8,0,25,0,0,0,0,3,35,0,5,0,7,6,5,0,11,0,0,0,0,3,22,0,27,0,26,5,19,0,30,0,6,0,11,7,66,3,46,0,55,34,43,0,78,216,8,0,228,11,365
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,187,0,0,188,3,189,4,8,0,9,0,0,0,0,196,0,0,196,0,207,8,23,0,30,36,17,0,54,20,0,0,20,0,102,9,16,0,23,34,16,0,58,5,0,0,9,0,82,34,70,0,101,104,86,0,193,4,7,0,13,4,306,13,44,0,53,39,75,0,114,6,16,0,21,4,192,20,169,0,192,43,223,0,267,13,57,0,65,24,552,81,334,0,415,254,424,0,677,540,84,0,625,36,1756
312021347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,5,8,0,8,0,0,0,0,0,21,0,3,0,3,0,4,0,6,3,0,0,3,0,11,0,11,0,11,0,9,0,14,0,0,0,0,0,28,5,27,0,30,7,21,0,25,15,0,0,13,4,82
312021348,102,0,0,102,0,108,0,0,0,0,0,0,0,0,119,0,0,119,0,123,0,3,0,5,17,0,0,16,16,0,0,16,0,39,0,3,0,5,20,0,0,20,0,0,0,0,0,24,4,15,0,23,44,16,0,63,4,0,0,4,0,95,4,5,0,5,12,19,0,28,0,5,0,5,0,43,7,43,0,43,16,46,0,61,3,14,0,18,9,131,20,74,0,92,104,90,0,191,347,18,0,363,10,658
312021349,17,0,0,17,0,17,0,0,0,0,0,0,0,0,25,0,0,31,0,29,4,8,0,15,0,0,0,0,5,0,0,5,0,20,0,3,0,9,8,0,0,10,0,0,0,0,0,16,7,11,0,16,32,18,0,48,0,3,0,0,0,69,4,8,0,9,8,9,0,23,0,3,0,6,0,34,10,39,0,45,12,60,0,73,3,18,0,20,5,146,20,77,0,95,60,91,0,146,81,25,0,105,5,355
312021350,47,0,0,47,0,44,0,4,0,10,0,0,0,0,53,0,0,53,0,57,6,22,0,34,10,7,0,16,7,0,0,8,0,66,11,21,0,39,10,10,0,25,0,0,0,0,0,64,40,93,0,137,47,40,0,84,0,0,0,3,10,231,30,30,0,57,22,47,0,64,3,0,0,5,7,136,47,134,4,186,28,111,0,138,3,30,0,33,14,373,138,310,8,457,124,204,0,333,144,36,0,177,30,997
312021351,17,0,0,17,0,17,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,3,0,6,4,0,0,7,0,0,0,0,0,12,0,4,0,4,4,0,0,4,0,0,0,0,0,6,6,3,0,8,9,0,0,9,0,3,0,3,6,26,0,4,0,6,4,10,0,7,0,0,0,0,0,16,0,17,0,22,7,15,0,20,0,0,0,0,5,52,6,32,0,45,24,28,0,55,51,7,0,53,11,162
312021352,44,0,0,44,0,48,0,0,0,0,0,0,0,0,34,0,0,34,0,34,8,3,0,12,0,4,0,4,4,0,0,4,0,20,4,5,0,7,3,7,0,11,0,0,0,0,0,19,11,12,0,27,9,10,0,20,3,0,0,3,0,49,5,9,0,10,13,6,0,21,0,4,0,4,0,33,3,32,3,39,15,54,0,72,5,6,0,12,18,140,23,65,6,95,43,81,0,123,128,8,0,144,22,384
312021353,10,0,0,10,0,15,0,0,0,0,0,0,0,0,9,0,0,9,0,10,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,8,4,0,0,4,0,0,0,0,0,16,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,3,0,4,0,3,0,3,11,29,7,25,0,27,6,3,0,13,30,3,0,34,11,85
312021354,14,0,0,14,0,14,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,4,0,0,0,0,3,0,0,3,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,6,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,7,5,12,0,11,0,0,0,0,0,20,5,19,0,19,11,12,0,14,33,0,0,30,0,71
312021355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,3,0,3,0,0,0,0,5,0,0,5,0,8,0,3,0,4,0,0,0,3,0,0,0,0,0,4,0,3,0,4,6,0,0,9,0,4,0,4,0,17,0,9,0,8,0,3,0,3,0,0,0,3,0,13,3,10,0,13,0,5,0,5,0,0,0,3,0,22,5,19,0,32,9,17,0,23,19,10,0,30,0,87
312021356,17,0,0,17,0,17,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,6,0,0,0,0,0,6,0,3,0,3,15,7,0,20,0,4,0,0,0,26,0,4,0,3,5,5,0,13,0,0,0,0,0,16,0,12,0,14,4,23,0,29,0,6,0,0,4,49,0,21,0,25,26,43,0,67,46,6,0,53,7,153
312021357,17,0,0,20,0,16,0,4,0,4,0,0,0,0,18,0,0,18,0,20,0,0,0,6,3,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7,0,5,0,0,0,0,0,16,4,9,0,8,3,0,0,5,0,0,0,0,0,17,0,16,0,16,3,15,0,23,3,5,0,8,9,60,3,37,0,44,14,24,0,39,59,5,0,61,7,157
312021358,28,0,0,28,0,28,0,7,0,4,0,0,0,0,27,0,0,27,0,35,0,0,0,0,5,3,0,8,5,0,0,5,0,17,3,6,0,6,10,3,0,18,0,0,0,0,0,15,5,18,0,20,22,36,0,60,0,0,0,0,0,89,6,9,0,9,15,32,0,52,0,0,0,3,3,67,4,41,0,46,23,125,0,147,6,15,0,25,9,226,17,70,0,91,78,205,0,288,84,20,0,105,15,491
312031359,90,0,0,90,0,96,0,0,0,0,0,0,0,0,85,0,0,85,0,86,4,11,0,17,14,0,0,14,16,0,0,16,0,43,0,4,0,8,11,5,0,16,0,0,0,0,0,27,8,28,0,41,37,33,0,74,8,3,0,10,6,132,17,33,0,49,18,23,0,44,4,6,0,17,3,111,18,120,0,142,20,60,0,77,4,31,0,34,22,282,53,215,0,268,104,123,0,231,279,45,0,326,37,855
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,30,0,0,30,0,32,0,0,0,0,0,0,0,0,23,0,0,23,0,25,0,6,0,6,0,0,0,0,4,0,0,7,0,14,0,6,0,8,0,0,0,0,0,0,0,0,0,9,4,11,0,19,10,12,0,22,0,0,0,0,0,38,0,6,0,10,0,12,0,13,0,0,0,0,0,23,4,47,0,47,13,43,0,56,0,13,0,17,14,131,14,77,0,89,25,63,0,87,90,17,0,104,17,297
313011362,19,0,0,19,0,19,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,5,6,0,0,5,3,0,0,3,0,16,0,3,0,8,3,0,0,7,0,0,0,0,0,15,0,7,0,14,24,5,0,32,0,0,0,0,0,43,8,11,0,15,12,3,0,20,3,3,0,0,0,37,8,27,0,38,14,32,0,43,3,6,0,7,3,89,16,58,0,72,61,41,0,106,70,3,0,77,7,264
313011363,52,0,0,51,0,58,0,5,0,5,0,0,0,0,81,0,0,81,4,88,4,10,0,13,12,0,0,16,12,0,0,12,0,40,3,0,0,10,20,0,0,26,0,0,0,0,0,33,5,15,0,19,36,14,0,52,3,3,0,3,0,80,0,7,0,7,13,11,0,21,3,0,0,6,0,37,6,57,0,61,21,32,0,56,7,17,3,27,23,164,30,97,0,117,104,62,0,171,198,22,0,226,31,544
