POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
123031445,0,6,0,0,9,3,0,0,0,4,3,6,0,0,7,0,0,0,0,0,13,35,0,0,51,0,0,0,0,3,0,6,0,0,8,0,0,0,0,0,26,9,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,13,0,0,0,0,0,3,12,0,0,8,5,9,0,0,14,66,117,5,0,184,10,0,0,0,11,0,0,0,0,0,5,8,0,0,11,0,0,0,0,3,19,14,0,0,31,0,0,0,0,0,9,8,0,0,10,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,9,0,0,0,14,0,0,0,0,0,6,3,0,0,6,3,0,0,0,9,0,0,0,0,0,18,4,0,0,21
123031446,6,0,0,0,9,5,4,0,0,14,0,17,0,0,16,0,0,0,0,0,34,69,9,0,112,6,5,0,0,9,8,14,0,0,27,0,7,0,0,6,11,19,0,0,33,0,0,0,0,0,0,0,0,0,3,5,4,0,0,11,9,15,6,0,23,4,4,0,0,8,0,4,0,0,6,0,3,0,0,3,7,8,0,0,15,0,3,0,0,3,9,3,0,0,12,0,6,0,0,10,111,196,16,0,321,14,0,0,0,17,4,0,0,0,4,15,4,0,0,12,0,0,0,0,0,39,7,0,0,43,4,0,0,0,4,12,3,0,0,17,3,3,0,0,5,10,0,0,0,11,0,0,0,0,0,4,3,0,0,6,3,0,0,0,3,23,4,0,0,25,12,0,0,0,12,0,0,0,0,0,8,0,0,0,8,23,0,0,0,23,3,3,0,0,8,25,8,0,0,30
123031447,4,6,0,0,12,0,4,0,0,4,0,29,6,0,38,0,5,0,0,5,42,111,10,0,163,0,9,0,0,11,3,24,4,0,33,0,7,3,0,13,6,18,6,0,29,0,0,0,0,0,3,7,0,0,11,3,20,0,0,25,18,22,3,0,38,5,6,0,0,17,0,3,0,0,3,5,5,0,0,9,15,17,6,0,39,0,0,0,0,0,3,21,0,0,24,7,5,0,0,12,125,327,43,0,495,30,7,0,0,36,0,0,0,0,0,19,9,0,0,31,0,0,0,0,0,63,27,4,0,94,4,3,0,0,4,23,16,0,0,37,15,8,0,0,21,13,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,11,0,0,37,24,5,0,0,29,4,0,0,0,0,10,6,0,0,18,34,5,0,0,44,14,0,0,0,15,45,16,0,0,58
123031448,9,11,0,0,21,0,0,0,0,0,5,3,0,0,10,3,0,0,0,0,37,72,0,0,103,0,5,4,0,8,4,10,0,0,11,0,3,0,0,3,6,16,0,0,21,0,0,0,0,0,0,5,0,0,4,5,0,0,0,5,10,11,0,0,24,3,9,0,0,12,6,0,0,0,4,3,3,0,0,4,0,7,0,0,7,4,3,0,0,4,5,16,0,0,21,7,9,0,0,14,108,164,6,0,281,35,7,0,0,40,0,0,0,0,0,8,6,0,0,15,0,0,0,0,0,24,11,0,0,39,6,0,0,0,6,9,0,0,0,7,4,5,0,0,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,13,3,0,0,17,19,0,0,0,21,0,0,0,0,0,9,4,0,0,15,12,0,0,0,16,0,0,0,0,0,11,5,0,0,17
124011449,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,8,0,0,16,0,0,0,0,0,4,6,0,0,12,4,18,0,0,17,0,0,0,0,3,3,4,0,0,4,6,0,0,0,6,0,3,0,0,9,20,22,3,0,37,3,3,0,0,5,0,0,0,0,0,3,0,0,0,7,4,3,0,0,13,0,4,0,0,5,0,3,0,0,3,0,5,0,0,6,68,81,7,0,158,3,0,0,0,4,0,0,0,0,0,10,3,0,0,13,0,0,0,0,0,31,14,0,0,42,0,0,0,0,3,9,13,0,0,27,11,3,0,0,13,9,0,0,0,9,16,0,0,0,16,5,0,0,0,5,0,0,0,0,0,55,5,0,0,55,20,4,0,0,26,0,0,0,0,0,19,0,0,0,18,27,4,0,0,32,27,0,0,0,27,11,5,0,0,18
124011450,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,0,0,0,0,26,45,3,0,68,8,3,0,0,6,7,15,0,0,22,0,11,6,0,15,4,7,0,0,5,0,4,0,0,8,13,13,0,0,19,4,22,0,0,24,35,40,0,0,71,4,8,0,0,15,4,8,0,0,12,0,7,0,0,12,12,14,0,0,32,3,0,0,0,3,7,8,0,0,10,4,9,0,0,16,126,223,13,0,357,0,0,0,0,0,0,0,0,0,0,8,3,0,0,12,0,0,0,0,0,56,16,0,0,75,8,0,0,0,8,17,14,0,0,33,7,11,0,0,25,5,0,0,0,5,4,0,0,0,8,9,0,0,0,9,9,4,0,0,16,69,4,0,0,76,21,0,0,0,22,4,0,0,0,4,36,3,0,0,40,93,11,0,0,110,17,0,0,0,12,32,11,0,0,48
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,3,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,0,0,14,26,0,0,36,0,0,0,0,0,5,35,0,0,36,8,34,14,0,51,4,0,0,0,6,7,3,0,0,7,10,12,0,0,23,5,9,0,0,12,43,39,0,0,77,0,10,0,0,17,0,0,3,0,3,6,0,0,0,12,23,22,0,0,42,12,7,0,0,16,6,12,0,0,18,15,8,0,0,24,154,232,22,0,408,3,0,0,0,3,0,0,0,0,0,17,4,0,0,23,0,0,0,0,0,59,26,0,0,92,6,0,0,0,6,38,21,0,0,57,25,34,0,0,61,19,5,0,0,26,11,4,0,0,12,10,0,0,0,10,3,0,0,0,3,99,19,0,0,113,35,7,0,0,41,4,0,0,0,4,60,4,0,0,66,118,8,0,0,126,66,3,0,0,70,43,14,0,0,59
124011453,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,25,0,0,30,0,3,0,0,3,6,5,5,0,11,0,15,0,0,15,0,6,0,0,6,0,3,0,0,5,0,0,0,0,0,0,7,0,0,12,20,21,0,0,47,0,0,0,0,3,0,0,0,0,0,6,5,0,0,12,8,13,0,0,22,4,5,0,0,3,3,5,0,0,3,0,6,0,0,11,70,122,5,0,194,0,0,0,0,0,0,0,0,0,0,20,4,0,0,22,0,0,0,0,0,47,16,0,0,69,4,0,0,0,4,14,0,0,0,12,10,6,0,0,13,5,3,0,0,6,12,0,0,0,12,3,0,0,0,3,3,0,0,0,3,63,10,0,0,68,16,5,0,0,21,5,0,0,0,5,36,5,0,0,45,43,7,0,0,55,15,0,0,0,15,30,6,0,0,39
124011454,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,34,69,0,0,108,0,7,0,0,9,8,26,3,0,39,3,15,5,0,23,3,12,0,0,12,3,0,0,0,0,10,8,0,0,16,3,8,0,0,16,24,45,7,0,71,8,11,4,0,22,4,0,0,0,11,5,4,0,0,13,4,20,3,0,34,3,9,0,0,7,3,13,0,0,18,5,0,0,0,10,136,258,23,0,413,5,0,0,0,9,0,0,0,0,0,11,4,0,0,18,0,0,0,0,0,49,17,0,0,64,0,3,0,0,3,21,14,0,0,32,7,8,0,0,15,14,0,0,0,14,14,0,0,0,15,8,0,0,0,12,6,0,0,0,6,77,14,0,0,91,46,4,0,0,46,3,0,0,0,3,56,3,0,0,58,78,14,0,0,86,22,0,0,0,22,35,25,0,0,60
124011455,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0,7,13,0,0,16,0,0,0,0,0,6,3,0,0,4,0,8,8,0,16,0,0,0,0,0,9,0,0,0,9,3,0,0,0,0,3,8,0,0,7,22,21,0,0,45,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,3,0,0,14,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,65,75,8,0,138,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,23,10,0,0,31,4,0,0,0,4,7,5,0,0,15,0,9,0,0,14,5,0,0,0,5,6,3,0,0,13,3,0,0,0,3,8,0,0,0,7,37,3,0,0,40,12,9,0,0,15,3,0,0,0,3,17,4,0,0,15,20,0,0,0,20,20,0,0,0,25,14,0,0,0,14
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,30,0,0,44,0,0,0,0,0,0,5,0,0,6,0,0,0,0,5,11,6,0,0,19,3,3,0,0,3,0,0,0,0,0,3,0,0,0,3,12,4,0,0,11,5,6,0,0,8,5,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,0,0,53,68,3,0,125,0,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,0,0,0,0,35,3,0,0,38,0,0,0,0,0,13,0,0,0,13,3,0,0,0,0,6,6,0,0,8,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,3,0,0,21,13,0,0,0,13,0,0,0,0,0,7,0,0,0,7,10,0,0,0,13,5,0,0,0,4,18,0,0,0,26
124031459,0,0,0,0,0,0,0,0,0,0,3,36,7,0,45,0,7,0,0,4,28,103,16,0,146,0,15,3,0,12,0,22,0,0,25,0,9,0,0,9,12,3,3,0,17,0,8,0,0,8,3,5,0,0,11,0,0,0,0,10,18,25,5,0,51,4,0,0,0,4,0,0,0,0,5,0,3,0,0,5,7,16,0,0,22,0,3,0,0,3,6,26,0,0,40,0,9,4,0,17,100,284,44,0,429,8,0,0,0,8,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,33,18,0,0,45,6,4,0,0,11,16,3,0,0,21,3,3,0,0,6,17,3,0,0,20,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,35,3,0,0,35,14,4,0,0,15,0,0,0,0,0,14,0,0,0,16,14,4,0,0,21,4,0,0,0,4,18,15,0,0,36
124031460,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,31,52,0,0,82,3,5,0,0,5,3,7,0,0,11,4,7,4,0,15,10,10,0,0,20,0,0,0,0,0,3,8,0,0,15,5,4,0,0,10,21,20,0,0,39,0,8,0,0,9,0,0,0,0,5,3,0,0,0,3,0,15,4,0,13,0,5,0,0,5,3,8,0,0,11,0,5,0,0,4,91,159,9,0,258,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,31,14,0,0,46,4,0,0,0,4,13,0,0,0,9,4,0,0,0,11,12,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,36,5,0,0,42,17,5,0,0,20,4,0,0,0,4,6,3,0,0,12,23,5,0,0,25,5,0,0,0,5,33,0,0,0,37
124031461,0,0,0,0,0,0,0,0,0,0,5,37,4,0,42,0,6,0,0,4,24,98,7,0,131,5,23,0,0,29,0,35,3,0,46,0,5,6,0,13,12,12,0,0,22,3,3,0,0,9,6,5,0,0,7,0,5,0,0,9,9,29,0,0,39,0,10,0,0,14,3,3,0,0,7,5,6,0,0,12,9,22,0,0,29,5,3,3,0,7,3,40,0,0,41,4,10,0,0,15,92,355,30,0,482,0,0,0,0,0,0,0,0,0,0,13,16,0,0,30,0,0,0,0,0,48,17,0,0,63,7,5,0,0,5,8,5,5,0,21,5,9,5,0,13,5,0,0,0,10,4,4,0,0,8,7,0,0,0,7,0,0,0,0,0,17,3,0,0,20,16,0,0,0,16,0,0,0,0,0,20,8,0,0,26,14,0,0,0,18,11,0,0,0,11,46,8,0,0,55
124031462,0,0,0,0,0,0,0,0,0,0,7,12,0,0,12,0,0,0,0,3,19,39,0,0,60,0,3,0,0,5,5,12,0,0,16,0,11,0,0,9,17,8,0,0,29,3,3,0,0,9,7,5,0,0,9,0,11,0,0,12,11,14,0,0,21,0,10,0,0,15,0,0,0,0,3,5,0,0,0,7,11,43,0,0,53,0,0,0,0,4,9,21,0,0,30,11,5,0,0,16,113,196,11,0,316,0,0,0,0,0,0,0,0,0,0,14,6,0,0,19,0,0,0,0,0,36,10,0,0,53,0,5,0,0,3,10,10,0,0,19,6,8,0,0,10,22,0,0,0,28,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,6,0,0,29,18,5,0,0,19,0,0,0,0,0,14,0,3,0,17,62,20,4,0,87,5,0,0,0,5,31,3,0,0,31
124031463,7,11,3,0,20,0,4,0,0,4,5,10,0,0,13,0,3,0,0,3,44,117,10,0,169,8,3,4,0,12,7,11,0,0,18,0,10,0,0,14,20,26,0,0,47,3,0,0,0,3,10,6,0,0,11,3,9,0,0,8,15,17,4,0,36,0,13,0,0,10,0,4,0,0,3,3,5,0,0,10,3,11,0,0,15,6,0,0,0,9,0,10,0,0,14,5,6,0,0,10,148,273,21,0,436,18,14,0,0,32,0,0,0,0,0,13,5,0,0,15,0,0,0,0,0,51,22,0,0,68,4,0,0,0,4,16,0,0,0,14,3,5,0,0,5,17,3,0,0,24,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,33,5,0,0,34,11,0,0,0,17,0,0,0,0,0,5,0,0,0,5,23,3,0,0,22,4,0,0,0,4,19,3,0,0,27
124031464,0,0,0,0,0,0,0,0,0,0,16,58,13,0,87,0,0,0,0,0,33,89,19,0,132,9,17,0,0,29,15,77,13,0,104,6,50,14,0,69,12,21,9,0,43,0,8,0,0,6,12,29,0,3,48,16,34,8,0,54,21,80,11,0,120,8,10,8,0,23,3,9,0,0,12,3,11,4,0,15,28,109,20,0,152,6,9,0,0,13,16,56,0,0,77,12,26,0,0,40,216,694,113,0,1024,0,0,0,0,0,0,0,0,0,0,19,10,0,0,27,0,0,0,0,0,48,14,0,0,65,3,3,0,0,7,22,13,0,0,28,6,23,3,0,27,31,5,0,0,40,0,0,0,0,0,4,0,0,0,4,5,0,0,0,6,39,16,3,0,59,20,6,0,0,23,4,0,0,0,4,28,4,0,0,35,101,40,3,0,150,13,3,0,0,17,67,28,0,0,92
124031465,0,0,0,0,0,0,0,0,0,0,8,10,5,0,21,0,3,0,0,4,15,39,4,0,60,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,4,17,0,0,26,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,4,4,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,12,8,0,0,0,6,50,110,8,0,165,10,8,0,0,23,0,0,0,0,0,3,5,0,0,11,3,0,0,0,3,16,14,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,11,6,0,0,12,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,0,0,0,0,0,11,5,0,0,12
124031707,7,0,0,0,7,0,0,0,0,0,0,11,0,0,9,0,9,0,0,11,29,64,11,0,110,0,0,0,0,7,0,7,0,0,11,3,0,0,0,9,9,18,0,0,34,3,0,0,0,3,5,4,0,0,12,7,6,0,0,12,11,7,0,0,20,0,8,0,0,7,0,0,0,0,3,0,3,0,0,3,6,14,0,0,18,0,3,0,0,3,5,3,0,0,11,6,8,3,0,16,100,172,17,0,286,6,0,0,0,6,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,38,11,0,0,52,3,0,0,0,12,6,4,0,0,11,0,0,0,0,0,12,4,0,0,15,3,0,0,0,3,4,0,0,0,5,0,4,0,0,4,26,0,0,0,28,21,3,0,0,21,5,0,0,0,0,13,0,0,0,13,14,7,0,0,18,12,0,0,0,12,28,0,0,0,31
124031708,4,0,0,0,12,0,0,0,0,0,3,3,0,0,6,0,4,0,0,6,20,38,0,0,53,3,0,0,0,4,5,0,0,0,4,0,5,0,0,7,16,11,3,0,21,3,0,0,0,0,5,4,0,0,5,4,5,0,0,9,4,9,0,0,16,0,3,0,0,8,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,4,3,0,0,11,3,10,0,0,11,78,98,6,0,181,15,5,0,0,25,0,0,0,0,0,8,5,0,0,9,0,0,0,0,0,23,6,0,0,25,0,0,0,0,0,3,0,0,0,9,3,0,0,0,3,25,5,0,0,29,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,10,0,0,0,13,11,3,0,0,14,0,0,0,0,0,7,0,0,0,10,15,0,0,0,15,5,0,0,0,5,20,0,0,0,16
124041466,6,14,0,0,20,0,0,0,0,0,4,18,0,0,23,0,0,0,0,0,28,54,0,0,81,5,8,3,0,13,3,24,4,0,31,3,12,8,0,21,6,9,0,0,15,0,0,0,0,5,4,4,0,0,7,0,13,0,0,15,7,25,3,0,42,3,7,0,0,8,4,5,0,0,10,5,10,0,0,14,13,44,0,0,63,0,3,0,0,9,9,27,0,0,39,3,10,0,0,14,113,298,16,0,431,21,12,0,0,33,0,0,0,0,0,16,4,0,0,23,4,0,0,0,4,58,7,0,0,70,0,0,0,0,0,18,19,0,0,33,5,14,0,0,20,12,4,0,0,13,6,0,0,0,6,0,0,0,0,5,3,3,0,0,9,24,12,0,0,41,19,5,0,0,26,0,0,0,0,0,25,4,0,0,27,41,22,0,0,66,6,8,0,0,17,46,11,0,0,54
124041467,0,6,0,0,9,0,0,0,0,0,14,54,14,0,75,0,3,0,0,5,35,81,10,0,127,0,12,0,0,13,13,37,3,0,59,4,23,4,0,33,18,10,0,0,35,0,0,0,0,5,3,7,0,0,11,10,14,0,0,23,18,39,0,0,53,4,11,0,0,15,0,5,0,0,8,0,0,7,0,9,13,29,5,0,43,0,4,0,0,3,12,37,0,0,45,7,13,0,0,18,156,373,40,0,569,6,0,0,0,8,0,0,0,0,0,26,12,0,0,39,0,3,0,0,3,39,10,0,0,52,0,5,4,0,9,23,15,0,0,33,20,12,0,0,26,13,4,0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,6,0,0,36,29,6,0,0,30,0,0,0,0,0,19,3,0,0,23,61,8,0,0,74,0,0,0,0,0,50,17,0,0,72
124041468,3,6,0,0,18,0,0,0,0,3,5,11,4,0,20,5,5,0,0,7,41,82,3,0,121,5,3,0,0,9,4,7,0,0,4,0,0,0,0,5,12,20,0,0,38,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,4,4,0,0,8,0,5,0,0,8,0,3,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,13,0,0,18,3,8,0,0,13,90,176,10,0,281,34,11,0,0,42,0,0,0,0,0,15,3,0,0,15,3,0,0,0,3,24,15,0,0,42,7,0,0,0,7,3,4,0,0,5,8,4,0,0,7,19,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,9,0,0,0,9,0,0,0,0,0,9,0,0,0,9,5,0,0,0,5,5,0,0,0,5,25,7,0,0,33
