POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
117011324,0,3,0,3,0,4,0,4,5,306,0,309,0,27,0,27,3,220,0,229,4,172,0,179,0,30,0,30,0,15,0,15,47,2735,3,2785,0,10,0,10,0,3,0,7,0,8,0,8,0,60,0,60,0,102,0,102,0,224,0,225,0,7,0,7,0,20,0,20,0,4,0,4,7,182,0,189,9,263,6,276,76,4389,10,4476
117011325,0,3,0,3,0,0,0,0,0,121,0,120,0,3,0,3,0,85,0,87,0,57,0,57,4,476,0,477,7,540,3,544,64,5930,13,6002,0,4,0,4,0,17,0,17,4,151,0,152,0,32,0,32,0,303,0,305,20,1482,5,1502,0,9,0,9,5,183,0,182,0,10,0,10,0,45,0,45,9,227,0,235,107,9667,19,9799
117011634,0,0,0,0,0,0,0,0,0,28,0,28,0,24,0,24,0,129,0,129,0,14,0,14,0,229,0,229,0,136,0,136,0,102,0,102,0,11,0,11,0,38,0,38,0,39,0,39,0,88,0,88,0,33,0,33,9,122,0,130,0,79,0,78,4,124,0,127,0,39,0,45,0,32,0,32,0,48,0,48,12,1318,0,1334
117011635,0,44,0,47,0,4,0,4,3,796,0,804,0,173,0,173,18,1023,0,1040,13,1361,0,1374,29,1835,4,1866,4,977,0,981,84,7036,9,7132,0,247,0,248,0,206,0,206,0,520,0,524,0,993,0,995,16,940,0,955,39,885,4,932,8,307,0,311,19,834,0,849,6,253,0,259,10,722,0,730,9,944,9,961,248,20102,30,20383
117021327,0,4,0,4,0,0,0,0,0,77,0,78,0,12,0,12,0,341,0,343,3,98,0,96,0,418,0,424,10,718,0,726,10,265,0,274,0,141,0,143,0,75,0,75,0,107,0,107,3,576,0,576,0,138,0,138,18,554,0,565,16,1066,0,1087,4,580,0,588,5,144,0,149,0,224,0,225,5,245,0,256,77,5786,14,5875
117021328,0,11,0,11,0,20,0,20,4,404,0,413,0,28,0,28,10,752,0,763,10,305,0,312,13,1428,3,1445,6,310,4,318,10,612,0,620,0,79,0,80,0,39,0,39,0,50,0,50,6,417,0,425,0,104,0,104,17,326,0,343,6,329,0,340,4,171,0,173,0,113,0,112,3,304,0,314,6,425,0,427,97,6228,13,6333
117021636,0,24,0,24,0,0,0,0,15,1967,3,1981,0,12,0,12,11,806,0,817,0,473,0,477,13,1006,0,1021,3,631,0,634,0,233,0,238,0,185,0,187,0,183,0,185,0,64,0,64,4,484,0,492,3,230,3,233,6,282,0,296,5,376,0,385,11,650,0,666,0,282,4,285,5,436,4,440,16,727,7,744,98,9067,22,9187
117021637,0,9,0,9,0,0,0,0,0,329,0,330,0,5,0,5,0,244,0,248,0,206,0,206,3,362,6,372,9,267,0,274,3,264,5,271,0,85,0,89,0,77,0,77,0,58,0,58,9,425,0,434,0,148,0,147,3,90,0,91,7,427,0,434,5,456,0,466,0,79,0,79,3,156,0,160,4,209,0,210,48,3907,12,3968
117031329,0,19,0,19,0,4,0,4,0,216,0,220,0,16,0,16,0,229,4,239,4,240,0,245,0,503,0,503,8,971,0,980,3,202,0,202,0,224,0,224,5,400,0,402,3,188,0,192,11,2104,0,2123,4,321,0,327,13,154,0,165,9,972,0,981,68,5425,10,5500,12,544,3,559,8,321,0,323,5,615,0,617,149,13675,19,13842
117031330,0,33,0,33,0,6,0,6,18,1813,0,1832,0,200,0,200,31,2243,6,2281,15,2539,6,2557,35,4140,4,4178,4,922,0,929,46,2877,8,2928,0,847,0,846,3,322,0,322,0,306,0,313,14,2109,0,2117,9,829,0,837,19,831,8,851,23,696,0,721,18,1573,4,1592,3,409,0,414,7,900,0,905,19,1957,9,1989,276,25551,42,25872
117031331,0,22,0,22,0,4,0,4,0,102,0,104,0,15,0,15,10,720,0,729,0,95,0,94,12,1497,5,1515,4,699,3,708,0,74,0,80,0,513,0,515,3,161,0,165,0,147,0,145,7,930,0,939,3,234,0,235,11,269,0,286,22,1037,0,1058,14,980,6,996,3,154,0,155,7,425,0,436,7,330,3,345,104,8414,20,8542
117031333,0,16,0,16,0,12,0,12,3,621,0,627,0,79,0,83,3,549,0,556,0,401,0,401,7,653,0,660,15,1338,0,1355,3,257,0,260,3,239,0,240,3,281,0,285,0,354,0,357,7,1703,6,1713,0,385,0,383,167,3977,10,4146,6,640,0,643,14,1404,4,1421,0,332,0,328,8,645,0,653,8,613,7,627,239,14506,22,14771
117031336,0,39,0,39,0,3,0,3,0,397,0,399,0,23,0,23,3,538,0,544,0,544,0,544,13,2837,6,2852,11,1910,0,1923,0,357,0,357,15,2462,3,2481,6,1412,5,1422,9,433,0,438,27,8599,15,8639,10,1278,0,1285,58,3064,0,3125,15,1411,0,1429,29,2657,4,2691,11,942,0,951,12,931,6,950,15,1802,7,1824,250,31634,43,31927
117031638,0,6,0,6,0,0,0,0,0,68,0,68,0,4,0,4,3,194,0,196,0,24,0,24,0,236,0,238,0,347,0,347,0,107,0,106,0,88,0,92,0,36,0,36,0,19,0,19,0,584,0,587,6,258,0,263,0,115,0,113,80,7150,6,7230,102,6748,9,6856,3,129,0,135,3,739,0,745,10,379,0,386,207,17230,17,17462
117031639,0,10,0,10,0,4,0,4,0,114,0,116,0,8,0,8,6,153,0,156,0,48,0,48,10,494,0,502,5,477,0,479,0,116,0,122,0,318,0,318,0,84,0,84,0,83,0,86,6,1376,5,1383,0,107,0,104,5,354,0,363,3,573,0,576,4,211,0,214,0,114,0,119,0,114,0,114,0,332,0,334,35,5082,6,5127
117031640,0,0,0,3,0,0,0,0,0,129,0,129,0,4,0,4,0,140,0,142,0,33,0,34,8,556,0,569,11,1153,0,1162,0,56,0,56,0,175,0,179,0,101,0,101,0,138,0,138,4,886,0,895,0,95,0,95,4,170,0,173,10,589,0,602,6,1048,0,1055,0,148,0,151,9,394,0,399,0,219,0,218,57,6026,3,6088
117031641,0,26,0,26,0,8,0,9,3,193,0,197,3,215,0,218,8,1003,7,1016,3,386,0,393,0,540,0,540,12,755,0,761,8,500,0,512,15,2215,0,2238,3,444,0,449,3,702,0,711,22,5866,9,5903,0,531,0,534,10,370,0,384,0,293,0,290,3,320,0,327,11,3117,14,3138,3,210,0,213,10,947,6,964,124,18649,34,18812
117031642,0,13,0,13,0,11,0,11,0,125,0,125,0,56,0,56,15,463,4,482,0,105,0,101,3,339,0,342,3,625,0,627,11,876,0,889,16,1153,0,1168,72,9126,11,9210,0,123,0,121,31,2546,3,2578,19,459,0,474,62,1541,0,1597,17,744,0,766,77,1058,0,1137,19,288,0,307,14,368,0,382,8,767,6,782,363,20775,29,21166
117031643,0,10,0,10,0,8,0,8,5,464,0,472,4,27,0,32,14,482,0,491,3,738,0,741,3,1107,0,1111,3,305,0,305,0,151,0,151,0,253,0,251,0,62,0,66,0,236,0,237,11,965,0,974,0,209,0,220,4,58,0,61,11,188,0,191,3,362,0,375,0,101,0,102,7,276,0,279,13,610,3,627,75,6612,17,6701
117031644,0,187,0,187,7,772,0,779,10,2553,4,2564,9,1522,3,1535,125,8932,15,9073,8,2156,3,2171,59,9467,11,9536,75,10192,19,10281,49,2915,6,2970,48,9142,7,9203,390,94593,87,95068,41,8739,4,8783,336,82835,91,83261,63,12156,6,12225,168,12642,15,12821,51,5304,7,5360,63,7116,11,7189,79,3625,3,3711,27,3589,0,3622,86,10225,50,10358,1697,288645,348,290697
117031645,0,17,0,17,0,119,0,124,0,248,3,245,7,1091,0,1100,11,1295,3,1304,0,471,0,474,4,1886,3,1893,18,3624,8,3648,77,3909,9,3990,8,1128,0,1137,36,6418,0,6454,4,1334,0,1341,81,9452,6,9536,9,2203,5,2218,139,11059,20,11220,11,2555,7,2575,12,1327,3,1338,8,953,0,959,6,992,0,999,19,1850,17,1888,458,51928,80,52468
117031646,0,11,0,11,0,6,0,6,0,81,0,81,0,29,0,26,4,269,4,277,3,327,0,330,3,462,0,466,3,483,0,493,0,126,0,126,69,2535,3,2614,6,180,0,180,0,194,0,194,13,1642,0,1657,0,292,5,293,18,335,0,348,72,5976,9,6046,10,476,6,488,12,491,0,510,4,366,0,372,13,546,10,555,229,14816,29,15066
117031647,0,3,0,3,0,0,0,0,0,141,0,143,0,7,0,7,4,256,0,260,3,226,0,232,16,1403,0,1415,0,409,0,409,0,138,0,138,0,88,0,88,0,81,0,81,0,150,0,153,0,630,4,632,3,237,0,240,0,128,0,130,0,311,0,313,16,320,0,343,0,92,0,94,3,425,4,425,3,382,0,393,71,5433,8,5506
117031648,0,7,0,7,0,0,0,0,0,57,0,58,3,220,0,229,0,273,0,273,0,77,0,72,6,598,0,606,0,392,0,391,0,50,0,50,0,39,0,39,0,67,0,67,0,130,0,130,0,247,0,252,0,147,0,147,0,43,0,42,0,89,0,90,0,278,0,279,3,228,0,231,3,141,0,142,4,190,4,195,25,3261,7,3297
118011339,0,6,0,6,0,0,0,0,0,89,0,91,0,4,0,4,6,362,0,362,0,30,0,30,0,312,0,315,4,411,0,414,0,58,0,58,0,83,0,79,0,141,0,141,0,72,0,72,0,562,0,564,0,129,0,128,0,57,0,57,6,383,0,387,5,460,0,465,0,85,0,94,0,195,0,195,0,200,0,202,27,3628,7,3659
118011340,0,8,0,8,0,0,0,0,0,83,0,83,0,37,0,37,9,316,0,322,0,66,0,70,0,521,0,524,6,1017,0,1025,0,69,0,67,0,118,0,116,0,121,0,121,0,227,5,230,4,649,0,655,0,129,0,129,0,108,0,115,5,533,0,541,0,428,0,428,3,155,0,157,0,257,0,257,0,289,0,285,27,5137,9,5168
118011341,0,12,0,12,0,7,0,7,6,196,0,196,0,39,0,39,3,564,0,568,0,176,0,183,18,2731,4,2750,4,888,0,893,4,491,0,495,0,213,0,217,0,666,0,667,0,305,3,304,0,1601,4,1604,0,548,0,550,15,895,0,913,10,1349,3,1360,20,2504,0,2527,0,342,0,345,0,460,0,462,3,558,4,564,99,14530,19,14644
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,7,0,5,0,5,0,0,0,0,0,19,0,17,0,0,0,0,0,3,0,3,3,73,0,78
118011344,0,3,0,3,0,0,0,0,0,25,0,25,0,5,0,5,0,189,0,190,0,26,0,26,0,86,0,85,0,73,0,73,0,28,0,26,0,33,0,35,0,97,0,97,0,66,0,66,0,289,0,289,0,66,0,66,0,15,0,15,0,250,0,254,0,209,0,209,0,26,0,26,0,79,0,79,0,99,0,96,6,1665,3,1678
118011345,0,17,0,17,0,5,0,5,3,164,0,167,0,11,0,11,14,654,0,664,7,79,0,77,5,849,9,863,4,691,0,696,0,52,0,56,19,1720,4,1741,0,254,0,260,0,155,0,155,6,904,0,914,5,220,0,226,10,409,0,412,11,950,3,966,7,557,0,563,22,938,3,962,7,325,0,325,3,417,3,419,109,9358,20,9490
118011346,0,8,0,8,0,0,0,0,0,51,0,51,0,4,0,4,3,382,0,384,0,32,0,34,7,464,0,464,0,418,0,417,0,26,0,26,0,36,0,36,0,155,0,159,0,145,0,147,4,339,0,339,0,118,0,119,18,573,0,590,7,787,4,799,3,495,3,500,0,234,0,234,0,134,0,139,0,240,0,241,50,4650,15,4708
118011347,0,8,0,8,0,3,0,3,0,41,0,41,0,4,0,4,0,155,0,155,0,60,0,63,0,245,0,250,0,213,0,213,0,17,0,17,0,63,0,63,0,106,0,104,3,158,0,157,0,329,0,336,0,84,0,84,5,69,0,64,0,351,0,353,0,762,4,768,0,50,0,50,0,156,0,157,0,136,0,141,18,3024,7,3049
118011649,0,20,0,20,0,3,0,3,0,43,0,43,0,3,0,3,3,294,0,299,0,27,0,27,6,104,0,106,0,156,0,156,0,47,0,47,0,39,0,39,0,201,0,203,0,110,0,115,0,368,0,374,0,151,0,147,3,303,3,315,8,802,0,807,0,369,0,370,0,65,0,65,4,87,0,89,0,194,4,190,28,3382,10,3419
118011650,4,37,0,39,0,4,0,4,0,84,0,84,0,11,0,11,3,315,0,313,0,83,0,89,3,778,4,787,3,623,0,625,0,55,0,55,0,80,0,80,0,412,0,414,0,695,0,697,3,694,4,700,5,176,0,183,0,124,0,124,9,549,0,562,8,854,3,861,0,85,0,85,0,322,0,321,0,324,4,331,31,6302,18,6357
118021564,0,4,0,4,0,0,0,0,0,24,0,24,0,4,0,4,0,106,0,102,0,14,0,14,4,289,0,293,3,285,0,286,0,89,0,89,0,19,0,19,0,53,0,53,0,33,0,33,0,481,0,485,0,112,0,117,0,82,0,84,63,6793,12,6868,6,425,0,435,0,140,0,147,0,120,0,123,3,205,0,208,90,9279,15,9386
118021565,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,3,160,0,164,0,36,0,36,0,139,0,139,6,424,0,441,0,59,0,59,0,18,0,18,0,37,0,37,0,108,0,108,4,190,0,193,0,74,0,74,0,36,0,36,0,211,0,211,0,235,0,234,6,65,0,74,0,168,0,162,0,72,0,70,24,2065,3,2088
118021566,0,0,0,0,0,0,0,0,0,17,0,17,0,4,0,4,0,160,0,158,0,21,0,21,0,88,0,89,0,69,0,68,0,16,0,16,0,37,0,37,0,102,0,99,4,82,0,84,0,210,0,219,4,70,0,64,8,185,0,196,0,345,0,345,7,537,0,540,0,33,0,33,0,54,0,56,0,71,0,71,31,2094,3,2128
118021567,0,3,0,3,0,0,0,0,0,32,0,32,0,8,0,8,0,121,0,129,0,25,0,25,3,143,0,138,4,199,0,204,0,26,0,26,0,21,0,21,0,51,0,51,0,46,0,47,0,151,0,151,0,45,0,45,0,32,0,32,0,210,0,212,0,204,0,199,0,36,0,41,0,61,0,65,0,52,0,56,17,1469,3,1489
118021568,0,3,0,3,0,0,0,0,0,20,0,20,0,0,0,0,0,120,0,122,0,14,0,14,7,311,0,313,7,357,0,366,0,54,0,54,3,33,0,33,0,73,0,73,0,67,0,71,0,168,0,164,0,65,0,65,16,270,0,281,5,334,0,340,0,272,0,274,0,49,0,49,0,107,0,104,0,88,0,91,44,2414,4,2457
118021569,0,6,0,6,0,0,0,0,0,35,0,35,0,5,0,5,0,191,0,188,0,33,0,33,3,191,0,195,0,199,0,199,3,366,0,371,0,78,0,80,0,92,0,92,0,67,0,67,0,366,0,366,0,107,0,105,9,468,0,474,7,855,0,863,8,939,0,948,0,62,0,62,0,181,0,181,0,154,0,159,30,4391,0,4420
118021570,0,6,0,6,0,0,0,0,0,49,0,49,0,3,0,3,10,380,0,390,0,29,0,29,6,479,0,485,5,615,0,623,0,172,0,180,0,67,0,67,5,126,0,129,0,128,0,132,3,659,0,660,4,153,0,158,17,516,0,528,9,957,0,966,96,7907,18,8021,4,460,4,467,0,177,0,173,4,338,0,345,165,13209,27,13406
118021651,0,5,0,5,0,0,0,0,0,52,0,52,0,0,0,0,5,353,4,354,0,21,0,21,0,267,0,270,6,840,0,847,0,48,0,48,0,82,0,84,0,158,0,158,0,149,0,150,0,469,0,475,0,111,0,115,3,41,0,43,6,372,0,380,3,324,0,329,0,101,0,104,3,199,0,205,0,181,0,181,31,3778,6,3819
118021652,0,0,0,0,0,6,0,6,0,15,0,15,0,33,0,33,4,185,0,195,0,9,0,9,0,63,0,63,4,234,0,236,0,55,0,54,0,13,0,13,0,27,0,27,0,29,0,32,5,131,0,137,3,49,0,52,40,1171,3,1215,16,180,0,199,29,640,0,673,9,75,0,86,13,116,0,125,0,81,0,88,129,3121,8,3262
118021653,0,10,0,12,0,0,0,3,0,143,0,143,0,5,0,5,15,481,0,496,0,103,0,103,7,184,0,191,8,124,0,130,0,212,0,213,0,18,0,18,0,132,0,130,0,39,0,41,0,184,0,184,0,84,0,84,13,157,0,170,14,251,0,267,0,256,7,260,3,28,0,31,0,93,0,92,4,147,0,153,72,2648,6,2726
118021654,0,0,0,0,0,4,0,4,0,20,0,20,0,0,0,0,0,84,0,84,0,13,0,13,0,21,0,21,0,20,0,20,0,3,0,3,0,13,0,13,0,27,0,27,0,19,0,19,0,88,0,88,0,14,0,19,0,13,0,13,0,103,0,103,0,132,0,132,0,13,0,13,0,24,0,21,0,30,0,35,5,640,0,643
119011354,0,4,0,4,0,0,0,0,0,72,0,72,0,12,0,12,4,227,0,231,0,43,0,43,0,450,6,458,3,280,0,286,0,127,0,131,0,29,0,29,0,65,0,68,0,21,0,21,0,138,0,138,0,71,0,73,0,65,0,65,8,663,0,682,6,662,0,671,0,15,0,15,0,84,0,87,0,133,0,136,39,3170,5,3212
119011355,0,15,0,16,0,12,0,12,12,1675,0,1693,6,534,0,544,16,710,4,729,7,694,0,706,7,559,0,561,0,96,0,96,31,2958,4,2993,3,304,0,305,0,209,0,209,0,38,0,38,5,189,0,191,4,186,0,192,10,420,0,427,5,55,0,53,0,51,0,51,0,11,0,11,13,439,0,452,10,663,4,682,126,9812,21,9953
119011356,0,39,0,43,0,57,0,59,46,3794,10,3850,3,131,0,136,23,1987,5,2015,6,964,0,969,4,644,0,654,9,295,0,307,18,1536,5,1554,0,120,0,121,3,110,0,113,5,160,0,164,0,431,0,434,0,338,0,347,0,232,0,234,4,455,0,456,6,487,0,498,0,72,0,73,4,559,0,569,18,1378,8,1401,164,13799,29,13986
119011358,0,0,0,0,0,4,0,4,5,527,3,535,0,14,0,14,9,697,0,704,4,153,0,156,7,391,0,397,3,286,0,291,0,128,0,130,0,26,0,26,0,76,0,76,0,70,0,70,0,242,0,245,0,109,0,110,0,94,0,94,4,314,0,318,4,431,0,435,0,41,0,41,4,215,0,217,4,263,0,269,47,4085,5,4132
119011360,0,4,0,4,0,0,0,0,3,72,0,73,0,11,0,11,0,223,0,221,0,29,0,29,7,437,0,440,4,472,3,483,0,87,0,87,0,18,0,18,0,126,0,126,0,45,0,45,0,167,0,167,0,59,0,61,9,133,0,135,11,545,0,560,9,679,0,684,4,80,0,78,0,108,0,108,0,118,0,120,47,3401,3,3453
119011361,0,0,0,0,0,0,0,0,0,60,0,58,0,31,0,31,4,219,0,221,0,44,0,44,3,164,0,167,0,148,0,145,0,120,0,120,0,21,0,21,0,51,0,51,0,23,0,23,0,110,0,113,0,79,0,75,0,39,0,43,0,408,5,410,0,370,0,370,0,10,0,10,0,97,0,97,0,110,0,106,14,2104,3,2125
119011571,0,0,0,0,0,4,0,4,0,40,0,40,0,6,0,6,3,149,0,155,0,32,0,32,3,950,0,954,0,269,0,269,0,140,0,145,0,77,0,78,0,166,0,166,0,130,0,130,0,451,0,452,3,208,0,209,12,1324,3,1342,8,746,0,750,15,1142,0,1157,0,51,0,51,0,134,0,134,4,246,4,253,53,6267,12,6333
119011572,0,26,0,26,0,6,0,6,6,1239,3,1252,4,50,0,52,16,998,6,1014,0,371,4,378,5,666,0,671,7,628,0,633,0,481,3,485,0,15,0,15,0,166,0,166,0,153,0,151,0,335,0,339,0,174,0,175,0,101,0,101,4,605,0,609,37,3170,6,3212,0,86,0,88,0,404,0,411,4,678,6,690,84,10360,32,10470
119011655,0,15,0,15,0,3,0,4,0,633,0,634,3,71,0,77,3,418,0,424,0,239,0,240,3,858,0,865,0,266,0,269,7,753,0,757,0,18,0,18,0,28,0,28,0,22,0,22,0,84,0,84,0,91,0,91,17,571,0,590,0,380,0,381,0,380,5,385,0,15,0,17,0,173,0,174,6,278,0,282,40,5292,12,5338
119011656,0,0,0,0,0,0,0,0,0,50,0,52,0,0,0,0,0,142,0,142,0,13,0,13,0,78,0,78,0,81,0,81,0,74,0,78,0,9,0,9,0,43,0,43,0,24,0,24,0,81,0,81,0,37,0,36,0,32,0,32,4,453,0,456,0,222,0,224,0,6,0,6,0,49,0,49,0,79,3,82,6,1487,4,1495
119011657,0,0,0,0,0,0,0,0,0,10,0,10,0,5,0,5,8,161,0,171,0,8,0,8,0,129,0,129,0,102,0,104,0,50,0,50,0,20,0,20,0,40,0,41,0,15,0,15,0,72,0,72,0,44,0,44,4,91,0,96,11,454,0,465,3,113,0,116,0,38,0,38,0,32,0,32,5,62,0,63,28,1452,0,1481
119011658,0,0,0,0,0,0,0,0,0,27,0,27,0,4,0,4,0,177,0,177,0,27,0,27,0,149,0,149,0,118,0,119,0,54,0,54,0,21,0,21,0,55,0,51,0,40,0,40,0,133,0,134,4,56,0,59,0,28,0,27,8,624,0,633,5,238,0,247,3,10,0,14,0,86,0,92,0,75,0,76,31,1925,7,1958
119021362,0,7,0,7,0,0,0,0,0,150,0,152,0,4,0,4,0,383,0,386,0,97,0,97,0,248,0,254,6,347,0,356,0,148,0,152,0,23,0,23,0,64,0,64,0,76,0,76,0,142,0,142,0,104,0,101,0,43,0,43,0,425,0,429,0,622,0,632,5,101,0,105,0,159,0,159,0,189,0,191,24,3343,4,3372
119021366,0,0,0,0,0,4,0,4,6,675,0,685,0,18,0,18,11,595,0,601,4,381,0,388,3,474,0,479,0,179,0,179,0,326,0,329,0,32,0,32,0,36,0,36,0,51,0,53,0,126,0,126,5,133,0,137,0,43,0,45,5,408,0,415,0,311,0,313,0,26,0,26,0,302,0,301,3,443,0,444,38,4566,8,4607
119021367,0,6,0,6,0,0,0,0,0,60,0,60,0,0,0,0,3,245,3,255,0,65,0,65,8,864,0,865,0,326,0,325,0,94,0,94,0,12,0,12,0,118,0,119,0,25,0,25,0,90,0,90,0,48,0,46,4,193,0,202,3,205,0,208,5,280,0,288,6,24,0,24,0,131,0,131,0,173,0,179,29,2967,9,3001
119021573,0,0,0,0,0,0,0,0,0,92,0,92,0,0,0,0,0,166,0,165,0,55,0,55,3,356,0,358,0,121,0,122,0,177,0,177,0,14,0,14,0,81,0,81,0,46,0,46,0,118,0,118,0,88,0,87,3,78,0,83,0,407,0,408,0,758,0,758,0,4,0,4,0,80,0,80,0,158,0,165,10,2801,5,2816
119021574,0,0,0,0,0,9,0,9,0,9,0,9,0,0,0,0,0,42,0,42,0,5,0,5,0,48,0,48,0,116,0,116,0,109,0,109,0,10,0,10,0,14,0,14,0,0,0,0,0,37,0,37,0,32,0,32,0,9,0,9,0,219,0,219,0,56,0,56,0,4,0,4,0,13,0,13,0,35,0,35,0,766,0,766
119021659,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,111,0,111,0,4,0,4,0,131,0,138,0,54,0,54,0,51,0,55,0,5,0,5,0,19,0,20,0,52,0,52,0,85,0,89,0,53,6,54,0,240,0,238,0,145,0,145,0,600,0,600,0,9,0,15,0,44,0,46,0,83,0,83,9,1720,6,1733
119021660,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,118,0,118,0,29,0,29,3,406,0,405,0,203,0,199,0,58,0,58,0,19,0,19,0,75,0,75,0,52,0,52,0,77,0,77,0,81,0,83,3,123,0,123,0,162,0,162,16,1411,0,1427,0,7,0,7,0,98,0,101,0,117,4,119,25,3048,9,3079
119021661,0,7,0,7,0,0,0,0,0,167,0,165,0,3,0,3,4,312,4,321,0,213,0,214,0,229,0,231,0,138,0,135,0,57,0,57,0,12,0,12,0,41,0,45,0,44,0,41,3,94,0,92,0,41,0,41,0,42,0,42,0,81,0,85,0,361,0,366,0,46,0,47,0,132,0,132,0,131,4,130,16,2141,5,2170
119021662,0,3,0,3,0,0,0,0,0,42,0,42,0,6,0,6,0,294,0,291,0,39,0,39,0,258,4,259,0,142,0,146,0,68,0,68,0,40,0,37,0,82,0,82,0,79,0,79,0,263,0,265,0,93,0,96,0,50,0,50,0,272,0,269,0,360,0,363,3,49,0,49,3,142,0,140,5,119,0,123,19,2385,10,2413
