POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
212021453,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,11,0,4,0,9,4,0,0,0,0,12,0,8,0,9,6,0,0,0,0,25,0,19,4,4,4,0,0,0,0,26,0,38,0,0,6,0,0,0,0,37,0,34,0,0,4,0,0,0,0,38,0,14,0,0,0,0,0,0,0,15,4,36,0,0,4,0,0,0,0,40,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,161,7,34,22,0,0,0,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
212021454,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,6,0,7,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,12,0,10,0,7,0,0,0,0,0,10,0,25,0,8,4,0,0,0,0,36,0,24,0,8,0,0,0,0,0,31,0,12,0,6,0,0,0,0,0,20,3,15,0,17,4,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91,0,64,19,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
212021455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,17,0,6,0,15,0,0,0,0,0,16,0,12,0,4,0,0,0,0,0,18,0,13,0,4,4,0,0,0,0,19,0,26,0,0,5,0,0,0,0,25,0,35,0,0,4,0,0,0,0,44,0,18,0,0,0,0,0,0,0,18,3,12,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,125,0,32,14,0,0,5,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212021456,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,17,0,11,0,13,4,0,0,0,0,30,0,9,0,13,9,0,0,0,0,31,0,19,0,15,15,4,0,0,0,48,5,39,4,35,13,0,0,0,0,84,4,37,0,33,0,0,0,0,0,79,0,28,10,34,0,0,0,0,0,66,8,21,9,74,3,0,0,0,0,120,4,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,166,24,246,51,6,0,0,0,513,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,10,0,9,0,0,0,0,0,0,0,41,0,44,0,0,0,0,0,0,0,9,0,18,0,0,0,7,6,0,0,16,0,29,0,9,0,20,10,0,0,28,0,66
212021553,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,13,0,20,0,0,0,0,0,35,0,14,6,9,3,0,0,0,0,27,0,18,0,0,3,0,0,0,0,25,0,45,0,3,0,0,0,0,0,57,0,42,0,0,5,0,0,0,0,44,0,24,0,0,0,0,0,0,0,29,0,49,0,0,0,0,0,0,0,54,5,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,12,220,3,43,20,0,0,0,5,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
212021554,0,0,0,0,0,0,0,0,0,5,0,8,0,4,0,0,0,0,0,6,0,5,0,7,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,4,0,5,0,0,0,0,0,10,0,7,0,0,4,0,0,0,0,6,0,5,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,66,0,20,6,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031300,0,0,0,3,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,9,0,4,0,18,3,0,0,0,0,21,0,5,0,23,6,0,0,0,0,41,0,16,3,22,10,0,0,0,0,60,3,35,4,19,12,0,0,0,5,76,0,65,3,22,11,0,0,0,0,98,5,81,4,38,8,0,7,0,6,137,3,45,0,28,5,0,0,0,0,77,11,63,0,58,0,0,6,0,0,143,6,6,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,35,326,25,234,58,0,11,3,7,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
212031303,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,10,0,5,0,3,0,0,0,0,0,13,0,3,5,7,0,0,0,0,0,23,0,18,6,4,4,0,0,0,0,36,0,19,3,0,5,0,0,0,0,32,4,29,6,0,6,0,0,0,0,34,4,13,0,0,0,0,0,0,0,12,10,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,97,14,33,15,5,0,7,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0,13,0,10,0,0,13,0,0,0,0,22,0,3,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,15,19,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212031306,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,6,0,7,0,11,3,0,0,0,0,17,0,12,0,4,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,12,0,17,0,0,0,0,4,0,0,26,0,20,0,0,0,0,3,0,0,22,0,15,0,0,0,0,0,0,0,18,3,24,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,113,0,24,6,0,4,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
212031308,0,0,0,6,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,16,0,17,0,0,3,0,0,0,0,18,0,12,0,0,0,0,0,0,0,11,4,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,89,0,25,4,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212031457,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,11,0,13,0,5,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58,0,19,7,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031458,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,17,0,4,0,6,0,0,0,0,0,16,0,8,0,5,0,0,0,0,0,18,0,13,0,7,3,0,0,0,0,27,0,38,0,0,5,0,0,0,0,48,0,33,0,0,0,0,0,0,0,32,0,21,0,0,0,0,0,0,0,21,5,37,0,0,3,0,0,0,0,48,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,164,8,28,24,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
212031555,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,9,0,0,3,0,4,0,0,0,0,8,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,32,3,11,10,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,8,0,6,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,13,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031557,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,7,0,4,0,3,3,0,0,0,0,11,0,7,0,4,0,0,0,0,0,17,0,7,0,9,5,0,0,0,0,24,0,36,0,0,0,0,0,0,0,42,0,27,0,0,0,0,0,0,0,27,0,25,0,0,4,0,0,0,0,24,0,33,0,0,0,0,0,0,0,39,0,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,146,5,36,12,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031558,0,3,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,17,0,0,0,11,5,0,0,0,0,18,0,12,0,7,13,0,0,0,0,36,0,26,0,0,3,0,0,0,0,23,0,29,0,0,0,0,0,0,0,27,0,33,0,0,0,0,0,0,0,33,11,21,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,128,7,40,29,0,0,3,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68,4,16,7,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031560,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,6,0,3,0,0,0,0,0,10,0,9,0,6,0,0,0,0,0,24,0,5,5,3,6,0,0,0,0,14,0,3,0,7,0,0,0,0,0,10,0,27,0,4,3,0,0,0,0,37,0,18,0,5,0,0,0,0,0,28,0,18,0,8,0,0,0,0,0,27,3,29,0,17,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,117,12,53,9,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212031561,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,4,0,6,4,0,0,0,0,18,0,7,3,3,0,0,0,0,0,11,0,10,0,3,3,0,0,0,0,19,0,15,0,0,4,0,0,0,0,19,0,17,0,0,0,0,0,0,0,17,0,13,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6,26,7,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,13,0,0,0,0,0,26,0,4,0,17,0,0,0,0,0,28,0,12,0,11,6,0,0,0,0,30,0,19,0,7,8,0,0,0,0,37,4,44,3,0,7,0,0,0,0,56,0,34,0,0,0,0,0,0,0,38,0,24,0,0,0,0,0,0,0,26,7,47,0,9,0,0,0,0,0,55,6,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,208,9,79,22,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
212041309,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0,11,4,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,5,4,0,0,0,0,8,0,5,0,6,0,0,0,0,0,12,0,6,0,3,7,0,0,0,0,15,0,10,0,4,3,0,0,0,0,15,0,11,0,0,0,0,0,0,0,20,0,24,0,6,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,18,3,23,0,12,0,0,4,0,0,36,6,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,9,104,10,37,18,0,4,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
212041312,0,8,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,10,0,3,0,20,0,0,0,0,0,20,0,5,0,13,5,0,0,0,0,16,0,17,0,3,6,0,0,0,0,26,0,29,0,4,0,0,0,0,0,34,0,35,0,0,0,0,0,0,0,45,4,23,0,0,4,0,0,0,0,35,4,36,0,0,0,0,0,0,0,41,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,12,165,3,51,19,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041313,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,5,0,7,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,14,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,10,0,7,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,73,3,21,4,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041316,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,11,0,4,0,8,0,0,0,0,0,8,0,8,0,6,9,0,0,0,0,20,0,11,0,3,3,0,0,0,0,23,3,22,0,3,0,0,3,0,0,34,0,20,0,4,4,0,0,0,0,24,0,20,0,4,3,0,0,0,0,38,4,26,0,0,0,0,0,0,0,27,3,28,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,146,10,35,22,0,10,5,3,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041317,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,3,0,8,3,0,0,0,0,11,0,7,3,9,0,0,0,0,0,20,0,13,0,9,0,0,0,3,0,31,0,10,9,15,9,0,3,5,3,54,0,23,8,15,8,0,0,3,0,57,7,22,0,21,10,0,0,0,0,55,4,19,0,19,3,0,0,0,0,47,9,24,0,29,0,0,0,0,0,67,5,4,0,3,0,0,0,0,0,14,3,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,36,118,25,133,45,3,10,5,8,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
212041318,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,0,3,5,10,4,0,0,0,0,20,0,10,0,8,0,0,0,0,0,16,0,13,0,7,5,0,0,0,0,25,0,17,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,16,4,37,0,8,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,114,3,46,12,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
