POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
502011021,0,7,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,3,4,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,7,0,3,0,4,0,3,0,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,9,14,6,10,5,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,6,37,0,0,0,0,0,0,0,41,0,20,3,0,0,0,0,0,0,29,0,16,4,0,0,0,0,0,0,25,0,8,5,0,0,0,0,0,0,18,0,12,15,0,0,5,0,0,0,35,0,0,6,4,5,0,0,0,3,24,0,0,0,4,3,6,0,0,0,21,0,3,0,0,3,8,0,0,0,14,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,13,109,36,9,22,31,7,13,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,0,37,0,0,0,0,0,0,0,39,0,25,6,0,0,0,0,0,0,30,6,17,9,0,0,0,0,0,0,28,3,33,12,0,3,4,0,0,0,56,6,18,18,8,5,3,0,0,0,58,0,7,21,22,13,9,3,0,0,85,4,0,9,8,24,22,0,9,0,72,0,10,0,3,10,14,0,4,0,47,0,0,0,3,4,5,0,5,0,20,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,159,80,47,65,58,13,29,10,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011024,5,37,0,0,0,0,0,0,0,35,0,32,0,0,0,0,0,0,0,37,0,22,9,0,0,0,0,0,0,40,0,16,12,0,0,0,0,0,3,38,0,16,23,4,0,0,0,0,0,54,0,8,16,5,15,0,0,0,0,51,0,3,4,4,5,5,0,0,0,23,0,3,3,5,3,6,0,0,0,21,0,0,4,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,144,69,24,32,15,5,16,5,323,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
502011025,6,99,6,0,0,0,0,0,0,120,3,75,13,0,0,0,0,0,0,103,4,51,23,5,0,0,0,0,0,81,0,45,24,7,6,6,3,0,0,99,3,41,51,15,10,3,0,0,0,130,4,26,28,20,27,15,5,3,4,127,3,11,16,14,33,14,3,11,0,116,7,3,4,8,31,37,7,4,4,102,0,7,0,0,5,14,7,8,0,46,0,0,0,0,9,7,0,7,0,28,0,0,0,0,0,5,0,4,0,16,0,0,0,0,0,3,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,33,373,181,75,132,109,26,46,15,987,3,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
502011026,0,12,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,9,0,0,3,0,4,0,0,0,0,15,0,6,0,8,0,5,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,14,8,5,13,5,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,57,0,0,0,0,0,0,0,57,3,51,8,0,0,0,0,0,0,58,0,23,7,0,0,0,0,0,0,33,0,24,11,0,3,0,0,0,0,38,3,16,32,8,0,0,0,0,0,65,4,8,9,6,5,0,0,0,0,41,0,7,4,4,14,9,0,0,0,37,0,0,0,0,12,9,3,5,0,33,0,3,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,187,82,29,36,27,12,11,4,396,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
502011028,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,0,9,0,3,8,0,0,0,0,0,0,14,0,6,7,5,5,0,0,0,0,17,0,3,0,3,5,3,0,0,0,21,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,20,11,10,16,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,5,32,0,0,0,0,0,0,0,44,0,25,0,0,0,0,0,0,0,24,0,17,10,5,0,0,0,0,0,24,0,18,15,4,4,5,0,0,0,40,6,20,26,5,3,0,0,4,0,68,7,10,9,15,7,11,0,6,0,59,0,6,5,8,17,13,4,6,0,55,6,0,3,12,14,14,3,10,0,70,0,3,0,0,6,11,4,11,5,46,0,0,0,3,11,4,8,7,0,32,5,0,0,0,11,6,3,9,0,35,4,0,0,0,20,7,10,8,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,33,138,68,65,98,70,33,59,10,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
503011030,4,24,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,10,0,3,4,3,0,0,0,0,0,10,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,3,0,0,0,11,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,19,7,9,11,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,5,28,0,0,0,0,0,0,0,33,0,37,0,0,0,0,0,0,0,40,0,22,10,0,0,0,0,0,0,32,5,20,13,0,0,0,0,0,0,35,0,12,25,13,6,0,0,0,0,56,5,11,15,11,16,8,0,0,0,62,4,3,4,6,14,13,3,3,5,58,0,0,7,0,8,13,3,3,0,34,0,0,0,6,13,12,0,3,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,143,86,36,57,38,5,12,5,405,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3
503011032,0,12,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,14,0,3,7,0,0,0,0,0,0,13,0,12,15,4,0,0,0,0,0,28,0,6,13,3,0,0,0,0,0,29,0,0,7,9,3,6,0,0,0,27,0,0,0,0,8,5,0,0,0,19,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,58,57,16,16,16,0,7,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011033,4,15,0,0,0,0,0,0,0,21,0,13,0,0,0,0,0,0,0,14,0,7,5,0,0,0,0,0,0,7,0,15,6,0,0,0,0,0,0,22,0,4,13,3,0,0,0,0,0,21,0,7,0,4,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,27,6,10,3,3,4,0,136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
503011034,0,21,0,0,0,0,0,0,0,17,0,25,3,0,0,0,0,0,0,28,0,22,5,0,0,0,0,0,0,27,0,24,7,4,0,0,0,0,0,29,0,8,16,5,0,0,0,0,0,38,0,8,10,8,4,5,0,0,0,30,0,0,10,0,6,9,0,0,0,29,0,6,0,3,7,5,0,0,0,18,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,112,52,25,27,18,5,6,8,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011035,7,56,3,0,0,0,0,0,0,70,4,50,8,5,0,0,0,0,0,60,4,35,11,3,0,0,0,0,0,60,0,32,32,7,3,0,0,0,3,71,6,37,55,20,3,5,0,5,6,129,5,25,50,32,16,9,0,0,3,147,5,18,29,38,46,37,5,4,3,185,0,8,11,19,54,55,8,11,6,178,3,5,0,6,13,22,0,5,0,63,0,0,0,0,6,9,0,4,4,30,0,0,0,0,5,3,0,0,0,8,0,3,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,47,262,200,128,155,150,15,39,30,1024,6,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,10,12,0,10,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,4,12
503011036,0,20,0,0,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,13,0,16,4,0,0,0,0,0,0,17,3,3,5,0,0,0,0,0,0,16,0,5,10,8,4,0,0,0,0,18,0,3,6,7,6,5,0,0,0,33,0,5,5,0,13,8,3,6,0,34,0,0,0,0,6,10,0,0,0,21,4,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,79,37,17,32,34,5,5,3,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,5,0,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,32,0,0,0,0,0,0,0,39,0,32,3,0,0,0,0,0,0,32,0,22,11,0,4,0,0,0,0,35,0,27,15,0,0,0,0,0,0,45,0,15,25,4,7,3,0,3,0,56,0,6,3,3,8,6,0,0,0,32,0,6,12,6,14,7,0,9,4,58,0,4,7,0,8,15,0,0,0,42,0,0,0,4,3,5,3,8,0,27,0,0,0,0,3,3,0,3,0,18,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,3,3,0,0,12,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,149,81,30,52,49,14,26,5,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
503021039,3,43,0,0,0,0,0,0,0,45,0,47,7,0,0,0,0,0,0,56,0,44,10,0,0,0,0,0,0,57,0,27,25,0,0,0,0,0,0,51,0,15,35,5,0,0,0,0,0,62,7,8,16,20,8,4,0,0,0,60,3,6,13,9,18,12,0,0,0,64,0,8,10,13,9,10,4,3,0,54,0,0,4,0,6,7,0,5,0,18,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,17,202,124,57,48,37,3,12,4,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
503021040,8,32,0,0,0,0,0,0,0,40,0,26,8,0,0,0,0,0,0,28,0,13,4,0,0,0,0,0,0,18,0,6,10,0,0,0,0,3,0,21,4,19,17,4,0,5,0,0,0,46,0,10,10,0,3,5,0,0,0,35,0,4,3,0,12,4,0,0,0,34,0,0,3,0,9,8,3,0,0,23,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,115,57,16,26,27,9,13,8,280,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
503021042,3,103,10,0,0,0,0,0,0,110,0,68,5,0,0,4,0,0,0,85,3,57,25,3,0,3,0,0,3,85,0,49,21,10,5,4,0,0,4,89,0,28,50,12,3,6,0,0,0,107,5,22,35,20,19,5,0,0,6,116,0,19,13,15,22,17,4,8,3,112,8,9,10,9,40,34,8,20,0,128,0,0,7,5,11,13,3,9,0,49,0,4,0,4,0,17,9,22,0,58,0,0,0,0,0,8,8,18,5,30,3,0,0,0,6,5,4,16,0,35,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,32,357,191,84,103,108,36,94,29,1038,0,0,0,3,0,0,0,0,6,10,0,7,0,0,0,0,0,0,4,16,0,7,0,0,0,0,0,4,4,16,0,0,0,0,0,0,0,0,6,8
503021043,0,34,0,0,0,0,0,0,0,34,0,29,5,0,0,0,0,0,0,32,0,20,8,4,0,0,0,0,0,32,0,30,23,3,0,0,0,0,0,59,0,20,37,6,4,0,0,0,0,72,6,14,20,23,8,4,0,0,0,76,4,7,17,19,10,9,0,0,3,75,5,3,17,5,16,18,4,10,0,84,5,0,0,4,8,6,5,0,0,35,4,0,3,0,3,4,0,0,0,14,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,19,169,128,71,61,50,16,16,11,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3
503021295,0,14,0,0,0,0,0,0,0,17,0,23,3,0,0,0,0,0,0,29,4,27,9,0,4,0,0,0,0,37,4,21,25,3,0,4,0,3,0,64,4,12,38,9,3,7,0,6,0,82,5,21,34,15,20,9,0,3,5,115,7,17,13,8,32,14,0,3,3,90,3,8,6,3,41,24,10,11,0,111,6,3,8,4,15,13,4,11,0,56,3,0,0,4,8,8,0,5,0,31,0,0,0,0,5,8,0,10,0,36,9,0,0,0,3,7,0,20,0,46,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,5,39,151,142,56,135,98,24,81,16,742,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,5,15,0,0,3,0,0,0,0,0,5,7
503021296,3,23,0,0,0,0,0,0,0,30,0,52,5,0,0,0,0,0,0,59,0,36,8,5,0,0,0,0,0,55,3,30,34,5,0,0,0,0,0,66,0,16,43,8,4,6,0,3,0,78,0,11,28,14,16,8,0,4,6,73,3,0,12,9,19,16,3,0,5,69,3,3,9,0,15,13,8,10,0,56,6,0,0,3,9,5,6,32,0,63,7,0,0,0,5,10,5,10,0,41,0,0,0,0,0,0,0,3,0,10,5,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,42,177,140,37,73,63,21,82,11,651,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7
503021297,13,132,10,0,0,0,0,0,0,165,22,177,23,6,0,0,0,5,8,235,19,165,74,8,3,0,0,4,6,285,17,140,175,21,14,4,3,3,5,375,12,135,273,67,31,12,3,4,18,549,15,74,164,89,105,37,5,16,19,526,22,52,103,59,133,79,20,28,12,515,19,33,47,35,132,122,19,58,4,462,16,4,17,19,42,50,11,65,0,223,24,8,8,5,38,29,9,80,3,203,14,6,6,3,11,16,19,58,3,130,73,5,7,3,18,34,15,138,6,305,14,0,0,0,0,10,0,30,0,55,13,5,0,0,7,7,0,32,5,70,0,0,3,0,6,5,0,7,16,45,303,947,906,314,548,399,119,514,125,4172,8,8,3,0,5,0,0,3,29,51,0,17,0,0,0,0,0,0,14,39,4,18,0,0,3,0,0,0,18,43,3,14,4,3,0,0,0,0,22,50
504011044,0,35,6,0,0,0,0,0,0,43,0,44,5,0,0,0,0,0,0,55,0,29,3,4,0,0,0,0,0,38,0,18,17,4,0,0,0,0,3,42,0,21,25,12,7,4,0,0,0,79,0,13,19,12,24,10,3,4,3,101,0,6,4,10,58,31,7,12,0,133,4,9,5,4,45,27,10,16,0,118,0,7,7,3,18,19,9,11,0,74,0,0,4,0,6,12,9,10,0,38,0,0,4,0,0,0,5,13,0,20,0,0,0,0,0,5,3,9,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,185,97,60,170,111,54,69,15,775,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
504011045,4,29,3,0,0,0,0,0,0,38,5,39,3,0,0,0,0,0,0,53,0,27,7,3,5,0,0,0,0,44,0,30,11,3,0,3,0,0,3,51,0,28,29,13,7,6,0,0,0,86,0,19,18,13,27,16,3,10,0,110,4,9,19,23,58,44,4,12,0,166,6,5,5,4,43,41,14,8,0,127,0,0,4,0,24,31,4,13,0,81,0,5,4,0,5,10,9,18,0,44,0,0,0,0,4,5,0,16,0,31,0,0,0,0,0,0,0,12,5,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,5,19,198,99,64,175,157,45,105,7,875,4,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,6
