POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
299999499,1152,686,122,8,5432,0,125,1111,997,766,468,64,6,3533,3,90,1323,1325,961,513,62,0,4280,0,16,168,241,152,77,14,0,668,0,9,141,152,118,68,12,0,503,38,90,152,125,121,104,31,4,657,2523,5899,12314,9515,8203,6212,1607,175,46450,19,19,22,18,25,9,6,0,108,366,146,52,47,45,39,10,0,712,105,256,123,115,117,135,41,0,888,53,217,160,151,183,194,72,12,1043,36,220,214,165,218,283,103,7,1244,25,283,343,267,439,484,154,14,2008,21,223,384,359,488,437,129,9,2053,18,185,395,300,435,364,92,8,1794,11,138,417,315,397,344,82,7,1706,0,90,237,180,231,141,31,8,912,0,28,166,127,122,113,25,0,594,0,22,88,74,76,65,8,0,336,0,14,105,100,107,68,11,0,409,0,0,10,14,18,10,4,0,55,0,9,17,20,17,14,6,0,81,3,13,23,19,32,23
301011001,8,5,0,0,20,0,0,3,4,0,0,0,0,13,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,23,69,61,50,46,10,0,277,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,12,0,3,5,3,3,0,0,23,8,11,3,4,0,5,0,0,27,3,9,3,10,3,7,0,0,40,5,10,19,11,16,16,4,0,78,3,25,12,21,34,27,4,0,121,4,9,21,27,18,29,3,0,107,0,9,17,16,14,15,0,0,70,0,7,7,14,8,10,3,0,37,0,0,5,0,3,5,0,0,19,0,0,0,3,0,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
301011002,14,5,0,0,43,0,0,6,6,10,4,0,0,22,0,3,11,5,4,0,0,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,4,0,0,0,0,0,7,23,54,70,72,65,38,22,3,361,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,0,5,0,5,0,0,0,0,15,0,5,6,0,4,0,0,0,16,3,9,5,3,4,5,0,0,37,0,20,6,5,7,5,0,0,47,3,10,20,6,8,13,3,0,58,0,5,10,11,6,8,4,0,36,0,0,4,3,7,3,0,0,22,0,0,3,4,0,10,0,0,19,0,0,0,0,0,4,4,0,4,0,0,0,0,9,3,0,0,13,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
301011003,0,3,0,0,22,0,0,0,3,4,0,0,0,10,0,0,8,7,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,15,18,63,44,58,48,11,5,275,0,0,0,0,5,0,0,0,3,17,0,0,0,0,0,0,0,18,11,4,0,3,7,0,0,0,30,8,9,4,3,6,12,0,0,31,0,8,11,10,13,8,4,0,58,4,24,16,18,19,17,6,0,105,0,11,28,26,22,24,5,0,123,4,16,20,18,27,20,0,0,104,0,12,20,16,14,18,7,0,85,0,0,11,12,3,5,0,0,25,0,0,5,5,4,5,0,0,16,0,0,0,0,0,0,0,0,11,0,0,3,4,3,0,0,0,16,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
301011004,36,21,8,0,181,0,4,39,33,23,10,5,0,113,0,4,35,36,34,25,7,0,122,0,0,5,6,3,0,0,0,13,0,0,0,6,0,5,0,0,11,0,4,3,3,0,3,0,0,14,142,272,486,353,292,242,55,0,1841,0,0,5,0,4,0,0,0,10,40,3,0,0,0,0,0,0,56,32,10,0,6,9,4,0,0,65,11,10,15,8,8,8,3,3,65,11,17,16,15,5,5,0,0,71,15,32,34,24,22,18,8,0,151,6,31,45,35,25,16,5,0,166,4,33,55,40,37,20,4,0,191,0,18,54,29,29,25,3,0,157,0,14,44,26,15,14,3,0,114,0,8,23,14,21,3,3,0,75,0,0,15,19,13,3,0,0,50,0,0,15,23,16,8,0,0,60,0,0,4,8,3,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0
301011005,6,0,0,0,12,0,0,0,0,4,0,0,0,8,0,0,0,3,5,4,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,26,42,32,14,11,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,7,0,4,0,7,0,0,0,0,12,0,3,0,0,3,5,0,0,15,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011006,3,0,0,0,19,0,0,4,4,3,3,0,0,13,0,0,0,10,0,0,0,0,20,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,56,55,55,28,16,0,252,0,0,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,54,29,4,4,5,0,0,0,0,39,8,7,4,3,0,3,0,0,27,7,8,3,7,11,3,0,0,35,9,5,5,12,4,9,0,0,48,3,11,9,7,16,14,4,0,69,4,11,14,17,18,22,0,0,83,0,0,5,6,14,8,0,0,43,0,0,0,9,0,3,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021007,27,25,8,0,118,0,4,13,20,11,8,0,0,59,0,0,21,22,19,19,0,0,80,0,0,0,5,0,4,0,0,13,0,0,0,5,6,0,0,0,9,6,0,0,4,3,0,0,0,14,75,141,263,228,200,163,49,9,1126,0,4,0,0,0,0,0,0,10,86,8,3,0,0,5,0,0,93,52,28,4,3,4,8,0,0,89,25,15,7,9,9,12,0,0,66,18,15,11,7,17,13,4,0,85,31,36,30,22,36,26,3,0,180,12,33,42,30,57,42,3,0,224,0,31,44,50,57,42,18,0,239,4,18,35,35,62,42,3,0,205,0,7,15,30,33,29,0,0,117,0,5,18,20,15,15,0,0,78,0,0,13,14,15,6,0,0,39,0,0,18,24,16,10,0,0,64,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
301021008,9,4,0,0,21,0,0,0,0,4,4,5,0,12,0,0,3,6,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,18,35,44,34,50,38,16,0,237,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,14,4,0,0,8,5,0,0,26,4,3,0,0,3,0,0,0,12,0,3,0,3,6,0,0,0,14,4,7,5,5,10,4,0,0,28,4,9,10,4,12,7,4,0,49,0,10,16,10,7,4,0,0,46,0,4,7,4,6,7,6,0,33,0,0,5,5,5,0,0,0,14,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,9,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0
301021009,10,13,0,0,42,0,4,8,7,8,4,0,0,29,0,0,3,22,9,5,0,0,38,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,35,60,111,106,94,62,17,0,483,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,14,12,5,6,4,0,0,0,0,23,3,7,0,5,0,3,0,0,28,4,4,8,8,0,7,0,0,30,9,6,14,4,10,0,0,0,54,8,20,23,16,8,7,0,0,80,0,16,26,10,12,8,4,0,86,0,6,13,10,10,16,0,0,56,0,0,7,8,8,10,0,0,36,0,7,3,0,6,3,0,0,20,0,0,7,3,4,4,0,0,14,0,0,8,8,15,9,0,0,53,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021011,4,6,0,0,34,0,0,5,3,0,0,0,0,12,0,0,7,6,9,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,33,59,66,53,38,6,0,272,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,10,0,0,0,5,0,0,0,21,0,0,0,0,3,0,0,0,12,6,5,3,5,0,0,0,0,27,5,4,6,6,3,0,0,0,29,0,9,12,14,4,12,0,0,44,3,8,9,6,15,5,0,0,45,0,5,6,6,6,0,0,0,19,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021012,10,3,0,0,36,0,0,7,7,5,4,0,0,27,0,0,4,4,4,3,0,0,26,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,24,35,107,86,73,53,17,4,393,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,21,9,3,0,3,0,0,0,0,21,3,5,7,3,3,6,0,0,31,0,3,6,6,5,8,10,0,35,0,14,13,12,16,10,0,0,70,0,14,20,13,29,11,5,0,95,0,13,21,10,22,22,3,0,91,0,4,11,18,23,18,4,0,85,0,8,3,3,4,0,0,0,25,0,4,4,0,12,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021013,3,0,4,0,24,0,0,0,6,5,0,0,0,21,0,0,4,3,8,4,0,0,12,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,50,109,87,93,60,17,5,451,5,0,0,0,0,0,0,0,3,56,3,0,5,3,0,0,0,66,42,9,0,3,3,9,0,0,72,11,19,9,4,8,5,6,0,55,18,14,5,6,0,5,0,0,61,4,13,14,11,24,17,0,0,83,6,19,29,29,24,26,4,0,137,8,28,27,17,33,18,4,0,142,0,10,20,18,22,20,3,0,99,0,3,6,13,8,0,0,0,35,0,0,0,9,3,3,0,0,20,0,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
301021550,0,5,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,9,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,12,26,22,17,22,6,0,103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,4,5,0,0,0,0,0,0,9,0,4,3,4,3,3,0,0,25,0,5,5,4,5,3,0,0,17,0,0,4,0,4,3,0,0,11,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301021551,3,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,18,14,43,36,8,3,142,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,4,0,0,0,3,0,3,0,7,0,0,0,4,3,8,0,0,15,0,0,3,3,5,10,0,0,24,0,6,11,5,7,15,0,0,38,0,0,0,0,7,0,0,0,11,0,0,0,0,0,7,0,0,12,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
301031014,42,16,0,0,116,0,3,28,34,36,26,0,0,124,0,0,38,69,73,41,4,0,226,0,0,11,20,20,14,3,0,66,0,0,13,44,60,41,5,0,159,0,0,0,0,0,4,0,0,3,26,59,196,279,298,181,21,0,1055,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,11,0,3,6,0,0,4,0,0,14,0,5,8,4,9,0,0,0,29,0,0,15,12,8,0,3,0,37,0,0,16,4,7,4,4,0,39,0,0,6,4,5,4,0,0,21,0,0,4,5,8,9,0,0,23,0,0,0,13,22,7,0,0,47,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,4,7,0,0,34,0,0,3,3,0,0,0,0,14,0,0,0,3,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,27,49,40,40,34,8,0,215,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,51,20,7,0,4,5,0,0,0,39,16,13,4,0,5,7,0,0,32,3,10,12,0,4,4,0,0,35,12,19,11,11,9,17,3,0,81,4,21,17,15,17,20,0,0,91,0,12,14,17,20,12,8,0,78,0,6,13,4,8,9,0,0,42,0,0,3,0,4,3,0,0,17,0,0,4,0,3,0,0,0,9,0,0,0,0,4,3,0,0,9,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031016,11,3,0,0,27,0,0,5,3,6,3,0,0,13,0,0,3,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,36,79,48,51,38,6,0,275,0,0,0,0,0,0,0,0,0,18,3,0,0,4,0,0,0,32,16,0,6,3,5,0,0,0,38,4,8,3,0,3,0,3,0,32,3,15,11,7,4,0,4,0,35,3,19,12,9,17,4,0,0,66,0,13,16,18,18,0,0,0,75,0,8,25,9,16,9,0,0,69,0,11,13,13,9,4,0,0,51,0,0,6,7,5,0,0,0,19,0,4,0,6,5,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031017,58,41,8,0,256,0,0,61,53,47,33,3,0,207,0,6,84,120,81,70,7,0,361,0,0,8,18,17,13,3,0,56,0,0,3,11,0,3,0,0,23,0,3,3,0,4,0,0,0,19,68,263,617,502,401,316,41,0,2207,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,7,0,4,0,0,0,0,0,12,0,0,3,5,0,0,0,0,12,0,6,8,3,3,3,3,0,29,9,8,14,9,9,4,0,0,45,4,3,10,8,4,5,8,0,40,0,11,27,18,15,7,5,0,79,0,4,20,21,23,21,4,0,95,0,0,6,20,13,10,6,0,57,0,3,10,10,8,0,0,0,31,0,0,3,4,0,0,0,0,12,0,0,3,9,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
301031018,21,11,0,0,82,0,4,19,16,14,11,0,0,64,0,6,16,20,18,13,0,0,68,0,0,0,4,0,0,0,0,5,0,0,0,8,4,0,0,0,12,0,0,6,0,0,0,0,0,3,31,70,209,156,130,99,12,0,715,0,0,0,0,0,0,0,0,9,14,6,0,4,0,0,0,0,21,13,6,6,0,0,0,0,0,30,6,5,6,0,0,0,0,0,22,6,9,0,5,0,0,0,0,23,4,12,13,12,4,5,0,0,43,4,12,13,7,0,0,0,0,36,0,3,7,9,14,6,0,0,52,0,4,9,13,10,3,4,0,49,0,0,9,4,6,0,0,0,20,0,0,3,3,5,3,3,0,22,0,0,0,3,6,0,3,0,13,0,0,0,3,6,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
301031019,18,16,4,0,56,0,0,13,12,15,3,0,0,41,0,0,10,20,7,6,0,0,45,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,0,3,3,0,0,0,12,42,62,118,117,98,65,14,3,525,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,12,5,12,0,4,0,0,0,0,20,0,10,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,13,0,7,0,3,3,0,0,0,21,0,11,9,3,4,0,0,0,21,0,5,17,4,4,7,0,0,28,0,0,3,4,3,0,0,0,12,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031020,13,8,5,0,40,0,0,10,10,12,9,0,0,34,0,0,3,10,7,7,3,0,30,0,0,0,0,0,0,0,0,7,0,0,0,0,5,4,0,0,5,0,0,0,0,0,0,0,0,4,38,76,129,113,115,85,27,3,594,0,0,0,0,0,0,0,0,3,47,4,0,4,3,0,0,0,55,20,12,3,0,8,0,0,0,41,17,11,8,3,3,0,0,0,47,9,10,10,4,8,9,0,0,48,4,31,10,14,18,14,7,0,95,3,15,27,22,22,19,0,0,109,5,23,23,26,23,9,0,0,111,0,10,29,26,24,6,6,0,93,0,0,8,9,9,6,0,0,29,0,3,11,7,11,3,0,0,30,0,0,0,13,3,5,0,0,25,0,0,7,8,17,3,0,0,37,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031021,32,32,0,0,158,0,7,40,40,37,15,5,0,139,0,4,34,44,19,13,4,0,115,0,0,6,5,7,3,4,0,21,0,0,0,3,3,5,0,0,7,0,0,0,4,0,3,0,0,12,57,121,333,291,238,162,38,0,1240,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,26,6,8,3,3,0,0,0,0,18,5,4,3,9,0,4,3,0,23,4,9,9,9,12,11,0,0,39,3,8,12,23,15,9,3,0,79,0,6,26,30,24,23,7,0,116,0,14,32,33,23,11,5,0,118,0,10,29,22,13,24,3,0,94,0,3,12,7,6,16,0,0,49,0,0,8,9,0,6,4,0,29,0,0,7,9,5,9,0,0,19,0,0,7,6,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0
302011022,3,4,0,0,12,0,0,7,4,0,0,0,0,11,0,0,3,5,7,8,0,0,17,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,40,32,29,34,6,0,160,0,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,3,3,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,9,0,3,6,6,6,11,0,0,26,0,6,10,11,10,7,0,0,40,0,0,10,11,10,3,0,0,40,0,6,5,9,6,4,0,0,27,0,0,0,0,8,0,0,0,11,0,0,0,3,0,3,0,0,10,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302011023,6,0,0,0,17,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,24,19,29,14,9,0,107,0,0,0,0,0,0,0,0,0,6,0,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,10,0,0,4,5,0,0,0,0,11,0,7,7,3,0,0,0,0,18,0,0,3,4,3,0,0,0,19,0,3,4,0,0,0,0,0,11,0,0,3,0,0,0,0,0,5,0,0,3,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302011024,4,0,0,0,14,0,0,0,0,6,0,0,0,15,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,29,31,38,22,4,0,137,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,28,12,4,6,4,0,0,0,0,24,4,4,3,3,4,4,0,0,22,5,6,3,3,0,3,6,0,26,0,3,12,18,7,11,4,0,56,6,14,16,7,18,14,3,0,74,0,10,28,14,19,6,3,0,75,0,6,9,11,15,13,0,0,60,0,3,7,4,3,9,0,0,19,0,0,6,12,0,0,0,0,13,0,0,8,3,5,0,0,0,15,0,0,4,10,7,0,0,0,24,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
