POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
319041517,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,17,7,17,6,5,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,8,0,0,4,4,4,0,0,0,0,21,0,0,0,4,3,7,0,0,0,20,0,0,0,4,5,9,6,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,5,0,0,0,7
319041518,9,3,12,24,55,25,4,10,0,142,0,4,0,3,31,26,5,9,0,92,0,0,0,4,16,10,3,5,0,33,3,0,0,0,7,9,7,5,0,32,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,6,14,84,310,369,273,339,168,51,66,30,1687,0,0,0,0,0,0,0,0,0,4,3,9,0,0,3,0,0,0,0,16,0,12,3,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,25,5,29,18,4,7,0,0,0,0,50,3,24,53,13,11,13,0,6,0,117,12,18,58,30,40,17,0,4,0,177,6,10,40,51,111,41,3,6,0,272,5,10,18,31,117,50,8,21,3,262,16,0,8,14,60,29,6,16,0,151,8,0,10,8,38,26,12,9,0,105,4,4,0,3,20,12,8,9,0,51
319041519,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,38,30,41,12,0,8,5,167,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,5,0,0,0,12,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319041520,4,0,8,10,16,7,0,9,0,62,9,0,0,3,11,11,3,0,0,49,0,0,0,4,3,17,8,6,0,38,9,0,0,0,13,26,11,10,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,6,13,67,179,179,182,203,118,42,51,27,1043,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,17,4,0,0,0,0,0,0,20,0,10,4,0,0,0,0,0,0,19,3,7,14,4,3,0,0,0,0,35,4,3,9,7,14,0,0,0,0,39,0,6,5,6,27,7,0,3,3,60,0,5,6,6,29,12,0,0,0,62,0,4,6,3,27,3,0,5,0,45,0,0,0,3,6,0,3,6,0,22,0,0,0,0,0,0,0,0,0,8
319041521,0,5,6,3,16,7,0,3,3,40,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,34,122,152,78,87,48,8,36,15,578,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,15,0,5,3,0,3,4,0,0,0,25,0,11,13,9,0,0,0,0,4,33,0,10,19,16,13,0,0,0,0,70,0,4,11,8,20,0,0,0,3,56,3,3,3,3,31,11,0,0,0,65,0,0,0,5,13,12,3,0,0,34,0,0,0,0,18,5,0,3,0,26,0,0,0,0,3,6,0,0,0,13
319051522,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,43,36,19,21,21,5,22,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,12,0,6,4,0,5,0,0,0,0,16,0,4,4,0,5,3,0,0,0,13,0,0,3,0,9,3,0,0,0,19,0,4,3,0,5,0,0,0,0,19,0,0,0,0,4,0,0,0,0,11,0,3,0,0,4,0,0,3,0,9,0,0,0,0,3,0,0,0,0,8
319051523,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,22,8,11,3,4,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
319051524,11,0,14,14,81,30,11,17,4,176,16,4,10,3,38,21,6,15,0,115,7,0,4,0,19,24,5,18,0,79,12,0,0,8,22,26,9,25,0,102,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,3,4,5,3,0,0,0,3,4,13,133,292,314,227,367,187,59,117,22,1719,0,3,3,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,11,0,16,5,0,0,0,0,0,0,20,5,13,5,0,0,0,0,0,0,28,4,23,21,0,3,0,0,0,0,54,8,29,45,10,6,6,0,0,0,97,13,20,46,36,44,15,0,9,0,176,13,19,33,45,120,24,4,3,7,277,13,16,15,38,150,58,12,10,0,301,11,4,9,8,111,44,10,16,0,216,12,3,4,3,49,43,13,12,0,137,5,0,3,4,22,22,3,5,0,61
319051525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,25,9,13,0,6,7,0,87,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,6,0,0,0,3,0,0,0,8,0,8,10,0,0,3,0,0,0,19,0,4,7,0,4,0,0,0,0,14,0,0,0,0,3,8,0,0,0,19,0,0,0,0,3,0,0,0,0,7,0,0,3,0,5,7,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,8
319051526,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,13,17,15,13,9,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0,0,0,15,0,0,3,3,6,3,0,0,0,23,0,0,0,0,5,5,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
397979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
399999499,96,118,197,144,188,148,68,104,10,1077,46,52,65,70,116,114,31,81,10,598,26,33,28,32,67,71,21,56,3,335,44,20,16,20,50,78,29,87,7,350,5,7,3,0,4,14,5,21,0,67,6,4,6,9,5,19,3,24,0,78,11,18,10,4,7,3,0,7,37,102,1860,4170,2920,1385,1216,910,288,631,272,13657,18,34,12,5,3,4,0,9,0,92,25,103,7,0,0,5,0,4,3,156,31,135,24,6,5,0,0,8,3,220,36,188,57,20,9,7,4,0,5,335,43,162,66,25,6,17,4,5,5,334,55,176,144,54,44,25,4,9,10,519,62,128,142,83,88,53,17,23,16,605,52,109,106,100,185,102,11,28,16,719,55,79,86,49,228,148,23,58,10,728,55,45,35,32,123,113,31,61,3,502,32,47,23,23,86,89,35,69,7,411,20,19,11,13,44,70,13,37,8,236
401011001,52,35,69,111,347,236,99,79,8,1034,48,23,40,66,181,203,62,53,7,692,46,12,25,30,104,213,78,44,5,553,95,20,24,38,159,640,121,157,5,1260,4,0,0,4,14,62,15,39,4,139,6,7,0,0,11,14,12,27,3,78,6,4,12,3,3,6,0,5,24,71,873,2614,1889,1113,1939,1897,577,532,162,11612,17,14,5,3,8,10,0,4,5,64,11,84,8,3,0,4,0,0,3,110,18,183,24,8,20,3,0,0,3,263,28,169,75,9,23,9,0,0,0,322,30,252,143,26,36,8,4,4,0,499,70,289,446,93,111,35,5,3,9,1059,103,241,682,263,304,100,14,21,14,1735,128,162,582,570,1399,374,54,61,13,3346,207,150,433,620,3085,952,140,124,28,5742,197,87,196,374,2751,879,164,171,14,4832,115,58,97,223,1577,711,183,160,7,3135,94,29,54,88,783,436,117,119,5,1716
401011002,0,9,6,13,41,18,7,3,0,104,3,5,3,11,16,6,0,5,0,45,0,0,0,3,3,7,0,0,0,24,0,3,3,4,3,5,6,9,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,3,0,0,14,3,7,0,0,0,0,0,3,5,14,172,633,281,206,226,98,35,45,16,1716,0,0,0,0,0,0,0,0,0,9,0,9,0,0,4,0,0,0,0,18,0,36,3,0,0,0,0,0,0,43,0,23,12,0,0,0,0,0,0,44,4,41,14,0,4,0,0,0,0,67,11,46,42,7,4,5,0,0,0,114,4,29,66,50,30,10,0,5,0,202,11,12,44,53,93,30,3,5,0,251,7,16,23,46,154,42,8,8,0,308,5,8,13,21,85,28,10,7,0,177,7,3,8,6,26,18,7,6,0,87,0,6,9,0,14,6,3,0,0,43
401021003,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,72,36,23,10,10,0,9,6,188,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,12,0,4,11,0,0,0,0,0,0,19,0,3,6,0,6,0,0,0,0,21,0,3,8,6,8,0,0,0,0,25,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,7,0,0,0,13,0,3,3,0,6,3,0,0,0,14,0,0,0,0,0,3,0,0,0,7
401021004,0,4,0,4,5,12,4,9,0,32,0,4,3,0,3,0,0,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,43,294,142,74,66,24,17,18,10,684,0,0,0,4,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,15,4,10,5,5,0,0,0,0,0,27,0,15,11,3,0,0,0,0,0,33,4,16,24,8,10,0,0,0,0,65,0,8,18,16,8,3,0,0,0,66,0,8,14,26,22,10,6,3,0,88,3,4,3,11,21,4,3,0,0,53,0,4,9,5,14,13,4,3,0,42,0,3,6,0,5,0,0,3,0,15
401021005,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,35,164,91,42,53,20,9,10,8,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,9,0,6,4,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,7,0,7,9,0,0,0,0,0,0,23,0,6,5,3,0,0,0,0,0,17,0,0,8,4,13,0,0,0,0,25,0,0,0,6,5,4,0,6,0,21,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,3,0,0,0,6,3,3,0,0,0,0,0,0,0,5
401021006,0,4,0,3,18,48,10,15,0,93,0,0,0,0,3,16,3,11,0,43,0,0,0,0,4,7,0,5,0,12,0,0,0,0,0,8,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,153,89,60,54,108,16,44,10,575,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,10,4,0,0,0,0,0,0,15,0,5,4,0,0,0,0,0,0,12,0,12,13,0,5,0,0,0,0,31,0,5,16,5,3,3,0,0,0,38,0,11,17,11,17,5,0,0,0,58,0,11,0,6,19,16,3,0,0,62,0,0,0,3,4,7,3,4,0,18,0,3,4,6,8,9,3,0,0,25,0,0,0,0,0,0,0,3,0,10
401021007,6,4,15,15,42,23,5,8,0,117,11,0,4,4,12,6,0,8,0,52,6,0,0,0,3,14,3,7,0,32,4,3,3,5,11,34,6,17,0,77,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,5,4,0,10,0,4,0,0,0,0,0,0,0,10,80,317,291,173,191,136,32,63,22,1313,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,12,0,29,0,0,4,0,0,0,0,36,5,25,20,4,0,3,0,0,0,55,6,25,40,9,3,4,0,0,0,85,4,15,26,18,21,4,0,3,0,93,8,17,35,36,70,26,4,0,3,196,5,11,22,32,90,39,9,5,4,218,3,4,15,10,52,31,0,5,0,127,0,0,7,3,22,28,11,7,0,78,0,0,3,5,9,8,7,6,0,36
401021008,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,8,11,4,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,0,10,3,4,10,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,9,0,0,0,5,10,0,0,0,0,19,0,0,0,0,9,0,0,3,0,15,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
401021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,29,9,4,9,0,3,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,10,0,3,4,3,3,0,0,0,0,19,0,4,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
401021010,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,37,18,19,5,0,3,0,135,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,3,3,0,4,0,0,0,0,14,0,0,0,4,6,4,0,0,0,13,0,0,4,0,9,4,4,0,0,18,0,0,0,0,9,3,4,0,0,19,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
401031011,0,0,4,5,15,8,0,3,0,40,0,5,0,0,0,5,9,0,0,18,0,0,0,3,3,5,6,4,0,17,0,0,3,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,231,127,52,98,42,16,19,4,624,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,11,5,0,0,0,0,0,0,19,0,16,3,0,0,0,0,0,0,14,3,19,4,0,0,0,0,0,0,24,0,12,18,0,0,0,0,0,0,39,0,9,19,0,0,4,0,0,0,37,0,13,13,5,22,7,0,0,0,57,4,9,18,8,31,3,5,0,0,78,0,0,13,3,12,10,3,0,0,50,0,3,3,4,12,6,6,5,0,38,0,3,3,0,4,4,0,0,0,16
401031012,0,0,0,5,3,9,4,4,0,19,0,0,3,0,5,0,0,0,0,8,0,6,0,0,3,0,0,0,0,14,0,0,3,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,123,80,37,44,19,12,12,6,347,0,5,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,7,0,9,17,6,0,0,0,5,0,27,3,9,12,4,0,0,0,0,0,33,0,3,11,8,16,5,0,0,0,45,0,9,3,5,25,7,0,0,0,52,0,0,0,4,22,0,0,3,0,30,0,0,6,0,7,3,3,3,0,24,0,0,0,0,5,0,0,0,0,8
401031013,12,5,18,14,34,20,11,7,0,132,6,3,8,10,30,18,16,11,0,109,11,5,10,6,16,12,18,13,0,83,21,4,5,3,19,32,54,33,0,169,7,0,0,0,3,6,16,7,0,39,0,3,0,0,0,3,6,3,0,20,0,0,0,0,4,0,0,0,0,9,126,402,377,210,264,139,146,108,16,1791,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,26,0,20,0,0,0,0,0,0,0,27,0,37,7,0,3,0,0,0,0,47,3,49,16,3,4,0,0,0,0,70,11,41,66,6,11,0,0,4,0,146,7,23,82,39,26,3,0,0,0,179,10,21,63,68,117,36,3,0,0,330,14,14,49,54,287,79,18,8,0,524,10,7,17,23,179,65,24,19,0,351,6,4,13,10,77,39,29,18,0,197,3,10,13,3,45,25,21,21,0,136
401041014,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,15,9,29,7,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,6,3,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,0,3,5,0,3,0,0,0,0,15,0,5,0,3,14,0,0,4,0,25,0,0,0,0,3,3,0,4,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
